id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
212216717,280693792,0,"{""x"":31.910463,""y"":-399.39676,""z"":12.770439}","{""x"":0.51730424,""y"":0.46718886,""z"":1.1183167}",-0.05036593,0.0,2,-0.05036593,1681347559099645,16813475590,1001,1004,1,1,08:59:19,道路13,行人横穿马路
207538431,280677257,0,"{""x"":30.20057,""y"":-385.3125,""z"":12.872021}","{""x"":0.61199903,""y"":0.6045688,""z"":1.5882651}",0.84729147,0.0,2,0.84729147,1681345905599861,16813459055,1002,1006,0,1,08:31:45,道路13,行人横穿马路
208123832,280679312,1,"{""x"":28.718363,""y"":-387.19113,""z"":12.919266}","{""x"":0.6616345,""y"":0.64916414,""z"":1.6272204}",-0.35144776,6.3589206,2,1.1026194,1681346111099731,16813461110,1002,1006,0,1,08:35:11,道路13,行人横穿马路
205774432,280670917,1,"{""x"":52.22458,""y"":-356.6842,""z"":12.931337}","{""x"":0.6727399,""y"":0.64036417,""z"":1.6188495}",0.32534012,1.0791825,2,0.32534012,1681345271599675,16813452715,1003,1007,0,1,08:21:11,道路13,行人横穿马路
205706510,280670632,1,"{""x"":52.62038,""y"":-358.72586,""z"":12.959539}","{""x"":0.6698965,""y"":0.6212251,""z"":1.6333897}",0.21386589,1.3645532,2,0.21386589,1681345243099804,16813452430,1003,1007,0,1,08:20:43,道路13,行人横穿马路
209181095,280683127,1,"{""x"":54.85611,""y"":-351.61755,""z"":12.983006}","{""x"":0.7115019,""y"":0.7068626,""z"":1.6922479}",-0.4252585,1.0322676,2,-0.4252585,1681346492599767,16813464925,1003,1007,0,1,08:41:32,道路13,行人横穿马路
206249666,280672417,1,"{""x"":52.175934,""y"":-358.97104,""z"":12.782629}","{""x"":0.7709651,""y"":0.67045605,""z"":1.6165786}",2.0641983,1.2546928,2,2.0641983,1681345421599743,16813454215,1003,1007,0,1,08:23:41,道路13,行人横穿马路
211782956,280692262,1,"{""x"":44.06424,""y"":-371.637,""z"":12.881803}","{""x"":0.68394727,""y"":0.67537105,""z"":1.6245409}",2.2066016,1.3681054,2,2.2066016,1681347406099689,16813474060,1003,1007,0,1,08:56:46,道路13,行人横穿马路
203745440,280662637,1,"{""x"":52.59621,""y"":-357.4691,""z"":13.022498}","{""x"":0.7058706,""y"":0.6604572,""z"":1.6892037}",2.992111,1.4028968,2,2.992111,1681344443599719,16813444435,1003,1007,0,1,08:07:23,道路13,行人横穿马路
212091292,280693492,1,"{""x"":52.624355,""y"":-356.66074,""z"":13.110745}","{""x"":0.69417655,""y"":0.65934926,""z"":1.664589}",0.57823443,1.8174988,2,0.57823443,1681347529099747,16813475290,1003,1007,0,1,08:58:49,道路13,行人横穿马路
212118991,280693522,1,"{""x"":44.48601,""y"":-371.4947,""z"":13.081295}","{""x"":0.66883296,""y"":0.64061546,""z"":1.6531479}",0.33082086,1.4337139,2,0.33082086,1681347532099758,16813475320,1003,1007,0,1,08:58:52,道路13,行人横穿马路
207945211,280678782,1,"{""x"":44.3259,""y"":-374.07742,""z"":13.098154}","{""x"":0.6866229,""y"":0.6677971,""z"":1.6587574}",-0.7459821,1.3642437,2,-0.7459821,1681346058099633,16813460580,1003,1007,0,1,08:34:18,道路13,行人横穿马路
209211421,280683172,1,"{""x"":52.449913,""y"":-350.53513,""z"":13.133848}","{""x"":0.7343089,""y"":0.6694204,""z"":1.7046359}",0.2215278,1.4240056,2,0.2215278,1681346497099691,16813464970,1003,1007,0,1,08:41:37,道路13,行人横穿马路
204956674,280667757,1,"{""x"":43.956264,""y"":-369.91696,""z"":13.080983}","{""x"":0.7727889,""y"":0.66859317,""z"":1.6584032}",-1.1065942,1.2169318,2,-1.1065942,1681344955599779,16813449555,1003,1007,0,1,08:15:55,道路13,行人横穿马路
207075914,280675457,1,"{""x"":51.995384,""y"":-351.24652,""z"":12.967604}","{""x"":0.6567078,""y"":0.6268015,""z"":1.6312975}",0.490749,1.5241433,2,0.490749,1681345725599771,16813457255,1003,1007,0,1,08:28:45,道路13,行人横穿马路
211738378,280692297,1,"{""x"":50.33886,""y"":-360.20636,""z"":12.959695}","{""x"":0.6215433,""y"":0.5959836,""z"":1.6087044}",0.2629391,1.4007196,2,0.2629391,1681347409599689,16813474095,1003,1007,0,1,08:56:49,道路13,行人横穿马路
207018576,280675247,1,"{""x"":54.903038,""y"":-353.82443,""z"":12.840073}","{""x"":0.67185664,""y"":0.6356664,""z"":1.6925062}",-0.17538561,1.2873138,2,-0.17538561,1681345704599684,16813457045,1003,1007,0,1,08:28:24,道路13,行人横穿马路
204985655,280667862,1,"{""x"":49.8621,""y"":-347.11578,""z"":12.925926}","{""x"":0.70739514,""y"":0.68891555,""z"":1.6739113}",-2.3409827,1.4945526999999998,2,-2.3409827,1681344966099782,16813449660,1004,1009,1,1,08:16:06,道路13,行人横穿马路
208993040,280682462,1,"{""x"":79.13432,""y"":-300.9629,""z"":13.020365}","{""x"":0.61821496,""y"":0.58924764,""z"":1.6394324}",-1.3090094,1.276552,2,-1.3090094,1681346426099690,16813464260,1005,1010,0,1,08:40:26,道路13,行人横穿马路
