id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
205601691,280670317,1,"{""x"":329.00775,""y"":-331.91165,""z"":12.793702}","{""x"":5.3165812,""y"":2.04505,""z"":1.4708592}",2.555649,10.8576355,1,2.555649,1681345211599649,16813452115,0,2133,1,3,08:20:11,道路5,机动车占用公交车道
205317213,280670502,1,"{""x"":87.47678,""y"":-206.28255,""z"":13.285307}","{""x"":8.936744,""y"":2.8395004,""z"":3.0938833}",-0.5686088,4.020292,1,-0.5686088,1681345230099886,16813452300,0,2542,1,3,08:20:30,道路3,机动车占用公交车道
205569679,280670287,1,"{""x"":326.4069,""y"":-330.2448,""z"":12.79758}","{""x"":5.3351974,""y"":2.1312854,""z"":1.4482324}",2.5450532,12.024361,1,2.5450532,1681345208599781,16813452085,0,2133,1,3,08:20:08,道路5,机动车占用公交车道
209446507,280684252,1,"{""x"":327.84293,""y"":-331.85825,""z"":12.773701}","{""x"":5.0766044,""y"":2.1276388,""z"":1.4610171}",2.5879862,8.918613,1,2.5879862,1681346605099769,16813466050,0,2133,1,3,08:43:25,道路5,机动车占用公交车道
209430881,280684207,1,"{""x"":330.32938,""y"":-333.2829,""z"":12.839421}","{""x"":5.1535816,""y"":2.0529757,""z"":1.4494704}",2.6190329,7.1059113,1,2.6190329,1681346600599728,16813466005,0,2133,1,3,08:43:20,道路5,机动车占用公交车道
204729325,280666907,1,"{""x"":325.03247,""y"":-329.50882,""z"":12.797172}","{""x"":5.119702,""y"":2.0223331,""z"":1.4656614}",2.5578718,12.283311,1,2.5578718,1681344870599756,16813448705,0,2133,1,3,08:14:30,道路5,机动车占用公交车道
204724189,280666897,1,"{""x"":315.13666,""y"":-322.69345,""z"":12.840442}","{""x"":4.88595,""y"":1.9454031,""z"":1.4715775}",2.572985,9.431213,1,2.572985,1681344869599753,16813448695,0,2133,1,3,08:14:29,道路5,机动车占用公交车道
208452870,280680737,1,"{""x"":316.21704,""y"":-324.64194,""z"":12.96923}","{""x"":4.8986363,""y"":2.0726638,""z"":1.6570909}",2.5882683,7.7290387,1,2.5882683,1681346253599742,16813462535,0,2133,1,3,08:37:33,道路5,机动车占用公交车道
208471051,280680737,1,"{""x"":325.77338,""y"":-330.05557,""z"":12.792478}","{""x"":5.2059245,""y"":1.9484829,""z"":1.4492935}",2.5682876,7.9468336,1,2.5682876,1681346253599742,16813462535,0,2133,1,3,08:37:33,道路5,机动车占用公交车道
212107271,280693597,1,"{""x"":300.5298,""y"":-312.6109,""z"":13.002192}","{""x"":4.839977,""y"":1.9727285,""z"":1.6082411}",2.570809,9.490728,1,2.570809,1681347539599675,16813475395,0,2133,1,3,08:58:59,道路5,机动车占用公交车道
212072239,280693487,1,"{""x"":327.81537,""y"":-331.509,""z"":12.781252}","{""x"":4.8664017,""y"":1.8916261,""z"":1.4254316}",2.5811305,10.21817,1,2.5811305,1681347528599675,16813475285,0,2133,1,3,08:58:48,道路5,机动车占用公交车道
202796777,280658787,1,"{""x"":314.6003,""y"":-321.9681,""z"":12.8533}","{""x"":4.8478627,""y"":1.9783901,""z"":1.456921}",2.562709,7.999297,1,2.562709,1681344058599824,16813440585,0,2133,1,3,08:00:58,道路5,机动车占用公交车道
202616589,280658907,1,"{""x"":-4.4483776,""y"":-111.66107,""z"":13.337891}","{""x"":9.2761545,""y"":2.7996542,""z"":3.1523438}",2.5975854,5.41926,1,2.5975854,1681344070599637,16813440705,0,2539,1,3,08:01:10,道路3,机动车占用公交车道
202687714,280658702,1,"{""x"":314.9718,""y"":-323.4705,""z"":12.870036}","{""x"":5.0532103,""y"":2.1346424,""z"":1.5375009}",2.586143,8.855447,1,2.586143,1681344050099793,16813440500,0,2133,1,3,08:00:50,道路5,机动车占用公交车道
202764380,280658757,1,"{""x"":321.68518,""y"":-327.28824,""z"":12.757372}","{""x"":4.802934,""y"":1.9716148,""z"":1.4833003}",2.588827,6.8111157,1,2.588827,1681344055599806,16813440555,0,2133,1,3,08:00:55,道路5,机动车占用公交车道
206315730,280673087,1,"{""x"":102.195816,""y"":-181.52292,""z"":12.946166}","{""x"":4.457359,""y"":1.9056252,""z"":1.4471722}",2.5291374,5.6688347,1,2.5291374,1681345488599713,16813454885,0,2541,1,3,08:24:48,道路4,机动车占用公交车道
206307345,280672737,1,"{""x"":319.2222,""y"":-326.13882,""z"":12.830645}","{""x"":5.0343943,""y"":1.9009638,""z"":1.4243879}",2.5794706,10.838489,1,2.5794706,1681345453599637,16813454535,0,2133,1,3,08:24:13,道路5,机动车占用公交车道
208082378,280686912,1,"{""x"":108.81509,""y"":-219.82986,""z"":13.381251}","{""x"":7.461814,""y"":2.6528637,""z"":2.5938869}",-0.5362083,2.535292,1,-0.5362083,1681346871099836,16813468710,0,2542,1,3,08:47:51,道路3,机动车占用公交车道
210243561,280687687,1,"{""x"":318.24594,""y"":-326.1065,""z"":12.846564}","{""x"":4.9822555,""y"":2.0232997,""z"":1.4560319}",2.584522,9.118192,1,2.584522,1681346948599679,16813469485,0,2133,1,3,08:49:08,道路5,机动车占用公交车道
210384153,280687712,1,"{""x"":328.81268,""y"":-332.4246,""z"":12.907591}","{""x"":5.118709,""y"":2.1744099,""z"":1.5336581}",2.5857952,8.142196,1,2.5857952,1681346951099720,16813469510,0,2133,1,3,08:49:11,道路5,机动车占用公交车道
211774380,280692352,1,"{""x"":315.65366,""y"":-323.77313,""z"":12.861055}","{""x"":5.2640276,""y"":1.928923,""z"":1.4236926}",2.5605285,9.925693,1,2.5605285,1681347415099657,16813474150,0,2133,1,3,08:56:55,道路5,机动车占用公交车道
211779793,280692432,1,"{""x"":326.1822,""y"":-330.2335,""z"":12.8518715}","{""x"":5.1769037,""y"":1.96925,""z"":1.4228239}",2.5687888,8.111502,1,2.5687888,1681347423099705,16813474230,0,2133,1,3,08:57:03,道路5,机动车占用公交车道
211693292,280692667,1,"{""x"":-36.19782,""y"":-124.642876,""z"":12.751465}","{""x"":4.6521754,""y"":1.8013892,""z"":1.4433594}",-0.6639109,9.96861,1,-0.6639109,1681347446599712,16813474465,0,2540,1,3,08:57:26,道路2,机动车占用公交车道
211488373,280692292,1,"{""x"":-232.71252,""y"":26.809387,""z"":12.728798}","{""x"":4.4052424,""y"":1.9260217,""z"":1.4171038}",2.5232036,4.9078097,1,2.5232036,1681347409099717,16813474090,0,66,1,3,08:56:49,道路2,机动车占用公交车道
204348858,280665642,1,"{""x"":322.97586,""y"":-328.9137,""z"":12.783293}","{""x"":5.045379,""y"":1.9669961,""z"":1.4620875}",2.6104968,9.2529545,1,2.6104968,1681344744099688,16813447440,0,2133,1,3,08:12:24,道路5,机动车占用公交车道
204171524,280664602,1,"{""x"":318.32257,""y"":-324.90506,""z"":13.399336}","{""x"":6.5011144,""y"":2.4011223,""z"":2.587481}",2.5518394,13.913207,1,2.5518394,1681344640099653,16813446400,0,2133,1,3,08:10:40,道路5,机动车占用公交车道
204059512,280664482,1,"{""x"":327.79373,""y"":-331.75784,""z"":12.880241}","{""x"":4.6600876,""y"":1.9930911,""z"":1.6005052}",2.6004496,7.6070366,1,2.6004496,1681344628099642,16813446280,0,2133,1,3,08:10:28,道路5,机动车占用公交车道
204349089,280665657,1,"{""x"":332.26614,""y"":-334.19885,""z"":12.864118}","{""x"":5.0021677,""y"":2.0618777,""z"":1.464946}",2.5790138,7.1534405,1,2.5790138,1681344745599703,16813447455,0,2133,1,3,08:12:25,道路5,机动车占用公交车道
207791556,280678437,1,"{""x"":324.88748,""y"":-329.8429,""z"":12.734104}","{""x"":4.5959706,""y"":2.0850675,""z"":1.5138488}",2.5872726,11.05058,1,2.5872726,1681346023599779,16813460235,0,2133,1,3,08:33:43,道路5,机动车占用公交车道
207455620,280678442,1,"{""x"":283.88885,""y"":-333.09833,""z"":13.592949}","{""x"":7.6408663,""y"":2.5182748,""z"":2.819333}",-0.6061609,7.2310514,1,-0.6061609,1681346024099900,16813460240,0,2137,1,3,08:33:44,道路4,机动车占用公交车道
208179448,280679752,1,"{""x"":316.9059,""y"":-323.5023,""z"":12.912693}","{""x"":5.497684,""y"":2.1193254,""z"":1.7704089}",2.5104907,9.245467,1,2.5104907,1681346155099808,16813461550,0,2133,1,3,08:35:55,道路5,机动车占用公交车道
208253497,280679842,1,"{""x"":323.67413,""y"":-329.37527,""z"":12.827787}","{""x"":5.5059996,""y"":2.040343,""z"":1.4744544}",2.5961087,14.071156,1,2.5961087,1681346164099817,16813461640,0,2133,1,3,08:36:04,道路5,机动车占用公交车道
208166783,280679612,1,"{""x"":330.41867,""y"":-332.70157,""z"":12.724716}","{""x"":4.5787973,""y"":1.9922408,""z"":1.5738655}",2.5355284,8.380655,1,2.5355284,1681346141099829,16813461410,0,2133,1,3,08:35:41,道路5,机动车占用公交车道
208068698,280679542,1,"{""x"":332.0668,""y"":-334.09286,""z"":12.91106}","{""x"":4.9223595,""y"":2.0379145,""z"":1.5384394}",2.5870442,5.9364095,1,2.5870442,1681346134099828,16813461340,0,2133,1,3,08:35:34,道路5,机动车占用公交车道
205188620,280669097,1,"{""x"":329.2375,""y"":-332.2829,""z"":12.785742}","{""x"":4.8099294,""y"":2.0399516,""z"":1.4576324}",2.5847492,5.9875855,1,2.5847492,1681345089599856,16813450895,0,2133,1,3,08:18:09,道路5,机动车占用公交车道
205252299,280669117,1,"{""x"":327.7391,""y"":-330.93842,""z"":12.776354}","{""x"":5.0057263,""y"":2.1156654,""z"":1.4973997}",2.5493383,8.282348,1,2.5493383,1681345091599639,16813450915,0,2133,1,3,08:18:11,道路5,机动车占用公交车道
209120082,280683077,1,"{""x"":319.63165,""y"":-325.544,""z"":12.88167}","{""x"":4.9607754,""y"":1.9856325,""z"":1.4594128}",2.5690203,8.913044,1,2.5690203,1681346487599749,16813464875,0,2133,1,3,08:41:27,道路5,机动车占用公交车道
208776234,280683352,1,"{""x"":115.95281,""y"":-223.62381,""z"":12.885315}","{""x"":5.061637,""y"":1.8903234,""z"":1.4419502}",-0.5819733,6.5092635,1,-0.5819733,1681346515099910,16813465150,0,2542,1,3,08:41:55,道路3,机动车占用公交车道
209252370,280683487,1,"{""x"":131.36261,""y"":-233.00595,""z"":13.188843}","{""x"":4.5940027,""y"":1.9047751,""z"":1.4728355}",-0.5834349999999999,8.376324,1,-0.5834349999999999,1681346528599912,16813465285,0,2542,1,3,08:42:08,道路3,机动车占用公交车道
209124508,280683787,1,"{""x"":-234.15277,""y"":28.010963,""z"":12.778395}","{""x"":5.453158,""y"":2.0546062,""z"":1.8128355}",2.5113347,7.63366,1,2.5113347,1681346558599899,16813465585,0,66,1,3,08:42:38,道路2,机动车占用公交车道
204984004,280667997,1,"{""x"":322.74387,""y"":-327.97827,""z"":12.836563}","{""x"":4.725848,""y"":2.0606644,""z"":1.5594269}",2.5827868,7.4219337,1,2.5827868,1681344979599825,16813449795,0,2133,1,3,08:16:19,道路5,机动车占用公交车道
208805774,280682027,1,"{""x"":322.1539,""y"":-327.6191,""z"":12.996957}","{""x"":5.1753488,""y"":1.9368577,""z"":1.919101}",2.555424,8.419169,1,2.555424,1681346382599701,16813463825,0,2133,1,3,08:39:42,道路5,机动车占用公交车道
208757709,280681947,1,"{""x"":333.24805,""y"":-334.94962,""z"":12.871261}","{""x"":4.636115,""y"":1.9573147,""z"":1.4660193}",2.5803423,5.719875,1,2.5803423,1681346374599658,16813463745,0,2133,1,3,08:39:34,道路5,机动车占用公交车道
208775025,280682007,1,"{""x"":324.06433,""y"":-329.11884,""z"":12.884119}","{""x"":5.200884,""y"":2.0293102,""z"":1.7518133}",2.5820093,7.55377,1,2.5820093,1681346380599654,16813463805,0,2133,1,3,08:39:40,道路5,机动车占用公交车道
203515964,280662192,1,"{""x"":333.15686,""y"":-334.76324,""z"":12.859219}","{""x"":4.99297,""y"":2.0418298,""z"":1.4863816}",2.5796869,6.3878374,1,2.5796869,1681344399099905,16813443990,0,2133,1,3,08:06:39,道路5,机动车占用公交车道
203465824,280662162,1,"{""x"":334.9017,""y"":-336.0004,""z"":12.869424}","{""x"":4.863581,""y"":2.0516167,""z"":1.4635162}",2.5814753,6.0202847,1,2.5814753,1681344396099712,16813443960,0,2133,1,3,08:06:36,道路5,机动车占用公交车道
207091596,280676082,1,"{""x"":327.52026,""y"":-331.10867,""z"":12.802683}","{""x"":4.887016,""y"":1.9801382,""z"":1.4315348}",2.577088,6.44177,1,2.577088,1681345788099735,16813457880,0,2133,1,3,08:29:48,道路5,机动车占用公交车道
207176321,280676137,1,"{""x"":313.74835,""y"":-321.9786,""z"":13.028828}","{""x"":5.36824,""y"":2.0758407,""z"":1.699004}",2.5560324,8.318343,1,2.5560324,1681345793599732,16813457935,0,2133,1,3,08:29:53,道路5,机动车占用公交车道
207245757,280676287,1,"{""x"":323.2019,""y"":-329.35413,""z"":12.967189}","{""x"":4.923178,""y"":2.0591676,""z"":1.6327947}",2.6241162,8.913563,1,2.6241162,1681345808599754,16813458085,0,2133,1,3,08:30:08,道路5,机动车占用公交车道
207237467,280676222,1,"{""x"":295.32635,""y"":-307.2995,""z"":13.173735}","{""x"":5.2919784,""y"":2.3462455,""z"":1.9060268}",2.5581968,12.552354,1,2.5581968,1681345802099819,16813458020,0,2133,1,3,08:30:02,道路5,机动车占用公交车道
207232857,280676332,1,"{""x"":295.56253,""y"":-306.6831,""z"":12.820439}","{""x"":4.9578986,""y"":1.9065875,""z"":1.5733852}",2.4431863,5.4850073,1,2.4431863,1681345813099783,16813458130,0,2133,1,3,08:30:13,道路5,机动车占用公交车道
203859639,280663387,1,"{""x"":315.7408,""y"":-323.87744,""z"":13.140062}","{""x"":4.877931,""y"":1.9547244,""z"":1.951227}",2.593711,9.643924,1,2.593711,1681344518599799,16813445185,0,2133,1,3,08:08:38,道路5,机动车占用公交车道
207785317,280678402,1,"{""x"":335.48798,""y"":-336.4032,""z"":13.085261}","{""x"":5.087814,""y"":1.9375166,""z"":1.7499965}",2.590731,9.623003,1,2.590731,1681346020099849,16813460200,0,2133,1,3,08:33:40,道路5,机动车占用公交车道
207485456,280677312,1,"{""x"":333.26688,""y"":-335.0347,""z"":12.977495}","{""x"":5.0375605,""y"":1.9581388,""z"":1.5779053}",2.5620825,8.420248,1,2.5620825,1681345911099666,16813459110,0,2133,1,3,08:31:51,道路5,机动车占用公交车道
207494428,280677287,1,"{""x"":337.01965,""y"":-337.2931,""z"":12.90657}","{""x"":4.897583,""y"":1.9422396,""z"":1.5063831}",2.56401,7.615534,1,2.56401,1681345908599708,16813459085,0,2133,1,3,08:31:48,道路5,机动车占用公交车道
210771765,280688892,1,"{""x"":323.5961,""y"":-329.32153,""z"":12.837175}","{""x"":4.766006,""y"":1.9513937,""z"":1.4484092}",2.6146433,8.438445,1,2.6146433,1681347069099793,16813470690,0,2133,1,3,08:51:09,道路5,机动车占用公交车道
