road_sec_id,ms_no,all_car,line_up_car,time,road
520,16813512000,8,8,10:00:00,路口2
520,16813512010,8,8,10:00:01,路口2
520,16813512020,8,8,10:00:02,路口2
520,16813512030,8,8,10:00:03,路口2
520,16813512040,8,8,10:00:04,路口2
520,16813512050,8,8,10:00:05,路口2
520,16813512060,8,8,10:00:06,路口2
520,16813512070,8,8,10:00:07,路口2
520,16813512080,8,8,10:00:08,路口2
520,16813512090,8,8,10:00:09,路口2
520,16813512100,8,7,10:00:10,路口2
520,16813512110,8,6,10:00:11,路口2
520,16813512120,7,4,10:00:12,路口2
520,16813512130,6,4,10:00:13,路口2
520,16813512140,6,4,10:00:14,路口2
520,16813512150,6,2,10:00:15,路口2
520,16813512160,5,0,10:00:16,路口2
520,16813512170,4,0,10:00:17,路口2
520,16813512180,4,0,10:00:18,路口2
520,16813512190,4,0,10:00:19,路口2
520,16813512200,3,0,10:00:20,路口2
520,16813512210,2,0,10:00:21,路口2
520,16813512220,2,0,10:00:22,路口2
520,16813512230,2,0,10:00:23,路口2
520,16813512240,2,0,10:00:24,路口2
520,16813512250,0,0,10:00:25,路口2
520,16813512260,0,0,10:00:26,路口2
520,16813512270,0,0,10:00:27,路口2
520,16813512280,0,0,10:00:28,路口2
520,16813512290,0,0,10:00:29,路口2
520,16813512300,0,0,10:00:30,路口2
520,16813512310,0,0,10:00:31,路口2
520,16813512320,0,0,10:00:32,路口2
520,16813512330,0,0,10:00:33,路口2
520,16813512340,1,0,10:00:34,路口2
520,16813512350,1,0,10:00:35,路口2
520,16813512360,0,0,10:00:36,路口2
520,16813512370,0,0,10:00:37,路口2
520,16813512380,1,0,10:00:38,路口2
520,16813512390,1,0,10:00:39,路口2
520,16813512400,1,0,10:00:40,路口2
520,16813512410,1,0,10:00:41,路口2
520,16813512420,1,0,10:00:42,路口2
520,16813512430,0,0,10:00:43,路口2
520,16813512440,0,0,10:00:44,路口2
520,16813512450,0,0,10:00:45,路口2
520,16813512460,0,0,10:00:46,路口2
520,16813512470,1,0,10:00:47,路口2
520,16813512480,1,0,10:00:48,路口2
520,16813512490,1,0,10:00:49,路口2
520,16813512500,1,0,10:00:50,路口2
520,16813512510,1,0,10:00:51,路口2
520,16813512520,1,0,10:00:52,路口2
520,16813512530,1,0,10:00:53,路口2
520,16813512540,2,1,10:00:54,路口2
520,16813512550,2,1,10:00:55,路口2
520,16813512560,2,1,10:00:56,路口2
520,16813512570,3,1,10:00:57,路口2
520,16813512580,3,1,10:00:58,路口2
520,16813512590,3,1,10:00:59,路口2
520,16813512600,3,1,10:01:00,路口2
520,16813512610,4,1,10:01:01,路口2
520,16813512620,4,2,10:01:02,路口2
520,16813512630,5,2,10:01:03,路口2
520,16813512640,5,3,10:01:04,路口2
520,16813512650,6,3,10:01:05,路口2
520,16813512660,6,3,10:01:06,路口2
520,16813512670,7,5,10:01:07,路口2
520,16813512680,7,5,10:01:08,路口2
520,16813512690,6,5,10:01:09,路口2
520,16813512700,6,5,10:01:10,路口2
520,16813512710,6,5,10:01:11,路口2
520,16813512720,6,5,10:01:12,路口2
520,16813512730,7,6,10:01:13,路口2
520,16813512740,7,6,10:01:14,路口2
520,16813512750,8,7,10:01:15,路口2
520,16813512760,8,7,10:01:16,路口2
520,16813512770,8,7,10:01:17,路口2
520,16813512780,8,8,10:01:18,路口2
520,16813512790,8,8,10:01:19,路口2
520,16813512800,8,8,10:01:20,路口2
520,16813512810,8,8,10:01:21,路口2
520,16813512820,8,8,10:01:22,路口2
520,16813512830,8,8,10:01:23,路口2
520,16813512840,8,8,10:01:24,路口2
520,16813512850,8,8,10:01:25,路口2
520,16813512860,8,8,10:01:26,路口2
520,16813512870,8,8,10:01:27,路口2
520,16813512880,8,8,10:01:28,路口2
520,16813512890,8,8,10:01:29,路口2
520,16813512900,8,8,10:01:30,路口2
520,16813512910,8,8,10:01:31,路口2
520,16813512920,8,8,10:01:32,路口2
520,16813512930,8,8,10:01:33,路口2
520,16813512940,8,8,10:01:34,路口2
520,16813512950,8,8,10:01:35,路口2
520,16813512960,8,8,10:01:36,路口2
520,16813512970,8,8,10:01:37,路口2
520,16813512980,8,8,10:01:38,路口2
520,16813512990,8,8,10:01:39,路口2
520,16813513000,8,8,10:01:40,路口2
520,16813513010,8,8,10:01:41,路口2
520,16813513020,8,8,10:01:42,路口2
520,16813513030,8,8,10:01:43,路口2
520,16813513040,8,8,10:01:44,路口2
520,16813513050,8,8,10:01:45,路口2
520,16813513060,8,8,10:01:46,路口2
520,16813513070,8,8,10:01:47,路口2
520,16813513080,8,8,10:01:48,路口2
520,16813513090,8,8,10:01:49,路口2
520,16813513100,8,8,10:01:50,路口2
520,16813513110,8,7,10:01:51,路口2
520,16813513120,8,7,10:01:52,路口2
520,16813513130,7,6,10:01:53,路口2
520,16813513140,7,4,10:01:54,路口2
520,16813513150,7,4,10:01:55,路口2
520,16813513160,7,2,10:01:56,路口2
520,16813513170,6,3,10:01:57,路口2
520,16813513180,6,3,10:01:58,路口2
520,16813513190,5,2,10:01:59,路口2
520,16813513200,4,1,10:02:00,路口2
520,16813513210,5,0,10:02:01,路口2
520,16813513220,5,0,10:02:02,路口2
520,16813513230,3,0,10:02:03,路口2
520,16813513240,2,0,10:02:04,路口2
520,16813513250,2,0,10:02:05,路口2
520,16813513260,0,0,10:02:06,路口2
520,16813513270,0,0,10:02:07,路口2
520,16813513280,0,0,10:02:08,路口2
520,16813513290,0,0,10:02:09,路口2
520,16813513300,0,0,10:02:10,路口2
520,16813513310,0,0,10:02:11,路口2
520,16813513320,0,0,10:02:12,路口2
520,16813513330,0,0,10:02:13,路口2
520,16813513340,0,0,10:02:14,路口2
520,16813513350,0,0,10:02:15,路口2
520,16813513360,0,0,10:02:16,路口2
520,16813513370,1,0,10:02:17,路口2
520,16813513380,1,0,10:02:18,路口2
520,16813513390,0,0,10:02:19,路口2
520,16813513400,0,0,10:02:20,路口2
520,16813513410,0,0,10:02:21,路口2
520,16813513420,0,0,10:02:22,路口2
520,16813513430,1,0,10:02:23,路口2
520,16813513440,1,0,10:02:24,路口2
520,16813513450,1,0,10:02:25,路口2
520,16813513460,1,0,10:02:26,路口2
520,16813513470,1,0,10:02:27,路口2
520,16813513480,1,1,10:02:28,路口2
520,16813513490,1,1,10:02:29,路口2
520,16813513500,1,1,10:02:30,路口2
520,16813513510,1,1,10:02:31,路口2
520,16813513520,1,1,10:02:32,路口2
520,16813513530,1,1,10:02:33,路口2
520,16813513540,1,1,10:02:34,路口2
520,16813513550,1,1,10:02:35,路口2
520,16813513560,1,1,10:02:36,路口2
520,16813513570,1,1,10:02:37,路口2
520,16813513580,1,1,10:02:38,路口2
520,16813513590,1,1,10:02:39,路口2
520,16813513600,1,1,10:02:40,路口2
520,16813513610,1,1,10:02:41,路口2
520,16813513620,1,1,10:02:42,路口2
520,16813513630,1,1,10:02:43,路口2
520,16813513640,1,1,10:02:44,路口2
520,16813513650,2,1,10:02:45,路口2
520,16813513660,3,1,10:02:46,路口2
520,16813513670,3,1,10:02:47,路口2
520,16813513680,3,1,10:02:48,路口2
520,16813513690,3,1,10:02:49,路口2
520,16813513700,3,2,10:02:50,路口2
520,16813513710,4,2,10:02:51,路口2
520,16813513720,4,2,10:02:52,路口2
520,16813513730,4,3,10:02:53,路口2
520,16813513740,5,3,10:02:54,路口2
520,16813513750,5,3,10:02:55,路口2
520,16813513760,5,4,10:02:56,路口2
520,16813513770,5,4,10:02:57,路口2
520,16813513780,5,4,10:02:58,路口2
520,16813513790,5,5,10:02:59,路口2
520,16813513800,5,5,10:03:00,路口2
520,16813513810,6,5,10:03:01,路口2
520,16813513820,6,5,10:03:02,路口2
520,16813513830,7,5,10:03:03,路口2
520,16813513840,7,5,10:03:04,路口2
520,16813513850,7,6,10:03:05,路口2
520,16813513860,7,6,10:03:06,路口2
520,16813513870,8,7,10:03:07,路口2
520,16813513880,8,7,10:03:08,路口2
520,16813513890,8,7,10:03:09,路口2
520,16813513900,8,7,10:03:10,路口2
520,16813513910,8,8,10:03:11,路口2
520,16813513920,8,8,10:03:12,路口2
520,16813513930,8,8,10:03:13,路口2
520,16813513940,8,8,10:03:14,路口2
520,16813513950,8,8,10:03:15,路口2
520,16813513960,8,8,10:03:16,路口2
520,16813513970,8,8,10:03:17,路口2
520,16813513980,8,8,10:03:18,路口2
520,16813513990,8,8,10:03:19,路口2
520,16813514000,8,8,10:03:20,路口2
520,16813514010,8,8,10:03:21,路口2
520,16813514020,8,8,10:03:22,路口2
520,16813514030,8,8,10:03:23,路口2
520,16813514040,8,8,10:03:24,路口2
520,16813514050,8,8,10:03:25,路口2
520,16813514060,8,8,10:03:26,路口2
520,16813514070,8,8,10:03:27,路口2
520,16813514080,8,8,10:03:28,路口2
520,16813514090,8,8,10:03:29,路口2
520,16813514100,8,8,10:03:30,路口2
520,16813514110,8,7,10:03:31,路口2
520,16813514120,7,5,10:03:32,路口2
520,16813514130,7,5,10:03:33,路口2
520,16813514140,6,4,10:03:34,路口2
520,16813514150,6,1,10:03:35,路口2
520,16813514160,7,1,10:03:36,路口2
520,16813514170,7,1,10:03:37,路口2
520,16813514180,5,1,10:03:38,路口2
520,16813514190,5,1,10:03:39,路口2
520,16813514200,4,1,10:03:40,路口2
520,16813514210,5,1,10:03:41,路口2
520,16813514220,5,1,10:03:42,路口2
520,16813514230,5,1,10:03:43,路口2
520,16813514240,4,1,10:03:44,路口2
520,16813514250,3,1,10:03:45,路口2
520,16813514260,3,1,10:03:46,路口2
520,16813514270,2,1,10:03:47,路口2
520,16813514280,1,1,10:03:48,路口2
520,16813514290,1,1,10:03:49,路口2
520,16813514300,1,1,10:03:50,路口2
520,16813514310,1,1,10:03:51,路口2
520,16813514320,1,1,10:03:52,路口2
520,16813514330,1,1,10:03:53,路口2
520,16813514340,1,1,10:03:54,路口2
520,16813514350,1,1,10:03:55,路口2
520,16813514360,1,1,10:03:56,路口2
520,16813514370,2,0,10:03:57,路口2
520,16813514380,2,0,10:03:58,路口2
520,16813514390,2,0,10:03:59,路口2
520,16813514400,1,0,10:04:00,路口2
520,16813514410,1,0,10:04:01,路口2
520,16813514420,1,0,10:04:02,路口2
520,16813514430,1,0,10:04:03,路口2
520,16813514440,0,0,10:04:04,路口2
520,16813514450,0,0,10:04:05,路口2
520,16813514460,0,0,10:04:06,路口2
520,16813514470,0,0,10:04:07,路口2
520,16813514480,0,0,10:04:08,路口2
520,16813514490,0,0,10:04:09,路口2
520,16813514500,0,0,10:04:10,路口2
520,16813514510,0,0,10:04:11,路口2
520,16813514520,0,0,10:04:12,路口2
520,16813514530,0,0,10:04:13,路口2
520,16813514540,0,0,10:04:14,路口2
520,16813514550,0,0,10:04:15,路口2
520,16813514560,0,0,10:04:16,路口2
520,16813514570,0,0,10:04:17,路口2
520,16813514580,0,0,10:04:18,路口2
520,16813514590,0,0,10:04:19,路口2
520,16813514600,0,0,10:04:20,路口2
520,16813514610,0,0,10:04:21,路口2
520,16813514620,0,0,10:04:22,路口2
520,16813514630,0,0,10:04:23,路口2
520,16813514640,0,0,10:04:24,路口2
520,16813514650,0,0,10:04:25,路口2
520,16813514660,0,0,10:04:26,路口2
520,16813514670,0,0,10:04:27,路口2
520,16813514680,0,0,10:04:28,路口2
520,16813514690,1,0,10:04:29,路口2
520,16813514700,1,0,10:04:30,路口2
520,16813514710,1,0,10:04:31,路口2
520,16813514720,1,0,10:04:32,路口2
520,16813514730,1,0,10:04:33,路口2
520,16813514740,1,0,10:04:34,路口2
520,16813514750,1,0,10:04:35,路口2
520,16813514760,1,1,10:04:36,路口2
520,16813514770,1,1,10:04:37,路口2
520,16813514780,1,1,10:04:38,路口2
520,16813514790,1,1,10:04:39,路口2
520,16813514800,2,1,10:04:40,路口2
520,16813514810,2,1,10:04:41,路口2
520,16813514820,2,1,10:04:42,路口2
520,16813514830,3,1,10:04:43,路口2
520,16813514840,3,1,10:04:44,路口2
520,16813514850,3,1,10:04:45,路口2
520,16813514860,4,1,10:04:46,路口2
520,16813514870,4,1,10:04:47,路口2
520,16813514880,4,1,10:04:48,路口2
520,16813514890,4,2,10:04:49,路口2
520,16813514900,4,2,10:04:50,路口2
520,16813514910,4,2,10:04:51,路口2
520,16813514920,4,2,10:04:52,路口2
520,16813514930,4,2,10:04:53,路口2
520,16813514940,4,3,10:04:54,路口2
520,16813514950,4,3,10:04:55,路口2
520,16813514960,4,3,10:04:56,路口2
520,16813514970,4,4,10:04:57,路口2
520,16813514980,4,4,10:04:58,路口2
520,16813514990,5,4,10:04:59,路口2
520,16813515000,5,4,10:05:00,路口2
520,16813515010,5,4,10:05:01,路口2
520,16813515020,6,4,10:05:02,路口2
520,16813515030,6,5,10:05:03,路口2
520,16813515040,6,5,10:05:04,路口2
520,16813515050,6,6,10:05:05,路口2
520,16813515060,6,6,10:05:06,路口2
520,16813515070,6,6,10:05:07,路口2
520,16813515080,6,6,10:05:08,路口2
520,16813515090,8,6,10:05:09,路口2
520,16813515100,8,7,10:05:10,路口2
520,16813515110,8,5,10:05:11,路口2
520,16813515120,8,4,10:05:12,路口2
520,16813515130,7,2,10:05:13,路口2
520,16813515140,6,2,10:05:14,路口2
520,16813515150,6,1,10:05:15,路口2
520,16813515160,5,1,10:05:16,路口2
520,16813515170,4,0,10:05:17,路口2
520,16813515180,3,0,10:05:18,路口2
520,16813515190,3,0,10:05:19,路口2
520,16813515200,3,0,10:05:20,路口2
520,16813515210,2,0,10:05:21,路口2
520,16813515220,1,0,10:05:22,路口2
520,16813515230,0,0,10:05:23,路口2
520,16813515240,0,0,10:05:24,路口2
520,16813515250,0,0,10:05:25,路口2
520,16813515260,0,0,10:05:26,路口2
520,16813515270,0,0,10:05:27,路口2
520,16813515280,0,0,10:05:28,路口2
520,16813515290,0,0,10:05:29,路口2
520,16813515300,0,0,10:05:30,路口2
520,16813515310,0,0,10:05:31,路口2
520,16813515320,0,0,10:05:32,路口2
520,16813515330,0,0,10:05:33,路口2
520,16813515340,0,0,10:05:34,路口2
520,16813515350,0,0,10:05:35,路口2
520,16813515360,0,0,10:05:36,路口2
520,16813515370,0,0,10:05:37,路口2
520,16813515380,0,0,10:05:38,路口2
520,16813515390,0,0,10:05:39,路口2
520,16813515400,0,0,10:05:40,路口2
520,16813515410,0,0,10:05:41,路口2
520,16813515420,0,0,10:05:42,路口2
520,16813515430,0,0,10:05:43,路口2
520,16813515440,0,0,10:05:44,路口2
520,16813515450,0,0,10:05:45,路口2
520,16813515460,0,0,10:05:46,路口2
520,16813515470,0,0,10:05:47,路口2
520,16813515480,0,0,10:05:48,路口2
520,16813515490,0,0,10:05:49,路口2
520,16813515500,0,0,10:05:50,路口2
520,16813515510,0,0,10:05:51,路口2
520,16813515520,0,0,10:05:52,路口2
520,16813515530,0,0,10:05:53,路口2
520,16813515540,0,0,10:05:54,路口2
520,16813515550,0,0,10:05:55,路口2
520,16813515560,0,0,10:05:56,路口2
