road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
520,16813584000,5,5,12:00:00,路口2,左,12:00
520,16813584010,5,5,12:00:01,路口2,左,12:00
520,16813584020,6,5,12:00:02,路口2,左,12:00
520,16813584030,6,5,12:00:03,路口2,左,12:00
520,16813584040,6,5,12:00:04,路口2,左,12:00
520,16813584050,6,5,12:00:05,路口2,左,12:00
520,16813584060,9,9,12:00:06,路口2,左,12:00
520,16813584070,9,9,12:00:07,路口2,左,12:00
520,16813584080,6,6,12:00:08,路口2,左,12:00
520,16813584090,6,6,12:00:09,路口2,左,12:00
520,16813584100,6,4,12:00:10,路口2,左,12:00
520,16813584110,6,4,12:00:11,路口2,左,12:00
520,16813584120,5,2,12:00:12,路口2,左,12:00
520,16813584130,2,1,12:00:13,路口2,左,12:00
520,16813584140,3,0,12:00:14,路口2,左,12:00
520,16813584150,4,0,12:00:15,路口2,左,12:00
520,16813584160,0,0,12:00:16,路口2,左,12:00
520,16813584170,1,0,12:00:17,路口2,左,12:00
520,16813584180,0,0,12:00:18,路口2,左,12:00
520,16813584190,0,0,12:00:19,路口2,左,12:00
520,16813584200,0,0,12:00:20,路口2,左,12:00
520,16813584210,0,0,12:00:21,路口2,左,12:00
520,16813584220,0,0,12:00:22,路口2,左,12:00
520,16813584230,0,0,12:00:23,路口2,左,12:00
520,16813584240,0,0,12:00:24,路口2,左,12:00
520,16813584250,0,0,12:00:25,路口2,左,12:00
520,16813584260,0,0,12:00:26,路口2,左,12:00
520,16813584270,0,0,12:00:27,路口2,左,12:00
520,16813584280,0,0,12:00:28,路口2,左,12:00
520,16813584290,0,0,12:00:29,路口2,左,12:00
520,16813584300,1,0,12:00:30,路口2,左,12:00
520,16813584310,1,0,12:00:31,路口2,左,12:00
520,16813584320,1,0,12:00:32,路口2,左,12:00
520,16813584330,0,0,12:00:33,路口2,左,12:00
520,16813584340,0,0,12:00:34,路口2,左,12:00
520,16813584350,0,0,12:00:35,路口2,左,12:00
520,16813584360,0,0,12:00:36,路口2,左,12:00
520,16813584370,0,0,12:00:37,路口2,左,12:00
520,16813584380,0,0,12:00:38,路口2,左,12:00
520,16813584390,0,0,12:00:39,路口2,左,12:00
520,16813584400,0,0,12:00:40,路口2,左,12:00
520,16813584410,0,0,12:00:41,路口2,左,12:00
520,16813584420,0,0,12:00:42,路口2,左,12:00
520,16813584430,0,0,12:00:43,路口2,左,12:00
520,16813584440,0,0,12:00:44,路口2,左,12:00
520,16813584450,0,0,12:00:45,路口2,左,12:00
520,16813584460,0,0,12:00:46,路口2,左,12:00
520,16813584470,0,0,12:00:47,路口2,左,12:00
520,16813584480,0,0,12:00:48,路口2,左,12:00
520,16813584490,0,0,12:00:49,路口2,左,12:00
520,16813584500,0,0,12:00:50,路口2,左,12:00
520,16813584510,0,0,12:00:51,路口2,左,12:00
520,16813584520,0,0,12:00:52,路口2,左,12:00
520,16813584530,0,0,12:00:53,路口2,左,12:00
520,16813584540,0,0,12:00:54,路口2,左,12:00
520,16813584550,0,0,12:00:55,路口2,左,12:00
520,16813584560,0,0,12:00:56,路口2,左,12:00
520,16813584570,0,0,12:00:57,路口2,左,12:00
520,16813584580,0,0,12:00:58,路口2,左,12:00
520,16813584590,0,0,12:00:59,路口2,左,12:00
520,16813584600,0,0,12:01:00,路口2,左,12:00
520,16813584610,0,0,12:01:01,路口2,左,12:00
520,16813584620,0,0,12:01:02,路口2,左,12:00
520,16813584630,0,0,12:01:03,路口2,左,12:00
520,16813584640,0,0,12:01:04,路口2,左,12:00
520,16813584650,1,0,12:01:05,路口2,左,12:00
520,16813584660,1,0,12:01:06,路口2,左,12:00
520,16813584670,1,0,12:01:07,路口2,左,12:00
520,16813584680,1,0,12:01:08,路口2,左,12:00
520,16813584690,2,0,12:01:09,路口2,左,12:00
520,16813584700,2,0,12:01:10,路口2,左,12:00
520,16813584710,2,0,12:01:11,路口2,左,12:00
520,16813584720,2,0,12:01:12,路口2,左,12:00
520,16813584730,2,0,12:01:13,路口2,左,12:00
520,16813584740,3,1,12:01:14,路口2,左,12:00
520,16813584750,4,1,12:01:15,路口2,左,12:00
520,16813584760,4,1,12:01:16,路口2,左,12:00
520,16813584770,5,2,12:01:17,路口2,左,12:00
520,16813584780,6,2,12:01:18,路口2,左,12:00
520,16813584790,6,3,12:01:19,路口2,左,12:00
520,16813584800,6,4,12:01:20,路口2,左,12:00
520,16813584810,6,4,12:01:21,路口2,左,12:00
520,16813584820,6,4,12:01:22,路口2,左,12:00
520,16813584830,7,5,12:01:23,路口2,左,12:00
520,16813584840,7,7,12:01:24,路口2,左,12:00
520,16813584850,7,7,12:01:25,路口2,左,12:00
520,16813584860,7,7,12:01:26,路口2,左,12:00
520,16813584870,7,7,12:01:27,路口2,左,12:00
520,16813584880,7,7,12:01:28,路口2,左,12:00
520,16813584890,7,7,12:01:29,路口2,左,12:00
520,16813584900,7,7,12:01:30,路口2,左,12:00
520,16813584910,7,7,12:01:31,路口2,左,12:00
520,16813584920,7,7,12:01:32,路口2,左,12:00
520,16813584930,7,7,12:01:33,路口2,左,12:00
520,16813584940,7,7,12:01:34,路口2,左,12:00
520,16813584950,7,7,12:01:35,路口2,左,12:00
520,16813584960,7,7,12:01:36,路口2,左,12:00
