road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
373,16813692000,2,1,15:00:00,路口4,左,15:00
373,16813692010,2,1,15:00:01,路口4,左,15:00
373,16813692020,2,1,15:00:02,路口4,左,15:00
373,16813692030,2,1,15:00:03,路口4,左,15:00
373,16813692040,2,1,15:00:04,路口4,左,15:00
373,16813692050,2,1,15:00:05,路口4,左,15:00
373,16813692060,2,2,15:00:06,路口4,左,15:00
373,16813692070,2,2,15:00:07,路口4,左,15:00
373,16813692080,2,2,15:00:08,路口4,左,15:00
373,16813692090,2,2,15:00:09,路口4,左,15:00
373,16813692100,2,2,15:00:10,路口4,左,15:00
373,16813692110,2,2,15:00:11,路口4,左,15:00
373,16813692120,2,2,15:00:12,路口4,左,15:00
373,16813692130,2,2,15:00:13,路口4,左,15:00
373,16813692140,2,2,15:00:14,路口4,左,15:00
373,16813692150,2,2,15:00:15,路口4,左,15:00
373,16813692160,2,2,15:00:16,路口4,左,15:00
373,16813692170,2,2,15:00:17,路口4,左,15:00
373,16813692180,2,2,15:00:18,路口4,左,15:00
373,16813692190,2,2,15:00:19,路口4,左,15:00
373,16813692200,2,2,15:00:20,路口4,左,15:00
373,16813692210,2,2,15:00:21,路口4,左,15:00
373,16813692220,2,2,15:00:22,路口4,左,15:00
373,16813692230,2,2,15:00:23,路口4,左,15:00
373,16813692240,2,2,15:00:24,路口4,左,15:00
373,16813692250,2,2,15:00:25,路口4,左,15:00
373,16813692260,2,2,15:00:26,路口4,左,15:00
373,16813692270,2,2,15:00:27,路口4,左,15:00
373,16813692280,2,2,15:00:28,路口4,左,15:00
373,16813692290,2,2,15:00:29,路口4,左,15:00
373,16813692300,2,2,15:00:30,路口4,左,15:00
373,16813692310,2,2,15:00:31,路口4,左,15:00
373,16813692320,2,2,15:00:32,路口4,左,15:00
373,16813692330,2,2,15:00:33,路口4,左,15:00
373,16813692340,2,2,15:00:34,路口4,左,15:00
373,16813692350,2,2,15:00:35,路口4,左,15:00
373,16813692360,2,2,15:00:36,路口4,左,15:00
373,16813692370,2,2,15:00:37,路口4,左,15:00
373,16813692380,2,2,15:00:38,路口4,左,15:00
373,16813692390,2,2,15:00:39,路口4,左,15:00
373,16813692400,2,2,15:00:40,路口4,左,15:00
373,16813692410,2,2,15:00:41,路口4,左,15:00
373,16813692420,2,2,15:00:42,路口4,左,15:00
373,16813692430,2,2,15:00:43,路口4,左,15:00
373,16813692440,3,2,15:00:44,路口4,左,15:00
373,16813692450,3,2,15:00:45,路口4,左,15:00
373,16813692460,3,2,15:00:46,路口4,左,15:00
373,16813692470,3,1,15:00:47,路口4,左,15:00
373,16813692480,4,1,15:00:48,路口4,左,15:00
373,16813692490,5,1,15:00:49,路口4,左,15:00
373,16813692500,5,1,15:00:50,路口4,左,15:00
373,16813692510,4,2,15:00:51,路口4,左,15:00
373,16813692520,4,2,15:00:52,路口4,左,15:00
373,16813692530,5,2,15:00:53,路口4,左,15:00
373,16813692540,5,2,15:00:54,路口4,左,15:00
373,16813692550,4,2,15:00:55,路口4,左,15:00
373,16813692560,3,2,15:00:56,路口4,左,15:00
373,16813692570,4,2,15:00:57,路口4,左,15:00
373,16813692580,4,3,15:00:58,路口4,左,15:00
373,16813692590,4,3,15:00:59,路口4,左,15:00
373,16813692600,4,3,15:01:00,路口4,左,15:00
373,16813692610,3,3,15:01:01,路口4,左,15:00
373,16813692620,4,3,15:01:02,路口4,左,15:00
373,16813692630,6,3,15:01:03,路口4,左,15:00
373,16813692640,7,4,15:01:04,路口4,左,15:00
373,16813692650,6,4,15:01:05,路口4,左,15:00
373,16813692660,5,4,15:01:06,路口4,左,15:00
373,16813692670,5,4,15:01:07,路口4,左,15:00
373,16813692680,5,4,15:01:08,路口4,左,15:00
373,16813692690,6,5,15:01:09,路口4,左,15:00
373,16813692700,6,5,15:01:10,路口4,左,15:00
373,16813692710,6,5,15:01:11,路口4,左,15:00
373,16813692720,6,5,15:01:12,路口4,左,15:00
373,16813692730,7,6,15:01:13,路口4,左,15:00
373,16813692740,7,6,15:01:14,路口4,左,15:00
373,16813692750,8,6,15:01:15,路口4,左,15:00
373,16813692760,8,6,15:01:16,路口4,左,15:00
373,16813692770,9,6,15:01:17,路口4,左,15:00
373,16813692780,8,7,15:01:18,路口4,左,15:00
373,16813692790,8,7,15:01:19,路口4,左,15:00
373,16813692800,9,7,15:01:20,路口4,左,15:00
373,16813692810,9,6,15:01:21,路口4,左,15:00
373,16813692820,9,6,15:01:22,路口4,左,15:00
373,16813692830,8,5,15:01:23,路口4,左,15:00
373,16813692840,9,4,15:01:24,路口4,左,15:00
373,16813692850,9,1,15:01:25,路口4,左,15:00
373,16813692860,8,1,15:01:26,路口4,左,15:00
373,16813692870,7,1,15:01:27,路口4,左,15:00
373,16813692880,7,2,15:01:28,路口4,左,15:00
373,16813692890,6,2,15:01:29,路口4,左,15:00
373,16813692900,4,3,15:01:30,路口4,左,15:00
373,16813692910,5,3,15:01:31,路口4,左,15:00
373,16813692920,5,3,15:01:32,路口4,左,15:00
373,16813692930,5,3,15:01:33,路口4,左,15:00
373,16813692940,4,3,15:01:34,路口4,左,15:00
373,16813692950,4,3,15:01:35,路口4,左,15:00
373,16813692960,5,3,15:01:36,路口4,左,15:00
373,16813692970,5,3,15:01:37,路口4,左,15:00
373,16813692980,6,3,15:01:38,路口4,左,15:00
373,16813692990,6,4,15:01:39,路口4,左,15:00
373,16813693000,6,4,15:01:40,路口4,左,15:00
373,16813693010,6,4,15:01:41,路口4,左,15:00
373,16813693020,6,4,15:01:42,路口4,左,15:00
373,16813693030,6,5,15:01:43,路口4,左,15:00
373,16813693040,6,5,15:01:44,路口4,左,15:00
373,16813693050,6,6,15:01:45,路口4,左,15:00
373,16813693060,6,6,15:01:46,路口4,左,15:00
