road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
373,16813476000,10,10,9:00:00,路口4,左,9:00
373,16813476010,10,10,9:00:01,路口4,左,9:00
373,16813476020,10,10,9:00:02,路口4,左,9:00
373,16813476030,10,10,9:00:03,路口4,左,9:00
373,16813476040,10,10,9:00:04,路口4,左,9:00
373,16813476050,10,10,9:00:05,路口4,左,9:00
373,16813476060,10,10,9:00:06,路口4,左,9:00
373,16813476070,10,10,9:00:07,路口4,左,9:00
373,16813476080,10,10,9:00:08,路口4,左,9:00
373,16813476090,10,10,9:00:09,路口4,左,9:00
373,16813476100,10,10,9:00:10,路口4,左,9:00
373,16813476110,10,10,9:00:11,路口4,左,9:00
373,16813476120,10,10,9:00:12,路口4,左,9:00
373,16813476130,10,10,9:00:13,路口4,左,9:00
373,16813476140,10,10,9:00:14,路口4,左,9:00
373,16813476150,10,10,9:00:15,路口4,左,9:00
373,16813476160,10,10,9:00:16,路口4,左,9:00
373,16813476170,10,10,9:00:17,路口4,左,9:00
373,16813476180,10,10,9:00:18,路口4,左,9:00
373,16813476190,10,10,9:00:19,路口4,左,9:00
373,16813476200,10,10,9:00:20,路口4,左,9:00
373,16813476210,10,10,9:00:21,路口4,左,9:00
373,16813476220,10,10,9:00:22,路口4,左,9:00
373,16813476230,10,10,9:00:23,路口4,左,9:00
373,16813476240,10,10,9:00:24,路口4,左,9:00
373,16813476250,10,10,9:00:25,路口4,左,9:00
373,16813476260,10,10,9:00:26,路口4,左,9:00
373,16813476270,10,10,9:00:27,路口4,左,9:00
373,16813476280,10,10,9:00:28,路口4,左,9:00
373,16813476290,10,10,9:00:29,路口4,左,9:00
373,16813476300,10,10,9:00:30,路口4,左,9:00
373,16813476310,10,10,9:00:31,路口4,左,9:00
373,16813476320,10,10,9:00:32,路口4,左,9:00
373,16813476330,10,10,9:00:33,路口4,左,9:00
373,16813476340,10,10,9:00:34,路口4,左,9:00
373,16813476350,10,10,9:00:35,路口4,左,9:00
373,16813476360,10,10,9:00:36,路口4,左,9:00
373,16813476370,10,10,9:00:37,路口4,左,9:00
373,16813476380,10,10,9:00:38,路口4,左,9:00
373,16813476390,10,10,9:00:39,路口4,左,9:00
373,16813476400,10,10,9:00:40,路口4,左,9:00
373,16813476410,10,8,9:00:41,路口4,左,9:00
373,16813476420,10,8,9:00:42,路口4,左,9:00
373,16813476430,9,6,9:00:43,路口4,左,9:00
373,16813476440,8,3,9:00:44,路口4,左,9:00
