road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
373,16813440000,9,9,8:00:00,路口4,左,8:00
373,16813440010,9,9,8:00:01,路口4,左,8:00
373,16813440020,9,9,8:00:02,路口4,左,8:00
373,16813440030,9,9,8:00:03,路口4,左,8:00
373,16813440040,9,9,8:00:04,路口4,左,8:00
373,16813440050,10,9,8:00:05,路口4,左,8:00
373,16813440060,10,10,8:00:06,路口4,左,8:00
373,16813440070,10,9,8:00:07,路口4,左,8:00
373,16813440080,10,9,8:00:08,路口4,左,8:00
373,16813440090,11,10,8:00:09,路口4,左,8:00
373,16813440100,11,10,8:00:10,路口4,左,8:00
373,16813440110,11,10,8:00:11,路口4,左,8:00
373,16813440120,11,10,8:00:12,路口4,左,8:00
373,16813440130,11,10,8:00:13,路口4,左,8:00
373,16813440140,10,10,8:00:14,路口4,左,8:00
373,16813440150,10,10,8:00:15,路口4,左,8:00
373,16813440160,10,10,8:00:16,路口4,左,8:00
373,16813440170,10,10,8:00:17,路口4,左,8:00
373,16813440180,10,10,8:00:18,路口4,左,8:00
373,16813440190,10,10,8:00:19,路口4,左,8:00
373,16813440200,10,10,8:00:20,路口4,左,8:00
373,16813440210,10,10,8:00:21,路口4,左,8:00
373,16813440220,10,10,8:00:22,路口4,左,8:00
373,16813440230,11,10,8:00:23,路口4,左,8:00
373,16813440240,11,10,8:00:24,路口4,左,8:00
373,16813440250,11,10,8:00:25,路口4,左,8:00
373,16813440260,11,10,8:00:26,路口4,左,8:00
373,16813440270,11,11,8:00:27,路口4,左,8:00
373,16813440280,11,11,8:00:28,路口4,左,8:00
373,16813440290,11,11,8:00:29,路口4,左,8:00
373,16813440300,11,11,8:00:30,路口4,左,8:00
373,16813440310,11,11,8:00:31,路口4,左,8:00
373,16813440320,11,11,8:00:32,路口4,左,8:00
373,16813440330,11,11,8:00:33,路口4,左,8:00
373,16813440340,11,11,8:00:34,路口4,左,8:00
373,16813440350,11,11,8:00:35,路口4,左,8:00
373,16813440360,11,11,8:00:36,路口4,左,8:00
373,16813440370,11,11,8:00:37,路口4,左,8:00
373,16813440380,11,11,8:00:38,路口4,左,8:00
373,16813440390,11,11,8:00:39,路口4,左,8:00
373,16813440400,11,11,8:00:40,路口4,左,8:00
373,16813440410,11,11,8:00:41,路口4,左,8:00
373,16813440420,11,11,8:00:42,路口4,左,8:00
373,16813440430,11,11,8:00:43,路口4,左,8:00
373,16813440440,11,11,8:00:44,路口4,左,8:00
373,16813440450,11,10,8:00:45,路口4,左,8:00
373,16813440460,11,7,8:00:46,路口4,左,8:00
