road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
373,16813656020,1,0,14:00:02,路口4,左,14:00
373,16813656030,1,0,14:00:03,路口4,左,14:00
373,16813656040,1,0,14:00:04,路口4,左,14:00
373,16813656050,1,0,14:00:05,路口4,左,14:00
373,16813656060,1,0,14:00:06,路口4,左,14:00
373,16813656070,1,1,14:00:07,路口4,左,14:00
373,16813656080,1,1,14:00:08,路口4,左,14:00
373,16813656090,1,1,14:00:09,路口4,左,14:00
373,16813656100,2,1,14:00:10,路口4,左,14:00
373,16813656110,2,1,14:00:11,路口4,左,14:00
373,16813656120,2,1,14:00:12,路口4,左,14:00
373,16813656130,2,1,14:00:13,路口4,左,14:00
373,16813656140,2,1,14:00:14,路口4,左,14:00
373,16813656150,2,1,14:00:15,路口4,左,14:00
373,16813656160,2,1,14:00:16,路口4,左,14:00
373,16813656170,2,1,14:00:17,路口4,左,14:00
373,16813656180,2,2,14:00:18,路口4,左,14:00
373,16813656190,2,2,14:00:19,路口4,左,14:00
373,16813656200,2,2,14:00:20,路口4,左,14:00
373,16813656210,2,2,14:00:21,路口4,左,14:00
373,16813656220,2,2,14:00:22,路口4,左,14:00
373,16813656230,2,2,14:00:23,路口4,左,14:00
373,16813656240,2,2,14:00:24,路口4,左,14:00
373,16813656250,2,2,14:00:25,路口4,左,14:00
373,16813656260,2,2,14:00:26,路口4,左,14:00
373,16813656270,2,2,14:00:27,路口4,左,14:00
373,16813656280,2,2,14:00:28,路口4,左,14:00
373,16813656290,2,2,14:00:29,路口4,左,14:00
373,16813656300,2,2,14:00:30,路口4,左,14:00
373,16813656310,2,2,14:00:31,路口4,左,14:00
373,16813656320,2,2,14:00:32,路口4,左,14:00
373,16813656330,2,2,14:00:33,路口4,左,14:00
373,16813656340,3,2,14:00:34,路口4,左,14:00
373,16813656350,3,2,14:00:35,路口4,左,14:00
373,16813656360,3,2,14:00:36,路口4,左,14:00
373,16813656370,3,2,14:00:37,路口4,左,14:00
373,16813656380,3,2,14:00:38,路口4,左,14:00
373,16813656390,3,2,14:00:39,路口4,左,14:00
373,16813656400,4,2,14:00:40,路口4,左,14:00
373,16813656410,4,1,14:00:41,路口4,左,14:00
373,16813656420,4,1,14:00:42,路口4,左,14:00
373,16813656430,3,1,14:00:43,路口4,左,14:00
373,16813656440,4,1,14:00:44,路口4,左,14:00
373,16813656450,5,1,14:00:45,路口4,左,14:00
373,16813656460,4,1,14:00:46,路口4,左,14:00
373,16813656470,5,1,14:00:47,路口4,左,14:00
373,16813656480,3,1,14:00:48,路口4,左,14:00
373,16813656490,3,1,14:00:49,路口4,左,14:00
373,16813656500,2,1,14:00:50,路口4,左,14:00
373,16813656510,2,1,14:00:51,路口4,左,14:00
373,16813656520,2,1,14:00:52,路口4,左,14:00
373,16813656530,2,1,14:00:53,路口4,左,14:00
373,16813656540,2,1,14:00:54,路口4,左,14:00
373,16813656550,2,1,14:00:55,路口4,左,14:00
373,16813656560,4,1,14:00:56,路口4,左,14:00
373,16813656570,4,1,14:00:57,路口4,左,14:00
373,16813656580,4,1,14:00:58,路口4,左,14:00
373,16813656590,4,1,14:00:59,路口4,左,14:00
373,16813656600,3,1,14:01:00,路口4,左,14:00
