road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
373,16813620000,2,2,13:00:00,路口4,左,13:00
373,16813620010,2,2,13:00:01,路口4,左,13:00
373,16813620020,2,2,13:00:02,路口4,左,13:00
373,16813620030,2,2,13:00:03,路口4,左,13:00
373,16813620040,2,2,13:00:04,路口4,左,13:00
373,16813620050,2,2,13:00:05,路口4,左,13:00
373,16813620060,2,2,13:00:06,路口4,左,13:00
373,16813620070,2,2,13:00:07,路口4,左,13:00
373,16813620080,2,2,13:00:08,路口4,左,13:00
373,16813620090,2,2,13:00:09,路口4,左,13:00
373,16813620100,2,2,13:00:10,路口4,左,13:00
373,16813620110,3,2,13:00:11,路口4,左,13:00
373,16813620120,3,2,13:00:12,路口4,左,13:00
373,16813620130,3,2,13:00:13,路口4,左,13:00
373,16813620140,3,2,13:00:14,路口4,左,13:00
373,16813620150,3,2,13:00:15,路口4,左,13:00
373,16813620160,3,2,13:00:16,路口4,左,13:00
373,16813620170,3,3,13:00:17,路口4,左,13:00
373,16813620180,3,3,13:00:18,路口4,左,13:00
373,16813620190,3,3,13:00:19,路口4,左,13:00
373,16813620200,3,3,13:00:20,路口4,左,13:00
373,16813620210,3,3,13:00:21,路口4,左,13:00
373,16813620220,3,3,13:00:22,路口4,左,13:00
373,16813620230,3,3,13:00:23,路口4,左,13:00
373,16813620240,3,3,13:00:24,路口4,左,13:00
373,16813620250,3,3,13:00:25,路口4,左,13:00
373,16813620260,3,3,13:00:26,路口4,左,13:00
373,16813620270,3,3,13:00:27,路口4,左,13:00
373,16813620280,3,3,13:00:28,路口4,左,13:00
373,16813620290,3,3,13:00:29,路口4,左,13:00
373,16813620300,3,3,13:00:30,路口4,左,13:00
373,16813620310,3,3,13:00:31,路口4,左,13:00
373,16813620320,3,3,13:00:32,路口4,左,13:00
373,16813620330,3,3,13:00:33,路口4,左,13:00
373,16813620340,3,3,13:00:34,路口4,左,13:00
373,16813620350,3,3,13:00:35,路口4,左,13:00
373,16813620360,3,3,13:00:36,路口4,左,13:00
373,16813620370,3,3,13:00:37,路口4,左,13:00
373,16813620380,3,3,13:00:38,路口4,左,13:00
373,16813620390,3,3,13:00:39,路口4,左,13:00
373,16813620400,3,3,13:00:40,路口4,左,13:00
373,16813620410,3,3,13:00:41,路口4,左,13:00
373,16813620420,3,3,13:00:42,路口4,左,13:00
373,16813620430,3,3,13:00:43,路口4,左,13:00
373,16813620440,3,3,13:00:44,路口4,左,13:00
373,16813620450,3,2,13:00:45,路口4,左,13:00
373,16813620460,3,2,13:00:46,路口4,左,13:00
373,16813620470,2,1,13:00:47,路口4,左,13:00
373,16813620480,2,1,13:00:48,路口4,左,13:00
373,16813620490,2,1,13:00:49,路口4,左,13:00
373,16813620500,1,1,13:00:50,路口4,左,13:00
373,16813620510,1,0,13:00:51,路口4,左,13:00
373,16813620520,1,0,13:00:52,路口4,左,13:00
373,16813620530,2,0,13:00:53,路口4,左,13:00
373,16813620540,2,0,13:00:54,路口4,左,13:00
373,16813620550,3,0,13:00:55,路口4,左,13:00
373,16813620560,3,0,13:00:56,路口4,左,13:00
373,16813620570,3,0,13:00:57,路口4,左,13:00
373,16813620580,2,0,13:00:58,路口4,左,13:00
373,16813620590,2,0,13:00:59,路口4,左,13:00
373,16813620600,2,0,13:01:00,路口4,左,13:00
373,16813620610,2,0,13:01:01,路口4,左,13:00
373,16813620620,2,2,13:01:02,路口4,左,13:00
373,16813620630,1,1,13:01:03,路口4,左,13:00
373,16813620640,1,1,13:01:04,路口4,左,13:00
373,16813620650,1,1,13:01:05,路口4,左,13:00
373,16813620660,1,1,13:01:06,路口4,左,13:00
373,16813620670,1,1,13:01:07,路口4,左,13:00
373,16813620680,1,1,13:01:08,路口4,左,13:00
373,16813620690,1,1,13:01:09,路口4,左,13:00
373,16813620700,1,1,13:01:10,路口4,左,13:00
373,16813620710,1,1,13:01:11,路口4,左,13:00
373,16813620720,1,1,13:01:12,路口4,左,13:00
373,16813620730,1,1,13:01:13,路口4,左,13:00
373,16813620740,1,0,13:01:14,路口4,左,13:00
373,16813620750,1,0,13:01:15,路口4,左,13:00
373,16813620760,1,0,13:01:16,路口4,左,13:00
373,16813620770,1,0,13:01:17,路口4,左,13:00
373,16813620780,1,0,13:01:18,路口4,左,13:00
373,16813620790,1,0,13:01:19,路口4,左,13:00
373,16813620800,0,0,13:01:20,路口4,左,13:00
373,16813620810,0,0,13:01:21,路口4,左,13:00
373,16813620820,0,0,13:01:22,路口4,左,13:00
373,16813620830,0,0,13:01:23,路口4,左,13:00
373,16813620840,0,0,13:01:24,路口4,左,13:00
373,16813620850,0,0,13:01:25,路口4,左,13:00
373,16813620860,0,0,13:01:26,路口4,左,13:00
373,16813620870,0,0,13:01:27,路口4,左,13:00
373,16813620880,0,0,13:01:28,路口4,左,13:00
373,16813620890,0,0,13:01:29,路口4,左,13:00
373,16813620900,0,0,13:01:30,路口4,左,13:00
373,16813620910,0,0,13:01:31,路口4,左,13:00
373,16813620920,0,0,13:01:32,路口4,左,13:00
373,16813620930,0,0,13:01:33,路口4,左,13:00
373,16813620940,0,0,13:01:34,路口4,左,13:00
373,16813620950,1,0,13:01:35,路口4,左,13:00
373,16813620960,1,0,13:01:36,路口4,左,13:00
373,16813620970,1,0,13:01:37,路口4,左,13:00
373,16813620980,1,0,13:01:38,路口4,左,13:00
373,16813620990,1,0,13:01:39,路口4,左,13:00
373,16813621000,0,0,13:01:40,路口4,左,13:00
373,16813621010,0,0,13:01:41,路口4,左,13:00
373,16813621020,0,0,13:01:42,路口4,左,13:00
373,16813621030,0,0,13:01:43,路口4,左,13:00
373,16813621040,0,0,13:01:44,路口4,左,13:00
373,16813621050,0,0,13:01:45,路口4,左,13:00
373,16813621060,0,0,13:01:46,路口4,左,13:00
373,16813621070,0,0,13:01:47,路口4,左,13:00
373,16813621080,1,0,13:01:48,路口4,左,13:00
373,16813621090,1,0,13:01:49,路口4,左,13:00
373,16813621100,1,0,13:01:50,路口4,左,13:00
373,16813621110,1,0,13:01:51,路口4,左,13:00
373,16813621120,1,0,13:01:52,路口4,左,13:00
373,16813621130,1,0,13:01:53,路口4,左,13:00
373,16813621140,2,1,13:01:54,路口4,左,13:00
373,16813621150,2,1,13:01:55,路口4,左,13:00
373,16813621160,2,1,13:01:56,路口4,左,13:00
373,16813621170,2,1,13:01:57,路口4,左,13:00
373,16813621180,3,2,13:01:58,路口4,左,13:00
373,16813621190,3,2,13:01:59,路口4,左,13:00
373,16813621200,3,2,13:02:00,路口4,左,13:00
373,16813621210,4,1,13:02:01,路口4,左,13:00
373,16813621220,4,1,13:02:02,路口4,左,13:00
373,16813621230,4,1,13:02:03,路口4,左,13:00
373,16813621240,4,1,13:02:04,路口4,左,13:00
373,16813621250,4,2,13:02:05,路口4,左,13:00
373,16813621260,4,2,13:02:06,路口4,左,13:00
373,16813621270,4,3,13:02:07,路口4,左,13:00
373,16813621280,4,3,13:02:08,路口4,左,13:00
373,16813621290,4,3,13:02:09,路口4,左,13:00
373,16813621300,4,4,13:02:10,路口4,左,13:00
373,16813621310,4,4,13:02:11,路口4,左,13:00
373,16813621320,4,4,13:02:12,路口4,左,13:00
373,16813621330,4,4,13:02:13,路口4,左,13:00
373,16813621340,4,4,13:02:14,路口4,左,13:00
373,16813621350,4,4,13:02:15,路口4,左,13:00
373,16813621360,5,4,13:02:16,路口4,左,13:00
373,16813621370,5,4,13:02:17,路口4,左,13:00
373,16813621380,5,4,13:02:18,路口4,左,13:00
373,16813621390,5,4,13:02:19,路口4,左,13:00
373,16813621400,5,5,13:02:20,路口4,左,13:00
373,16813621410,5,5,13:02:21,路口4,左,13:00
373,16813621420,5,5,13:02:22,路口4,左,13:00
373,16813621430,5,5,13:02:23,路口4,左,13:00
373,16813621440,5,3,13:02:24,路口4,左,13:00
373,16813621450,5,3,13:02:25,路口4,左,13:00
373,16813621460,5,3,13:02:26,路口4,左,13:00
373,16813621470,5,2,13:02:27,路口4,左,13:00
373,16813621480,5,1,13:02:28,路口4,左,13:00
373,16813621490,4,1,13:02:29,路口4,左,13:00
373,16813621500,2,1,13:02:30,路口4,左,13:00
373,16813621510,2,1,13:02:31,路口4,左,13:00
