road_sec_id,ms_no,all_car,line_up_car,time,road
115,16813476000,2,0,9:00:00,路口1
115,16813476010,1,0,9:00:01,路口1
115,16813476020,1,1,9:00:02,路口1
115,16813476030,2,1,9:00:03,路口1
115,16813476040,2,1,9:00:04,路口1
115,16813476050,2,1,9:00:05,路口1
115,16813476060,2,1,9:00:06,路口1
115,16813476070,2,2,9:00:07,路口1
115,16813476080,2,2,9:00:08,路口1
115,16813476090,2,1,9:00:09,路口1
115,16813476100,2,1,9:00:10,路口1
115,16813476110,1,1,9:00:11,路口1
115,16813476120,1,1,9:00:12,路口1
115,16813476130,1,1,9:00:13,路口1
115,16813476140,1,1,9:00:14,路口1
115,16813476150,1,1,9:00:15,路口1
115,16813476160,1,1,9:00:16,路口1
115,16813476170,1,1,9:00:17,路口1
115,16813476180,1,1,9:00:18,路口1
115,16813476190,1,1,9:00:19,路口1
115,16813476200,1,1,9:00:20,路口1
115,16813476210,1,1,9:00:21,路口1
115,16813476220,1,1,9:00:22,路口1
115,16813476230,1,1,9:00:23,路口1
115,16813476240,1,1,9:00:24,路口1
115,16813476250,2,1,9:00:25,路口1
115,16813476260,2,1,9:00:26,路口1
115,16813476270,2,1,9:00:27,路口1
115,16813476280,2,1,9:00:28,路口1
115,16813476290,2,1,9:00:29,路口1
115,16813476300,2,1,9:00:30,路口1
115,16813476310,3,1,9:00:31,路口1
115,16813476320,3,1,9:00:32,路口1
115,16813476330,3,1,9:00:33,路口1
115,16813476340,3,1,9:00:34,路口1
115,16813476350,3,2,9:00:35,路口1
115,16813476360,3,3,9:00:36,路口1
115,16813476370,3,3,9:00:37,路口1
115,16813476380,3,3,9:00:38,路口1
115,16813476390,3,3,9:00:39,路口1
115,16813476400,3,3,9:00:40,路口1
115,16813476410,3,3,9:00:41,路口1
115,16813476420,3,3,9:00:42,路口1
115,16813476430,3,3,9:00:43,路口1
115,16813476440,3,3,9:00:44,路口1
115,16813476450,3,3,9:00:45,路口1
115,16813476460,3,3,9:00:46,路口1
115,16813476470,3,3,9:00:47,路口1
115,16813476480,3,3,9:00:48,路口1
115,16813476490,3,3,9:00:49,路口1
115,16813476500,3,3,9:00:50,路口1
115,16813476510,3,3,9:00:51,路口1
115,16813476520,3,3,9:00:52,路口1
115,16813476530,3,3,9:00:53,路口1
115,16813476540,3,3,9:00:54,路口1
115,16813476550,3,3,9:00:55,路口1
115,16813476560,3,3,9:00:56,路口1
115,16813476570,3,3,9:00:57,路口1
115,16813476580,3,3,9:00:58,路口1
115,16813476590,3,3,9:00:59,路口1
115,16813476600,3,3,9:01:00,路口1
115,16813476610,3,3,9:01:01,路口1
115,16813476620,3,3,9:01:02,路口1
115,16813476630,3,3,9:01:03,路口1
115,16813476640,3,3,9:01:04,路口1
115,16813476650,3,3,9:01:05,路口1
115,16813476660,3,3,9:01:06,路口1
115,16813476670,3,3,9:01:07,路口1
115,16813476680,3,3,9:01:08,路口1
115,16813476690,3,3,9:01:09,路口1
115,16813476700,3,3,9:01:10,路口1
115,16813476710,3,3,9:01:11,路口1
115,16813476720,3,3,9:01:12,路口1
115,16813476730,3,3,9:01:13,路口1
115,16813476740,3,3,9:01:14,路口1
115,16813476750,3,3,9:01:15,路口1
115,16813476760,3,2,9:01:16,路口1
115,16813476770,3,2,9:01:17,路口1
115,16813476780,2,2,9:01:18,路口1
115,16813476790,2,2,9:01:19,路口1
115,16813476800,2,2,9:01:20,路口1
115,16813476810,2,2,9:01:21,路口1
115,16813476820,2,2,9:01:22,路口1
115,16813476830,2,2,9:01:23,路口1
115,16813476840,2,2,9:01:24,路口1
115,16813476850,2,2,9:01:25,路口1
115,16813476860,2,2,9:01:26,路口1
115,16813476870,2,2,9:01:27,路口1
115,16813476880,2,2,9:01:28,路口1
115,16813476890,2,2,9:01:29,路口1
115,16813476900,2,2,9:01:30,路口1
115,16813476910,2,2,9:01:31,路口1
115,16813476920,2,2,9:01:32,路口1
115,16813476930,2,2,9:01:33,路口1
115,16813476940,2,2,9:01:34,路口1
115,16813476950,2,2,9:01:35,路口1
115,16813476960,2,2,9:01:36,路口1
115,16813476970,2,2,9:01:37,路口1
115,16813476980,2,2,9:01:38,路口1
115,16813476990,2,2,9:01:39,路口1
115,16813477000,2,2,9:01:40,路口1
115,16813477010,2,2,9:01:41,路口1
115,16813477020,2,2,9:01:42,路口1
115,16813477030,2,2,9:01:43,路口1
115,16813477040,2,2,9:01:44,路口1
115,16813477050,2,2,9:01:45,路口1
115,16813477060,2,2,9:01:46,路口1
115,16813477070,4,2,9:01:47,路口1
115,16813477080,4,1,9:01:48,路口1
115,16813477090,4,0,9:01:49,路口1
115,16813477100,4,0,9:01:50,路口1
115,16813477110,4,0,9:01:51,路口1
115,16813477120,3,0,9:01:52,路口1
115,16813477130,2,0,9:01:53,路口1
115,16813477140,2,1,9:01:54,路口1
115,16813477150,2,1,9:01:55,路口1
115,16813477160,2,1,9:01:56,路口1
115,16813477170,1,1,9:01:57,路口1
115,16813477180,1,1,9:01:58,路口1
115,16813477190,1,1,9:01:59,路口1
115,16813477200,1,1,9:02:00,路口1
115,16813477210,2,1,9:02:01,路口1
115,16813477220,2,1,9:02:02,路口1
115,16813477230,2,1,9:02:03,路口1
115,16813477240,1,1,9:02:04,路口1
115,16813477250,1,1,9:02:05,路口1
115,16813477260,1,1,9:02:06,路口1
115,16813477270,1,1,9:02:07,路口1
115,16813477280,1,1,9:02:08,路口1
115,16813477290,1,1,9:02:09,路口1
115,16813477300,1,1,9:02:10,路口1
115,16813477310,1,1,9:02:11,路口1
115,16813477320,1,1,9:02:12,路口1
115,16813477330,1,1,9:02:13,路口1
115,16813477340,1,1,9:02:14,路口1
115,16813477350,1,1,9:02:15,路口1
115,16813477360,1,1,9:02:16,路口1
115,16813477370,1,1,9:02:17,路口1
115,16813477380,1,1,9:02:18,路口1
115,16813477390,1,1,9:02:19,路口1
115,16813477400,1,1,9:02:20,路口1
115,16813477410,1,1,9:02:21,路口1
115,16813477420,1,1,9:02:22,路口1
115,16813477430,1,1,9:02:23,路口1
115,16813477440,1,1,9:02:24,路口1
115,16813477450,1,1,9:02:25,路口1
115,16813477460,1,1,9:02:26,路口1
115,16813477470,1,1,9:02:27,路口1
115,16813477480,2,1,9:02:28,路口1
115,16813477490,2,1,9:02:29,路口1
115,16813477500,2,1,9:02:30,路口1
115,16813477510,2,1,9:02:31,路口1
115,16813477520,2,1,9:02:32,路口1
115,16813477530,2,2,9:02:33,路口1
115,16813477540,2,2,9:02:34,路口1
115,16813477550,2,2,9:02:35,路口1
115,16813477560,2,2,9:02:36,路口1
115,16813477570,2,2,9:02:37,路口1
115,16813477580,2,2,9:02:38,路口1
115,16813477590,2,2,9:02:39,路口1
115,16813477600,2,2,9:02:40,路口1
115,16813477610,2,2,9:02:41,路口1
115,16813477620,2,2,9:02:42,路口1
115,16813477630,2,2,9:02:43,路口1
115,16813477640,2,2,9:02:44,路口1
115,16813477650,2,2,9:02:45,路口1
115,16813477660,2,2,9:02:46,路口1
115,16813477670,2,2,9:02:47,路口1
115,16813477680,2,2,9:02:48,路口1
115,16813477690,2,2,9:02:49,路口1
115,16813477700,2,2,9:02:50,路口1
115,16813477710,2,2,9:02:51,路口1
115,16813477720,2,2,9:02:52,路口1
115,16813477730,3,2,9:02:53,路口1
115,16813477740,3,2,9:02:54,路口1
115,16813477750,3,2,9:02:55,路口1
115,16813477760,3,2,9:02:56,路口1
115,16813477770,3,3,9:02:57,路口1
115,16813477780,3,3,9:02:58,路口1
115,16813477790,3,3,9:02:59,路口1
115,16813477800,3,3,9:03:00,路口1
115,16813477810,3,3,9:03:01,路口1
115,16813477820,3,3,9:03:02,路口1
115,16813477830,3,3,9:03:03,路口1
115,16813477840,3,3,9:03:04,路口1
115,16813477850,3,3,9:03:05,路口1
115,16813477860,3,3,9:03:06,路口1
115,16813477870,3,3,9:03:07,路口1
115,16813477880,4,2,9:03:08,路口1
115,16813477890,3,2,9:03:09,路口1
115,16813477900,3,2,9:03:10,路口1
115,16813477910,3,1,9:03:11,路口1
115,16813477920,2,1,9:03:12,路口1
115,16813477930,2,1,9:03:13,路口1
115,16813477940,2,1,9:03:14,路口1
115,16813477950,2,2,9:03:15,路口1
115,16813477960,2,2,9:03:16,路口1
115,16813477970,2,2,9:03:17,路口1
115,16813477980,2,2,9:03:18,路口1
115,16813477990,2,2,9:03:19,路口1
115,16813478000,2,2,9:03:20,路口1
115,16813478010,2,2,9:03:21,路口1
115,16813478020,2,2,9:03:22,路口1
115,16813478030,2,2,9:03:23,路口1
115,16813478040,2,2,9:03:24,路口1
115,16813478050,2,2,9:03:25,路口1
115,16813478060,2,2,9:03:26,路口1
115,16813478070,2,2,9:03:27,路口1
115,16813478080,2,2,9:03:28,路口1
115,16813478090,2,2,9:03:29,路口1
115,16813478100,2,2,9:03:30,路口1
115,16813478110,2,2,9:03:31,路口1
115,16813478120,2,2,9:03:32,路口1
115,16813478130,2,2,9:03:33,路口1
115,16813478140,2,2,9:03:34,路口1
115,16813478150,2,2,9:03:35,路口1
115,16813478160,2,2,9:03:36,路口1
115,16813478170,2,2,9:03:37,路口1
115,16813478180,2,2,9:03:38,路口1
115,16813478190,2,1,9:03:39,路口1
115,16813478200,2,0,9:03:40,路口1
115,16813478210,2,0,9:03:41,路口1
115,16813478220,1,0,9:03:42,路口1
115,16813478230,1,0,9:03:43,路口1
115,16813478240,1,0,9:03:44,路口1
115,16813478250,2,0,9:03:45,路口1
115,16813478260,2,0,9:03:46,路口1
115,16813478270,1,0,9:03:47,路口1
115,16813478280,1,0,9:03:48,路口1
115,16813478290,1,0,9:03:49,路口1
115,16813478300,1,0,9:03:50,路口1
115,16813478310,1,0,9:03:51,路口1
115,16813478320,1,1,9:03:52,路口1
115,16813478330,1,1,9:03:53,路口1
115,16813478340,1,1,9:03:54,路口1
115,16813478350,1,1,9:03:55,路口1
115,16813478360,1,1,9:03:56,路口1
115,16813478370,1,1,9:03:57,路口1
115,16813478380,1,1,9:03:58,路口1
115,16813478390,1,1,9:03:59,路口1
115,16813478400,1,1,9:04:00,路口1
115,16813478410,1,1,9:04:01,路口1
115,16813478420,2,1,9:04:02,路口1
115,16813478430,2,1,9:04:03,路口1
115,16813478440,2,1,9:04:04,路口1
115,16813478450,2,1,9:04:05,路口1
115,16813478460,2,1,9:04:06,路口1
115,16813478470,2,1,9:04:07,路口1
115,16813478480,2,1,9:04:08,路口1
115,16813478490,2,1,9:04:09,路口1
115,16813478500,2,1,9:04:10,路口1
115,16813478510,1,1,9:04:11,路口1
115,16813478520,1,1,9:04:12,路口1
115,16813478530,1,1,9:04:13,路口1
115,16813478540,1,1,9:04:14,路口1
115,16813478550,1,1,9:04:15,路口1
115,16813478560,1,1,9:04:16,路口1
115,16813478570,1,1,9:04:17,路口1
115,16813478580,1,1,9:04:18,路口1
115,16813478590,1,1,9:04:19,路口1
115,16813478600,1,1,9:04:20,路口1
115,16813478610,1,1,9:04:21,路口1
115,16813478620,1,1,9:04:22,路口1
115,16813478630,1,1,9:04:23,路口1
115,16813478640,1,1,9:04:24,路口1
115,16813478650,1,1,9:04:25,路口1
115,16813478660,1,1,9:04:26,路口1
115,16813478670,1,1,9:04:27,路口1
115,16813478680,1,1,9:04:28,路口1
115,16813478690,1,1,9:04:29,路口1
115,16813478700,1,1,9:04:30,路口1
115,16813478710,1,1,9:04:31,路口1
115,16813478720,1,1,9:04:32,路口1
115,16813478730,1,1,9:04:33,路口1
115,16813478740,1,1,9:04:34,路口1
115,16813478750,1,1,9:04:35,路口1
115,16813478760,1,1,9:04:36,路口1
115,16813478770,1,1,9:04:37,路口1
115,16813478780,1,1,9:04:38,路口1
115,16813478790,1,1,9:04:39,路口1
115,16813478800,1,1,9:04:40,路口1
115,16813478810,1,1,9:04:41,路口1
115,16813478820,1,1,9:04:42,路口1
115,16813478830,1,1,9:04:43,路口1
115,16813478840,1,1,9:04:44,路口1
115,16813478850,1,1,9:04:45,路口1
115,16813478860,1,1,9:04:46,路口1
115,16813478870,1,1,9:04:47,路口1
115,16813478880,1,1,9:04:48,路口1
115,16813478890,1,1,9:04:49,路口1
115,16813478900,1,1,9:04:50,路口1
115,16813478910,1,1,9:04:51,路口1
115,16813478920,1,1,9:04:52,路口1
115,16813478930,1,1,9:04:53,路口1
115,16813478940,1,1,9:04:54,路口1
115,16813478950,1,1,9:04:55,路口1
115,16813478960,1,1,9:04:56,路口1
115,16813478970,1,1,9:04:57,路口1
115,16813478980,1,1,9:04:58,路口1
115,16813478990,1,1,9:04:59,路口1
115,16813479000,1,0,9:05:00,路口1
115,16813479010,1,0,9:05:01,路口1
115,16813479020,0,0,9:05:02,路口1
115,16813479030,0,0,9:05:03,路口1
115,16813479040,0,0,9:05:04,路口1
115,16813479050,0,0,9:05:05,路口1
115,16813479060,0,0,9:05:06,路口1
115,16813479070,0,0,9:05:07,路口1
115,16813479080,0,0,9:05:08,路口1
115,16813479090,0,0,9:05:09,路口1
115,16813479100,0,0,9:05:10,路口1
115,16813479110,0,0,9:05:11,路口1
115,16813479120,0,0,9:05:12,路口1
115,16813479130,0,0,9:05:13,路口1
115,16813479140,0,0,9:05:14,路口1
115,16813479150,0,0,9:05:15,路口1
115,16813479160,0,0,9:05:16,路口1
115,16813479170,0,0,9:05:17,路口1
115,16813479180,0,0,9:05:18,路口1
115,16813479190,0,0,9:05:19,路口1
115,16813479200,0,0,9:05:20,路口1
115,16813479210,0,0,9:05:21,路口1
115,16813479220,0,0,9:05:22,路口1
115,16813479230,0,0,9:05:23,路口1
115,16813479240,0,0,9:05:24,路口1
115,16813479250,0,0,9:05:25,路口1
115,16813479260,0,0,9:05:26,路口1
115,16813479270,0,0,9:05:27,路口1
115,16813479280,0,0,9:05:28,路口1
115,16813479290,0,0,9:05:29,路口1
115,16813479300,0,0,9:05:30,路口1
115,16813479310,0,0,9:05:31,路口1
115,16813479320,0,0,9:05:32,路口1
115,16813479330,0,0,9:05:33,路口1
115,16813479340,0,0,9:05:34,路口1
115,16813479350,0,0,9:05:35,路口1
115,16813479360,0,0,9:05:36,路口1
115,16813479370,0,0,9:05:37,路口1
115,16813479380,0,0,9:05:38,路口1
115,16813479390,0,0,9:05:39,路口1
115,16813479400,0,0,9:05:40,路口1
115,16813479410,0,0,9:05:41,路口1
115,16813479420,1,0,9:05:42,路口1
115,16813479430,1,0,9:05:43,路口1
115,16813479440,1,0,9:05:44,路口1
115,16813479450,1,0,9:05:45,路口1
115,16813479460,1,0,9:05:46,路口1
115,16813479470,1,0,9:05:47,路口1
115,16813479480,2,0,9:05:48,路口1
115,16813479490,1,0,9:05:49,路口1
115,16813479500,1,0,9:05:50,路口1
115,16813479510,1,0,9:05:51,路口1
115,16813479520,1,0,9:05:52,路口1
115,16813479530,1,0,9:05:53,路口1
115,16813479540,2,0,9:05:54,路口1
115,16813479550,4,0,9:05:55,路口1
115,16813479560,2,0,9:05:56,路口1
115,16813479570,1,0,9:05:57,路口1
115,16813479580,1,0,9:05:58,路口1
115,16813479590,1,1,9:05:59,路口1
115,16813479600,2,0,9:06:00,路口1
115,16813479610,2,1,9:06:01,路口1
115,16813479620,2,1,9:06:02,路口1
115,16813479630,2,1,9:06:03,路口1
115,16813479640,2,2,9:06:04,路口1
115,16813479650,2,1,9:06:05,路口1
115,16813479660,2,1,9:06:06,路口1
115,16813479670,2,1,9:06:07,路口1
115,16813479680,2,2,9:06:08,路口1
115,16813479690,2,2,9:06:09,路口1
