0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid,max_delay
520,16813440000,50,08:00:00,29.75,路口2,0,左,4,29.0625,8:00,1,38.5
520,16813443000,59,08:05:00,28.6,路口2,1,左,4,30.60454545454545,8:05,1,70.5
520,16813446000,37,08:10:00,31.423076923076923,路口2,2,左,4,35.714697802197804,8:10,1,48.75
520,16813449000,49,08:15:00,37.5625,路口2,3,左,4,25.653125,8:15,1,37.5625
520,16813452000,65,08:20:00,41.5,路口2,4,左,4,32.02083333333333,8:20,1,41.5
520,16813455000,47,08:25:00,13.176470588235292,路口2,5,左,4,20.860089869281047,8:25,1,35.375
520,16813458000,62,08:30:00,30.84090909090909,路口2,6,左,4,36.78787878787879,8:30,1,63.75
520,16813461000,69,08:35:00,49.333333333333336,路口2,7,左,4,28.118259803921568,8:35,1,49.333333333333336
520,16813464000,58,08:40:00,36.41666666666666,路口2,8,左,4,30.179166666666664,8:40,1,38.0
520,16813467000,69,08:45:00,23.25,路口2,9,左,4,36.31666666666666,8:45,1,57.75
520,16813470000,36,08:50:00,53.04545454545455,路口2,10,左,4,46.28977272727273,8:50,1,60.0
520,16813473000,73,08:55:00,34.15,路口2,11,左,4,36.973214285714285,8:55,1,62.25
526,16813440000,36,08:00:00,23.75,路口2,0,右,5,29.0625,8:00,1,38.5
526,16813443000,51,08:05:00,17.818181818181817,路口2,1,右,5,30.60454545454545,8:05,1,70.5
526,16813446000,53,08:10:00,38.9,路口2,2,右,5,35.714697802197804,8:10,1,48.75
526,16813449000,50,08:15:00,15.75,路口2,3,右,5,25.653125,8:15,1,37.5625
526,16813452000,72,08:20:00,25.83333333333333,路口2,4,右,5,32.02083333333333,8:20,1,41.5
526,16813455000,37,08:25:00,13.0,路口2,5,右,5,20.860089869281047,8:25,1,35.375
526,16813458000,66,08:30:00,34.72727272727273,路口2,6,右,5,36.78787878787879,8:30,1,63.75
526,16813461000,43,08:35:00,14.764705882352942,路口2,7,右,5,28.118259803921568,8:35,1,49.333333333333336
526,16813464000,64,08:40:00,29.8,路口2,8,右,5,30.179166666666664,8:40,1,38.0
526,16813467000,47,08:45:00,23.266666666666666,路口2,9,右,5,36.31666666666666,8:45,1,57.75
526,16813470000,51,08:50:00,23.363636363636363,路口2,10,右,5,46.28977272727273,8:50,1,60.0
526,16813473000,69,08:55:00,24.892857142857142,路口2,11,右,5,36.973214285714285,8:55,1,62.25
532,16813440125,20,08:00:12,38.5,路口2,0,下,6,29.0625,8:00,1,38.5
532,16813443125,8,08:05:12,70.5,路口2,1,下,6,30.60454545454545,8:05,1,70.5
532,16813446125,15,08:10:12,23.785714285714285,路口2,2,下,6,35.714697802197804,8:10,1,48.75
532,16813449125,16,08:15:12,20.8,路口2,3,下,6,25.653125,8:15,1,37.5625
532,16813452125,16,08:20:12,34.75,路口2,4,下,6,32.02083333333333,8:20,1,41.5
532,16813455125,14,08:25:12,21.88888888888889,路口2,5,下,6,20.860089869281047,8:25,1,35.375
532,16813458125,8,08:30:12,17.833333333333332,路口2,6,下,6,36.78787878787879,8:30,1,63.75
532,16813461125,14,08:35:12,44.0,路口2,7,下,6,28.118259803921568,8:35,1,49.333333333333336
532,16813464125,10,08:40:12,38.0,路口2,8,下,6,30.179166666666664,8:40,1,38.0
532,16813467125,19,08:45:12,41.0,路口2,9,下,6,36.31666666666666,8:45,1,57.75
532,16813470125,14,08:50:12,48.75,路口2,10,下,6,46.28977272727273,8:50,1,60.0
532,16813473125,12,08:55:12,26.6,路口2,11,下,6,36.973214285714285,8:55,1,62.25
539,16813440340,4,08:00:34,24.25,路口2,0,上,7,29.0625,8:00,1,38.5
539,16813443340,5,08:05:34,5.5,路口2,1,上,7,30.60454545454545,8:05,1,70.5
539,16813446340,8,08:10:34,48.75,路口2,2,上,7,35.714697802197804,8:10,1,48.75
539,16813449340,6,08:15:34,28.5,路口2,3,上,7,25.653125,8:15,1,37.5625
539,16813452340,6,08:20:34,26.0,路口2,4,上,7,32.02083333333333,8:20,1,41.5
539,16813455340,12,08:25:34,35.375,路口2,5,上,7,20.860089869281047,8:25,1,35.375
539,16813458340,8,08:30:34,63.75,路口2,6,上,7,36.78787878787879,8:30,1,63.75
539,16813461340,6,08:35:34,4.375,路口2,7,上,7,28.118259803921568,8:35,1,49.333333333333336
539,16813464340,4,08:40:34,16.5,路口2,8,上,7,30.179166666666664,8:40,1,38.0
539,16813467340,12,08:45:34,57.75,路口2,9,上,7,36.31666666666666,8:45,1,57.75
539,16813470340,8,08:50:34,60.0,路口2,10,上,7,46.28977272727273,8:50,1,60.0
539,16813473340,6,08:55:34,62.25,路口2,11,上,7,36.973214285714285,8:55,1,62.25
