0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid,max_delay
1,16813692000,26,15:00:00,21.83333333333333,路口5,0,左,16,30.35648148148148,15:00,4,34.625
1,16813695000,37,15:05:00,35.8,路口5,1,左,16,27.206060606060603,15:05,4,35.8
1,16813698000,23,15:10:00,13.214285714285714,路口5,2,左,16,25.30952380952381,15:10,4,39.0
1,16813701000,25,15:15:00,44.16666666666666,路口5,3,左,16,33.24074074074074,15:15,4,44.16666666666666
1,16813704000,31,15:20:00,36.833333333333336,路口5,4,左,16,23.46811868686869,15:20,4,36.833333333333336
1,16813707000,21,15:25:00,21.375,路口5,5,左,16,22.9375,15:25,4,24.4375
1,16813710000,26,15:30:00,30.22222222222222,路口5,6,左,16,35.59074074074074,15:30,4,47.25
1,16813713000,27,15:35:00,32.714285714285715,路口5,7,左,16,31.27976190476191,15:35,4,37.375
1,16813716000,44,15:40:00,52.5625,路口5,8,左,16,30.383012820512818,15:40,4,52.5625
1,16813719000,29,15:45:00,24.75,路口5,9,左,16,28.95833333333333,15:45,4,34.625
1,16813722000,26,15:50:00,28.75,路口5,10,左,16,47.0,15:50,4,84.0
1,16813725000,46,15:55:00,43.20588235294117,路口5,11,左,16,36.41783380018674,15:55,4,43.20588235294117
102,16813692315,18,15:00:31,34.625,路口5,0,上,18,30.35648148148148,15:00,4,34.625
102,16813695315,13,15:05:31,16.0,路口5,1,上,18,27.206060606060603,15:05,4,35.8
102,16813698315,6,15:10:31,39.0,路口5,2,上,18,25.30952380952381,15:10,4,39.0
102,16813701315,10,15:15:31,28.666666666666668,路口5,3,上,18,33.24074074074074,15:15,4,44.16666666666666
102,16813704315,12,15:20:31,5.727272727272728,路口5,4,上,18,23.46811868686869,15:20,4,36.833333333333336
102,16813707315,13,15:25:31,23.0,路口5,5,上,18,22.9375,15:25,4,24.4375
102,16813710315,9,15:30:31,47.25,路口5,6,上,18,35.59074074074074,15:30,4,47.25
102,16813713315,10,15:35:31,23.75,路口5,7,上,18,31.27976190476191,15:35,4,37.375
102,16813716315,13,15:40:31,13.125,路口5,8,上,18,30.383012820512818,15:40,4,52.5625
102,16813719315,18,15:45:31,34.625,路口5,9,上,18,28.95833333333333,15:45,4,34.625
102,16813722315,10,15:50:31,84.0,路口5,10,上,18,47.0,15:50,4,84.0
102,16813725315,11,15:55:31,40.333333333333336,路口5,11,上,18,36.41783380018674,15:55,4,43.20588235294117
8,16813692080,34,15:00:08,34.611111111111114,路口5,0,右,17,30.35648148148148,15:00,4,34.625
8,16813695080,41,15:05:08,29.818181818181817,路口5,1,右,17,27.206060606060603,15:05,4,35.8
8,16813698080,33,15:10:08,23.714285714285715,路口5,2,右,17,25.30952380952381,15:10,4,39.0
8,16813701080,41,15:15:08,26.88888888888889,路口5,3,右,17,33.24074074074074,15:15,4,44.16666666666666
8,16813704080,38,15:20:08,27.84375,路口5,4,右,17,23.46811868686869,15:20,4,36.833333333333336
8,16813707080,38,15:25:08,24.4375,路口5,5,右,17,22.9375,15:25,4,24.4375
8,16813710080,35,15:30:08,29.3,路口5,6,右,17,35.59074074074074,15:30,4,47.25
8,16813713080,30,15:35:08,37.375,路口5,7,右,17,31.27976190476191,15:35,4,37.375
8,16813716080,29,15:40:08,25.46153846153846,路口5,8,右,17,30.383012820512818,15:40,4,52.5625
8,16813719080,49,15:45:08,27.5,路口5,9,右,17,28.95833333333333,15:45,4,34.625
8,16813722080,35,15:50:08,28.25,路口5,10,右,17,47.0,15:50,4,84.0
8,16813725080,38,15:55:08,25.714285714285715,路口5,11,右,17,36.41783380018674,15:55,4,43.20588235294117
