0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
1,16813476000,52,09:00:00,31.794117647058822,路口5,0,左,16,45.33288770053476,9:00,4
1,16813479000,42,09:05:00,28.40909090909091,路口5,1,左,16,20.880411255411257,9:05,4
1,16813482000,31,09:10:00,47.5,路口5,2,左,16,30.759259259259256,9:10,4
1,16813485000,34,09:15:00,43.8,路口5,3,左,16,46.13571428571428,9:15,4
1,16813488000,48,09:20:00,22.45833333333333,路口5,4,左,16,19.194444444444443,9:20,4
1,16813491000,39,09:25:00,27.142857142857142,路口5,5,左,16,29.39307359307359,9:25,4
1,16813494000,37,09:30:00,21.0,路口5,6,左,16,33.666666666666664,9:30,4
1,16813497000,29,09:35:00,38.41666666666666,路口5,7,左,16,36.76709401709402,9:35,4
1,16813500000,43,09:40:00,33.6875,路口5,8,左,16,23.801136363636363,9:40,4
1,16813503000,22,09:45:00,22.7,路口5,9,左,16,19.141666666666666,9:45,4
1,16813506000,34,09:50:00,25.5,路口5,10,左,16,29.74242424242424,9:50,4
1,16813509000,33,09:55:00,28.571428571428573,路口5,11,左,16,32.37957875457875,9:55,4
102,16813476165,15,09:00:16,81.75,路口5,0,上,18,45.33288770053476,9:00,4
102,16813479165,13,09:05:16,7.875,路口5,1,上,18,20.880411255411257,9:05,4
102,16813482165,17,09:10:16,16.5,路口5,2,上,18,30.759259259259256,9:10,4
102,16813485165,11,09:15:16,69.5,路口5,3,上,18,46.13571428571428,9:15,4
102,16813488165,15,09:20:16,10.125,路口5,4,上,18,19.194444444444443,9:20,4
102,16813491165,18,09:25:16,38.4,路口5,5,上,18,29.39307359307359,9:25,4
102,16813494165,15,09:30:16,55.5,路口5,6,上,18,33.666666666666664,9:30,4
102,16813497165,12,09:35:16,43.5,路口5,7,上,18,36.76709401709402,9:35,4
102,16813500165,5,09:40:16,3.125,路口5,8,上,18,23.801136363636363,9:40,4
102,16813503165,10,09:45:16,8.75,路口5,9,上,18,19.141666666666666,9:45,4
102,16813506165,13,09:50:16,38.5,路口5,10,上,18,29.74242424242424,9:50,4
102,16813509165,10,09:55:16,36.375,路口5,11,上,18,32.37957875457875,9:55,4
8,16813476000,41,09:00:00,22.454545454545453,路口5,0,右,17,45.33288770053476,9:00,4
8,16813479000,40,09:05:00,26.357142857142858,路口5,1,右,17,20.880411255411257,9:05,4
8,16813482000,44,09:10:00,28.27777777777778,路口5,2,右,17,30.759259259259256,9:10,4
8,16813485000,46,09:15:00,25.107142857142858,路口5,3,右,17,46.13571428571428,9:15,4
8,16813488000,48,09:20:00,25.0,路口5,4,右,17,19.194444444444443,9:20,4
8,16813491000,55,09:25:00,22.63636363636364,路口5,5,右,17,29.39307359307359,9:25,4
8,16813494000,50,09:30:00,24.5,路口5,6,右,17,33.666666666666664,9:30,4
8,16813497000,39,09:35:00,28.384615384615383,路口5,7,右,17,36.76709401709402,9:35,4
8,16813500000,31,09:40:00,34.59090909090909,路口5,8,右,17,23.801136363636363,9:40,4
8,16813503000,53,09:45:00,25.975,路口5,9,右,17,19.141666666666666,9:45,4
8,16813506000,42,09:50:00,25.227272727272727,路口5,10,右,17,29.74242424242424,9:50,4
8,16813509000,46,09:55:00,32.19230769230769,路口5,11,右,17,32.37957875457875,9:55,4
