0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
1,16813656000,37,14:00:00,22.11764705882353,路口5,0,左,16,19.602707749766573,14:00,4
1,16813659000,38,14:05:00,29.25,路口5,1,左,16,20.307692307692307,14:05,4
1,16813662000,33,14:10:00,24.85,路口5,2,左,16,39.95,14:10,4
1,16813665000,25,14:15:00,17.071428571428573,路口5,3,左,16,21.090476190476192,14:15,4
1,16813668000,34,14:20:00,29.8,路口5,4,左,16,34.61851851851851,14:20,4
1,16813671000,21,14:25:00,39.09090909090909,路口5,5,左,16,32.90151515151516,14:25,4
1,16813674000,38,14:30:00,55.6,路口5,6,左,16,39.3,14:30,4
1,16813677000,28,14:35:00,35.214285714285715,路口5,7,左,16,47.65476190476191,14:35,4
1,16813680000,18,14:40:00,61.22222222222222,路口5,8,左,16,36.17407407407408,14:40,4
1,16813683000,35,14:45:00,44.1,路口5,9,左,16,35.847058823529416,14:45,4
1,16813686000,26,14:50:00,50.75,路口5,10,左,16,39.41666666666666,14:50,4
1,16813689000,34,14:55:00,25.1,路口5,11,左,16,24.33888888888889,14:55,4
102,16813656330,8,14:00:33,16.5,路口5,0,上,18,19.602707749766573,14:00,4
102,16813659330,4,14:05:33,5.25,路口5,1,上,18,20.307692307692307,14:05,4
102,16813662330,6,14:10:33,68.0,路口5,2,上,18,39.95,14:10,4
102,16813665330,6,14:15:33,8.2,路口5,3,上,18,21.090476190476192,14:15,4
102,16813668330,10,14:20:33,36.66666666666666,路口5,4,上,18,34.61851851851851,14:20,4
102,16813671330,2,14:25:33,22.75,路口5,5,上,18,32.90151515151516,14:25,4
102,16813674330,8,14:30:33,41.5,路口5,6,上,18,39.3,14:30,4
102,16813677330,9,14:35:33,56.25,路口5,7,上,18,47.65476190476191,14:35,4
102,16813680330,5,14:40:33,28.0,路口5,8,上,18,36.17407407407408,14:40,4
102,16813683330,8,14:45:33,43.5,路口5,9,上,18,35.847058823529416,14:45,4
102,16813686330,10,14:50:33,34.5,路口5,10,上,18,39.41666666666666,14:50,4
102,16813689330,9,14:55:33,22.5,路口5,11,上,18,24.33888888888889,14:55,4
8,16813656000,44,14:00:00,20.19047619047619,路口5,0,右,17,19.602707749766573,14:00,4
8,16813659000,35,14:05:00,26.423076923076923,路口5,1,右,17,20.307692307692307,14:05,4
8,16813662000,25,14:10:00,27.0,路口5,2,右,17,39.95,14:10,4
8,16813665000,19,14:15:00,38.0,路口5,3,右,17,21.090476190476192,14:15,4
8,16813668000,33,14:20:00,37.388888888888886,路口5,4,右,17,34.61851851851851,14:20,4
8,16813671000,28,14:25:00,36.86363636363637,路口5,5,右,17,32.90151515151516,14:25,4
8,16813674000,38,14:30:00,20.8,路口5,6,右,17,39.3,14:30,4
8,16813677000,24,14:35:00,51.5,路口5,7,右,17,47.65476190476191,14:35,4
8,16813680000,42,14:40:00,19.3,路口5,8,右,17,36.17407407407408,14:40,4
8,16813683000,40,14:45:00,19.94117647058824,路口5,9,右,17,35.847058823529416,14:45,4
8,16813686000,38,14:50:00,33.0,路口5,10,右,17,39.41666666666666,14:50,4
8,16813689000,28,14:55:00,25.416666666666668,路口5,11,右,17,24.33888888888889,14:55,4
