0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
1,16813512000,34,10:00:00,46.66666666666666,路口5,0,左,16,25.645467836257307,10:00,4
1,16813515000,23,10:05:00,13.833333333333334,路口5,1,左,16,12.708333333333334,10:05,4
1,16813518000,27,10:10:00,22.25,路口5,2,左,16,18.82638888888889,10:10,4
1,16813521000,32,10:15:00,25.33333333333333,路口5,3,左,16,37.98611111111111,10:15,4
1,16813524000,23,10:20:00,25.7,路口5,4,左,16,18.27083333333333,10:20,4
1,16813527000,40,10:25:00,18.63636363636364,路口5,5,左,16,38.79545454545455,10:25,4
1,16813530000,25,10:30:00,19.33333333333333,路口5,6,左,16,24.62121212121212,10:30,4
1,16813533000,34,10:35:00,47.083333333333336,路口5,7,左,16,74.84444444444445,10:35,4
1,16813536000,28,10:40:00,34.5,路口5,8,左,16,25.150980392156864,10:40,4
1,16813539000,30,10:45:00,21.0,路口5,9,左,16,31.611111111111114,10:45,4
1,16813542000,28,10:50:00,21.33333333333333,路口5,10,左,16,21.066666666666663,10:50,4
1,16813545000,24,10:55:00,26.916666666666668,路口5,11,左,16,19.12037037037037,10:55,4
102,16813512060,8,10:00:06,3.875,路口5,0,上,18,25.645467836257307,10:00,4
102,16813515060,6,10:05:06,3.583333333333333,路口5,1,上,18,12.708333333333334,10:05,4
102,16813518060,12,10:10:06,3.6666666666666665,路口5,2,上,18,18.82638888888889,10:10,4
102,16813521060,7,10:15:06,57.0,路口5,3,上,18,37.98611111111111,10:15,4
102,16813524060,5,10:20:06,3.3,路口5,4,上,18,18.27083333333333,10:20,4
102,16813527060,11,10:25:06,64.25,路口5,5,上,18,38.79545454545455,10:25,4
102,16813530060,11,10:30:06,28.166666666666668,路口5,6,上,18,24.62121212121212,10:30,4
102,16813533060,11,10:35:06,152.5,路口5,7,上,18,74.84444444444445,10:35,4
102,16813536060,13,10:40:06,16.6,路口5,8,上,18,25.150980392156864,10:40,4
102,16813539060,7,10:45:06,40.0,路口5,9,上,18,31.611111111111114,10:45,4
102,16813542060,8,10:50:06,11.666666666666666,路口5,10,上,18,21.066666666666663,10:50,4
102,16813545060,5,10:55:06,5.0,路口5,11,上,18,19.12037037037037,10:55,4
8,16813512000,37,10:00:00,26.394736842105264,路口5,0,右,17,25.645467836257307,10:00,4
8,16813515000,56,10:05:00,20.70833333333333,路口5,1,右,17,12.708333333333334,10:05,4
8,16813518000,27,10:10:00,30.5625,路口5,2,右,17,18.82638888888889,10:10,4
8,16813521000,36,10:15:00,31.625,路口5,3,右,17,37.98611111111111,10:15,4
8,16813524000,27,10:20:00,25.8125,路口5,4,右,17,18.27083333333333,10:20,4
8,16813527000,34,10:25:00,33.5,路口5,5,右,17,38.79545454545455,10:25,4
8,16813530000,46,10:30:00,26.363636363636363,路口5,6,右,17,24.62121212121212,10:30,4
8,16813533000,41,10:35:00,24.95,路口5,7,右,17,74.84444444444445,10:35,4
8,16813536000,39,10:40:00,24.352941176470587,路口5,8,右,17,25.150980392156864,10:40,4
8,16813539000,28,10:45:00,33.833333333333336,路口5,9,右,17,31.611111111111114,10:45,4
8,16813542000,26,10:50:00,30.2,路口5,10,右,17,21.066666666666663,10:50,4
8,16813545000,35,10:55:00,25.444444444444443,路口5,11,右,17,19.12037037037037,10:55,4
