0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid,max_delay
1,16813440000,39,08:00:00,47.4,路口5,0,左,16,31.938888888888886,8:00,4,47.4
1,16813443000,43,08:05:00,40.375,路口5,1,左,16,32.11666666666667,8:05,4,40.375
1,16813446000,66,08:10:00,36.0,路口5,2,左,16,33.62222222222222,8:10,4,41.66666666666666
1,16813449000,51,08:15:00,19.714285714285715,路口5,3,左,16,25.45444139194139,8:15,4,35.96153846153846
1,16813452000,75,08:20:00,36.392857142857146,路口5,4,左,16,37.82539682539683,8:20,4,40.75
1,16813455000,42,08:25:00,16.2,路口5,5,左,16,22.427777777777777,8:25,4,39.583333333333336
1,16813458000,54,08:30:00,38.17857142857143,路口5,6,左,16,41.17811355311356,8:30,4,51.625
1,16813461000,57,08:35:00,33.64705882352941,路口5,7,左,16,29.29901960784314,8:35,4,34.5
1,16813464000,49,08:40:00,26.5,路口5,8,左,16,34.65555555555555,8:40,4,45.66666666666666
1,16813467000,54,08:45:00,40.63636363636363,路口5,9,左,16,40.497835497835496,8:45,4,53.35714285714285
1,16813470000,49,08:50:00,23.785714285714285,路口5,10,左,16,30.739682539682537,8:50,4,43.333333333333336
1,16813473000,57,08:55:00,35.59375,路口5,11,左,16,26.66087962962963,8:55,4,35.59375
102,16813440000,24,08:00:00,21.5,路口5,0,上,18,31.938888888888886,8:00,4,47.4
102,16813443000,21,08:05:00,20.1,路口5,1,上,18,32.11666666666667,8:05,4,40.375
102,16813446000,26,08:10:00,41.66666666666666,路口5,2,上,18,33.62222222222222,8:10,4,41.66666666666666
102,16813449000,34,08:15:00,20.6875,路口5,3,上,18,25.45444139194139,8:15,4,35.96153846153846
102,16813452000,27,08:20:00,40.75,路口5,4,上,18,37.82539682539683,8:20,4,40.75
102,16813455000,19,08:25:00,11.5,路口5,5,上,18,22.427777777777777,8:25,4,39.583333333333336
102,16813458000,25,08:30:00,51.625,路口5,6,上,18,41.17811355311356,8:30,4,51.625
102,16813461000,15,08:35:00,34.5,路口5,7,上,18,29.29901960784314,8:35,4,34.5
102,16813464000,15,08:40:00,31.8,路口5,8,上,18,34.65555555555555,8:40,4,45.66666666666666
102,16813467000,19,08:45:00,53.35714285714285,路口5,9,上,18,40.497835497835496,8:45,4,53.35714285714285
102,16813470000,16,08:50:00,25.1,路口5,10,上,18,30.739682539682537,8:50,4,43.333333333333336
102,16813473000,19,08:55:00,15.0,路口5,11,上,18,26.66087962962963,8:55,4,35.59375
8,16813440000,35,08:00:00,26.916666666666668,路口5,0,右,17,31.938888888888886,8:00,4,47.4
8,16813443000,35,08:05:00,35.875,路口5,1,右,17,32.11666666666667,8:05,4,40.375
8,16813446000,52,08:10:00,23.2,路口5,2,右,17,33.62222222222222,8:10,4,41.66666666666666
8,16813449000,34,08:15:00,35.96153846153846,路口5,3,右,17,25.45444139194139,8:15,4,35.96153846153846
8,16813452000,33,08:20:00,36.333333333333336,路口5,4,右,17,37.82539682539683,8:20,4,40.75
8,16813455000,35,08:25:00,39.583333333333336,路口5,5,右,17,22.427777777777777,8:25,4,39.583333333333336
8,16813458000,48,08:30:00,33.73076923076923,路口5,6,右,17,41.17811355311356,8:30,4,51.625
8,16813461000,43,08:35:00,19.75,路口5,7,右,17,29.29901960784314,8:35,4,34.5
8,16813464000,33,08:40:00,45.66666666666666,路口5,8,右,17,34.65555555555555,8:40,4,45.66666666666666
8,16813467000,31,08:45:00,27.5,路口5,9,右,17,40.497835497835496,8:45,4,53.35714285714285
8,16813470000,46,08:50:00,43.333333333333336,路口5,10,右,17,30.739682539682537,8:50,4,43.333333333333336
8,16813473000,36,08:55:00,29.38888888888889,路口5,11,右,17,26.66087962962963,8:55,4,35.59375
