id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
221651842,280733712,1,"{""x"":320.59857,""y"":-325.8632,""z"":12.9067745}","{""x"":5.0003123,""y"":1.8716145,""z"":1.4292648}",2.5474737,7.92163,1,2.5474737,1681351551099638,16813515510,0,2133,1,3,10:05:51,道路5
228007393,280762672,1,"{""x"":331.33044,""y"":-334.0051,""z"":12.925347}","{""x"":5.0765796,""y"":2.0272267,""z"":1.4599473}",2.588474,6.4841766,1,2.588474,1681354447099696,16813544470,0,2133,1,3,10:54:07,道路5
228126472,280762847,1,"{""x"":313.05075,""y"":-320.62357,""z"":12.810234}","{""x"":5.274145,""y"":1.9572079,""z"":1.4551436}",2.5442548,6.208185,1,2.5442548,1681354464599689,16813544645,0,2133,1,3,10:54:24,道路5
228315013,280763697,1,"{""x"":335.99347,""y"":-336.29706,""z"":12.884731}","{""x"":4.9678283,""y"":1.9960645,""z"":1.4985882}",2.5657082,9.685527,1,2.5657082,1681354549599716,16813545495,0,2133,1,3,10:55:49,道路5
228091655,280762787,1,"{""x"":331.3118,""y"":-333.26144,""z"":12.883099}","{""x"":4.864023,""y"":1.8599529,""z"":1.4250836}",2.5447648,5.62165,1,2.5447648,1681354458599638,16813544585,0,2133,1,3,10:54:18,道路5
224687506,280749962,1,"{""x"":114.99143,""y"":-223.08842,""z"":13.0379095}","{""x"":4.786049,""y"":1.9702809,""z"":1.4964858}",-2.598929,5.950431,1,-2.598929,1681353176099703,16813531760,0,2542,1,3,10:32:56,道路3
225484253,280750742,1,"{""x"":322.1634,""y"":-327.76425,""z"":13.013927}","{""x"":5.0750885,""y"":2.0295568,""z"":1.6921479}",2.5664647,8.9821205,1,2.5664647,1681353254099755,16813532540,0,2133,1,3,10:34:14,道路5
225635856,280751712,1,"{""x"":321.70346,""y"":-327.24728,""z"":12.870852}","{""x"":5.0921154,""y"":1.8970212,""z"":1.435209}",2.5596478,8.197598,1,2.5596478,1681353351099633,16813533510,0,2133,1,3,10:35:51,道路5
225757322,280752857,1,"{""x"":1.9007446,""y"":-115.43336,""z"":12.645508}","{""x"":4.621986,""y"":1.9212326,""z"":1.4824219}",2.5848284,5.4171844,1,2.5848284,1681353465599574,16813534655,0,2539,1,3,10:37:45,道路3
225943577,280752682,1,"{""x"":321.5369,""y"":-327.34622,""z"":12.900447}","{""x"":5.1229353,""y"":2.013366,""z"":1.5909604}",2.5735567,7.221149,1,2.5735567,1681353448099616,16813534480,0,2133,1,3,10:37:28,道路5
