id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
223132991,280740157,1,"{""x"":-76.90015,""y"":-416.63184,""z"":12.212036}","{""x"":0.6321929,""y"":0.62262446,""z"":1.6054688}",-2.3242154,1.0393535,2,-2.3242154,1681352195599742,16813521955,10,228,0,1,10:16:35,道路8
223121627,280740117,1,"{""x"":-72.754715,""y"":-415.65305,""z"":12.483398}","{""x"":1.6521635,""y"":0.67495584,""z"":1.5341797}",-2.0423627,1.0679752,2,-2.0423627,1681352191599907,16813521915,10,228,0,1,10:16:31,道路8
223671776,280742472,1,"{""x"":38.45923,""y"":-388.4214,""z"":13.035455}","{""x"":0.6779404,""y"":0.6611383,""z"":1.6280646}",1.4088693,1.0550616,2,1.4088693,1681352427099843,16813524270,1001,1004,1,1,10:20:27,道路13
224114503,280744557,1,"{""x"":47.19265,""y"":-367.53046,""z"":13.033841}","{""x"":0.6327034,""y"":0.6153062,""z"":1.6239957}",-1.3865458,1.2375892,2,-1.3865458,1681352635599690,16813526355,1003,1007,0,1,10:23:55,道路13
224175840,280744822,1,"{""x"":46.25252,""y"":-368.12332,""z"":13.031136}","{""x"":0.62207633,""y"":0.61318755,""z"":1.6422365}",-1.3001728,1.4273775,2,-1.3001728,1681352662099691,16813526620,1003,1007,0,1,10:24:22,道路13
226956657,280757142,1,"{""x"":50.157204,""y"":-355.25742,""z"":13.011572}","{""x"":0.657651,""y"":0.634319,""z"":1.6513832}",2.8224745,1.2379676,2,2.8224745,1681353894099657,16813538940,1003,1007,0,1,10:44:54,道路13
227782870,280761107,1,"{""x"":50.139263,""y"":-364.0166,""z"":12.767227}","{""x"":0.61864126,""y"":0.60926956,""z"":1.5864242}",-0.17966518,1.1029915,2,-0.17966518,1681354290599826,16813542905,1003,1007,0,1,10:51:30,道路13
226181522,280753452,1,"{""x"":48.609257,""y"":-366.08966,""z"":13.13031}","{""x"":0.6543329,""y"":0.6288245,""z"":1.6550156}",-1.6763568,1.6384606,2,2.2881088,1681353525099654,16813535250,1003,1007,0,1,10:38:45,道路13
222334988,280736537,1,"{""x"":42.0366,""y"":-374.90875,""z"":12.933314}","{""x"":0.6307475,""y"":0.6290231,""z"":1.6706963}",2.2198832,0.9403322,2,2.2198832,1681351833599788,16813518335,1003,1007,0,1,10:10:33,道路13
222295892,280736497,1,"{""x"":44.001354,""y"":-377.19513,""z"":12.951214}","{""x"":0.6032086,""y"":0.5877923,""z"":1.5793716}",2.2360249,1.7993826,2,2.2360249,1681351829599790,16813518295,1003,1007,0,1,10:10:29,道路13
223933144,280743657,1,"{""x"":54.853817,""y"":-348.1599,""z"":12.97723}","{""x"":0.6263941,""y"":0.602698,""z"":1.6928161}",2.9126074,1.0540487,2,2.9126074,1681352545599762,16813525455,1003,1007,0,1,10:22:25,道路13
222103591,280735547,1,"{""x"":74.999565,""y"":-305.2246,""z"":12.945699}","{""x"":0.6241083,""y"":0.61600035,""z"":1.6335891}",-1.4135973,1.5146478,2,-1.4135973,1681351734599850,16813517345,1005,1010,0,1,10:08:54,道路13
227398234,280759187,1,"{""x"":84.605156,""y"":-284.51846,""z"":13.048099}","{""x"":0.65495056,""y"":0.61560386,""z"":1.6854448}",1.6987255,1.2964587,2,1.6987255,1681354098599891,16813540985,1007,1012,1,1,10:48:18,道路13
227556394,280759932,1,"{""x"":86.19968,""y"":-281.92978,""z"":12.848397}","{""x"":0.56086445,""y"":0.56062704,""z"":1.5993549}",2.4411561,1.1919485,2,2.4411561,1681354173099834,16813541730,1007,1012,1,1,10:49:33,道路13
221530643,280732947,1,"{""x"":85.60848,""y"":-281.5139,""z"":13.023174}","{""x"":0.6408103,""y"":0.61525846,""z"":1.6469543}",-2.6241229,1.3097042,2,-2.6241229,1681351474599667,16813514745,1007,1012,1,1,10:04:34,道路13
