0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
115,16813620000,6,13:00:00,46.25,路口1,0,下,2,33.890625,13:00,0
115,16813623000,6,13:05:00,30.0,路口1,1,下,2,34.30694444444445,13:05,0
115,16813626000,9,13:10:00,54.5,路口1,2,下,2,38.08333333333333,13:10,0
115,16813629000,9,13:15:00,53.5,路口1,3,下,2,39.11577868852459,13:15,0
115,16813632000,12,13:20:00,33.0,路口1,4,下,2,22.55208333333333,13:20,0
115,16813635000,9,13:25:00,33.166666666666664,路口1,5,下,2,48.83854166666666,13:25,0
115,16813638000,11,13:30:00,29.2,路口1,6,下,2,30.925,13:30,0
115,16813641000,11,13:35:00,72.5,路口1,7,下,2,31.25,13:35,0
115,16813644000,17,13:40:00,27.666666666666668,路口1,8,下,2,22.463541666666668,13:40,0
115,16813647000,11,13:45:00,28.33333333333333,路口1,9,下,2,33.87440476190476,13:45,0
115,16813650000,15,13:50:00,33.416666666666664,路口1,10,下,2,22.541666666666664,13:50,0
115,16813653000,12,13:55:00,31.0625,路口1,11,下,2,38.44707661290322,13:55,0
124,16813620000,7,13:00:00,6.0,路口1,0,上,3,33.890625,13:00,0
124,16813623000,4,13:05:00,52.25,路口1,1,上,3,34.30694444444445,13:05,0
124,16813626000,8,13:10:00,29.33333333333333,路口1,2,上,3,38.08333333333333,13:10,0
124,16813629000,10,13:15:00,40.0,路口1,3,上,3,39.11577868852459,13:15,0
124,16813632000,1,13:20:00,1.5,路口1,4,上,3,22.55208333333333,13:20,0
124,16813635000,4,13:25:00,41.0,路口1,5,上,3,48.83854166666666,13:25,0
124,16813638000,3,13:30:00,3.5,路口1,6,上,3,30.925,13:30,0
124,16813641000,10,13:35:00,2.5,路口1,7,上,3,31.25,13:35,0
124,16813644000,2,13:40:00,1.5,路口1,8,上,3,22.463541666666668,13:40,0
124,16813647000,11,13:45:00,22.25,路口1,9,上,3,33.87440476190476,13:45,0
124,16813650000,3,13:50:00,2.5,路口1,10,上,3,22.541666666666664,13:50,0
124,16813653000,4,13:55:00,54.5,路口1,11,上,3,38.44707661290322,13:55,0
639,16813620000,21,13:00:00,53.5,路口1,0,右,1,33.890625,13:00,0
639,16813623000,24,13:05:00,40.7,路口1,1,右,1,34.30694444444445,13:05,0
639,16813626000,17,13:10:00,37.0,路口1,2,右,1,38.08333333333333,13:10,0
639,16813629000,16,13:15:00,47.75,路口1,3,右,1,39.11577868852459,13:15,0
639,16813632000,24,13:20:00,38.04166666666666,路口1,4,右,1,22.55208333333333,13:20,0
639,16813635000,24,13:25:00,93.0,路口1,5,右,1,48.83854166666666,13:25,0
639,16813638000,16,13:30:00,73.0,路口1,6,右,1,30.925,13:30,0
639,16813641000,24,13:35:00,27.0,路口1,7,右,1,31.25,13:35,0
639,16813644000,28,13:40:00,30.0,路口1,8,右,1,22.463541666666668,13:40,0
639,16813647000,25,13:45:00,61.2,路口1,9,右,1,33.87440476190476,13:45,0
639,16813650000,33,13:50:00,30.0,路口1,10,右,1,22.541666666666664,13:50,0
639,16813653000,23,13:55:00,55.5,路口1,11,右,1,38.44707661290322,13:55,0
642,16813620000,107,13:00:00,29.8125,路口1,0,左,0,33.890625,13:00,0
642,16813623000,86,13:05:00,14.27777777777778,路口1,1,左,0,34.30694444444445,13:05,0
642,16813626000,100,13:10:00,31.5,路口1,2,左,0,38.08333333333333,13:10,0
642,16813629000,74,13:15:00,15.21311475409836,路口1,3,左,0,39.11577868852459,13:15,0
642,16813632000,51,13:20:00,17.666666666666668,路口1,4,左,0,22.55208333333333,13:20,0
642,16813635000,114,13:25:00,28.1875,路口1,5,左,0,48.83854166666666,13:25,0
642,16813638000,67,13:30:00,18.0,路口1,6,左,0,30.925,13:30,0
642,16813641000,88,13:35:00,23.0,路口1,7,左,0,31.25,13:35,0
642,16813644000,89,13:40:00,30.6875,路口1,8,左,0,22.463541666666668,13:40,0
642,16813647000,85,13:45:00,23.714285714285715,路口1,9,左,0,33.87440476190476,13:45,0
642,16813650000,73,13:50:00,24.25,路口1,10,左,0,22.541666666666664,13:50,0
642,16813653000,100,13:55:00,12.725806451612904,路口1,11,左,0,38.44707661290322,13:55,0
