0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
115,16813476000,17,09:00:00,78.0,路口1,0,下,2,34.372983870967744,9:00,0
115,16813479000,18,09:05:00,29.7,路口1,1,下,2,31.64848484848485,9:05,0
115,16813482000,14,09:10:00,50.7,路口1,2,下,2,47.18461538461538,9:10,0
115,16813485000,16,09:15:00,43.25,路口1,3,下,2,33.6073717948718,9:15,0
115,16813488000,15,09:20:00,52.888888888888886,路口1,4,下,2,39.14305555555556,9:20,0
115,16813491000,15,09:25:00,69.0,路口1,5,下,2,52.6875,9:25,0
115,16813494000,11,09:30:00,18.571428571428573,路口1,6,下,2,34.43452380952381,9:30,0
115,16813497000,20,09:35:00,30.8125,路口1,7,下,2,32.515625,9:35,0
115,16813500000,16,09:40:00,39.083333333333336,路口1,8,下,2,36.75654761904762,9:40,0
115,16813503000,11,09:45:00,18.83333333333333,路口1,9,下,2,38.8125,9:45,0
115,16813506000,13,09:50:00,55.75,路口1,10,下,2,39.80902777777778,9:50,0
115,16813509000,9,09:55:00,91.5,路口1,11,下,2,49.171875,9:55,0
124,16813476530,1,09:00:53,1.5,路口1,0,上,3,34.372983870967744,9:00,0
124,16813479530,7,09:05:53,16.0,路口1,1,上,3,31.64848484848485,9:05,0
124,16813482530,6,09:10:53,75.5,路口1,2,上,3,47.18461538461538,9:10,0
124,16813485530,4,09:15:53,21.0,路口1,3,上,3,33.6073717948718,9:15,0
124,16813488530,11,09:20:53,20.916666666666668,路口1,4,上,3,39.14305555555556,9:20,0
124,16813491530,8,09:25:53,35.7,路口1,5,上,3,52.6875,9:25,0
124,16813494530,4,09:30:53,60.5,路口1,6,上,3,34.43452380952381,9:30,0
124,16813497530,2,09:35:53,2.0,路口1,7,上,3,32.515625,9:35,0
124,16813500530,3,09:40:53,62.5,路口1,8,上,3,36.75654761904762,9:40,0
124,16813503530,4,09:45:53,56.0,路口1,9,上,3,38.8125,9:45,0
124,16813506530,2,09:50:53,1.25,路口1,10,上,3,39.80902777777778,9:50,0
124,16813509530,8,09:55:53,50.5,路口1,11,上,3,49.171875,9:55,0
639,16813476000,44,09:00:00,42.25,路口1,0,右,1,34.372983870967744,9:00,0
639,16813479000,21,09:05:00,62.25,路口1,1,右,1,31.64848484848485,9:05,0
639,16813482000,29,09:10:00,44.73076923076923,路口1,2,右,1,47.18461538461538,9:10,0
639,16813485000,30,09:15:00,50.833333333333336,路口1,3,右,1,33.6073717948718,9:15,0
639,16813488000,31,09:20:00,52.0,路口1,4,右,1,39.14305555555556,9:20,0
639,16813491000,25,09:25:00,63.8,路口1,5,右,1,52.6875,9:25,0
639,16813494000,30,09:30:00,35.75,路口1,6,右,1,34.43452380952381,9:30,0
639,16813497000,18,09:35:00,51.75,路口1,7,右,1,32.515625,9:35,0
639,16813500000,23,09:40:00,32.642857142857146,路口1,8,右,1,36.75654761904762,9:40,0
639,16813503000,27,09:45:00,43.66666666666666,路口1,9,右,1,38.8125,9:45,0
639,16813506000,22,09:50:00,75.5,路口1,10,右,1,39.80902777777778,9:50,0
639,16813509000,12,09:55:00,34.75,路口1,11,右,1,49.171875,9:55,0
642,16813476000,193,09:00:00,15.741935483870968,路口1,0,左,0,34.372983870967744,9:00,0
642,16813479000,118,09:05:00,18.643939393939394,路口1,1,左,0,31.64848484848485,9:05,0
642,16813482000,118,09:10:00,17.807692307692307,路口1,2,左,0,47.18461538461538,9:10,0
642,16813485000,172,09:15:00,19.346153846153847,路口1,3,左,0,33.6073717948718,9:15,0
642,16813488000,110,09:20:00,30.766666666666666,路口1,4,左,0,39.14305555555556,9:20,0
642,16813491000,115,09:25:00,42.25,路口1,5,左,0,52.6875,9:25,0
642,16813494000,100,09:30:00,22.916666666666668,路口1,6,左,0,34.43452380952381,9:30,0
642,16813497000,95,09:35:00,45.5,路口1,7,左,0,32.515625,9:35,0
642,16813500000,84,09:40:00,12.8,路口1,8,左,0,36.75654761904762,9:40,0
642,16813503000,83,09:45:00,36.75,路口1,9,左,0,38.8125,9:45,0
642,16813506000,72,09:50:00,26.73611111111111,路口1,10,左,0,39.80902777777778,9:50,0
642,16813509000,80,09:55:00,19.9375,路口1,11,左,0,49.171875,9:55,0
