0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
115,16813548170,10,11:00:17,50.0,路口1,0,下,2,36.025,11:00,0
115,16813551170,15,11:05:17,42.625,路口1,1,下,2,36.235416666666666,11:05,0
115,16813554170,16,11:10:17,60.7,路口1,2,下,2,37.91666666666667,11:10,0
115,16813557170,11,11:15:17,27.0,路口1,3,下,2,26.00372023809524,11:15,0
115,16813560170,10,11:20:17,30.4,路口1,4,下,2,36.1625,11:20,0
115,16813563170,6,11:25:17,45.833333333333336,路口1,5,下,2,38.925,11:25,0
115,16813566170,11,11:30:17,67.83333333333333,路口1,6,下,2,54.89583333333333,11:30,0
115,16813569170,3,11:35:17,79.0,路口1,7,下,2,32.25229556479557,11:35,0
115,16813572170,5,11:40:17,89.0,路口1,8,下,2,61.875,11:40,0
115,16813575170,4,11:45:17,46.66666666666666,路口1,9,下,2,37.41666666666666,11:45,0
115,16813578170,9,11:50:17,3.357142857142857,路口1,10,下,2,16.91441197691198,11:50,0
115,16813581170,7,11:55:17,92.5,路口1,11,下,2,35.75892857142857,11:55,0
124,16813548000,5,11:00:00,29.5,路口1,0,上,3,36.025,11:00,0
124,16813551000,1,11:05:00,16.5,路口1,1,上,3,36.235416666666666,11:05,0
124,16813554000,3,11:10:00,46.0,路口1,2,上,3,37.91666666666667,11:10,0
124,16813557000,4,11:15:00,33.666666666666664,路口1,3,上,3,26.00372023809524,11:15,0
124,16813560000,7,11:20:00,10.25,路口1,4,上,3,36.1625,11:20,0
124,16813563000,3,11:25:00,49.5,路口1,5,上,3,38.925,11:25,0
124,16813566000,8,11:30:00,80.5,路口1,6,上,3,54.89583333333333,11:30,0
124,16813569000,6,11:35:00,1.9166666666666667,路口1,7,上,3,32.25229556479557,11:35,0
124,16813572000,5,11:40:00,90.5,路口1,8,上,3,61.875,11:40,0
124,16813575000,3,11:45:00,50.0,路口1,9,上,3,37.41666666666666,11:45,0
124,16813578000,4,11:50:00,1.75,路口1,10,上,3,16.91441197691198,11:50,0
124,16813581000,2,11:55:00,3.5,路口1,11,上,3,35.75892857142857,11:55,0
639,16813548320,28,11:00:32,41.3,路口1,0,右,1,36.025,11:00,0
639,16813551320,24,11:05:32,65.16666666666667,路口1,1,右,1,36.235416666666666,11:05,0
639,16813554320,21,11:10:32,26.55,路口1,2,右,1,37.91666666666667,11:10,0
639,16813557320,22,11:15:32,28.5,路口1,3,右,1,26.00372023809524,11:15,0
639,16813560320,23,11:20:32,63.0,路口1,4,右,1,36.1625,11:20,0
639,16813563320,28,11:25:32,32.416666666666664,路口1,5,右,1,38.925,11:25,0
639,16813566320,32,11:30:32,34.75,路口1,6,右,1,54.89583333333333,11:30,0
639,16813569320,26,11:35:32,32.53846153846154,路口1,7,右,1,32.25229556479557,11:35,0
639,16813572320,22,11:40:32,40.75,路口1,8,右,1,61.875,11:40,0
639,16813575320,17,11:45:32,36.375,路口1,9,右,1,37.41666666666666,11:45,0
639,16813578320,29,11:50:32,44.27272727272727,路口1,10,右,1,16.91441197691198,11:50,0
639,16813581320,18,11:55:32,30.785714285714285,路口1,11,右,1,35.75892857142857,11:55,0
642,16813548000,64,11:00:00,23.3,路口1,0,左,0,36.025,11:00,0
642,16813551000,87,11:05:00,20.65,路口1,1,左,0,36.235416666666666,11:05,0
642,16813554000,98,11:10:00,18.416666666666668,路口1,2,左,0,37.91666666666667,11:10,0
642,16813557000,104,11:15:00,14.848214285714286,路口1,3,左,0,26.00372023809524,11:15,0
642,16813560000,99,11:20:00,41.0,路口1,4,左,0,36.1625,11:20,0
642,16813563000,101,11:25:00,27.95,路口1,5,左,0,38.925,11:25,0
642,16813566000,113,11:30:00,36.5,路口1,6,左,0,54.89583333333333,11:30,0
642,16813569000,99,11:35:00,15.554054054054054,路口1,7,左,0,32.25229556479557,11:35,0
642,16813572000,90,11:40:00,27.25,路口1,8,左,0,61.875,11:40,0
642,16813575000,114,11:45:00,16.625,路口1,9,左,0,37.41666666666666,11:45,0
642,16813578000,91,11:50:00,18.27777777777778,路口1,10,左,0,16.91441197691198,11:50,0
642,16813581000,94,11:55:00,16.25,路口1,11,左,0,35.75892857142857,11:55,0
