road_sec_id,ms_no,all_car,line_up_car,time,road
1009,16813476000,1,0,9:00:00,路口3
1009,16813476010,1,0,9:00:01,路口3
1009,16813476020,1,0,9:00:02,路口3
1009,16813476030,1,0,9:00:03,路口3
1009,16813476040,1,0,9:00:04,路口3
1009,16813476050,1,0,9:00:05,路口3
1009,16813476060,1,0,9:00:06,路口3
1009,16813476070,1,0,9:00:07,路口3
1009,16813476080,1,0,9:00:08,路口3
1009,16813476090,1,0,9:00:09,路口3
1009,16813476100,1,0,9:00:10,路口3
1009,16813476110,0,0,9:00:11,路口3
1009,16813476120,0,0,9:00:12,路口3
1009,16813476130,0,0,9:00:13,路口3
1009,16813476140,0,0,9:00:14,路口3
1009,16813476150,0,0,9:00:15,路口3
1009,16813476160,0,0,9:00:16,路口3
1009,16813476170,0,0,9:00:17,路口3
1009,16813476180,0,0,9:00:18,路口3
1009,16813476190,0,0,9:00:19,路口3
1009,16813476200,0,0,9:00:20,路口3
1009,16813476210,0,0,9:00:21,路口3
1009,16813476220,0,0,9:00:22,路口3
1009,16813476230,0,0,9:00:23,路口3
1009,16813476240,0,0,9:00:24,路口3
1009,16813476250,0,0,9:00:25,路口3
1009,16813476260,0,0,9:00:26,路口3
1009,16813476270,0,0,9:00:27,路口3
1009,16813476280,1,0,9:00:28,路口3
1009,16813476290,1,0,9:00:29,路口3
1009,16813476300,1,0,9:00:30,路口3
1009,16813476310,2,0,9:00:31,路口3
1009,16813476320,2,0,9:00:32,路口3
1009,16813476330,2,0,9:00:33,路口3
1009,16813476340,1,0,9:00:34,路口3
1009,16813476350,1,0,9:00:35,路口3
1009,16813476360,0,0,9:00:36,路口3
1009,16813476370,0,0,9:00:37,路口3
1009,16813476380,1,0,9:00:38,路口3
1009,16813476390,1,0,9:00:39,路口3
1009,16813476400,1,0,9:00:40,路口3
1009,16813476410,1,0,9:00:41,路口3
1009,16813476420,1,0,9:00:42,路口3
1009,16813476430,0,0,9:00:43,路口3
1009,16813476440,0,0,9:00:44,路口3
1009,16813476450,0,0,9:00:45,路口3
1009,16813476460,0,0,9:00:46,路口3
1009,16813476470,0,0,9:00:47,路口3
1009,16813476480,0,0,9:00:48,路口3
1009,16813476490,0,0,9:00:49,路口3
1009,16813476500,0,0,9:00:50,路口3
1009,16813476510,0,0,9:00:51,路口3
1009,16813476520,0,0,9:00:52,路口3
1009,16813476530,0,0,9:00:53,路口3
1009,16813476540,0,0,9:00:54,路口3
1009,16813476550,0,0,9:00:55,路口3
1009,16813476560,0,0,9:00:56,路口3
1009,16813476570,0,0,9:00:57,路口3
1009,16813476580,0,0,9:00:58,路口3
