road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
1009,16813512045,1,0,10:00:04,路口3,下,10:00
1009,16813512055,1,0,10:00:05,路口3,下,10:00
1009,16813512065,1,1,10:00:06,路口3,下,10:00
1009,16813512075,1,0,10:00:07,路口3,下,10:00
1009,16813512085,1,0,10:00:08,路口3,下,10:00
1009,16813512095,1,1,10:00:09,路口3,下,10:00
1009,16813512105,1,1,10:00:10,路口3,下,10:00
1009,16813512115,1,1,10:00:11,路口3,下,10:00
1009,16813512125,1,1,10:00:12,路口3,下,10:00
1009,16813512135,1,1,10:00:13,路口3,下,10:00
1009,16813512145,1,1,10:00:14,路口3,下,10:00
1009,16813512155,1,1,10:00:15,路口3,下,10:00
1009,16813512165,1,1,10:00:16,路口3,下,10:00
1009,16813512175,1,1,10:00:17,路口3,下,10:00
1009,16813512185,1,1,10:00:18,路口3,下,10:00
1009,16813512195,1,1,10:00:19,路口3,下,10:00
1009,16813512205,1,1,10:00:20,路口3,下,10:00
1009,16813512215,1,1,10:00:21,路口3,下,10:00
1009,16813512225,1,1,10:00:22,路口3,下,10:00
1009,16813512235,1,1,10:00:23,路口3,下,10:00
1009,16813512245,1,1,10:00:24,路口3,下,10:00
1009,16813512255,1,1,10:00:25,路口3,下,10:00
1009,16813512265,1,1,10:00:26,路口3,下,10:00
1009,16813512275,1,1,10:00:27,路口3,下,10:00
1009,16813512285,1,1,10:00:28,路口3,下,10:00
1009,16813512295,1,1,10:00:29,路口3,下,10:00
1009,16813512305,1,1,10:00:30,路口3,下,10:00
1009,16813512315,1,1,10:00:31,路口3,下,10:00
1009,16813512325,1,1,10:00:32,路口3,下,10:00
1009,16813512335,1,1,10:00:33,路口3,下,10:00
1009,16813512345,1,1,10:00:34,路口3,下,10:00
1009,16813512355,1,1,10:00:35,路口3,下,10:00
1009,16813512365,1,1,10:00:36,路口3,下,10:00
1009,16813512375,1,1,10:00:37,路口3,下,10:00
1009,16813512385,1,1,10:00:38,路口3,下,10:00
1009,16813512395,1,1,10:00:39,路口3,下,10:00
1009,16813512405,1,1,10:00:40,路口3,下,10:00
1009,16813512415,1,1,10:00:41,路口3,下,10:00
1009,16813512425,1,1,10:00:42,路口3,下,10:00
1009,16813512435,1,1,10:00:43,路口3,下,10:00
1009,16813512445,1,1,10:00:44,路口3,下,10:00
1009,16813512455,1,1,10:00:45,路口3,下,10:00
1009,16813512465,1,1,10:00:46,路口3,下,10:00
1009,16813512475,1,1,10:00:47,路口3,下,10:00
1009,16813512485,1,1,10:00:48,路口3,下,10:00
1009,16813512495,1,1,10:00:49,路口3,下,10:00
1009,16813512505,1,1,10:00:50,路口3,下,10:00
1009,16813512515,1,1,10:00:51,路口3,下,10:00
1009,16813512525,1,1,10:00:52,路口3,下,10:00
1009,16813512535,1,1,10:00:53,路口3,下,10:00
1009,16813512545,1,1,10:00:54,路口3,下,10:00
1009,16813512555,1,1,10:00:55,路口3,下,10:00
1009,16813512565,1,0,10:00:56,路口3,下,10:00
1009,16813512575,1,0,10:00:57,路口3,下,10:00
1009,16813512585,1,0,10:00:58,路口3,下,10:00
1009,16813512595,0,0,10:00:59,路口3,下,10:00
1009,16813512605,0,0,10:01:00,路口3,下,10:00
1009,16813512615,0,0,10:01:01,路口3,下,10:00
1009,16813512625,0,0,10:01:02,路口3,下,10:00
1009,16813512635,0,0,10:01:03,路口3,下,10:00
1009,16813512645,0,0,10:01:04,路口3,下,10:00
1009,16813512655,0,0,10:01:05,路口3,下,10:00
1009,16813512665,0,0,10:01:06,路口3,下,10:00
1009,16813512675,0,0,10:01:07,路口3,下,10:00
1009,16813512685,0,0,10:01:08,路口3,下,10:00
1009,16813512695,0,0,10:01:09,路口3,下,10:00
1009,16813512705,0,0,10:01:10,路口3,下,10:00
1009,16813512715,0,0,10:01:11,路口3,下,10:00
1009,16813512725,0,0,10:01:12,路口3,下,10:00
1009,16813512735,0,0,10:01:13,路口3,下,10:00
1009,16813512745,0,0,10:01:14,路口3,下,10:00
1009,16813512755,0,0,10:01:15,路口3,下,10:00
1009,16813512765,0,0,10:01:16,路口3,下,10:00
1009,16813512775,0,0,10:01:17,路口3,下,10:00
1009,16813512785,0,0,10:01:18,路口3,下,10:00
1009,16813512795,0,0,10:01:19,路口3,下,10:00
1009,16813512805,0,0,10:01:20,路口3,下,10:00
1009,16813512815,0,0,10:01:21,路口3,下,10:00
1009,16813512825,0,0,10:01:22,路口3,下,10:00
1009,16813512835,0,0,10:01:23,路口3,下,10:00
1009,16813512845,0,0,10:01:24,路口3,下,10:00
1009,16813512855,0,0,10:01:25,路口3,下,10:00
1009,16813512865,0,0,10:01:26,路口3,下,10:00
1009,16813512875,0,0,10:01:27,路口3,下,10:00
1009,16813512885,0,0,10:01:28,路口3,下,10:00
1009,16813512895,0,0,10:01:29,路口3,下,10:00
1009,16813512905,0,0,10:01:30,路口3,下,10:00
1009,16813512915,0,0,10:01:31,路口3,下,10:00
1009,16813512925,0,0,10:01:32,路口3,下,10:00
1009,16813512935,0,0,10:01:33,路口3,下,10:00
1009,16813512945,0,0,10:01:34,路口3,下,10:00
1009,16813512955,0,0,10:01:35,路口3,下,10:00
1009,16813512965,0,0,10:01:36,路口3,下,10:00
1009,16813512975,0,0,10:01:37,路口3,下,10:00
1009,16813512985,0,0,10:01:38,路口3,下,10:00
1009,16813512995,0,0,10:01:39,路口3,下,10:00
