road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
1009,16813404100,1,0,7:00:10,路口3,下,7:00
1009,16813404110,1,0,7:00:11,路口3,下,7:00
1009,16813404120,1,0,7:00:12,路口3,下,7:00
1009,16813404130,1,0,7:00:13,路口3,下,7:00
1009,16813404140,1,0,7:00:14,路口3,下,7:00
1009,16813404150,1,0,7:00:15,路口3,下,7:00
1009,16813404160,1,0,7:00:16,路口3,下,7:00
1009,16813404170,0,0,7:00:17,路口3,下,7:00
1009,16813404180,0,0,7:00:18,路口3,下,7:00
1009,16813404190,0,0,7:00:19,路口3,下,7:00
1009,16813404200,0,0,7:00:20,路口3,下,7:00
1009,16813404210,0,0,7:00:21,路口3,下,7:00
1009,16813404220,0,0,7:00:22,路口3,下,7:00
1009,16813404230,0,0,7:00:23,路口3,下,7:00
1009,16813404240,1,0,7:00:24,路口3,下,7:00
1009,16813404250,1,0,7:00:25,路口3,下,7:00
1009,16813404260,1,0,7:00:26,路口3,下,7:00
1009,16813404270,1,0,7:00:27,路口3,下,7:00
1009,16813404280,0,0,7:00:28,路口3,下,7:00
1009,16813404290,0,0,7:00:29,路口3,下,7:00
1009,16813404300,0,0,7:00:30,路口3,下,7:00
1009,16813404310,0,0,7:00:31,路口3,下,7:00
1009,16813404320,0,0,7:00:32,路口3,下,7:00
1009,16813404330,0,0,7:00:33,路口3,下,7:00
1009,16813404340,0,0,7:00:34,路口3,下,7:00
1009,16813404350,0,0,7:00:35,路口3,下,7:00
1009,16813404360,0,0,7:00:36,路口3,下,7:00
1009,16813404370,0,0,7:00:37,路口3,下,7:00
1009,16813404380,0,0,7:00:38,路口3,下,7:00
1009,16813404390,0,0,7:00:39,路口3,下,7:00
1009,16813404400,0,0,7:00:40,路口3,下,7:00
1009,16813404410,0,0,7:00:41,路口3,下,7:00
1009,16813404420,0,0,7:00:42,路口3,下,7:00
1009,16813404430,0,0,7:00:43,路口3,下,7:00
1009,16813404440,0,0,7:00:44,路口3,下,7:00
1009,16813404450,0,0,7:00:45,路口3,下,7:00
1009,16813404460,0,0,7:00:46,路口3,下,7:00
1009,16813404470,0,0,7:00:47,路口3,下,7:00
1009,16813404480,0,0,7:00:48,路口3,下,7:00
1009,16813404490,0,0,7:00:49,路口3,下,7:00
1009,16813404500,0,0,7:00:50,路口3,下,7:00
1009,16813404510,0,0,7:00:51,路口3,下,7:00
1009,16813404520,0,0,7:00:52,路口3,下,7:00
1009,16813404530,0,0,7:00:53,路口3,下,7:00
1009,16813404540,0,0,7:00:54,路口3,下,7:00
1009,16813404550,0,0,7:00:55,路口3,下,7:00
1009,16813404560,0,0,7:00:56,路口3,下,7:00
1009,16813404570,0,0,7:00:57,路口3,下,7:00
1009,16813404580,0,0,7:00:58,路口3,下,7:00
1009,16813404590,0,0,7:00:59,路口3,下,7:00
1009,16813404600,0,0,7:01:00,路口3,下,7:00
1009,16813404610,0,0,7:01:01,路口3,下,7:00
1009,16813404620,0,0,7:01:02,路口3,下,7:00
1009,16813404630,0,0,7:01:03,路口3,下,7:00
1009,16813404640,0,0,7:01:04,路口3,下,7:00
1009,16813404650,0,0,7:01:05,路口3,下,7:00
1009,16813404660,0,0,7:01:06,路口3,下,7:00
1009,16813404670,0,0,7:01:07,路口3,下,7:00
1009,16813404680,0,0,7:01:08,路口3,下,7:00
1009,16813404690,0,0,7:01:09,路口3,下,7:00
1009,16813404700,0,0,7:01:10,路口3,下,7:00
1009,16813404710,0,0,7:01:11,路口3,下,7:00
