road_sec_id,ms_no,all_car,line_up_car,time,road
1009,16813584000,2,0,12:00:00,路口3
1009,16813584010,2,1,12:00:01,路口3
1009,16813584020,2,2,12:00:02,路口3
1009,16813584030,2,2,12:00:03,路口3
1009,16813584040,2,2,12:00:04,路口3
1009,16813584050,2,2,12:00:05,路口3
1009,16813584060,2,2,12:00:06,路口3
1009,16813584070,2,2,12:00:07,路口3
1009,16813584080,2,1,12:00:08,路口3
1009,16813584090,2,0,12:00:09,路口3
1009,16813584100,2,0,12:00:10,路口3
1009,16813584110,1,0,12:00:11,路口3
1009,16813584120,1,0,12:00:12,路口3
1009,16813584130,1,0,12:00:13,路口3
1009,16813584140,0,0,12:00:14,路口3
1009,16813584150,0,0,12:00:15,路口3
1009,16813584160,0,0,12:00:16,路口3
1009,16813584170,0,0,12:00:17,路口3
1009,16813584180,0,0,12:00:18,路口3
1009,16813584190,0,0,12:00:19,路口3
1009,16813584200,0,0,12:00:20,路口3
1009,16813584210,0,0,12:00:21,路口3
1009,16813584220,0,0,12:00:22,路口3
1009,16813584230,0,0,12:00:23,路口3
1009,16813584240,0,0,12:00:24,路口3
1009,16813584250,0,0,12:00:25,路口3
1009,16813584260,0,0,12:00:26,路口3
1009,16813584270,0,0,12:00:27,路口3
1009,16813584280,0,0,12:00:28,路口3
1009,16813584290,1,0,12:00:29,路口3
1009,16813584300,1,0,12:00:30,路口3
1009,16813584310,1,0,12:00:31,路口3
1009,16813584320,1,0,12:00:32,路口3
1009,16813584330,0,0,12:00:33,路口3
1009,16813584340,0,0,12:00:34,路口3
1009,16813584350,0,0,12:00:35,路口3
1009,16813584360,0,0,12:00:36,路口3
1009,16813584370,0,0,12:00:37,路口3
1009,16813584380,1,0,12:00:38,路口3
1009,16813584390,1,0,12:00:39,路口3
1009,16813584400,1,0,12:00:40,路口3
1009,16813584410,1,1,12:00:41,路口3
1009,16813584420,0,0,12:00:42,路口3
1009,16813584430,1,1,12:00:43,路口3
1009,16813584440,1,0,12:00:44,路口3
1009,16813584450,1,0,12:00:45,路口3
1009,16813584460,1,0,12:00:46,路口3
1009,16813584470,1,1,12:00:47,路口3
1009,16813584480,1,1,12:00:48,路口3
1009,16813584490,1,1,12:00:49,路口3
1009,16813584500,1,1,12:00:50,路口3
1009,16813584510,1,1,12:00:51,路口3
1009,16813584520,1,1,12:00:52,路口3
1009,16813584530,1,1,12:00:53,路口3
1009,16813584540,1,1,12:00:54,路口3
1009,16813584550,1,1,12:00:55,路口3
1009,16813584560,1,1,12:00:56,路口3
1009,16813584570,1,1,12:00:57,路口3
1009,16813584580,1,1,12:00:58,路口3
1009,16813584590,1,1,12:00:59,路口3
1009,16813584600,1,1,12:01:00,路口3
1009,16813584610,1,1,12:01:01,路口3
1009,16813584620,1,1,12:01:02,路口3
1009,16813584630,1,1,12:01:03,路口3
1009,16813584640,1,1,12:01:04,路口3
1009,16813584650,1,1,12:01:05,路口3
1009,16813584660,1,1,12:01:06,路口3
1009,16813584670,1,1,12:01:07,路口3
1009,16813584680,1,1,12:01:08,路口3
1009,16813584690,1,1,12:01:09,路口3
1009,16813584700,3,1,12:01:10,路口3
1009,16813584710,3,1,12:01:11,路口3
1009,16813584720,3,1,12:01:12,路口3
1009,16813584730,3,2,12:01:13,路口3
1009,16813584740,3,2,12:01:14,路口3
1009,16813584750,3,2,12:01:15,路口3
1009,16813584760,3,2,12:01:16,路口3
1009,16813584770,3,2,12:01:17,路口3
1009,16813584780,3,2,12:01:18,路口3
1009,16813584790,3,2,12:01:19,路口3
1009,16813584800,3,2,12:01:20,路口3
1009,16813584810,4,2,12:01:21,路口3
1009,16813584820,4,2,12:01:22,路口3
1009,16813584830,2,1,12:01:23,路口3
1009,16813584840,2,1,12:01:24,路口3
1009,16813584850,2,1,12:01:25,路口3
1009,16813584860,1,1,12:01:26,路口3
1009,16813584870,2,2,12:01:27,路口3
1009,16813584880,2,2,12:01:28,路口3
1009,16813584890,2,2,12:01:29,路口3
1009,16813584900,1,1,12:01:30,路口3
1009,16813584910,1,1,12:01:31,路口3
1009,16813584920,2,2,12:01:32,路口3
1009,16813584930,2,2,12:01:33,路口3
1009,16813584940,2,2,12:01:34,路口3
1009,16813584950,2,2,12:01:35,路口3
1009,16813584960,2,2,12:01:36,路口3
1009,16813584970,1,1,12:01:37,路口3
1009,16813584980,1,1,12:01:38,路口3
1009,16813584990,1,1,12:01:39,路口3
1009,16813585000,1,1,12:01:40,路口3
1009,16813585010,1,1,12:01:41,路口3
1009,16813585020,2,2,12:01:42,路口3
1009,16813585030,2,2,12:01:43,路口3
1009,16813585040,2,2,12:01:44,路口3
1009,16813585050,2,2,12:01:45,路口3
1009,16813585060,2,2,12:01:46,路口3
1009,16813585070,2,2,12:01:47,路口3
1009,16813585080,2,2,12:01:48,路口3
1009,16813585090,2,2,12:01:49,路口3
1009,16813585100,2,2,12:01:50,路口3
1009,16813585110,2,1,12:01:51,路口3
1009,16813585120,2,1,12:01:52,路口3
1009,16813585130,1,1,12:01:53,路口3
1009,16813585140,2,1,12:01:54,路口3
1009,16813585150,2,1,12:01:55,路口3
1009,16813585160,2,1,12:01:56,路口3
1009,16813585170,2,1,12:01:57,路口3
1009,16813585180,1,1,12:01:58,路口3
1009,16813585190,1,1,12:01:59,路口3
1009,16813585200,1,1,12:02:00,路口3
1009,16813585210,1,1,12:02:01,路口3
1009,16813585220,1,1,12:02:02,路口3
1009,16813585230,1,1,12:02:03,路口3
1009,16813585240,1,1,12:02:04,路口3
1009,16813585250,1,1,12:02:05,路口3
1009,16813585260,1,1,12:02:06,路口3
1009,16813585270,1,1,12:02:07,路口3
1009,16813585280,1,1,12:02:08,路口3
1009,16813585290,1,1,12:02:09,路口3
1009,16813585300,1,1,12:02:10,路口3
1009,16813585310,1,1,12:02:11,路口3
1009,16813585320,1,1,12:02:12,路口3
1009,16813585330,0,0,12:02:13,路口3
1009,16813585340,0,0,12:02:14,路口3
1009,16813585350,0,0,12:02:15,路口3
1009,16813585360,0,0,12:02:16,路口3
1009,16813585370,0,0,12:02:17,路口3
1009,16813585380,1,1,12:02:18,路口3
1009,16813585390,1,1,12:02:19,路口3
1009,16813585400,0,0,12:02:20,路口3
1009,16813585410,1,1,12:02:21,路口3
1009,16813585420,1,1,12:02:22,路口3
1009,16813585430,1,1,12:02:23,路口3
1009,16813585440,1,1,12:02:24,路口3
1009,16813585450,1,1,12:02:25,路口3
1009,16813585460,1,1,12:02:26,路口3
1009,16813585470,0,0,12:02:27,路口3
1009,16813585480,0,0,12:02:28,路口3
1009,16813585490,0,0,12:02:29,路口3
1009,16813585500,1,1,12:02:30,路口3
1009,16813585510,1,1,12:02:31,路口3
1009,16813585520,1,1,12:02:32,路口3
1009,16813585530,1,1,12:02:33,路口3
1009,16813585540,1,1,12:02:34,路口3
1009,16813585550,1,1,12:02:35,路口3
1009,16813585560,1,1,12:02:36,路口3
1009,16813585570,1,1,12:02:37,路口3
1009,16813585580,1,1,12:02:38,路口3
1009,16813585590,0,0,12:02:39,路口3
1009,16813585600,0,0,12:02:40,路口3
1009,16813585610,1,1,12:02:41,路口3
1009,16813585620,1,1,12:02:42,路口3
1009,16813585630,1,1,12:02:43,路口3
1009,16813585640,1,1,12:02:44,路口3
1009,16813585650,1,1,12:02:45,路口3
1009,16813585660,1,1,12:02:46,路口3
1009,16813585670,1,1,12:02:47,路口3
1009,16813585680,1,1,12:02:48,路口3
1009,16813585690,1,1,12:02:49,路口3
1009,16813585700,1,1,12:02:50,路口3
1009,16813585710,0,0,12:02:51,路口3
1009,16813585720,0,0,12:02:52,路口3
1009,16813585730,0,0,12:02:53,路口3
1009,16813585740,1,1,12:02:54,路口3
1009,16813585750,1,1,12:02:55,路口3
1009,16813585760,1,1,12:02:56,路口3
1009,16813585770,1,1,12:02:57,路口3
1009,16813585780,1,1,12:02:58,路口3
1009,16813585790,1,1,12:02:59,路口3
1009,16813585800,1,1,12:03:00,路口3
1009,16813585810,0,0,12:03:01,路口3
1009,16813585820,0,0,12:03:02,路口3
1009,16813585830,0,0,12:03:03,路口3
1009,16813585840,0,0,12:03:04,路口3
1009,16813585850,1,1,12:03:05,路口3
1009,16813585860,1,1,12:03:06,路口3
1009,16813585870,1,1,12:03:07,路口3
1009,16813585880,1,1,12:03:08,路口3
1009,16813585890,0,0,12:03:09,路口3
1009,16813585900,0,0,12:03:10,路口3
1009,16813585910,1,1,12:03:11,路口3
1009,16813585920,1,1,12:03:12,路口3
1009,16813585930,1,1,12:03:13,路口3
1009,16813585940,0,0,12:03:14,路口3
1009,16813585950,0,0,12:03:15,路口3
1009,16813585960,1,1,12:03:16,路口3
1009,16813585970,1,1,12:03:17,路口3
1009,16813585980,0,0,12:03:18,路口3
1009,16813585990,0,0,12:03:19,路口3
1009,16813586000,0,0,12:03:20,路口3
1009,16813586010,0,0,12:03:21,路口3
1009,16813586020,1,0,12:03:22,路口3
1009,16813586030,1,0,12:03:23,路口3
1009,16813586040,1,0,12:03:24,路口3
1009,16813586050,1,0,12:03:25,路口3
1009,16813586060,1,0,12:03:26,路口3
1009,16813586070,0,0,12:03:27,路口3
1009,16813586080,0,0,12:03:28,路口3
1009,16813586090,1,0,12:03:29,路口3
1009,16813586100,1,0,12:03:30,路口3
1009,16813586110,1,0,12:03:31,路口3
1009,16813586120,1,0,12:03:32,路口3
1009,16813586130,1,0,12:03:33,路口3
1009,16813586140,1,0,12:03:34,路口3
1009,16813586150,2,0,12:03:35,路口3
1009,16813586160,1,0,12:03:36,路口3
1009,16813586170,1,0,12:03:37,路口3
1009,16813586180,1,0,12:03:38,路口3
1009,16813586190,0,0,12:03:39,路口3
1009,16813586200,0,0,12:03:40,路口3
1009,16813586210,0,0,12:03:41,路口3
1009,16813586220,0,0,12:03:42,路口3
1009,16813586230,0,0,12:03:43,路口3
1009,16813586240,0,0,12:03:44,路口3
1009,16813586250,0,0,12:03:45,路口3
1009,16813586260,0,0,12:03:46,路口3
1009,16813586270,0,0,12:03:47,路口3
1009,16813586280,0,0,12:03:48,路口3
1009,16813586290,0,0,12:03:49,路口3
1009,16813586300,0,0,12:03:50,路口3
1009,16813586310,0,0,12:03:51,路口3
1009,16813586320,0,0,12:03:52,路口3
1009,16813586330,0,0,12:03:53,路口3
1009,16813586340,0,0,12:03:54,路口3
1009,16813586350,0,0,12:03:55,路口3
1009,16813586360,0,0,12:03:56,路口3
1009,16813586370,0,0,12:03:57,路口3
1009,16813586380,0,0,12:03:58,路口3
1009,16813586390,0,0,12:03:59,路口3
1009,16813586400,0,0,12:04:00,路口3
1009,16813586410,0,0,12:04:01,路口3
1009,16813586420,0,0,12:04:02,路口3
1009,16813586430,0,0,12:04:03,路口3
1009,16813586440,0,0,12:04:04,路口3
1009,16813586450,0,0,12:04:05,路口3
1009,16813586460,0,0,12:04:06,路口3
1009,16813586470,0,0,12:04:07,路口3
1009,16813586480,0,0,12:04:08,路口3
1009,16813586490,0,0,12:04:09,路口3
1009,16813586500,0,0,12:04:10,路口3
1009,16813586510,0,0,12:04:11,路口3
1009,16813586520,0,0,12:04:12,路口3
1009,16813586530,0,0,12:04:13,路口3
1009,16813586540,0,0,12:04:14,路口3
