road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
1009,16813620380,1,0,13:00:38,路口3,下,13:00
1009,16813620390,1,0,13:00:39,路口3,下,13:00
1009,16813620400,1,0,13:00:40,路口3,下,13:00
1009,16813620410,1,0,13:00:41,路口3,下,13:00
1009,16813620420,1,0,13:00:42,路口3,下,13:00
1009,16813620430,1,1,13:00:43,路口3,下,13:00
1009,16813620440,2,1,13:00:44,路口3,下,13:00
1009,16813620450,2,1,13:00:45,路口3,下,13:00
1009,16813620460,2,1,13:00:46,路口3,下,13:00
1009,16813620470,2,1,13:00:47,路口3,下,13:00
1009,16813620480,2,1,13:00:48,路口3,下,13:00
1009,16813620490,2,1,13:00:49,路口3,下,13:00
1009,16813620500,3,1,13:00:50,路口3,下,13:00
1009,16813620510,3,1,13:00:51,路口3,下,13:00
1009,16813620520,3,2,13:00:52,路口3,下,13:00
1009,16813620530,3,2,13:00:53,路口3,下,13:00
1009,16813620540,3,2,13:00:54,路口3,下,13:00
1009,16813620550,3,2,13:00:55,路口3,下,13:00
1009,16813620560,3,2,13:00:56,路口3,下,13:00
1009,16813620570,3,3,13:00:57,路口3,下,13:00
1009,16813620580,3,3,13:00:58,路口3,下,13:00
1009,16813620590,3,3,13:00:59,路口3,下,13:00
1009,16813620600,3,3,13:01:00,路口3,下,13:00
1009,16813620610,3,3,13:01:01,路口3,下,13:00
1009,16813620620,3,3,13:01:02,路口3,下,13:00
1009,16813620630,3,3,13:01:03,路口3,下,13:00
1009,16813620640,3,3,13:01:04,路口3,下,13:00
1009,16813620650,3,3,13:01:05,路口3,下,13:00
1009,16813620660,3,3,13:01:06,路口3,下,13:00
1009,16813620670,3,3,13:01:07,路口3,下,13:00
1009,16813620680,3,3,13:01:08,路口3,下,13:00
1009,16813620690,3,3,13:01:09,路口3,下,13:00
1009,16813620700,3,3,13:01:10,路口3,下,13:00
1009,16813620710,3,3,13:01:11,路口3,下,13:00
1009,16813620720,3,3,13:01:12,路口3,下,13:00
1009,16813620730,3,3,13:01:13,路口3,下,13:00
1009,16813620740,3,3,13:01:14,路口3,下,13:00
1009,16813620750,3,3,13:01:15,路口3,下,13:00
1009,16813620760,3,3,13:01:16,路口3,下,13:00
1009,16813620770,4,4,13:01:17,路口3,下,13:00
1009,16813620780,4,4,13:01:18,路口3,下,13:00
1009,16813620790,4,4,13:01:19,路口3,下,13:00
1009,16813620800,3,3,13:01:20,路口3,下,13:00
1009,16813620810,2,2,13:01:21,路口3,下,13:00
1009,16813620820,2,2,13:01:22,路口3,下,13:00
1009,16813620830,4,3,13:01:23,路口3,下,13:00
1009,16813620840,4,2,13:01:24,路口3,下,13:00
1009,16813620850,4,2,13:01:25,路口3,下,13:00
1009,16813620860,3,0,13:01:26,路口3,下,13:00
1009,16813620870,3,0,13:01:27,路口3,下,13:00
1009,16813620880,3,0,13:01:28,路口3,下,13:00
1009,16813620890,3,0,13:01:29,路口3,下,13:00
1009,16813620900,3,0,13:01:30,路口3,下,13:00
1009,16813620910,2,0,13:01:31,路口3,下,13:00
1009,16813620920,3,0,13:01:32,路口3,下,13:00
1009,16813620930,2,1,13:01:33,路口3,下,13:00
1009,16813620940,2,1,13:01:34,路口3,下,13:00
1009,16813620950,1,1,13:01:35,路口3,下,13:00
1009,16813620960,2,1,13:01:36,路口3,下,13:00
1009,16813620970,3,1,13:01:37,路口3,下,13:00
1009,16813620980,2,0,13:01:38,路口3,下,13:00
1009,16813620990,2,0,13:01:39,路口3,下,13:00
1009,16813621000,2,0,13:01:40,路口3,下,13:00
1009,16813621010,1,1,13:01:41,路口3,下,13:00
1009,16813621020,1,1,13:01:42,路口3,下,13:00
1009,16813621030,1,1,13:01:43,路口3,下,13:00
1009,16813621040,1,1,13:01:44,路口3,下,13:00
1009,16813621050,1,1,13:01:45,路口3,下,13:00
1009,16813621060,1,1,13:01:46,路口3,下,13:00
1009,16813621070,1,1,13:01:47,路口3,下,13:00
1009,16813621080,1,1,13:01:48,路口3,下,13:00
1009,16813621090,1,1,13:01:49,路口3,下,13:00
1009,16813621100,1,1,13:01:50,路口3,下,13:00
1009,16813621110,1,1,13:01:51,路口3,下,13:00
1009,16813621120,1,1,13:01:52,路口3,下,13:00
1009,16813621130,1,0,13:01:53,路口3,下,13:00
1009,16813621140,1,0,13:01:54,路口3,下,13:00
1009,16813621150,0,0,13:01:55,路口3,下,13:00
1009,16813621160,0,0,13:01:56,路口3,下,13:00
1009,16813621170,0,0,13:01:57,路口3,下,13:00
1009,16813621180,1,0,13:01:58,路口3,下,13:00
1009,16813621190,1,0,13:01:59,路口3,下,13:00
1009,16813621200,1,0,13:02:00,路口3,下,13:00
1009,16813621210,1,0,13:02:01,路口3,下,13:00
1009,16813621220,0,0,13:02:02,路口3,下,13:00
1009,16813621230,0,0,13:02:03,路口3,下,13:00
1009,16813621240,1,0,13:02:04,路口3,下,13:00
1009,16813621250,1,0,13:02:05,路口3,下,13:00
1009,16813621260,0,0,13:02:06,路口3,下,13:00
1009,16813621270,0,0,13:02:07,路口3,下,13:00
1009,16813621280,0,0,13:02:08,路口3,下,13:00
1009,16813621290,0,0,13:02:09,路口3,下,13:00
1009,16813621300,0,0,13:02:10,路口3,下,13:00
1009,16813621310,0,0,13:02:11,路口3,下,13:00
1009,16813621320,1,0,13:02:12,路口3,下,13:00
1009,16813621330,1,1,13:02:13,路口3,下,13:00
1009,16813621340,1,0,13:02:14,路口3,下,13:00
1009,16813621350,1,0,13:02:15,路口3,下,13:00
1009,16813621360,2,0,13:02:16,路口3,下,13:00
1009,16813621370,2,0,13:02:17,路口3,下,13:00
1009,16813621380,2,0,13:02:18,路口3,下,13:00
1009,16813621390,2,0,13:02:19,路口3,下,13:00
1009,16813621400,2,0,13:02:20,路口3,下,13:00
1009,16813621410,2,1,13:02:21,路口3,下,13:00
1009,16813621420,3,1,13:02:22,路口3,下,13:00
1009,16813621430,3,1,13:02:23,路口3,下,13:00
1009,16813621440,3,1,13:02:24,路口3,下,13:00
1009,16813621450,3,2,13:02:25,路口3,下,13:00
1009,16813621460,3,2,13:02:26,路口3,下,13:00
1009,16813621470,4,3,13:02:27,路口3,下,13:00
1009,16813621480,4,3,13:02:28,路口3,下,13:00
1009,16813621490,4,3,13:02:29,路口3,下,13:00
1009,16813621500,4,3,13:02:30,路口3,下,13:00
1009,16813621510,4,3,13:02:31,路口3,下,13:00
1009,16813621520,4,3,13:02:32,路口3,下,13:00
1009,16813621530,4,3,13:02:33,路口3,下,13:00
1009,16813621540,4,3,13:02:34,路口3,下,13:00
1009,16813621550,4,4,13:02:35,路口3,下,13:00
1009,16813621560,4,4,13:02:36,路口3,下,13:00
1009,16813621570,4,4,13:02:37,路口3,下,13:00
1009,16813621580,4,4,13:02:38,路口3,下,13:00
1009,16813621590,4,4,13:02:39,路口3,下,13:00
1009,16813621600,5,4,13:02:40,路口3,下,13:00
1009,16813621610,5,4,13:02:41,路口3,下,13:00
1009,16813621620,5,4,13:02:42,路口3,下,13:00
1009,16813621630,5,4,13:02:43,路口3,下,13:00
1009,16813621640,5,4,13:02:44,路口3,下,13:00
1009,16813621650,5,5,13:02:45,路口3,下,13:00
1009,16813621660,4,4,13:02:46,路口3,下,13:00
1009,16813621670,4,4,13:02:47,路口3,下,13:00
1009,16813621680,4,4,13:02:48,路口3,下,13:00
1009,16813621690,4,4,13:02:49,路口3,下,13:00
1009,16813621700,5,4,13:02:50,路口3,下,13:00
1009,16813621710,5,4,13:02:51,路口3,下,13:00
1009,16813621720,5,5,13:02:52,路口3,下,13:00
1009,16813621730,5,4,13:02:53,路口3,下,13:00
1009,16813621740,5,5,13:02:54,路口3,下,13:00
1009,16813621750,5,5,13:02:55,路口3,下,13:00
1009,16813621760,5,4,13:02:56,路口3,下,13:00
1009,16813621770,5,4,13:02:57,路口3,下,13:00
1009,16813621780,5,4,13:02:58,路口3,下,13:00
1009,16813621790,4,4,13:02:59,路口3,下,13:00
1009,16813621800,4,4,13:03:00,路口3,下,13:00
1009,16813621810,4,4,13:03:01,路口3,下,13:00
1009,16813621820,3,2,13:03:02,路口3,下,13:00
1009,16813621830,3,2,13:03:03,路口3,下,13:00
