0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
14,16813512290,27,10:00:29,10.3,路口6,0,右,20,25.01111111111111,10:00,5
14,16813515290,36,10:05:29,9.23076923076923,路口6,1,右,20,18.03525641025641,10:05,5
14,16813518290,31,10:10:29,6.227272727272728,路口6,2,右,20,20.15909090909091,10:10,5
14,16813521290,38,10:15:29,11.392857142857142,路口6,3,右,20,17.853174603174597,10:15,5
14,16813524290,25,10:20:29,8.590909090909092,路口6,4,右,20,40.3969696969697,10:20,5
14,16813527290,29,10:25:29,10.25,路口6,5,右,20,28.33333333333333,10:25,5
14,16813530290,27,10:30:29,16.863636363636363,路口6,6,右,20,33.12121212121212,10:30,5
14,16813533290,28,10:35:29,8.416666666666666,路口6,7,右,20,34.638888888888886,10:35,5
14,16813536290,27,10:40:29,7.071428571428571,路口6,8,右,20,26.32380952380952,10:40,5
14,16813539290,26,10:45:29,7.708333333333333,路口6,9,右,20,24.63611111111111,10:45,5
14,16813542290,29,10:50:29,7.458333333333333,路口6,10,右,20,17.686111111111114,10:50,5
14,16813545290,26,10:55:29,13.909090909090908,路口6,11,右,20,18.9280303030303,10:55,5
5,16813512380,32,10:00:38,32.9,路口6,0,左,19,25.01111111111111,10:00,5
5,16813515380,24,10:05:38,32.625,路口6,1,左,19,18.03525641025641,10:05,5
5,16813518380,23,10:10:38,6.0,路口6,2,左,19,20.15909090909091,10:10,5
5,16813521380,21,10:15:38,36.16666666666666,路口6,3,左,19,17.853174603174597,10:15,5
5,16813524380,17,10:20:38,47.6,路口6,4,左,19,40.3969696969697,10:20,5
5,16813527380,32,10:25:38,21.75,路口6,5,左,19,28.33333333333333,10:25,5
5,16813530380,20,10:30:38,58.0,路口6,6,左,19,33.12121212121212,10:30,5
5,16813533380,31,10:35:38,49.5,路口6,7,左,19,34.638888888888886,10:35,5
5,16813536380,32,10:40:38,28.9,路口6,8,左,19,26.32380952380952,10:40,5
5,16813539380,23,10:45:38,36.7,路口6,9,左,19,24.63611111111111,10:45,5
5,16813542380,24,10:50:38,35.1,路口6,10,左,19,17.686111111111114,10:50,5
5,16813545380,24,10:55:38,33.625,路口6,11,左,19,18.9280303030303,10:55,5
81,16813512000,13,10:00:00,31.83333333333333,路口6,0,上,21,25.01111111111111,10:00,5
81,16813515000,16,10:05:00,12.25,路口6,1,上,21,18.03525641025641,10:05,5
81,16813518000,10,10:10:00,48.25,路口6,2,上,21,20.15909090909091,10:10,5
81,16813521000,8,10:15:00,6.0,路口6,3,上,21,17.853174603174597,10:15,5
81,16813524000,14,10:20:00,65.0,路口6,4,上,21,40.3969696969697,10:20,5
81,16813527000,12,10:25:00,53.0,路口6,5,上,21,28.33333333333333,10:25,5
81,16813530000,19,10:30:00,24.5,路口6,6,上,21,33.12121212121212,10:30,5
81,16813533000,13,10:35:00,46.0,路口6,7,上,21,34.638888888888886,10:35,5
81,16813536000,13,10:40:00,43.0,路口6,8,上,21,26.32380952380952,10:40,5
81,16813539000,11,10:45:00,29.5,路口6,9,上,21,24.63611111111111,10:45,5
81,16813542000,11,10:50:00,10.5,路口6,10,上,21,17.686111111111114,10:50,5
81,16813545000,7,10:55:00,9.25,路口6,11,上,21,18.9280303030303,10:55,5
