0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid,max_delay
373,16813548160,35,11:00:16,23.5,路口4,0,左,12,23.151041666666664,11:00,3,36.66666666666666
373,16813551160,42,11:05:16,45.42857142857143,路口4,1,左,12,32.152976190476195,11:05,3,45.42857142857143
373,16813554160,29,11:10:16,45.6,路口4,2,左,12,38.56071428571428,11:10,3,66.0
373,16813557160,45,11:15:16,19.7,路口4,3,左,12,30.33125,11:15,3,42.16666666666666
373,16813560160,44,11:20:16,25.5,路口4,4,左,12,42.13676470588236,11:20,3,57.9
373,16813563160,40,11:25:16,19.125,路口4,5,左,12,53.864583333333336,11:25,3,80.5
373,16813566160,48,11:30:16,22.75,路口4,6,左,12,30.745098039215687,11:30,3,43.64705882352941
373,16813569160,37,11:35:16,24.33333333333333,路口4,7,左,12,28.94047619047619,11:35,3,38.92857142857143
373,16813572160,42,11:40:16,28.625,路口4,8,左,12,32.10625,11:40,3,39.2
373,16813575160,37,11:45:16,23.25,路口4,9,左,12,28.27083333333333,11:45,3,43.0
373,16813578160,47,11:50:16,23.75,路口4,10,左,12,32.00892857142857,11:50,3,49.333333333333336
373,16813581160,31,11:55:16,20.125,路口4,11,左,12,33.49131944444444,11:55,3,42.4375
377,16813548000,11,11:00:00,12.25,路口4,0,下,14,23.151041666666664,11:00,3,36.66666666666666
377,16813551000,16,11:05:00,34.833333333333336,路口4,1,下,14,32.152976190476195,11:05,3,45.42857142857143
377,16813554000,16,11:10:00,24.142857142857142,路口4,2,下,14,38.56071428571428,11:10,3,66.0
377,16813557000,12,11:15:00,34.5,路口4,3,下,14,30.33125,11:15,3,42.16666666666666
377,16813560000,17,11:20:00,57.9,路口4,4,下,14,42.13676470588236,11:20,3,57.9
377,16813563000,13,11:25:00,80.5,路口4,5,下,14,53.864583333333336,11:25,3,80.5
377,16813566000,10,11:30:00,17.25,路口4,6,下,14,30.745098039215687,11:30,3,43.64705882352941
377,16813569000,16,11:35:00,23.166666666666668,路口4,7,下,14,28.94047619047619,11:35,3,38.92857142857143
377,16813572000,11,11:40:00,39.2,路口4,8,下,14,32.10625,11:40,3,39.2
377,16813575000,10,11:45:00,24.83333333333333,路口4,9,下,14,28.27083333333333,11:45,3,43.0
377,16813578000,25,11:50:00,30.785714285714285,路口4,10,下,14,32.00892857142857,11:50,3,49.333333333333336
377,16813581000,20,11:55:00,42.125,路口4,11,下,14,33.49131944444444,11:55,3,42.4375
380,16813548055,24,11:00:05,36.66666666666666,路口4,0,上,15,23.151041666666664,11:00,3,36.66666666666666
380,16813551055,22,11:05:05,19.6,路口4,1,上,15,32.152976190476195,11:05,3,45.42857142857143
380,16813554055,18,11:10:05,18.5,路口4,2,上,15,38.56071428571428,11:10,3,66.0
380,16813557055,21,11:15:05,42.16666666666666,路口4,3,上,15,30.33125,11:15,3,42.16666666666666
380,16813560055,31,11:20:05,38.5,路口4,4,上,15,42.13676470588236,11:20,3,57.9
380,16813563055,25,11:25:05,60.5,路口4,5,上,15,53.864583333333336,11:25,3,80.5
380,16813566055,30,11:30:05,43.64705882352941,路口4,6,上,15,30.745098039215687,11:30,3,43.64705882352941
380,16813569055,27,11:35:05,38.92857142857143,路口4,7,上,15,28.94047619047619,11:35,3,38.92857142857143
380,16813572055,30,11:40:05,33.5,路口4,8,上,15,32.10625,11:40,3,39.2
380,16813575055,23,11:45:05,22.0,路口4,9,上,15,28.27083333333333,11:45,3,43.0
380,16813578055,26,11:50:05,49.333333333333336,路口4,10,上,15,32.00892857142857,11:50,3,49.333333333333336
380,16813581055,31,11:55:05,42.4375,路口4,11,上,15,33.49131944444444,11:55,3,42.4375
396,16813548000,48,11:00:00,20.1875,路口4,0,右,13,23.151041666666664,11:00,3,36.66666666666666
396,16813551000,37,11:05:00,28.75,路口4,1,右,13,32.152976190476195,11:05,3,45.42857142857143
396,16813554000,55,11:10:00,66.0,路口4,2,右,13,38.56071428571428,11:10,3,66.0
396,16813557000,70,11:15:00,24.95833333333333,路口4,3,右,13,30.33125,11:15,3,42.16666666666666
396,16813560000,67,11:20:00,46.64705882352941,路口4,4,右,13,42.13676470588236,11:20,3,57.9
396,16813563000,83,11:25:00,55.333333333333336,路口4,5,右,13,53.864583333333336,11:25,3,80.5
396,16813566000,53,11:30:00,39.333333333333336,路口4,6,右,13,30.745098039215687,11:30,3,43.64705882352941
396,16813569000,50,11:35:00,29.33333333333333,路口4,7,右,13,28.94047619047619,11:35,3,38.92857142857143
396,16813572000,33,11:40:00,27.1,路口4,8,右,13,32.10625,11:40,3,39.2
396,16813575000,56,11:45:00,43.0,路口4,9,右,13,28.27083333333333,11:45,3,43.0
396,16813578000,68,11:50:00,24.166666666666668,路口4,10,右,13,32.00892857142857,11:50,3,49.333333333333336
396,16813581000,60,11:55:00,29.27777777777778,路口4,11,右,13,33.49131944444444,11:55,3,42.4375
