0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
373,16813476000,72,09:00:00,40.0,路口4,0,左,12,34.599242424242426,9:00,3
373,16813479000,57,09:05:00,22.5,路口4,1,左,12,35.57765151515152,9:05,3
373,16813482000,41,09:10:00,43.642857142857146,路口4,2,左,12,34.70238095238096,9:10,3
373,16813485000,43,09:15:00,17.272727272727273,路口4,3,左,12,32.07234848484848,9:15,3
373,16813488000,43,09:20:00,18.07692307692308,路口4,4,左,12,30.07429029304029,9:20,3
373,16813491000,50,09:25:00,26.5,路口4,5,左,12,34.87986111111111,9:25,3
373,16813494000,58,09:30:00,23.285714285714285,路口4,6,左,12,27.293977591036416,9:30,3
373,16813497000,41,09:35:00,30.75,路口4,7,左,12,33.354166666666664,9:35,3
373,16813500000,34,09:40:00,34.611111111111114,路口4,8,左,12,30.65277777777778,9:40,3
373,16813503000,44,09:45:00,16.5,路口4,9,左,12,24.25,9:45,3
373,16813506000,41,09:50:00,36.833333333333336,路口4,10,左,12,36.33854166666667,9:50,3
373,16813509000,43,09:55:00,24.4,路口4,11,左,12,28.129166666666663,9:55,3
377,16813476110,34,09:00:11,34.86363636363637,路口4,0,下,14,34.599242424242426,9:00,3
377,16813479110,21,09:05:11,60.25,路口4,1,下,14,35.57765151515152,9:05,3
377,16813482110,7,09:10:11,40.75,路口4,2,下,14,34.70238095238096,9:10,3
377,16813485110,12,09:15:11,39.25,路口4,3,下,14,32.07234848484848,9:15,3
377,16813488110,14,09:20:11,49.125,路口4,4,下,14,30.07429029304029,9:20,3
377,16813491110,17,09:25:11,55.375,路口4,5,下,14,34.87986111111111,9:25,3
377,16813494110,23,09:30:11,35.9,路口4,6,下,14,27.293977591036416,9:30,3
377,16813497110,15,09:35:11,32.333333333333336,路口4,7,下,14,33.354166666666664,9:35,3
377,16813500110,14,09:40:11,18.75,路口4,8,下,14,30.65277777777778,9:40,3
377,16813503110,8,09:45:11,7.0,路口4,9,下,14,24.25,9:45,3
377,16813506110,27,09:50:11,32.0,路口4,10,下,14,36.33854166666667,9:50,3
377,16813509110,14,09:55:11,37.2,路口4,11,下,14,28.129166666666663,9:55,3
380,16813476035,24,09:00:03,33.0,路口4,0,上,15,34.599242424242426,9:00,3
380,16813479035,37,09:05:03,27.727272727272727,路口4,1,上,15,35.57765151515152,9:05,3
380,16813482035,29,09:10:03,31.416666666666668,路口4,2,上,15,34.70238095238096,9:10,3
380,16813485035,36,09:15:03,47.6,路口4,3,上,15,32.07234848484848,9:15,3
380,16813488035,25,09:20:03,22.428571428571427,路口4,4,上,15,30.07429029304029,9:20,3
380,16813491035,36,09:25:03,26.2,路口4,5,上,15,34.87986111111111,9:25,3
380,16813494035,31,09:30:03,28.666666666666668,路口4,6,上,15,27.293977591036416,9:30,3
380,16813497035,24,09:35:03,30.83333333333333,路口4,7,上,15,33.354166666666664,9:35,3
380,16813500035,26,09:40:03,34.75,路口4,8,上,15,30.65277777777778,9:40,3
380,16813503035,35,09:45:03,38.875,路口4,9,上,15,24.25,9:45,3
380,16813506035,18,09:50:03,47.333333333333336,路口4,10,上,15,36.33854166666667,9:50,3
380,16813509035,21,09:55:03,26.58333333333333,路口4,11,上,15,28.129166666666663,9:55,3
396,16813476000,68,09:00:00,30.53333333333333,路口4,0,右,13,34.599242424242426,9:00,3
396,16813479000,67,09:05:00,31.83333333333333,路口4,1,右,13,35.57765151515152,9:05,3
396,16813482000,68,09:10:00,23.0,路口4,2,右,13,34.70238095238096,9:10,3
396,16813485000,66,09:15:00,24.166666666666668,路口4,3,右,13,32.07234848484848,9:15,3
396,16813488000,60,09:20:00,30.666666666666668,路口4,4,右,13,30.07429029304029,9:20,3
396,16813491000,58,09:25:00,31.444444444444443,路口4,5,右,13,34.87986111111111,9:25,3
396,16813494000,59,09:30:00,21.323529411764707,路口4,6,右,13,27.293977591036416,9:30,3
396,16813497000,63,09:35:00,39.5,路口4,7,右,13,33.354166666666664,9:35,3
396,16813500000,56,09:40:00,34.5,路口4,8,右,13,30.65277777777778,9:40,3
396,16813503000,50,09:45:00,34.625,路口4,9,右,13,24.25,9:45,3
396,16813506000,62,09:50:00,29.1875,路口4,10,右,13,36.33854166666667,9:50,3
396,16813509000,51,09:55:00,24.33333333333333,路口4,11,右,13,28.129166666666663,9:55,3
