id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
264291759,280924172,0,"{""x"":97.36747,""y"":-492.28915}","{""x"":4.8786044,""y"":1.8653549,""z"":1.5048828}",-0.642506,0.0,1,-0.6650117999999999,1681370597099624,16813705970,0,70083,0,2,15:23:17,道路9
265298612,280923237,0,"{""x"":91.70765,""y"":-496.04822}","{""x"":4.569361,""y"":1.9464246,""z"":1.5585938}",2.9535725,0.0,1,2.9535725,1681370503599689,16813705035,0,70083,0,2,15:21:43,道路9
264217622,280923382,0,"{""x"":108.128426,""y"":-502.57834}","{""x"":4.382919,""y"":1.8903922,""z"":1.5556641}",2.570855,0.0,1,2.570855,1681370518099651,16813705180,0,70083,0,2,15:21:58,道路9
265134993,280922891,0,"{""x"":-116.1656,""y"":-256.94965}","{""x"":5.0652633,""y"":1.9432992,""z"":1.5101366}",1.1085914,0.0,1,1.076443,1681370469000007,16813704690,0,70252,0,2,15:21:09,道路12
265583013,280922852,1,"{""x"":244.17035,""y"":-469.15054,""z"":13.338867}","{""x"":4.747899,""y"":2.0078967,""z"":1.4726562}",0.6114613,3.3798935,1,0.6114613,1681370465099703,16813704650,0,70601,1,2,15:21:05,道路14
251960797,280922782,0,"{""x"":119.0396,""y"":-509.20584}","{""x"":4.7362213,""y"":2.021172,""z"":1.640625}",2.5727477,0.0,1,2.5727477,1681370458099665,16813704580,0,70084,0,2,15:20:58,道路9
264064102,280923437,0,"{""x"":223.36816,""y"":-450.8836}","{""x"":4.7700043,""y"":2.0082512,""z"":1.5878906}",-1.7636634,0.0,1,-1.7636634,1681370523599643,16813705235,0,70602,1,2,15:22:03,道路14
264537225,280924111,0,"{""x"":112.87775,""y"":-505.38773}","{""x"":4.2740507,""y"":1.8343179,""z"":1.5048828}",2.570855,0.0,1,2.570855,1681370591011828,16813705910,0,70083,0,2,15:23:11,道路9
264890727,280922982,0,"{""x"":-306.41046,""y"":-74.37815}","{""x"":4.213972,""y"":1.7704644,""z"":1.4130859}",-2.0155058,0.0,1,-2.0155058,1681370478099640,16813704780,0,70235,0,2,15:21:18,道路11
266034621,280923612,0,"{""x"":194.29497,""y"":-589.7653,""z"":12.919512}","{""x"":5.313015,""y"":2.1061616,""z"":1.4645885}",-0.88229185,0.0,1,-0.88229185,1681370541099857,16813705410,0,70568,2,2,15:22:21,道路14
263704480,280923432,0,"{""x"":-105.445015,""y"":-234.99033}","{""x"":4.933534,""y"":1.9113122,""z"":1.7797066}",-1.9640425,0.0,1,-1.9640425,1681370523099677,16813705230,0,70252,0,2,15:22:03,道路12
265119880,280923767,1,"{""x"":-122.67746,""y"":-370.5104,""z"":12.397949}","{""x"":4.863503,""y"":1.9684279,""z"":1.4628906}",1.9951915,7.5824876,1,1.9951915,1681370556599937,16813705565,0,70553,2,2,15:22:36,道路7
266009378,280923727,1,"{""x"":18.158989,""y"":-446.11127,""z"":12.88756}","{""x"":4.7362533,""y"":2.145451,""z"":1.5382305}",1.8186806,4.6257677,1,1.8186806,1681370552599941,16813705525,0,70562,1,2,15:22:32,道路9
266603246,280927402,0,"{""x"":226.83163,""y"":-438.64148}","{""x"":4.4976134,""y"":1.8842075,""z"":1.5546875}",-2.0733557,0.0,1,-2.0927567,1681370920099668,16813709200,0,70602,1,2,15:28:40,道路14
266307572,280926022,0,"{""x"":326.29556,""y"":-312.65546,""z"":12.635728}","{""x"":4.5808525,""y"":1.828319,""z"":1.4827572}",2.1976438,0.0,1,2.1976438,1681370782099768,16813707820,0,70472,3,2,15:26:22,道路5
266619663,280926807,0,"{""x"":-116.19026,""y"":-257.08023,""z"":12.82062}","{""x"":4.835516,""y"":1.874562,""z"":1.4969221}",1.0709268,0.0,1,1.0709268,1681370860599631,16813708605,0,70252,0,2,15:27:40,道路12
266907674,280927302,1,"{""x"":198.32936,""y"":-591.9708,""z"":12.900855}","{""x"":4.284791,""y"":1.9091479,""z"":1.6159159}",-0.4625153999999999,0.39234748,1,-0.4625153999999999,1681370910099783,16813709100,0,70089,0,2,15:28:30,道路10
267067315,280927537,0,"{""x"":253.40018,""y"":-460.97546,""z"":13.430664}","{""x"":4.3615255,""y"":1.80696,""z"":1.5371094}",1.0099398,0.0,1,1.0099398,1681370933599763,16813709335,0,70601,1,2,15:28:53,道路14
262200284,280927472,0,"{""x"":170.27707,""y"":-576.12225,""z"":12.857848}","{""x"":6.0525866,""y"":2.5184917,""z"":2.2829568}",2.5930574,0.0,4,2.5930574,1681370927099863,16813709270,0,70566,1,2,15:28:47,道路9
266387842,280926372,0,"{""x"":-102.42383,""y"":-227.62408}","{""x"":4.0650415,""y"":2.2475502,""z"":1.4998487}",-1.9640425,0.0,1,-1.9640425,1681370817099758,16813708170,0,70252,0,2,15:26:57,道路12
267019530,280927587,0,"{""x"":-127.76238,""y"":-282.51993,""z"":12.698555}","{""x"":4.362175,""y"":2.006821,""z"":2.1872544}",1.1862254,0.0,4,1.1862254,1681370938599693,16813709385,0,70252,0,2,15:28:58,道路12
266969500,280927652,0,"{""x"":231.09904,""y"":-436.1578}","{""x"":4.399316,""y"":1.9285495,""z"":1.5019531}",-2.0141609,0.0,1,-2.0141609,1681370945099699,16813709450,0,70602,1,2,15:29:05,道路14
266879332,280927407,0,"{""x"":272.8063,""y"":-347.29974,""z"":13.191292}","{""x"":4.802878,""y"":1.9710373,""z"":1.6969572}",-2.055731,0.0,1,-2.055731,1681370920599658,16813709205,0,70475,2,2,15:28:40,道路5
267614874,280933467,0,"{""x"":-254.66615,""y"":-322.75964}","{""x"":4.25253,""y"":1.852574,""z"":1.5283203}",2.7296968,0.0,1,2.7296968,1681371526599855,16813715265,0,70075,0,2,15:38:46,道路7
267580980,280934052,0,"{""x"":226.60316,""y"":-440.46246}","{""x"":4.782015,""y"":1.9235313,""z"":1.4560547}",-2.0477476,0.0,1,-2.0477476,1681371585099649,16813715850,0,70602,1,2,15:39:45,道路14
267252162,280934292,0,"{""x"":-64.9095,""y"":-226.7028}","{""x"":4.4843283,""y"":1.8426862,""z"":1.5901619}",1.0515605,0.0,1,1.0515605,1681371609099756,16813716090,0,70248,0,2,15:40:09,道路12
267679185,280934417,0,"{""x"":230.79314,""y"":-441.46692}","{""x"":4.661981,""y"":1.9792385,""z"":1.5019531}",-2.0141609,0.0,1,-2.0141609,1681371621599633,16813716215,0,70602,1,2,15:40:21,道路14
267917201,280933757,0,"{""x"":246.25801,""y"":-591.2803}","{""x"":4,""y"":1.5,""z"":1.7317481}",2.5699775,0.0,1,2.5699775,1681371555599714,16813715555,0,70087,0,2,15:39:15,道路10
267920763,280933182,1,"{""x"":222.48152,""y"":-464.85968,""z"":13.361328}","{""x"":4.7724576,""y"":1.8992448,""z"":1.4980469}",-1.6746997,2.4211116,1,-1.6746997,1681371498099627,16813714980,0,70602,1,2,15:38:18,道路14
268124838,280933277,0,"{""x"":91.72978,""y"":-496.05463}","{""x"":4.571962,""y"":1.9473299,""z"":1.5263672}",-2.1252353e-09,0.0,1,-2.1252353e-09,1681371507599732,16813715075,0,70083,0,2,15:38:27,道路9
267745810,280933037,0,"{""x"":96.57592,""y"":-491.93063}","{""x"":4.7328367,""y"":1.8487524,""z"":1.5556641}",1.9671043,0.0,1,1.9671043,1681371483599833,16813714835,0,70083,0,2,15:38:03,道路9
268531112,280933182,1,"{""x"":108.94782,""y"":-216.46352,""z"":12.893478}","{""x"":4.6774597,""y"":1.9194771,""z"":1.5067301}",-2.006319,9.674188,1,-2.006319,1681371498099846,16813714980,0,70463,2,2,15:38:18,道路4
268723059,280934232,1,"{""x"":99.94658,""y"":-228.82478,""z"":12.634912}","{""x"":4.4953856,""y"":1.9299595,""z"":1.4475255}",-2.0568337,3.524367,1,-2.0568337,1681371603099810,16813716030,0,70463,2,2,15:40:03,道路4
265305879,280922172,1,"{""x"":345.68375,""y"":-281.8338,""z"":12.9408455}","{""x"":7.685025,""y"":2.5099013,""z"":2.2718368}",0.9311014,1.5536993,1,0.9311014,1681370397099681,16813703970,0,70267,0,2,15:19:57,道路14
264671394,280922256,1,"{""x"":-1.500368,""y"":-431.49127,""z"":12.672045}","{""x"":5.2092466,""y"":2.103125,""z"":1.736566}",-2.9179497,6.259846,1,-2.9179497,1681370405500061,16813704055,0,70557,3,2,15:20:05,道路13
264726877,280921047,0,"{""x"":-115.56992,""y"":-373.8648}","{""x"":5.6160197,""y"":2.3529525,""z"":2.1953125}",2.4269676,0.0,1,2.4269676,1681370284599716,16813702845,0,70551,3,2,15:18:04,道路8
265356534,280922082,1,"{""x"":-338.8506,""y"":-311.7615,""z"":12.746094}","{""x"":4.6889987,""y"":1.8346866,""z"":1.5537109}",2.7059216,0.7610416999999999,1,2.7059216,1681370388099600,16813703880,0,70079,0,2,15:19:48,道路7
266288941,280925767,1,"{""x"":102.18022,""y"":-220.003,""z"":13.590393}","{""x"":6.344474,""y"":2.4287846,""z"":2.8820565}",-1.1274916,5.6813397,4,-1.1274916,1681370756599694,16813707565,0,70470,1,2,15:25:56,道路13
262951261,280910482,0,"{""x"":-245.42548,""y"":-326.559,""z"":12.452637}","{""x"":4.6960697,""y"":1.9456247,""z"":1.4404297}",-0.8576218,0.0,1,-0.8576218,1681369228099716,16813692280,0,70075,0,2,15:00:28,道路7
262681710,280910632,0,"{""x"":-102.351555,""y"":-227.66664}","{""x"":4.553019,""y"":2.0033205,""z"":1.4909042}",1.2409343,0.0,1,-1.9640425,1681369243099710,16813692430,0,70252,0,2,15:00:43,道路12
262737033,280910227,0,"{""x"":202.75417,""y"":-552.20886,""z"":12.666751}","{""x"":4.65227,""y"":1.886669,""z"":1.4387174}",1.4596704,0.0,1,1.4596704,1681369202599695,16813692025,0,70564,3,2,15:00:02,道路10
248178147,280910412,0,"{""x"":250.01486,""y"":-454.01547}","{""x"":4.9010024,""y"":2.0984707,""z"":1.53125}",-2.003894,0.0,1,-2.003894,1681369221099823,16813692210,0,70601,1,2,15:00:21,道路14
260238629,280910822,0,"{""x"":252.02582,""y"":-462.40927}","{""x"":4.5183325,""y"":1.8119121,""z"":1.4775391}",1.0620503,0.0,1,1.0812589,1681369262099429,16813692620,0,70601,1,2,15:01:02,道路14
