id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
269354012,280936442,1,"{""x"":-54.29393,""y"":-421.15158,""z"":12.572266}","{""x"":0.66577035,""y"":0.63285774,""z"":1.6894531}",-2.1442204,1.2940161,2,-2.1442204,1681371824099935,16813718240,10,227,1,1,15:43:44,道路8,行人横穿马路
267765684,280930407,1,"{""x"":23.500605,""y"":-397.50476,""z"":12.598609}","{""x"":0.8921613,""y"":0.63540745,""z"":0.76597786}",2.1466131,0.8640380999999999,2,2.1466131,1681371220599751,16813712205,1002,1006,0,1,15:33:40,道路13,行人横穿马路
263570127,280912592,1,"{""x"":30.295767,""y"":-387.54187,""z"":12.9575615}","{""x"":0.60128504,""y"":0.59136206,""z"":1.6043411}",0.36348128,1.2961358,2,0.36348128,1681369439099698,16813694390,1002,1006,0,1,15:03:59,道路13,行人横穿马路
265757103,280922657,1,"{""x"":27.146997,""y"":-390.21313,""z"":12.901679}","{""x"":0.604326,""y"":0.60262847,""z"":1.6499727}",-2.009067,1.313067,2,-2.009067,1681370445599866,16813704455,1002,1006,0,1,15:20:45,道路13,行人横穿马路
270833298,280942427,1,"{""x"":30.005632,""y"":-384.64688,""z"":12.811351}","{""x"":0.62442183,""y"":0.59533715,""z"":1.5596381}",0.8382765,1.3348255,2,0.8382765,1681372422599741,16813724225,1002,1006,0,1,15:53:42,道路13,行人横穿马路
267054981,280927362,1,"{""x"":48.85472,""y"":-357.56738,""z"":12.961256}","{""x"":0.61323154,""y"":0.5946372,""z"":1.6213216}",-0.0054308553,0.20530438,2,-0.0054308553,1681370916099916,16813709160,1003,1007,0,1,15:28:36,道路13,行人横穿马路
267636028,280929657,1,"{""x"":51.41392,""y"":-352.40427,""z"":12.910524}","{""x"":0.66619056,""y"":0.6401045,""z"":1.616184}",-2.7019439,1.4247025,2,-2.7019439,1681371145599714,16813711455,1003,1007,0,1,15:32:25,道路13,行人横穿马路
265409323,280920407,1,"{""x"":54.57793,""y"":-351.45163,""z"":12.983578}","{""x"":0.6523574,""y"":0.62551206,""z"":1.6527444}",-0.94473803,0.9741705,2,-0.94473803,1681370220599810,16813702205,1003,1007,0,1,15:17:00,道路13,行人横穿马路
269862323,280938367,1,"{""x"":44.69515,""y"":-367.9159,""z"":13.067662}","{""x"":0.6672031,""y"":0.6522267,""z"":1.6827208}",-1.3138025,0.75378215,2,-1.3138025,1681372016599740,16813720165,1003,1007,0,1,15:46:56,道路13,行人横穿马路
269834748,280938277,1,"{""x"":44.119946,""y"":-373.6025,""z"":12.921971}","{""x"":0.6749965,""y"":0.65678227,""z"":1.6689636}",-1.3249799,1.6785724,2,-1.3249799,1681372007599656,16813720075,1003,1007,0,1,15:46:47,道路13,行人横穿马路
269832254,280938242,1,"{""x"":45.059757,""y"":-367.86426,""z"":13.079005}","{""x"":0.680357,""y"":0.6698706,""z"":1.6753423}",-1.5623478,1.6994584,2,-1.5623478,1681372004099663,16813720040,1003,1007,0,1,15:46:44,道路13,行人横穿马路
269968616,280938807,1,"{""x"":49.798733,""y"":-356.83716,""z"":13.007253}","{""x"":0.66215795,""y"":0.6517177,""z"":1.6262771}",-1.0909672,1.157645,2,-1.0909672,1681372060599817,16813720605,1003,1007,0,1,15:47:40,道路13,行人横穿马路
267390101,280928717,1,"{""x"":52.819893,""y"":-351.15332,""z"":13.008346}","{""x"":0.69294983,""y"":0.6512998,""z"":1.7008944}",-2.8443098,1.4668937,2,-2.8443098,1681371051599752,16813710515,1003,1007,0,1,15:30:51,道路13,行人横穿马路
