id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
265996674,280923742,1,"{""x"":315.943,""y"":-323.8441,""z"":13.023418}","{""x"":5.0122113,""y"":2.0011742,""z"":1.6907929}",2.595084,8.493923,1,2.595084,1681370554099678,16813705540,0,2133,1,3,15:22:34,道路5
266777955,280926702,1,"{""x"":326.52615,""y"":-330.43475,""z"":12.98117}","{""x"":5.574083,""y"":1.9834105,""z"":1.6515375}",2.5647902,7.948606,1,2.5647902,1681370850099672,16813708500,0,2133,1,3,15:27:30,道路5
268534209,280933712,1,"{""x"":336.08682,""y"":-336.3141,""z"":12.943921}","{""x"":4.49269,""y"":1.8767432,""z"":1.4624447}",2.5610845,5.943342,1,2.5610845,1681371551099827,16813715510,0,2133,1,3,15:39:11,道路5
265558851,280921697,1,"{""x"":330.5297,""y"":-333.1346,""z"":12.848197}","{""x"":5.017553,""y"":1.9375125,""z"":1.4471722}",2.5995698,7.552505,1,2.5995698,1681370349599697,16813703495,0,2133,1,3,15:19:09,道路5
265740936,280921897,1,"{""x"":332.0674,""y"":-334.28506,""z"":12.984537}","{""x"":4.6950183,""y"":1.9250162,""z"":1.4640522}",2.5500412,10.599941,1,2.5500412,1681370369599628,16813703695,0,2133,1,3,15:19:29,道路5
265406572,280921572,1,"{""x"":140.923,""y"":-207.1026,""z"":14.075376}","{""x"":7.0151553,""y"":2.5962112,""z"":2.9160295}",2.5204978,5.652203,1,2.5204978,1681370337099734,16813703370,0,2541,1,3,15:18:57,道路4
265762659,280922737,1,"{""x"":315.66293,""y"":-323.93576,""z"":12.847789}","{""x"":5.118858,""y"":1.903913,""z"":1.4676307}",2.5756896,9.023653,1,2.5756896,1681370453599617,16813704535,0,2133,1,3,15:20:53,道路5
266273523,280924722,1,"{""x"":322.74835,""y"":-327.7167,""z"":12.853708}","{""x"":5.336845,""y"":1.962096,""z"":1.4431146}",2.562568,9.621865,1,2.562568,1681370652099708,16813706520,0,2133,1,3,15:24:12,道路5
266392720,280924742,1,"{""x"":330.4358,""y"":-332.83948,""z"":12.955759}","{""x"":5.1785474,""y"":1.8751899,""z"":1.4498243}",2.5682614,10.291171,1,2.5682614,1681370654099659,16813706540,0,2133,1,3,15:24:14,道路5
266418425,280924852,1,"{""x"":335.0497,""y"":-335.65387,""z"":13.399757}","{""x"":6.495994,""y"":2.2407384,""z"":2.2469454}",2.5557032,6.2406735,1,2.5557032,1681370665099702,16813706650,0,2133,1,3,15:24:25,道路5
265803253,280924447,1,"{""x"":-29.56235,""y"":-129.71675,""z"":13.149414}","{""x"":6.1411495,""y"":2.2044241,""z"":2.5351562}",-0.6002149,8.860393,1,-0.6002149,1681370624599660,16813706245,0,2540,1,3,15:23:44,道路2
262605890,280910667,1,"{""x"":-29.401844,""y"":-130.07022,""z"":13.072266}","{""x"":7.1378946,""y"":2.648176,""z"":2.7070312}",-0.6138059,2.2971792,4,-0.6138059,1681369246599685,16813692465,0,2540,1,3,15:00:46,道路2
263075192,280910557,1,"{""x"":-59.2209,""y"":-105.95031,""z"":13.5234375}","{""x"":9.405104,""y"":2.896703,""z"":3.1816406}",-0.3830688,5.2846494,1,-0.3830688,1681369235599700,16813692355,0,2540,1,3,15:00:35,道路2
264655918,280917407,0,"{""x"":336.4787,""y"":-336.94485,""z"":13.062096}","{""x"":4.9265275,""y"":2.0042276,""z"":1.662105}",2.555227,0.0,1,2.555227,1681369920599646,16813699205,0,2133,1,3,15:12:00,道路5
264189811,280915947,0,"{""x"":320.4371,""y"":-357.76672,""z"":13.545387}","{""x"":5.922242,""y"":2.2087336,""z"":2.5455012}",-0.60040313,0.0,1,-0.60040313,1681369774599877,16813697745,0,2137,1,3,15:09:34,道路4
264377907,280916707,1,"{""x"":321.18976,""y"":-328.32047,""z"":12.927797}","{""x"":5.5282397,""y"":1.999466,""z"":1.4975824}",2.629402,10.698115,1,2.629402,1681369850599886,16813698505,0,2133,1,3,15:10:50,道路5
