id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
264422594,280916332,1,"{""x"":39.527447,""y"":-396.6526,""z"":12.819623}","{""x"":4.4801583,""y"":2.0666866,""z"":1.524605}",-1.300409,4.2540174,1,-1.300409,1681369813099939,16813698130,1001,70359,1,2,15:10:13,道路13
267841970,280931802,1,"{""x"":37.46522,""y"":-396.77823,""z"":12.962494}","{""x"":4.260845,""y"":2.2391863,""z"":1.5055559}",-1.3839658,1.4760907,1,-1.3839658,1681371360099897,16813713600,1001,70359,1,2,15:36:00,道路13
269862105,280939067,1,"{""x"":37.260105,""y"":-394.72794,""z"":13.0093355}","{""x"":4.459765,""y"":1.7976456,""z"":1.526281}",-1.4738584,3.5431373,1,-1.4738584,1681372086599613,16813720865,1001,70359,1,2,15:48:06,道路13
263037544,280910497,1,"{""x"":39.242523,""y"":-389.28955,""z"":12.808397}","{""x"":4.4279094,""y"":2.0828447,""z"":1.5211658}",-1.5098992999999998,6.9632487,1,-1.5098992999999998,1681369229599748,16813692295,1001,70359,1,2,15:00:29,道路13
269693350,280937822,1,"{""x"":36.483604,""y"":-387.2763,""z"":12.841462}","{""x"":4.5940866,""y"":1.8870294,""z"":1.4420581}",-1.6839063,4.350179,1,-1.6839063,1681371962099700,16813719620,1001,1004,1,1,15:46:02,道路13
266136076,280923632,1,"{""x"":39.313293,""y"":-395.10806,""z"":12.729614}","{""x"":4.335106,""y"":1.9372047,""z"":1.5167159}",-1.4926295,3.982496,1,-1.4926295,1681370543099900,16813705430,1001,70359,1,2,15:22:23,道路13
265903347,280922627,1,"{""x"":40.32979,""y"":-393.05698,""z"":12.784721}","{""x"":4.4727225,""y"":2.1131675,""z"":1.5559093}",-1.4943153,5.018397,1,-1.4943153,1681370442599917,16813704425,1001,70359,1,2,15:20:42,道路13
264440326,280916422,1,"{""x"":37.527878,""y"":-394.39423,""z"":12.9449415}","{""x"":4.490494,""y"":1.8806537,""z"":1.4976737}",-1.429639,4.135107,1,-1.429639,1681369822099935,16813698220,1001,70359,1,2,15:10:22,道路13
266418804,280924707,1,"{""x"":66.90429,""y"":-318.84137,""z"":13.110876}","{""x"":5.4411645,""y"":2.0646164,""z"":1.7201072}",-2.0245018,6.3725615,1,-2.0245018,1681370650599622,16813706505,1005,1010,0,1,15:24:10,道路13
269145337,280936167,1,"{""x"":74.638054,""y"":-305.66943,""z"":12.955147}","{""x"":5.0544887,""y"":2.1045656,""z"":1.6075543}",-2.0142608,12.108001,1,-2.0142608,1681371796599751,16813717965,1005,1010,0,1,15:43:16,道路13
267203391,280932342,1,"{""x"":77.54952,""y"":-297.83694,""z"":13.037807}","{""x"":4.7301846,""y"":1.9379946,""z"":1.4984052}",-2.1753416,6.236879,1,-2.1753416,1681371414099871,16813714140,1005,1010,0,1,15:36:54,道路13
191253486,280921047,1,"{""x"":45.95318,""y"":-340.77652,""z"":12.659812}","{""x"":4.3975015,""y"":1.9415411,""z"":1.5542009}",1.0854602,0.079739794,1,1.0854602,1681370284599690,16813702845,1006,70366,0,2,15:18:04,道路13
269635282,280938847,1,"{""x"":46.288177,""y"":-340.24323,""z"":12.672058}","{""x"":4,""y"":1.7655196,""z"":1.5429533}",1.1713305,1.0200973,1,1.1713305,1681372064599749,16813720645,1006,70366,0,2,15:47:44,道路13
267551922,280931122,1,"{""x"":72.84398,""y"":-299.03635,""z"":12.851055}","{""x"":4.7798543,""y"":1.942165,""z"":1.4485861}",1.7582564,3.497389,1,1.7582564,1681371292099847,16813712920,1006,1011,0,1,15:34:52,道路13
270918746,280945222,1,"{""x"":73.53855,""y"":-288.9161,""z"":12.792069}","{""x"":4.6403875,""y"":1.78089,""z"":1.4392444}",1.2349145,1.0437665,1,1.2349145,1681372702099689,16813727020,1008,70365,0,2,15:58:22,道路13
271354396,280945067,1,"{""x"":-317.63147,""y"":-161.53331,""z"":12.206055}","{""x"":4.64406,""y"":1.8615263,""z"":1.4580078}",-1.6352962,0.5937150999999999,1,-1.6352962,1681372686599710,16813726865,107,117,0,1,15:58:06,道路11
268751356,280934377,1,"{""x"":95.47381,""y"":-499.2379,""z"":13.125977}","{""x"":5.080156,""y"":1.834475,""z"":1.4736328}",-1.0677112,0.6218294999999999,1,-1.0677112,1681371617599798,16813716175,19,247,0,1,15:40:17,道路9
263472169,280914317,1,"{""x"":259.3103,""y"":-606.82776,""z"":12.761435}","{""x"":4.4903607,""y"":2.0057151,""z"":1.5756701}",-0.92000234,0.86157703,1,-0.92000234,1681369611599772,16813696115,25,263,0,1,15:06:51,道路10
266309924,280924477,1,"{""x"":1.7833915,""y"":-50.294052,""z"":12.848145}","{""x"":4.830935,""y"":2.024955,""z"":1.4804688}",-2.0018027,1.6600704,1,-2.0018027,1681370627599673,16813706275,538,1974,0,1,15:23:47,道路15
268856620,280938912,1,"{""x"":218.01227,""y"":-476.54584,""z"":14.1640625}","{""x"":6.2330227,""y"":2.5207117,""z"":3.1972656}",1.0231423,1.0195683,1,1.0231423,1681372071099639,16813720710,693,3145,0,1,15:47:51,道路14
