id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
265924035,280922992,1,"{""x"":13.416881,""y"":-454.15707,""z"":13.131443}","{""x"":5.7853394,""y"":2.0505512,""z"":1.7646667}",2.5638716,19.427021,1,2.5638716,1681370479099999,16813704790,0,2988,1,1,15:21:19,道路9,机动车超速
268473593,280934287,1,"{""x"":-153.30782,""y"":-371.3518,""z"":12.849609}","{""x"":5.278815,""y"":2.2785072,""z"":1.8017578}",2.727832,18.818394,1,2.727832,1681371608599609,16813716085,0,81500,1,1,15:40:08,道路8,机动车超速
268449162,280934307,1,"{""x"":-134.71446,""y"":-379.85205,""z"":12.684082}","{""x"":5.5408792,""y"":2.2237623,""z"":1.5859375}",2.7099397,17.012074,1,2.7099397,1681371610599804,16813716105,0,81003,1,1,15:40:10,道路8,机动车超速
265546049,280921857,1,"{""x"":-382.96957,""y"":-276.2206,""z"":12.788574}","{""x"":4.6937013,""y"":1.9756519,""z"":1.4013672}",2.7450216,23.12794,1,2.7450216,1681370365599647,16813703655,0,80697,3,1,15:19:25,道路11,机动车超速
265587497,280921527,1,"{""x"":-8.845064,""y"":-132.64694,""z"":12.913574}","{""x"":4.6645646,""y"":2.0286713,""z"":1.6269531}",-0.5774784,21.960812,1,-0.5774784,1681370332599716,16813703325,0,2329,1,1,15:18:52,道路2,机动车超速
265673300,280922622,1,"{""x"":-265.66394,""y"":41.714275,""z"":12.970148}","{""x"":4.8973355,""y"":1.9620543,""z"":1.4162393}",2.6669016,17.83409,1,2.6669016,1681370442099833,16813704420,0,70443,2,2,15:20:42,道路11,机动车超速
264440361,280917032,1,"{""x"":-172.32605,""y"":-360.76736,""z"":12.541992}","{""x"":4.5243073,""y"":2.0062716,""z"":1.5712891}",2.7539816,19.163458,1,2.7539816,1681369883099726,16813698830,0,81002,1,1,15:11:23,道路8,机动车超速
264222293,280916067,1,"{""x"":-19.082542,""y"":-446.63504,""z"":12.663086}","{""x"":5.0067945,""y"":2.1246107,""z"":1.9814453}",-0.5515438,16.690575,1,-0.5515438,1681369786599665,16813697865,0,4814,3,1,15:09:46,道路8,机动车超速
264020410,280916077,1,"{""x"":-374.597,""y"":-279.5025,""z"":12.936035}","{""x"":4.831826,""y"":2.0079,""z"":1.5009766}",2.7380316,17.224367,1,2.7380316,1681369787599694,16813697875,0,70548,2,2,15:09:47,道路11,机动车超速
264635547,280917232,1,"{""x"":171.82573,""y"":-556.22375,""z"":12.763904}","{""x"":4.6309547,""y"":2.2218647,""z"":1.6116804}",2.5665312,17.037672,1,2.5665312,1681369903099306,16813699030,0,2985,2,1,15:11:43,道路14,机动车超速
265253565,280920127,1,"{""x"":17.167784,""y"":-466.85947,""z"":13.064707}","{""x"":4.534605,""y"":1.9681543,""z"":1.492634}",-0.5155879,17.615639,1,-0.5155879,1681370192599698,16813701925,0,2990,1,1,15:16:32,道路8,机动车超速
269113725,280935487,1,"{""x"":197.7335,""y"":-582.6766,""z"":12.776762}","{""x"":4.969525,""y"":2.1172993,""z"":1.6891167}",-0.5639801999999999,16.962854,1,-0.5639801999999999,1681371728599350,16813717285,0,80983,1,1,15:42:08,道路9,机动车超速
269043571,280935587,1,"{""x"":-172.27318,""y"":-363.8482,""z"":12.705078}","{""x"":4.8037486,""y"":2.0862408,""z"":1.6074219}",2.734006,17.420132,1,2.734006,1681371738599978,16813717385,0,81003,1,1,15:42:18,道路8,机动车超速
269802510,280939382,1,"{""x"":5.1739917,""y"":-461.17203,""z"":12.828987}","{""x"":4.9284205,""y"":1.997252,""z"":1.4468871}",-0.544117,18.08146,1,-0.544117,1681372118099627,16813721180,0,2811,1,1,15:48:38,道路13,机动车超速
264044667,280914617,1,"{""x"":-286.17508,""y"":35.535114,""z"":12.890651}","{""x"":5.7298183,""y"":2.105253,""z"":1.5683995}",-0.48166835,19.407265,1,-0.48166835,1681369641599643,16813696415,0,80707,1,1,15:07:21,道路1,机动车超速
262096056,280912222,1,"{""x"":-150.19496,""y"":-371.15195,""z"":12.734863}","{""x"":4.7413883,""y"":2.0252533,""z"":1.6005859}",2.7468135,19.084425,1,2.7468135,1681369402099782,16813694020,0,81004,2,1,15:03:22,道路7,机动车超速
264562650,280917622,1,"{""x"":-35.835987,""y"":-115.718025,""z"":12.802246}","{""x"":4.6783013,""y"":2.0039368,""z"":1.5136719}",-0.5705861,19.500105,1,-0.5705861,1681369942099665,16813699420,0,2329,1,1,15:12:22,道路2,机动车超速
269510461,280939537,1,"{""x"":-248.66443,""y"":32.890842,""z"":12.900855}","{""x"":5.0790987,""y"":1.951761,""z"":1.4447011}",2.6050835,19.285011,1,2.6050835,1681372133599778,16813721335,0,80721,1,1,15:48:53,道路2,机动车超速
270224674,280940237,1,"{""x"":177.11658,""y"":-559.2124,""z"":12.832481}","{""x"":5.1467752,""y"":2.0561922,""z"":1.7973013}",2.5689304,17.37192,1,2.5689304,1681372203599640,16813722035,0,80980,1,1,15:50:03,道路10,机动车超速
270384330,280940762,1,"{""x"":-350.47708,""y"":-298.34436,""z"":12.871094}","{""x"":5.011868,""y"":2.053022,""z"":1.4951172}",-0.35894385,16.739208,1,-0.35894385,1681372256099982,16813722560,0,80700,1,1,15:50:56,道路6,机动车超速
270137994,280939512,1,"{""x"":-242.88803,""y"":12.03818,""z"":12.807173}","{""x"":4.8260665,""y"":1.9573615,""z"":1.4369621}",-0.53462774,16.96632,1,-0.53462774,1681372131099759,16813721310,0,80718,3,1,15:48:51,道路11,机动车超速
270113278,280939852,1,"{""x"":296.68716,""y"":-338.19437,""z"":13.039236}","{""x"":4.6264205,""y"":1.9596802,""z"":1.4800446}",-0.58615375,16.753056,1,-0.58615375,1681372165099679,16813721650,0,2136,1,1,15:49:25,道路4,机动车超速
270958669,280942927,1,"{""x"":-275.4841,""y"":29.484314,""z"":12.804928}","{""x"":5.402332,""y"":1.9902217,""z"":1.4408264}",-0.5145041300000001,17.178293,1,-0.5145041300000001,1681372472599662,16813724725,0,80711,2,1,15:54:32,道路1,机动车超速
270477495,280942982,1,"{""x"":-1.1693264,""y"":-454.21228,""z"":12.705923}","{""x"":4.733452,""y"":1.9808459,""z"":1.4612646}",-0.5673731,17.792767,1,-0.5673731,1681372478099678,16813724780,0,2990,1,1,15:54:38,道路8,机动车超速
263761618,280913602,1,"{""x"":-244.26799,""y"":30.993177,""z"":12.97372}","{""x"":5.747414,""y"":1.9744859,""z"":1.7111803}",2.6005213,17.695004,1,2.6005213,1681369540099793,16813695400,0,2360,1,1,15:05:40,道路2,机动车超速
267591183,280931572,1,"{""x"":-258.9304,""y"":34.899048,""z"":12.967087}","{""x"":5.2174716,""y"":2.0553398,""z"":1.4973997}",2.6441262,17.227934,1,2.6441262,1681371337099621,16813713370,0,80728,2,1,15:35:37,道路11,机动车超速
268284729,280932537,1,"{""x"":-160.0111,""y"":-377.58917,""z"":12.59375}","{""x"":4.779503,""y"":1.8884513,""z"":1.4863281}",-0.39178315,17.801754,1,-0.39178315,1681371433599843,16813714335,0,81006,1,1,15:37:13,道路7,机动车超速
271417851,280945182,1,"{""x"":-13.281326,""y"":-437.1327,""z"":12.773067}","{""x"":5.0479016,""y"":1.9854956,""z"":1.7042775}",2.5984588,17.301641,1,2.5984588,1681372698099621,16813726980,0,2992,3,1,15:58:18,道路13,机动车超速
271428338,280945877,1,"{""x"":324.67862,""y"":-351.14053,""z"":13.312631}","{""x"":4.9148273,""y"":1.9864701,""z"":2.0092373}",-0.5645228,16.966175,1,-0.5645228,1681372767599668,16813727675,0,2104,2,1,15:59:27,道路14,机动车超速
270094692,280939517,1,"{""x"":-55.821323,""y"":-106.767456,""z"":12.780273}","{""x"":5.2442765,""y"":1.8717219,""z"":1.4658203}",-0.5651994300000001,20.433521,1,-0.5651994300000001,1681372131599630,16813721315,0,2333,1,1,15:48:51,道路2,机动车超速
265308374,280919872,1,"{""x"":297.2823,""y"":-333.8463,""z"":12.996783}","{""x"":5.1897974,""y"":2.0296576,""z"":1.4658405}",-0.5794062999999999,17.300333,1,-0.5794062999999999,1681370167099710,16813701670,0,2135,1,1,15:16:07,道路4,机动车超速
265852218,280922547,1,"{""x"":-36.395954,""y"":-114.10965,""z"":12.824707}","{""x"":4.694103,""y"":1.9041883,""z"":1.4189453}",-0.57090706,18.005163,1,-0.57090706,1681370434599622,16813704345,0,2329,1,1,15:20:34,道路2,机动车超速
265542512,280921831,1,"{""x"":18.357874,""y"":-466.9144,""z"":13.184301}","{""x"":4.7215595,""y"":2.1499994,""z"":1.6796932}",-0.5569073999999999,19.7562,1,-0.5569073999999999,1681370363000002,16813703630,0,2996,2,1,15:19:23,道路13,机动车超速
265645076,280921387,1,"{""x"":231.41908,""y"":-460.29733,""z"":13.594727}","{""x"":4.6332436,""y"":1.8253862,""z"":1.5068359}",-2.002677,17.957775,1,-2.002677,1681370318599620,16813703185,0,2438,1,1,15:18:38,道路14,机动车超速
263653055,280913422,1,"{""x"":21.172411,""y"":-469.33102,""z"":13.133892}","{""x"":5.0522285,""y"":2.1385322,""z"":1.6919956}",-0.5705956,16.686056,1,-0.5705956,1681369522099764,16813695220,0,2990,1,1,15:05:22,道路8,机动车超速
263710455,280913632,1,"{""x"":-8.346963,""y"":-135.87587,""z"":12.901367}","{""x"":4.9549885,""y"":2.291566,""z"":1.8652344}",-0.57302475,19.446012,1,-0.57302475,1681369543099647,16813695430,0,2310,2,1,15:05:43,道路15,机动车超速
271588938,280945787,1,"{""x"":144.5337,""y"":-217.72052,""z"":13.587453}","{""x"":4.852228,""y"":2.037662,""z"":1.5406007}",2.5735445,17.672915,1,2.5735445,1681372758599764,16813727585,0,2093,1,1,15:59:18,道路4,机动车超速
268804854,280934817,1,"{""x"":298.90582,""y"":-333.29846,""z"":12.949431}","{""x"":4.827407,""y"":2.077264,""z"":1.4927458}",-0.5613969999999999,19.03506,1,-0.5613969999999999,1681371661599795,16813716615,0,2134,1,1,15:41:01,道路4,机动车超速
266060327,280924062,1,"{""x"":192.98128,""y"":-582.92816,""z"":12.601847}","{""x"":4.8754125,""y"":2.0971878,""z"":1.5247911}",-0.5544321,17.312012,1,-0.5544321,1681370586099700,16813705860,0,80984,1,1,15:23:06,道路9,机动车超速
267007558,280927597,1,"{""x"":-135.3175,""y"":-375.79288,""z"":12.632324}","{""x"":4.9815784,""y"":1.9382737,""z"":1.4140625}",2.7645376,17.133595,1,2.7645376,1681370939599760,16813709395,0,81016,1,1,15:28:59,道路8,机动车超速
266739546,280926707,1,"{""x"":-136.54733,""y"":-378.68967,""z"":12.697266}","{""x"":5.0763593,""y"":2.1181958,""z"":1.5693359}",2.764103,18.659262,1,2.764103,1681370850599775,16813708505,0,81500,1,1,15:27:30,道路8,机动车超速
268424582,280933287,1,"{""x"":-156.20673,""y"":-365.6638,""z"":12.540039}","{""x"":4.561482,""y"":1.9583993,""z"":1.4697266}",2.7462018,17.389462,1,2.7462018,1681371508599851,16813715085,0,70554,2,2,15:38:28,道路12,机动车超速
263118135,280911612,1,"{""x"":-21.243607,""y"":-133.07352,""z"":12.338364}","{""x"":4.3723383,""y"":2.1286511,""z"":1.5310183}",-0.5841904,18.0931,1,-0.5841904,1681369341099637,16813693410,0,2332,3,1,15:02:21,道路12,机动车超速
264995874,280919067,1,"{""x"":13.654315,""y"":-463.09796,""z"":13.0426655}","{""x"":4.4073563,""y"":1.9181665,""z"":1.5129967}",-0.56271034,18.030293,1,-0.56271034,1681370086599710,16813700865,0,2996,2,1,15:14:46,道路13,机动车超速
266297655,280925687,1,"{""x"":-139.36263,""y"":-376.5867,""z"":12.849121}","{""x"":4.871406,""y"":1.8872015,""z"":1.9179688}",2.750001,17.189726,1,2.750001,1681370748599775,16813707485,0,81500,1,1,15:25:48,道路8,机动车超速
266556220,280925727,1,"{""x"":-275.4077,""y"":21.27294,""z"":12.943082}","{""x"":5.686892,""y"":2.1033251,""z"":1.9407748}",-0.4045098,16.932379,1,-0.4045098,1681370752599724,16813707525,0,80709,3,1,15:25:52,道路1,机动车超速
265978369,280924602,1,"{""x"":-285.60303,""y"":48.715183,""z"":13.033624}","{""x"":5.2104597,""y"":2.1948674,""z"":1.8182651}",2.689364,17.403091,1,2.689364,1681370640099647,16813706400,0,80703,2,1,15:24:00,道路11,机动车超速
266176181,280923637,1,"{""x"":-246.4678,""y"":14.052791,""z"":12.891875}","{""x"":4.9911623,""y"":1.9680393,""z"":1.4408264}",-0.53804123,17.850307,1,-0.53804123,1681370543599928,16813705435,0,80718,3,1,15:22:23,道路11,机动车超速
266286917,280924202,1,"{""x"":202.06204,""y"":-575.63086,""z"":12.834114}","{""x"":5.1291757,""y"":2.0297267,""z"":1.5918345}",2.5667887,18.863682,1,2.5667887,1681370600099694,16813706000,0,80980,1,1,15:23:20,道路10,机动车超速
266868091,280926677,1,"{""x"":-137.78305,""y"":-378.9013,""z"":12.690918}","{""x"":5.1138573,""y"":2.0308256,""z"":1.4716797}",2.716673,19.941694,1,2.716673,1681370847599660,16813708475,0,81014,2,1,15:27:27,道路12,机动车超速
268417576,280934327,1,"{""x"":-364.10455,""y"":-284.78067,""z"":12.966797}","{""x"":4.575414,""y"":2.0620856,""z"":1.5117188}",2.7507353,16.990099,1,2.7507353,1681371612599580,16813716125,0,80539,2,1,15:40:12,道路11,机动车超速
268512932,280933282,1,"{""x"":-349.51428,""y"":-302.37613,""z"":12.934082}","{""x"":4.400852,""y"":2.039568,""z"":1.5878906}",-0.35647404,17.33401,1,-0.35647404,1681371508099608,16813715080,0,80701,1,1,15:38:28,道路6,机动车超速
263532166,280913247,1,"{""x"":-120.54943,""y"":-382.9998,""z"":12.569336}","{""x"":4.914668,""y"":1.8648983,""z"":1.4892578}",2.6938193,17.37822,1,2.6938193,1681369504599874,16813695045,0,81002,1,1,15:05:04,道路8,机动车超速
263218500,280911142,1,"{""x"":-258.98038,""y"":17.749275,""z"":13.081979}","{""x"":4.859522,""y"":1.9810144,""z"":1.7653707}",-0.55359155,16.856947,1,-0.55359155,1681369294099699,16813692940,0,2354,1,1,15:01:34,道路1,机动车超速
271414948,280945202,1,"{""x"":-278.22388,""y"":51.386,""z"":13.058626}","{""x"":5.5424724,""y"":2.1112,""z"":1.7753865}",2.5865974,19.43994,1,2.5865974,1681372700099669,16813727000,0,82032,4,1,15:58:20,道路1,机动车超速
