id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
212232562,280694942,1,"{""x"":-119.48304,""y"":-385.04694,""z"":12.459961}","{""x"":5.009852,""y"":2.038085,""z"":1.515625}",2.7381706,18.166563,1,2.7381706,1681347674099777,16813476740,0,81500,1,1,09:01:14,道路8,机动车超速
212422765,280695037,1,"{""x"":-27.62107,""y"":-103.93872,""z"":12.831055}","{""x"":4.9318795,""y"":2.0175388,""z"":1.4892578}",2.5688953,17.566399,1,2.5688953,1681347683599707,16813476835,0,70456,2,2,09:01:23,道路2,机动车超速
210603721,280696177,1,"{""x"":183.53958,""y"":-573.21155,""z"":12.695325}","{""x"":4.959195,""y"":1.9948751,""z"":1.4758952}",-0.5686975,18.136992,1,-0.5686975,1681347797599681,16813477975,0,70565,2,2,09:03:17,道路9,机动车超速
213291993,280698197,1,"{""x"":-142.79457,""y"":-385.019,""z"":12.824707}","{""x"":5.4665546,""y"":2.1085174,""z"":1.703125}",-0.40487838,19.091434,1,-0.40487838,1681347999599595,16813479995,0,70553,2,2,09:06:39,道路7,机动车超速
213472725,280698792,1,"{""x"":142.32954,""y"":-212.54141,""z"":13.498056}","{""x"":4.771166,""y"":2.1131508,""z"":1.5442722}",2.567821,17.340313,1,2.567821,1681348059099905,16813480590,0,2094,1,1,09:07:39,道路4,机动车超速
213350298,280702892,1,"{""x"":2.82285,""y"":-457.366,""z"":12.844498}","{""x"":4.868251,""y"":1.9843831,""z"":1.4680586}",-0.5713944,18.978096,1,-0.5713944,1681348469099651,16813484690,0,2990,1,1,09:14:29,道路8,机动车超速
214126459,280702572,1,"{""x"":-36.145195,""y"":-120.28539,""z"":12.82666}","{""x"":4.7467384,""y"":2.040909,""z"":1.6230469}",-0.6103699,17.305891,1,-0.6103699,1681348437099718,16813484370,0,2316,2,1,09:13:57,道路12,机动车超速
213817114,280702547,1,"{""x"":-243.21234,""y"":26.220964,""z"":12.883507}","{""x"":5.22644,""y"":1.860565,""z"":1.4562097}",2.6076,17.18434,1,2.6076,1681348434599717,16813484345,0,80720,1,1,09:13:54,道路2,机动车超速
214411981,280702567,1,"{""x"":-257.65915,""y"":35.692783,""z"":13.021684}","{""x"":4.6540976,""y"":2.02656,""z"":1.6442455}",2.5960228,17.98008,1,2.5960228,1681348436599721,16813484365,0,80729,2,1,09:13:56,道路11,机动车超速
214657717,280703687,1,"{""x"":282.13815,""y"":-303.05453,""z"":12.782885}","{""x"":5.6272106,""y"":2.0491486,""z"":1.4910157}",2.5716531,20.784561,1,2.5716531,1681348548599683,16813485485,0,2119,3,1,09:15:48,道路14,机动车超速
214754729,280704767,1,"{""x"":-372.12698,""y"":-294.39252,""z"":13.129883}","{""x"":4.925617,""y"":1.941792,""z"":1.7958984}",-0.36909705,16.707756,1,-0.36909705,1681348656599869,16813486565,0,80701,1,1,09:17:36,道路6,机动车超速
217043253,280714437,1,"{""x"":-174.10118,""y"":-361.73715,""z"":12.512207}","{""x"":4.660256,""y"":1.9076219,""z"":1.4638672}",2.7802432,18.785961,1,2.7802432,1681349623599689,16813496235,0,81008,3,1,09:33:43,道路12,机动车超速
