id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
210740897,280695667,1,"{""x"":-293.5232,""y"":23.425905,""z"":13.254126}","{""x"":9.435938,""y"":2.976102,""z"":2.7146378}",-0.37530705,0.7954521999999999,1,-0.37530705,1681347746599892,16813477465,0,70441,3,2,09:02:26,道路1,机动车占用非机动车道
212462919,280695007,0,"{""x"":-248.65675,""y"":-317.50626}","{""x"":4.470344,""y"":1.7472242,""z"":1.4072266}",1.1214194,0.0,1,1.1549083,1681347680599834,16813476805,0,70075,0,2,09:01:20,道路7,机动车占用非机动车道
212433046,280694622,0,"{""x"":-255.45595,""y"":-321.8582,""z"":12.468994}","{""x"":4.480629,""y"":1.8244607,""z"":1.4472656}",2.8150961,0.0,1,2.8150961,1681347642099754,16813476420,0,70075,0,2,09:00:42,道路7,机动车占用非机动车道
212199930,280695037,0,"{""x"":-246.37418,""y"":-322.82074}","{""x"":4.1721215,""y"":1.7465066,""z"":1.4570312}",-1.8126432,0.0,1,-1.8126432,1681347683599674,16813476835,0,70075,0,2,09:01:23,道路7,机动车占用非机动车道
212675512,280695682,1,"{""x"":180.52348,""y"":-546.48883,""z"":12.658178}","{""x"":4.850487,""y"":1.9039389,""z"":1.4585224}",-2.603967,4.0706563,1,-2.603967,1681347748099716,16813477480,0,70563,3,2,09:02:28,道路14,机动车占用非机动车道
212989369,280697067,0,"{""x"":224.39499,""y"":-454.9482,""z"":13.450195}","{""x"":4.5109787,""y"":1.868665,""z"":1.5351562}",-2.0704536,0.0,1,-2.0704536,1681347886599790,16813478865,0,70602,1,2,09:04:46,道路14,机动车占用非机动车道
211154390,280697257,0,"{""x"":-294.97968,""y"":-109.14774,""z"":12.295166}","{""x"":6.0586133,""y"":2.101439,""z"":1.9345703}",-1.8873649,0.0,4,-1.8873649,1681347905599668,16813479055,0,70233,0,2,09:05:05,道路11,机动车占用非机动车道
212865910,280696377,0,"{""x"":222.47517,""y"":-463.5663,""z"":13.354492}","{""x"":4.957489,""y"":1.8543694,""z"":1.4794922}",-2.0530005,0.0,1,-2.0530005,1681347817599879,16813478175,0,70602,1,2,09:03:37,道路14,机动车占用非机动车道
213083135,280697102,0,"{""x"":-327.7507,""y"":-144.5741}","{""x"":4.7637115,""y"":1.8828472,""z"":1.4726562}",1.3052676,0.0,1,1.325747,1681347890099692,16813478900,0,70600,1,2,09:04:50,道路11,机动车占用非机动车道
212947968,280698712,0,"{""x"":-308.56177,""y"":-79.400444}","{""x"":4.790384,""y"":2.037089,""z"":1.6845703}",-2.1603096,0.0,1,-2.1603096,1681348051099885,16813480510,0,70235,0,2,09:07:31,道路11,机动车占用非机动车道
