road_sec_id,ms_no,all_car,line_up_car,time,road
11,16813404510,1,0,7:00:51,路口7
11,16813404520,1,0,7:00:52,路口7
11,16813404530,2,0,7:00:53,路口7
11,16813404540,2,0,7:00:54,路口7
11,16813404550,1,0,7:00:55,路口7
11,16813404560,0,0,7:00:56,路口7
11,16813404570,0,0,7:00:57,路口7
11,16813404580,0,0,7:00:58,路口7
11,16813404590,0,0,7:00:59,路口7
11,16813404600,0,0,7:01:00,路口7
11,16813404610,0,0,7:01:01,路口7
11,16813404620,0,0,7:01:02,路口7
11,16813404630,1,0,7:01:03,路口7
11,16813404640,1,0,7:01:04,路口7
11,16813404650,0,0,7:01:05,路口7
11,16813404660,0,0,7:01:06,路口7
11,16813404670,0,0,7:01:07,路口7
11,16813404680,0,0,7:01:08,路口7
11,16813404690,0,0,7:01:09,路口7
11,16813404700,0,0,7:01:10,路口7
11,16813404710,0,0,7:01:11,路口7
11,16813404720,0,0,7:01:12,路口7
11,16813404730,0,0,7:01:13,路口7
11,16813404740,0,0,7:01:14,路口7
11,16813404750,0,0,7:01:15,路口7
11,16813404760,0,0,7:01:16,路口7
11,16813404770,0,0,7:01:17,路口7
11,16813404780,0,0,7:01:18,路口7
11,16813404790,0,0,7:01:19,路口7
11,16813404800,0,0,7:01:20,路口7
11,16813404810,0,0,7:01:21,路口7
11,16813404820,0,0,7:01:22,路口7
11,16813404830,0,0,7:01:23,路口7
11,16813404840,0,0,7:01:24,路口7
11,16813404850,0,0,7:01:25,路口7
11,16813404860,0,0,7:01:26,路口7
11,16813404870,0,0,7:01:27,路口7
11,16813404880,0,0,7:01:28,路口7
11,16813404890,0,0,7:01:29,路口7
11,16813404900,0,0,7:01:30,路口7
11,16813404910,0,0,7:01:31,路口7
11,16813404920,0,0,7:01:32,路口7
11,16813404930,0,0,7:01:33,路口7
11,16813404940,0,0,7:01:34,路口7
11,16813404950,0,0,7:01:35,路口7
11,16813404960,0,0,7:01:36,路口7
11,16813404970,0,0,7:01:37,路口7
11,16813404980,0,0,7:01:38,路口7
11,16813404990,0,0,7:01:39,路口7
11,16813405000,0,0,7:01:40,路口7
11,16813405010,0,0,7:01:41,路口7
11,16813405020,0,0,7:01:42,路口7
11,16813405030,0,0,7:01:43,路口7
11,16813405040,0,0,7:01:44,路口7
11,16813405050,0,0,7:01:45,路口7
11,16813405060,0,0,7:01:46,路口7
11,16813405070,0,0,7:01:47,路口7
11,16813405080,0,0,7:01:48,路口7
11,16813405090,0,0,7:01:49,路口7
11,16813405100,0,0,7:01:50,路口7
11,16813405110,0,0,7:01:51,路口7
11,16813405120,0,0,7:01:52,路口7
11,16813405130,0,0,7:01:53,路口7
11,16813405140,0,0,7:01:54,路口7
11,16813405150,0,0,7:01:55,路口7
11,16813405160,0,0,7:01:56,路口7
11,16813405170,0,0,7:01:57,路口7
11,16813405180,0,0,7:01:58,路口7
11,16813405190,0,0,7:01:59,路口7
11,16813405200,0,0,7:02:00,路口7
11,16813405210,0,0,7:02:01,路口7
11,16813405220,0,0,7:02:02,路口7
11,16813405230,0,0,7:02:03,路口7
11,16813405240,0,0,7:02:04,路口7
11,16813405250,0,0,7:02:05,路口7
11,16813405260,0,0,7:02:06,路口7
11,16813405270,0,0,7:02:07,路口7
11,16813405280,0,0,7:02:08,路口7
11,16813405290,0,0,7:02:09,路口7
11,16813405300,0,0,7:02:10,路口7
11,16813405310,0,0,7:02:11,路口7
11,16813405320,0,0,7:02:12,路口7
