road_sec_id,ms_no,all_car,line_up_car,time,road
11,16813512330,1,0,10:00:33,路口7
11,16813512340,1,0,10:00:34,路口7
11,16813512350,1,0,10:00:35,路口7
11,16813512360,1,0,10:00:36,路口7
11,16813512370,1,0,10:00:37,路口7
11,16813512380,1,0,10:00:38,路口7
11,16813512390,0,0,10:00:39,路口7
11,16813512400,0,0,10:00:40,路口7
11,16813512410,0,0,10:00:41,路口7
11,16813512420,0,0,10:00:42,路口7
11,16813512430,0,0,10:00:43,路口7
11,16813512440,0,0,10:00:44,路口7
11,16813512450,0,0,10:00:45,路口7
11,16813512460,0,0,10:00:46,路口7
11,16813512470,0,0,10:00:47,路口7
11,16813512480,0,0,10:00:48,路口7
11,16813512490,0,0,10:00:49,路口7
11,16813512500,0,0,10:00:50,路口7
11,16813512510,0,0,10:00:51,路口7
11,16813512520,0,0,10:00:52,路口7
11,16813512530,0,0,10:00:53,路口7
11,16813512540,0,0,10:00:54,路口7
11,16813512550,1,0,10:00:55,路口7
11,16813512560,1,0,10:00:56,路口7
11,16813512570,2,0,10:00:57,路口7
11,16813512580,1,0,10:00:58,路口7
11,16813512590,1,0,10:00:59,路口7
11,16813512600,1,0,10:01:00,路口7
11,16813512610,1,0,10:01:01,路口7
11,16813512620,1,0,10:01:02,路口7
11,16813512630,1,0,10:01:03,路口7
11,16813512640,2,0,10:01:04,路口7
11,16813512650,2,1,10:01:05,路口7
11,16813512660,2,1,10:01:06,路口7
11,16813512670,1,1,10:01:07,路口7
11,16813512680,2,1,10:01:08,路口7
11,16813512690,2,1,10:01:09,路口7
11,16813512700,2,1,10:01:10,路口7
11,16813512710,2,1,10:01:11,路口7
11,16813512720,3,2,10:01:12,路口7
11,16813512730,4,2,10:01:13,路口7
11,16813512740,4,2,10:01:14,路口7
11,16813512750,3,2,10:01:15,路口7
11,16813512760,3,2,10:01:16,路口7
11,16813512770,3,2,10:01:17,路口7
11,16813512780,2,2,10:01:18,路口7
11,16813512790,2,2,10:01:19,路口7
11,16813512800,2,2,10:01:20,路口7
11,16813512810,2,2,10:01:21,路口7
11,16813512820,2,2,10:01:22,路口7
11,16813512830,2,2,10:01:23,路口7
11,16813512840,2,2,10:01:24,路口7
11,16813512850,2,2,10:01:25,路口7
11,16813512860,2,2,10:01:26,路口7
11,16813512870,2,1,10:01:27,路口7
11,16813512880,2,1,10:01:28,路口7
11,16813512890,1,0,10:01:29,路口7
11,16813512900,1,0,10:01:30,路口7
11,16813512910,1,0,10:01:31,路口7
11,16813512920,0,0,10:01:32,路口7
11,16813512930,0,0,10:01:33,路口7
11,16813512940,0,0,10:01:34,路口7
11,16813512950,0,0,10:01:35,路口7
11,16813512960,0,0,10:01:36,路口7
11,16813512970,0,0,10:01:37,路口7
11,16813512980,0,0,10:01:38,路口7
