road_sec_id,ms_no,all_car,line_up_car,time,road
11,16813476000,1,0,9:00:00,路口7
11,16813476010,1,0,9:00:01,路口7
11,16813476020,1,0,9:00:02,路口7
11,16813476030,0,0,9:00:03,路口7
11,16813476040,0,0,9:00:04,路口7
11,16813476050,0,0,9:00:05,路口7
11,16813476060,0,0,9:00:06,路口7
11,16813476070,0,0,9:00:07,路口7
11,16813476080,0,0,9:00:08,路口7
11,16813476090,0,0,9:00:09,路口7
11,16813476100,0,0,9:00:10,路口7
11,16813476110,0,0,9:00:11,路口7
11,16813476120,0,0,9:00:12,路口7
11,16813476130,0,0,9:00:13,路口7
11,16813476140,0,0,9:00:14,路口7
11,16813476150,0,0,9:00:15,路口7
11,16813476160,0,0,9:00:16,路口7
11,16813476170,0,0,9:00:17,路口7
11,16813476180,0,0,9:00:18,路口7
11,16813476190,0,0,9:00:19,路口7
11,16813476200,0,0,9:00:20,路口7
11,16813476210,0,0,9:00:21,路口7
11,16813476220,0,0,9:00:22,路口7
11,16813476230,0,0,9:00:23,路口7
11,16813476240,0,0,9:00:24,路口7
11,16813476250,0,0,9:00:25,路口7
11,16813476260,0,0,9:00:26,路口7
11,16813476270,0,0,9:00:27,路口7
11,16813476280,0,0,9:00:28,路口7
11,16813476290,0,0,9:00:29,路口7
11,16813476300,0,0,9:00:30,路口7
11,16813476310,0,0,9:00:31,路口7
11,16813476320,0,0,9:00:32,路口7
11,16813476330,0,0,9:00:33,路口7
11,16813476340,1,0,9:00:34,路口7
11,16813476350,1,0,9:00:35,路口7
11,16813476360,1,0,9:00:36,路口7
11,16813476370,1,0,9:00:37,路口7
11,16813476380,1,0,9:00:38,路口7
11,16813476390,1,0,9:00:39,路口7
11,16813476400,1,0,9:00:40,路口7
11,16813476410,2,0,9:00:41,路口7
11,16813476420,2,0,9:00:42,路口7
11,16813476430,2,0,9:00:43,路口7
11,16813476440,2,0,9:00:44,路口7
11,16813476450,2,0,9:00:45,路口7
11,16813476460,2,0,9:00:46,路口7
11,16813476470,2,0,9:00:47,路口7
11,16813476480,2,0,9:00:48,路口7
11,16813476490,2,0,9:00:49,路口7
11,16813476500,2,0,9:00:50,路口7
11,16813476510,2,0,9:00:51,路口7
11,16813476520,2,1,9:00:52,路口7
11,16813476530,3,1,9:00:53,路口7
11,16813476540,3,1,9:00:54,路口7
11,16813476550,3,1,9:00:55,路口7
11,16813476560,2,1,9:00:56,路口7
11,16813476570,2,1,9:00:57,路口7
11,16813476580,2,1,9:00:58,路口7
11,16813476590,3,1,9:00:59,路口7
11,16813476600,3,1,9:01:00,路口7
11,16813476610,3,1,9:01:01,路口7
11,16813476620,3,1,9:01:02,路口7
11,16813476630,2,1,9:01:03,路口7
11,16813476640,1,1,9:01:04,路口7
