road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
11,16813548070,1,0,11:00:07,路口7,左,11:00
11,16813548080,1,0,11:00:08,路口7,左,11:00
11,16813548090,1,0,11:00:09,路口7,左,11:00
11,16813548100,0,0,11:00:10,路口7,左,11:00
11,16813548110,0,0,11:00:11,路口7,左,11:00
11,16813548120,0,0,11:00:12,路口7,左,11:00
11,16813548130,0,0,11:00:13,路口7,左,11:00
11,16813548140,0,0,11:00:14,路口7,左,11:00
11,16813548150,0,0,11:00:15,路口7,左,11:00
11,16813548160,0,0,11:00:16,路口7,左,11:00
11,16813548170,0,0,11:00:17,路口7,左,11:00
11,16813548180,0,0,11:00:18,路口7,左,11:00
11,16813548190,0,0,11:00:19,路口7,左,11:00
11,16813548200,0,0,11:00:20,路口7,左,11:00
11,16813548210,0,0,11:00:21,路口7,左,11:00
11,16813548220,0,0,11:00:22,路口7,左,11:00
11,16813548230,0,0,11:00:23,路口7,左,11:00
11,16813548240,0,0,11:00:24,路口7,左,11:00
11,16813548250,0,0,11:00:25,路口7,左,11:00
11,16813548260,0,0,11:00:26,路口7,左,11:00
11,16813548270,0,0,11:00:27,路口7,左,11:00
11,16813548280,0,0,11:00:28,路口7,左,11:00
11,16813548290,0,0,11:00:29,路口7,左,11:00
11,16813548300,0,0,11:00:30,路口7,左,11:00
11,16813548310,0,0,11:00:31,路口7,左,11:00
11,16813548320,0,0,11:00:32,路口7,左,11:00
11,16813548330,0,0,11:00:33,路口7,左,11:00
11,16813548340,0,0,11:00:34,路口7,左,11:00
11,16813548350,0,0,11:00:35,路口7,左,11:00
11,16813548360,0,0,11:00:36,路口7,左,11:00
11,16813548370,0,0,11:00:37,路口7,左,11:00
11,16813548380,0,0,11:00:38,路口7,左,11:00
11,16813548390,0,0,11:00:39,路口7,左,11:00
11,16813548400,0,0,11:00:40,路口7,左,11:00
11,16813548410,0,0,11:00:41,路口7,左,11:00
11,16813548420,0,0,11:00:42,路口7,左,11:00
11,16813548430,0,0,11:00:43,路口7,左,11:00
11,16813548440,0,0,11:00:44,路口7,左,11:00
11,16813548450,0,0,11:00:45,路口7,左,11:00
11,16813548460,0,0,11:00:46,路口7,左,11:00
11,16813548470,0,0,11:00:47,路口7,左,11:00
11,16813548480,0,0,11:00:48,路口7,左,11:00
11,16813548490,0,0,11:00:49,路口7,左,11:00
11,16813548500,0,0,11:00:50,路口7,左,11:00
11,16813548510,0,0,11:00:51,路口7,左,11:00
11,16813548520,0,0,11:00:52,路口7,左,11:00
11,16813548530,0,0,11:00:53,路口7,左,11:00
11,16813548540,0,0,11:00:54,路口7,左,11:00
11,16813548550,0,0,11:00:55,路口7,左,11:00
11,16813548560,0,0,11:00:56,路口7,左,11:00
11,16813548570,0,0,11:00:57,路口7,左,11:00
11,16813548580,0,0,11:00:58,路口7,左,11:00
11,16813548590,0,0,11:00:59,路口7,左,11:00
11,16813548600,0,0,11:01:00,路口7,左,11:00
11,16813548610,0,0,11:01:01,路口7,左,11:00
11,16813548620,0,0,11:01:02,路口7,左,11:00
11,16813548630,0,0,11:01:03,路口7,左,11:00
11,16813548640,0,0,11:01:04,路口7,左,11:00
11,16813548650,0,0,11:01:05,路口7,左,11:00
11,16813548660,0,0,11:01:06,路口7,左,11:00
11,16813548670,0,0,11:01:07,路口7,左,11:00
11,16813548680,0,0,11:01:08,路口7,左,11:00
11,16813548690,0,0,11:01:09,路口7,左,11:00
11,16813548700,0,0,11:01:10,路口7,左,11:00
11,16813548710,0,0,11:01:11,路口7,左,11:00
11,16813548720,0,0,11:01:12,路口7,左,11:00
11,16813548730,0,0,11:01:13,路口7,左,11:00
11,16813548740,0,0,11:01:14,路口7,左,11:00
11,16813548750,0,0,11:01:15,路口7,左,11:00
11,16813548760,0,0,11:01:16,路口7,左,11:00
11,16813548770,0,0,11:01:17,路口7,左,11:00
11,16813548780,0,0,11:01:18,路口7,左,11:00
11,16813548790,0,0,11:01:19,路口7,左,11:00
11,16813548800,1,0,11:01:20,路口7,左,11:00
11,16813548810,1,0,11:01:21,路口7,左,11:00
11,16813548820,1,0,11:01:22,路口7,左,11:00
11,16813548830,1,0,11:01:23,路口7,左,11:00
11,16813548840,1,0,11:01:24,路口7,左,11:00
11,16813548850,0,0,11:01:25,路口7,左,11:00
11,16813548860,0,0,11:01:26,路口7,左,11:00
11,16813548870,0,0,11:01:27,路口7,左,11:00
11,16813548880,0,0,11:01:28,路口7,左,11:00
11,16813548890,0,0,11:01:29,路口7,左,11:00
11,16813548900,0,0,11:01:30,路口7,左,11:00
11,16813548910,0,0,11:01:31,路口7,左,11:00
11,16813548920,0,0,11:01:32,路口7,左,11:00
11,16813548930,0,0,11:01:33,路口7,左,11:00
11,16813548940,0,0,11:01:34,路口7,左,11:00
11,16813548950,0,0,11:01:35,路口7,左,11:00
11,16813548960,0,0,11:01:36,路口7,左,11:00
11,16813548970,0,0,11:01:37,路口7,左,11:00
11,16813548980,0,0,11:01:38,路口7,左,11:00
11,16813548990,1,0,11:01:39,路口7,左,11:00
11,16813549000,1,0,11:01:40,路口7,左,11:00
11,16813549010,1,0,11:01:41,路口7,左,11:00
11,16813549020,1,0,11:01:42,路口7,左,11:00
11,16813549030,2,0,11:01:43,路口7,左,11:00
11,16813549040,1,0,11:01:44,路口7,左,11:00
11,16813549050,1,0,11:01:45,路口7,左,11:00
11,16813549060,1,0,11:01:46,路口7,左,11:00
11,16813549070,1,0,11:01:47,路口7,左,11:00
11,16813549080,1,0,11:01:48,路口7,左,11:00
11,16813549090,1,0,11:01:49,路口7,左,11:00
11,16813549100,1,0,11:01:50,路口7,左,11:00
11,16813549110,2,0,11:01:51,路口7,左,11:00
11,16813549120,2,0,11:01:52,路口7,左,11:00
11,16813549130,3,1,11:01:53,路口7,左,11:00
11,16813549140,2,1,11:01:54,路口7,左,11:00
11,16813549150,2,1,11:01:55,路口7,左,11:00
11,16813549160,2,1,11:01:56,路口7,左,11:00
11,16813549170,2,1,11:01:57,路口7,左,11:00
11,16813549180,1,1,11:01:58,路口7,左,11:00
11,16813549190,1,1,11:01:59,路口7,左,11:00
11,16813549200,1,1,11:02:00,路口7,左,11:00
11,16813549210,1,1,11:02:01,路口7,左,11:00
11,16813549220,1,1,11:02:02,路口7,左,11:00
11,16813549230,1,1,11:02:03,路口7,左,11:00
11,16813549240,1,1,11:02:04,路口7,左,11:00
11,16813549250,1,1,11:02:05,路口7,左,11:00
11,16813549260,1,1,11:02:06,路口7,左,11:00
11,16813549270,1,1,11:02:07,路口7,左,11:00
11,16813549280,1,1,11:02:08,路口7,左,11:00
11,16813549290,1,1,11:02:09,路口7,左,11:00
11,16813549300,1,1,11:02:10,路口7,左,11:00
11,16813549310,1,1,11:02:11,路口7,左,11:00
11,16813549320,1,0,11:02:12,路口7,左,11:00
11,16813549330,1,0,11:02:13,路口7,左,11:00
11,16813549340,1,0,11:02:14,路口7,左,11:00
11,16813549350,1,0,11:02:15,路口7,左,11:00
11,16813549360,0,0,11:02:16,路口7,左,11:00
11,16813549370,0,0,11:02:17,路口7,左,11:00
11,16813549380,0,0,11:02:18,路口7,左,11:00
11,16813549390,0,0,11:02:19,路口7,左,11:00
11,16813549400,0,0,11:02:20,路口7,左,11:00
11,16813549410,0,0,11:02:21,路口7,左,11:00
11,16813549420,0,0,11:02:22,路口7,左,11:00
11,16813549430,0,0,11:02:23,路口7,左,11:00
11,16813549440,0,0,11:02:24,路口7,左,11:00
11,16813549450,0,0,11:02:25,路口7,左,11:00
11,16813549460,0,0,11:02:26,路口7,左,11:00
11,16813549470,0,0,11:02:27,路口7,左,11:00
11,16813549480,0,0,11:02:28,路口7,左,11:00
11,16813549490,0,0,11:02:29,路口7,左,11:00
11,16813549500,0,0,11:02:30,路口7,左,11:00
11,16813549510,0,0,11:02:31,路口7,左,11:00
11,16813549520,0,0,11:02:32,路口7,左,11:00
11,16813549530,0,0,11:02:33,路口7,左,11:00
11,16813549540,0,0,11:02:34,路口7,左,11:00
11,16813549550,0,0,11:02:35,路口7,左,11:00
11,16813549560,0,0,11:02:36,路口7,左,11:00
11,16813549570,0,0,11:02:37,路口7,左,11:00
11,16813549580,0,0,11:02:38,路口7,左,11:00
11,16813549590,0,0,11:02:39,路口7,左,11:00
11,16813549600,0,0,11:02:40,路口7,左,11:00
11,16813549610,0,0,11:02:41,路口7,左,11:00
11,16813549620,0,0,11:02:42,路口7,左,11:00
11,16813549630,0,0,11:02:43,路口7,左,11:00
11,16813549640,0,0,11:02:44,路口7,左,11:00
11,16813549650,0,0,11:02:45,路口7,左,11:00
11,16813549660,0,0,11:02:46,路口7,左,11:00
11,16813549670,0,0,11:02:47,路口7,左,11:00
11,16813549680,0,0,11:02:48,路口7,左,11:00
11,16813549690,0,0,11:02:49,路口7,左,11:00
11,16813549700,0,0,11:02:50,路口7,左,11:00
11,16813549710,0,0,11:02:51,路口7,左,11:00
11,16813549720,0,0,11:02:52,路口7,左,11:00
11,16813549730,0,0,11:02:53,路口7,左,11:00
11,16813549740,0,0,11:02:54,路口7,左,11:00
11,16813549750,0,0,11:02:55,路口7,左,11:00
11,16813549760,0,0,11:02:56,路口7,左,11:00
11,16813549770,0,0,11:02:57,路口7,左,11:00
11,16813549780,0,0,11:02:58,路口7,左,11:00
11,16813549790,0,0,11:02:59,路口7,左,11:00
11,16813549800,0,0,11:03:00,路口7,左,11:00
11,16813549810,0,0,11:03:01,路口7,左,11:00
11,16813549820,0,0,11:03:02,路口7,左,11:00
11,16813549830,1,0,11:03:03,路口7,左,11:00
11,16813549840,1,0,11:03:04,路口7,左,11:00
11,16813549850,1,0,11:03:05,路口7,左,11:00
11,16813549860,1,0,11:03:06,路口7,左,11:00
11,16813549870,0,0,11:03:07,路口7,左,11:00
11,16813549880,0,0,11:03:08,路口7,左,11:00
11,16813549890,0,0,11:03:09,路口7,左,11:00
11,16813549900,0,0,11:03:10,路口7,左,11:00
11,16813549910,0,0,11:03:11,路口7,左,11:00
11,16813549920,0,0,11:03:12,路口7,左,11:00
11,16813549930,0,0,11:03:13,路口7,左,11:00
11,16813549940,0,0,11:03:14,路口7,左,11:00
11,16813549950,0,0,11:03:15,路口7,左,11:00
11,16813549960,0,0,11:03:16,路口7,左,11:00
11,16813549970,0,0,11:03:17,路口7,左,11:00
11,16813549980,0,0,11:03:18,路口7,左,11:00
11,16813549990,0,0,11:03:19,路口7,左,11:00
11,16813550000,0,0,11:03:20,路口7,左,11:00
11,16813550010,0,0,11:03:21,路口7,左,11:00
11,16813550020,0,0,11:03:22,路口7,左,11:00
11,16813550030,0,0,11:03:23,路口7,左,11:00
11,16813550040,0,0,11:03:24,路口7,左,11:00
11,16813550050,0,0,11:03:25,路口7,左,11:00
11,16813550060,0,0,11:03:26,路口7,左,11:00
11,16813550070,0,0,11:03:27,路口7,左,11:00
11,16813550080,0,0,11:03:28,路口7,左,11:00
11,16813550090,0,0,11:03:29,路口7,左,11:00
11,16813550100,0,0,11:03:30,路口7,左,11:00
11,16813550110,0,0,11:03:31,路口7,左,11:00
11,16813550120,0,0,11:03:32,路口7,左,11:00
11,16813550130,1,0,11:03:33,路口7,左,11:00
11,16813550140,1,0,11:03:34,路口7,左,11:00
11,16813550150,0,0,11:03:35,路口7,左,11:00
11,16813550160,0,0,11:03:36,路口7,左,11:00
11,16813550170,0,0,11:03:37,路口7,左,11:00
11,16813550180,0,0,11:03:38,路口7,左,11:00
11,16813550190,1,0,11:03:39,路口7,左,11:00
11,16813550200,1,0,11:03:40,路口7,左,11:00
11,16813550210,1,0,11:03:41,路口7,左,11:00
11,16813550220,0,0,11:03:42,路口7,左,11:00
11,16813550230,0,0,11:03:43,路口7,左,11:00
11,16813550240,0,0,11:03:44,路口7,左,11:00
11,16813550250,0,0,11:03:45,路口7,左,11:00
11,16813550260,0,0,11:03:46,路口7,左,11:00
11,16813550270,0,0,11:03:47,路口7,左,11:00
11,16813550280,0,0,11:03:48,路口7,左,11:00
11,16813550290,0,0,11:03:49,路口7,左,11:00
11,16813550300,0,0,11:03:50,路口7,左,11:00
11,16813550310,0,0,11:03:51,路口7,左,11:00
11,16813550320,0,0,11:03:52,路口7,左,11:00
11,16813550330,0,0,11:03:53,路口7,左,11:00
11,16813550340,0,0,11:03:54,路口7,左,11:00
11,16813550350,0,0,11:03:55,路口7,左,11:00
11,16813550360,0,0,11:03:56,路口7,左,11:00
11,16813550370,0,0,11:03:57,路口7,左,11:00
11,16813550380,0,0,11:03:58,路口7,左,11:00
11,16813550390,0,0,11:03:59,路口7,左,11:00
11,16813550400,0,0,11:04:00,路口7,左,11:00
11,16813550410,0,0,11:04:01,路口7,左,11:00
11,16813550420,0,0,11:04:02,路口7,左,11:00
11,16813550430,0,0,11:04:03,路口7,左,11:00
11,16813550440,0,0,11:04:04,路口7,左,11:00
11,16813550450,0,0,11:04:05,路口7,左,11:00
11,16813550460,0,0,11:04:06,路口7,左,11:00
11,16813550470,0,0,11:04:07,路口7,左,11:00
11,16813550480,0,0,11:04:08,路口7,左,11:00
11,16813550490,0,0,11:04:09,路口7,左,11:00
11,16813550500,0,0,11:04:10,路口7,左,11:00
11,16813550510,0,0,11:04:11,路口7,左,11:00
11,16813550520,0,0,11:04:12,路口7,左,11:00
11,16813550530,0,0,11:04:13,路口7,左,11:00
11,16813550540,0,0,11:04:14,路口7,左,11:00
11,16813550550,0,0,11:04:15,路口7,左,11:00
11,16813550560,0,0,11:04:16,路口7,左,11:00
11,16813550570,0,0,11:04:17,路口7,左,11:00
