road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
11,16813692120,1,0,15:00:12,路口7,左,15:00
11,16813692130,1,0,15:00:13,路口7,左,15:00
11,16813692140,1,0,15:00:14,路口7,左,15:00
11,16813692150,1,0,15:00:15,路口7,左,15:00
11,16813692160,2,0,15:00:16,路口7,左,15:00
11,16813692170,2,0,15:00:17,路口7,左,15:00
11,16813692180,1,0,15:00:18,路口7,左,15:00
11,16813692190,2,0,15:00:19,路口7,左,15:00
11,16813692200,2,0,15:00:20,路口7,左,15:00
11,16813692210,4,0,15:00:21,路口7,左,15:00
11,16813692220,3,1,15:00:22,路口7,左,15:00
11,16813692230,2,1,15:00:23,路口7,左,15:00
11,16813692240,1,1,15:00:24,路口7,左,15:00
11,16813692250,1,1,15:00:25,路口7,左,15:00
11,16813692260,1,1,15:00:26,路口7,左,15:00
11,16813692270,1,1,15:00:27,路口7,左,15:00
11,16813692280,1,1,15:00:28,路口7,左,15:00
11,16813692290,1,1,15:00:29,路口7,左,15:00
11,16813692300,2,1,15:00:30,路口7,左,15:00
11,16813692310,3,1,15:00:31,路口7,左,15:00
11,16813692320,2,1,15:00:32,路口7,左,15:00
11,16813692330,2,1,15:00:33,路口7,左,15:00
11,16813692340,1,1,15:00:34,路口7,左,15:00
11,16813692350,1,1,15:00:35,路口7,左,15:00
11,16813692360,1,1,15:00:36,路口7,左,15:00
11,16813692370,1,1,15:00:37,路口7,左,15:00
11,16813692380,1,1,15:00:38,路口7,左,15:00
11,16813692390,2,1,15:00:39,路口7,左,15:00
11,16813692400,2,1,15:00:40,路口7,左,15:00
11,16813692410,2,1,15:00:41,路口7,左,15:00
11,16813692420,3,1,15:00:42,路口7,左,15:00
11,16813692430,3,0,15:00:43,路口7,左,15:00
11,16813692440,3,0,15:00:44,路口7,左,15:00
11,16813692450,2,1,15:00:45,路口7,左,15:00
11,16813692460,2,1,15:00:46,路口7,左,15:00
11,16813692470,2,1,15:00:47,路口7,左,15:00
11,16813692480,2,1,15:00:48,路口7,左,15:00
11,16813692490,2,1,15:00:49,路口7,左,15:00
11,16813692500,1,1,15:00:50,路口7,左,15:00
11,16813692510,1,1,15:00:51,路口7,左,15:00
11,16813692520,1,1,15:00:52,路口7,左,15:00
11,16813692530,1,1,15:00:53,路口7,左,15:00
11,16813692540,1,1,15:00:54,路口7,左,15:00
11,16813692550,1,1,15:00:55,路口7,左,15:00
11,16813692560,1,1,15:00:56,路口7,左,15:00
11,16813692570,1,1,15:00:57,路口7,左,15:00
11,16813692580,1,1,15:00:58,路口7,左,15:00
11,16813692590,1,1,15:00:59,路口7,左,15:00
11,16813692600,1,1,15:01:00,路口7,左,15:00
11,16813692610,1,1,15:01:01,路口7,左,15:00
11,16813692620,1,1,15:01:02,路口7,左,15:00
11,16813692630,1,1,15:01:03,路口7,左,15:00
11,16813692640,1,1,15:01:04,路口7,左,15:00
11,16813692650,1,1,15:01:05,路口7,左,15:00
11,16813692660,1,1,15:01:06,路口7,左,15:00
11,16813692670,1,1,15:01:07,路口7,左,15:00
11,16813692680,1,1,15:01:08,路口7,左,15:00
11,16813692690,1,1,15:01:09,路口7,左,15:00
11,16813692700,1,1,15:01:10,路口7,左,15:00
11,16813692710,1,1,15:01:11,路口7,左,15:00
11,16813692720,1,1,15:01:12,路口7,左,15:00
11,16813692730,1,1,15:01:13,路口7,左,15:00
11,16813692740,1,1,15:01:14,路口7,左,15:00
11,16813692750,1,1,15:01:15,路口7,左,15:00
11,16813692760,1,1,15:01:16,路口7,左,15:00
11,16813692770,1,1,15:01:17,路口7,左,15:00
11,16813692780,1,1,15:01:18,路口7,左,15:00
11,16813692790,1,1,15:01:19,路口7,左,15:00
11,16813692800,1,1,15:01:20,路口7,左,15:00
11,16813692810,1,1,15:01:21,路口7,左,15:00
11,16813692820,1,1,15:01:22,路口7,左,15:00
11,16813692830,1,1,15:01:23,路口7,左,15:00
11,16813692840,1,1,15:01:24,路口7,左,15:00
11,16813692850,1,1,15:01:25,路口7,左,15:00
11,16813692860,1,1,15:01:26,路口7,左,15:00
11,16813692870,1,1,15:01:27,路口7,左,15:00
11,16813692880,1,1,15:01:28,路口7,左,15:00
11,16813692890,1,1,15:01:29,路口7,左,15:00
11,16813692900,1,0,15:01:30,路口7,左,15:00
11,16813692910,1,0,15:01:31,路口7,左,15:00
11,16813692920,0,0,15:01:32,路口7,左,15:00
11,16813692930,0,0,15:01:33,路口7,左,15:00
11,16813692940,0,0,15:01:34,路口7,左,15:00
11,16813692950,0,0,15:01:35,路口7,左,15:00
11,16813692960,0,0,15:01:36,路口7,左,15:00
11,16813692970,0,0,15:01:37,路口7,左,15:00
11,16813692980,0,0,15:01:38,路口7,左,15:00
11,16813692990,0,0,15:01:39,路口7,左,15:00
11,16813693000,0,0,15:01:40,路口7,左,15:00
11,16813693010,0,0,15:01:41,路口7,左,15:00
11,16813693020,0,0,15:01:42,路口7,左,15:00
11,16813693030,1,0,15:01:43,路口7,左,15:00
11,16813693040,1,0,15:01:44,路口7,左,15:00
11,16813693050,1,0,15:01:45,路口7,左,15:00
11,16813693060,0,0,15:01:46,路口7,左,15:00
11,16813693070,0,0,15:01:47,路口7,左,15:00
11,16813693080,0,0,15:01:48,路口7,左,15:00
11,16813693090,0,0,15:01:49,路口7,左,15:00
11,16813693100,0,0,15:01:50,路口7,左,15:00
11,16813693110,0,0,15:01:51,路口7,左,15:00
11,16813693120,0,0,15:01:52,路口7,左,15:00
11,16813693130,0,0,15:01:53,路口7,左,15:00
11,16813693140,0,0,15:01:54,路口7,左,15:00
11,16813693150,0,0,15:01:55,路口7,左,15:00
11,16813693160,0,0,15:01:56,路口7,左,15:00
11,16813693170,0,0,15:01:57,路口7,左,15:00
11,16813693180,0,0,15:01:58,路口7,左,15:00
11,16813693190,1,0,15:01:59,路口7,左,15:00
11,16813693200,1,0,15:02:00,路口7,左,15:00
11,16813693210,1,0,15:02:01,路口7,左,15:00
11,16813693220,1,0,15:02:02,路口7,左,15:00
11,16813693230,1,0,15:02:03,路口7,左,15:00
11,16813693240,1,0,15:02:04,路口7,左,15:00
11,16813693250,1,0,15:02:05,路口7,左,15:00
11,16813693260,2,1,15:02:06,路口7,左,15:00
11,16813693270,2,1,15:02:07,路口7,左,15:00
11,16813693280,2,1,15:02:08,路口7,左,15:00
11,16813693290,1,1,15:02:09,路口7,左,15:00
11,16813693300,1,1,15:02:10,路口7,左,15:00
11,16813693310,1,1,15:02:11,路口7,左,15:00
11,16813693320,1,1,15:02:12,路口7,左,15:00
11,16813693330,1,1,15:02:13,路口7,左,15:00
11,16813693340,1,1,15:02:14,路口7,左,15:00
11,16813693350,1,1,15:02:15,路口7,左,15:00
11,16813693360,1,1,15:02:16,路口7,左,15:00
11,16813693370,1,1,15:02:17,路口7,左,15:00
11,16813693380,1,0,15:02:18,路口7,左,15:00
11,16813693390,1,0,15:02:19,路口7,左,15:00
11,16813693400,0,0,15:02:20,路口7,左,15:00
11,16813693410,0,0,15:02:21,路口7,左,15:00
11,16813693420,0,0,15:02:22,路口7,左,15:00
11,16813693430,0,0,15:02:23,路口7,左,15:00
11,16813693440,0,0,15:02:24,路口7,左,15:00
11,16813693450,0,0,15:02:25,路口7,左,15:00
11,16813693460,0,0,15:02:26,路口7,左,15:00
11,16813693470,0,0,15:02:27,路口7,左,15:00
11,16813693480,0,0,15:02:28,路口7,左,15:00
11,16813693490,0,0,15:02:29,路口7,左,15:00
11,16813693500,0,0,15:02:30,路口7,左,15:00
11,16813693510,0,0,15:02:31,路口7,左,15:00
