road_sec_id,ms_no,all_car,line_up_car,time,road
14,16813512290,1,0,10:00:29,路口6
14,16813512300,1,0,10:00:30,路口6
14,16813512310,1,0,10:00:31,路口6
14,16813512320,1,0,10:00:32,路口6
14,16813512330,1,1,10:00:33,路口6
14,16813512340,1,1,10:00:34,路口6
14,16813512350,1,1,10:00:35,路口6
14,16813512360,1,1,10:00:36,路口6
14,16813512370,1,1,10:00:37,路口6
14,16813512380,1,1,10:00:38,路口6
14,16813512390,1,1,10:00:39,路口6
14,16813512400,1,1,10:00:40,路口6
14,16813512410,1,0,10:00:41,路口6
14,16813512420,1,0,10:00:42,路口6
14,16813512430,0,0,10:00:43,路口6
14,16813512440,0,0,10:00:44,路口6
14,16813512450,0,0,10:00:45,路口6
14,16813512460,0,0,10:00:46,路口6
14,16813512470,0,0,10:00:47,路口6
14,16813512480,0,0,10:00:48,路口6
14,16813512490,0,0,10:00:49,路口6
14,16813512500,0,0,10:00:50,路口6
14,16813512510,0,0,10:00:51,路口6
14,16813512520,0,0,10:00:52,路口6
14,16813512530,0,0,10:00:53,路口6
14,16813512540,0,0,10:00:54,路口6
14,16813512550,0,0,10:00:55,路口6
14,16813512560,0,0,10:00:56,路口6
14,16813512570,0,0,10:00:57,路口6
14,16813512580,0,0,10:00:58,路口6
14,16813512590,0,0,10:00:59,路口6
14,16813512600,0,0,10:01:00,路口6
14,16813512610,0,0,10:01:01,路口6
14,16813512620,0,0,10:01:02,路口6
14,16813512630,1,0,10:01:03,路口6
14,16813512640,2,0,10:01:04,路口6
14,16813512650,3,0,10:01:05,路口6
14,16813512660,2,0,10:01:06,路口6
14,16813512670,2,0,10:01:07,路口6
14,16813512680,2,0,10:01:08,路口6
14,16813512690,1,0,10:01:09,路口6
14,16813512700,1,0,10:01:10,路口6
14,16813512710,1,0,10:01:11,路口6
14,16813512720,2,0,10:01:12,路口6
14,16813512730,2,0,10:01:13,路口6
14,16813512740,0,0,10:01:14,路口6
14,16813512750,0,0,10:01:15,路口6
14,16813512760,0,0,10:01:16,路口6
14,16813512770,0,0,10:01:17,路口6
14,16813512780,0,0,10:01:18,路口6
14,16813512790,0,0,10:01:19,路口6
14,16813512800,0,0,10:01:20,路口6
14,16813512810,0,0,10:01:21,路口6
14,16813512820,0,0,10:01:22,路口6
14,16813512830,0,0,10:01:23,路口6
14,16813512840,0,0,10:01:24,路口6
14,16813512850,0,0,10:01:25,路口6
14,16813512860,0,0,10:01:26,路口6
14,16813512870,0,0,10:01:27,路口6
14,16813512880,0,0,10:01:28,路口6
14,16813512890,0,0,10:01:29,路口6
14,16813512900,0,0,10:01:30,路口6
14,16813512910,0,0,10:01:31,路口6
14,16813512920,0,0,10:01:32,路口6
14,16813512930,0,0,10:01:33,路口6
14,16813512940,0,0,10:01:34,路口6
14,16813512950,0,0,10:01:35,路口6
14,16813512960,0,0,10:01:36,路口6
14,16813512970,0,0,10:01:37,路口6
14,16813512980,0,0,10:01:38,路口6
14,16813512990,0,0,10:01:39,路口6
14,16813513000,0,0,10:01:40,路口6
14,16813513010,0,0,10:01:41,路口6
14,16813513020,0,0,10:01:42,路口6
14,16813513030,0,0,10:01:43,路口6
14,16813513040,0,0,10:01:44,路口6
14,16813513050,0,0,10:01:45,路口6
14,16813513060,0,0,10:01:46,路口6
14,16813513070,0,0,10:01:47,路口6
14,16813513080,0,0,10:01:48,路口6
14,16813513090,0,0,10:01:49,路口6
14,16813513100,0,0,10:01:50,路口6
14,16813513110,0,0,10:01:51,路口6
14,16813513120,0,0,10:01:52,路口6
14,16813513130,0,0,10:01:53,路口6
14,16813513140,0,0,10:01:54,路口6
14,16813513150,0,0,10:01:55,路口6
14,16813513160,0,0,10:01:56,路口6
