road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
14,16813620010,1,0,13:00:01,路口6,右,13:00
14,16813620020,1,0,13:00:02,路口6,右,13:00
14,16813620030,0,0,13:00:03,路口6,右,13:00
14,16813620040,1,0,13:00:04,路口6,右,13:00
14,16813620050,1,0,13:00:05,路口6,右,13:00
14,16813620060,0,0,13:00:06,路口6,右,13:00
14,16813620070,2,0,13:00:07,路口6,右,13:00
14,16813620080,2,0,13:00:08,路口6,右,13:00
14,16813620090,1,0,13:00:09,路口6,右,13:00
14,16813620100,1,0,13:00:10,路口6,右,13:00
14,16813620110,1,0,13:00:11,路口6,右,13:00
14,16813620120,1,0,13:00:12,路口6,右,13:00
14,16813620130,2,0,13:00:13,路口6,右,13:00
14,16813620140,1,0,13:00:14,路口6,右,13:00
14,16813620150,2,0,13:00:15,路口6,右,13:00
14,16813620160,1,0,13:00:16,路口6,右,13:00
14,16813620170,1,0,13:00:17,路口6,右,13:00
14,16813620180,1,0,13:00:18,路口6,右,13:00
14,16813620190,0,0,13:00:19,路口6,右,13:00
14,16813620200,0,0,13:00:20,路口6,右,13:00
14,16813620210,0,0,13:00:21,路口6,右,13:00
14,16813620220,0,0,13:00:22,路口6,右,13:00
14,16813620230,0,0,13:00:23,路口6,右,13:00
14,16813620240,0,0,13:00:24,路口6,右,13:00
14,16813620250,1,0,13:00:25,路口6,右,13:00
14,16813620260,1,0,13:00:26,路口6,右,13:00
14,16813620270,1,0,13:00:27,路口6,右,13:00
14,16813620280,1,0,13:00:28,路口6,右,13:00
14,16813620290,0,0,13:00:29,路口6,右,13:00
14,16813620300,0,0,13:00:30,路口6,右,13:00
14,16813620310,0,0,13:00:31,路口6,右,13:00
14,16813620320,0,0,13:00:32,路口6,右,13:00
14,16813620330,0,0,13:00:33,路口6,右,13:00
14,16813620340,0,0,13:00:34,路口6,右,13:00
14,16813620350,0,0,13:00:35,路口6,右,13:00
14,16813620360,0,0,13:00:36,路口6,右,13:00
14,16813620370,0,0,13:00:37,路口6,右,13:00
14,16813620380,0,0,13:00:38,路口6,右,13:00
14,16813620390,0,0,13:00:39,路口6,右,13:00
14,16813620400,0,0,13:00:40,路口6,右,13:00
14,16813620410,0,0,13:00:41,路口6,右,13:00
14,16813620420,1,0,13:00:42,路口6,右,13:00
14,16813620430,1,0,13:00:43,路口6,右,13:00
14,16813620440,2,0,13:00:44,路口6,右,13:00
14,16813620450,1,0,13:00:45,路口6,右,13:00
14,16813620460,1,0,13:00:46,路口6,右,13:00
14,16813620470,1,0,13:00:47,路口6,右,13:00
14,16813620480,1,0,13:00:48,路口6,右,13:00
14,16813620490,1,1,13:00:49,路口6,右,13:00
14,16813620500,1,1,13:00:50,路口6,右,13:00
14,16813620510,1,1,13:00:51,路口6,右,13:00
14,16813620520,1,1,13:00:52,路口6,右,13:00
14,16813620530,1,1,13:00:53,路口6,右,13:00
14,16813620540,1,1,13:00:54,路口6,右,13:00
14,16813620550,1,1,13:00:55,路口6,右,13:00
14,16813620560,1,1,13:00:56,路口6,右,13:00
14,16813620570,1,1,13:00:57,路口6,右,13:00
14,16813620580,1,1,13:00:58,路口6,右,13:00
14,16813620590,1,1,13:00:59,路口6,右,13:00
14,16813620600,1,1,13:01:00,路口6,右,13:00
14,16813620610,1,1,13:01:01,路口6,右,13:00
14,16813620620,1,1,13:01:02,路口6,右,13:00
14,16813620630,1,1,13:01:03,路口6,右,13:00
14,16813620640,1,1,13:01:04,路口6,右,13:00
14,16813620650,1,1,13:01:05,路口6,右,13:00
14,16813620660,1,1,13:01:06,路口6,右,13:00
14,16813620670,1,1,13:01:07,路口6,右,13:00
14,16813620680,1,1,13:01:08,路口6,右,13:00
14,16813620690,1,1,13:01:09,路口6,右,13:00
14,16813620700,1,1,13:01:10,路口6,右,13:00
14,16813620710,1,1,13:01:11,路口6,右,13:00
14,16813620720,1,1,13:01:12,路口6,右,13:00
14,16813620730,1,1,13:01:13,路口6,右,13:00
14,16813620740,1,1,13:01:14,路口6,右,13:00
14,16813620750,1,1,13:01:15,路口6,右,13:00
14,16813620760,1,1,13:01:16,路口6,右,13:00
14,16813620770,1,1,13:01:17,路口6,右,13:00
14,16813620780,1,1,13:01:18,路口6,右,13:00
14,16813620790,1,1,13:01:19,路口6,右,13:00
14,16813620800,1,1,13:01:20,路口6,右,13:00
14,16813620810,1,1,13:01:21,路口6,右,13:00
14,16813620820,1,1,13:01:22,路口6,右,13:00
14,16813620830,1,1,13:01:23,路口6,右,13:00
14,16813620840,1,1,13:01:24,路口6,右,13:00
14,16813620850,1,0,13:01:25,路口6,右,13:00
14,16813620860,0,0,13:01:26,路口6,右,13:00
14,16813620870,0,0,13:01:27,路口6,右,13:00
14,16813620880,0,0,13:01:28,路口6,右,13:00
14,16813620890,0,0,13:01:29,路口6,右,13:00
14,16813620900,0,0,13:01:30,路口6,右,13:00
14,16813620910,0,0,13:01:31,路口6,右,13:00
14,16813620920,0,0,13:01:32,路口6,右,13:00
14,16813620930,0,0,13:01:33,路口6,右,13:00
14,16813620940,0,0,13:01:34,路口6,右,13:00
14,16813620950,0,0,13:01:35,路口6,右,13:00
14,16813620960,0,0,13:01:36,路口6,右,13:00
14,16813620970,0,0,13:01:37,路口6,右,13:00
14,16813620980,0,0,13:01:38,路口6,右,13:00
14,16813620990,0,0,13:01:39,路口6,右,13:00
14,16813621000,1,0,13:01:40,路口6,右,13:00
14,16813621010,1,0,13:01:41,路口6,右,13:00
14,16813621020,1,0,13:01:42,路口6,右,13:00
14,16813621030,1,0,13:01:43,路口6,右,13:00
14,16813621040,0,0,13:01:44,路口6,右,13:00
14,16813621050,0,0,13:01:45,路口6,右,13:00
14,16813621060,0,0,13:01:46,路口6,右,13:00
14,16813621070,0,0,13:01:47,路口6,右,13:00
14,16813621080,0,0,13:01:48,路口6,右,13:00
14,16813621090,1,0,13:01:49,路口6,右,13:00
14,16813621100,1,0,13:01:50,路口6,右,13:00
14,16813621110,1,0,13:01:51,路口6,右,13:00
14,16813621120,0,0,13:01:52,路口6,右,13:00
14,16813621130,0,0,13:01:53,路口6,右,13:00
14,16813621140,0,0,13:01:54,路口6,右,13:00
14,16813621150,0,0,13:01:55,路口6,右,13:00
14,16813621160,0,0,13:01:56,路口6,右,13:00
14,16813621170,0,0,13:01:57,路口6,右,13:00
14,16813621180,0,0,13:01:58,路口6,右,13:00
14,16813621190,0,0,13:01:59,路口6,右,13:00
14,16813621200,0,0,13:02:00,路口6,右,13:00
14,16813621210,0,0,13:02:01,路口6,右,13:00
14,16813621220,0,0,13:02:02,路口6,右,13:00
14,16813621230,0,0,13:02:03,路口6,右,13:00
14,16813621240,0,0,13:02:04,路口6,右,13:00
14,16813621250,0,0,13:02:05,路口6,右,13:00
14,16813621260,0,0,13:02:06,路口6,右,13:00
14,16813621270,0,0,13:02:07,路口6,右,13:00
14,16813621280,0,0,13:02:08,路口6,右,13:00
14,16813621290,0,0,13:02:09,路口6,右,13:00
14,16813621300,0,0,13:02:10,路口6,右,13:00
14,16813621310,0,0,13:02:11,路口6,右,13:00
14,16813621320,0,0,13:02:12,路口6,右,13:00
14,16813621330,0,0,13:02:13,路口6,右,13:00
14,16813621340,1,0,13:02:14,路口6,右,13:00
14,16813621350,1,0,13:02:15,路口6,右,13:00
14,16813621360,1,0,13:02:16,路口6,右,13:00
14,16813621370,2,0,13:02:17,路口6,右,13:00
14,16813621380,2,0,13:02:18,路口6,右,13:00
14,16813621390,2,0,13:02:19,路口6,右,13:00
14,16813621400,3,1,13:02:20,路口6,右,13:00
14,16813621410,3,1,13:02:21,路口6,右,13:00
14,16813621420,3,1,13:02:22,路口6,右,13:00
14,16813621430,3,2,13:02:23,路口6,右,13:00
14,16813621440,3,3,13:02:24,路口6,右,13:00
14,16813621450,3,3,13:02:25,路口6,右,13:00
14,16813621460,3,3,13:02:26,路口6,右,13:00
14,16813621470,3,3,13:02:27,路口6,右,13:00
14,16813621480,4,3,13:02:28,路口6,右,13:00
14,16813621490,4,3,13:02:29,路口6,右,13:00
14,16813621500,4,3,13:02:30,路口6,右,13:00
14,16813621510,4,3,13:02:31,路口6,右,13:00
14,16813621520,4,3,13:02:32,路口6,右,13:00
14,16813621530,4,4,13:02:33,路口6,右,13:00
14,16813621540,4,4,13:02:34,路口6,右,13:00
14,16813621550,4,4,13:02:35,路口6,右,13:00
14,16813621560,4,4,13:02:36,路口6,右,13:00
14,16813621570,4,4,13:02:37,路口6,右,13:00
14,16813621580,4,4,13:02:38,路口6,右,13:00
14,16813621590,4,4,13:02:39,路口6,右,13:00
14,16813621600,4,4,13:02:40,路口6,右,13:00
