sec_id,v_mean,t,occupancy,delay_point,health_point,H_M_S,road_name,time_id,road_id,avg_delay,time_min
10,10.802580596296297,16813404485,0.016517807051624,0.999006841356039,95.6292855318442,07:00:48,道路8_向右,0,14,1.0133835464325835,7:00
10,10.24557377557252,16813407485,0.0267139842439845,1.0533184530601805,95.20570546161078,07:05:48,道路8_向右,1,14,1.0683473984387235,7:05
10,11.611997428703702,16813410485,0.0220237427354987,0.9293708499558926,95.80080088319389,07:10:48,道路8_向右,2,14,0.9709297226931924,7:10
10,11.359649744017094,16813413485,0.0477181092602472,0.950016256063164,95.20341578768948,07:15:48,道路8_向右,3,14,0.9485658196865014,7:15
10,11.154493312857143,16813416485,0.0428239442079142,0.9674892097125426,95.23063191124128,07:20:48,道路8_向右,4,14,0.9776845095181388,7:20
10,9.352085407633137,16813419485,0.0689261578203571,1.1539513862001016,93.95446466777987,07:25:48,道路8_向右,5,14,1.0489283843764412,7:25
10,9.336715883211678,16813422485,0.0558750510141356,1.155850949626174,94.20780425701004,07:30:48,道路8_向右,6,14,1.1396775279438116,7:30
10,6.957962652371294,16813425485,0.1307149916060619,1.551007451343836,91.11284435543892,07:35:48,道路8_向右,7,14,1.3119439769386934,7:35
10,9.987435635090362,16813428485,0.0677026165572739,1.0805428254359268,94.27582724341543,07:40:48,道路8_向右,8,14,1.0771557142390176,7:40
10,11.000820860490464,16813431485,0.0748399405919262,0.9810042411252256,94.53565212794337,07:45:48,道路8_向右,9,14,0.9965379266478342,7:45
10,10.3091847592233,16813434485,0.063012375048788,1.046819139636126,94.50602330645955,07:50:48,道路8_向右,10,14,1.0740211239346946,7:50
10,9.996455931683167,16813437485,0.0617888337857048,1.079567798202948,94.39804627464451,07:55:48,道路8_向右,11,14,1.1038184474178718,7:55
1001,11.374957035714289,16813404000,0.006489680341724,0.6224104864546788,96.8489731776232,07:00:00,道路13_向上,0,24,0.8782395896298008,7:00
1001,5.728627988461539,16813407000,0.0120522634917732,1.2358792639808598,93.7598921115259,07:05:00,道路13_向上,1,24,3.057108073344536,7:05
1001,10.0158145,16813410000,0.0018541943833497,0.7068713724680104,96.53170260277103,07:10:00,道路13_向上,2,24,0.9115471261673712,7:10
1001,7.761629463157895,16813413000,0.0088074233209112,0.9121657476186033,95.396121739884,07:15:00,道路13_向上,3,24,0.8451290712879732,7:15
1001,8.80647387,16813416000,0.0092709719167486,0.8039418099130747,95.91217892748332,07:20:00,道路13_向上,4,24,1.4601611122065192,7:20
