sec_id,v_mean,t,occupancy,delay_point,health_point,H_M_S,road_name,time_id,road_id,avg_delay,time_min
10,9.191011270448548,16813440295,0.0772870231180928,1.174174593246182,93.70545712815785,08:00:29,道路8_向右,0,14,1.1680469713997694,8:00
10,6.945321533656959,16813443295,0.063012375048788,1.5538304263816718,92.45547951682217,08:05:29,道路8_向右,1,14,1.3798396064093532,8:05
10,9.149232221699028,16813446295,0.0840165000650507,1.1795363434327537,93.54918266063017,08:10:29,道路8_向右,2,14,1.126040506339803,8:10
10,6.675843350596153,16813449295,0.1060402428005495,1.616552599161316,91.34125017217222,08:15:29,道路8_向右,3,14,1.400533860313951,8:15
10,8.214090735461255,16813452295,0.1105265607651881,1.3138218541232114,92.47588047987752,08:20:29,道路8_向右,4,14,1.1718272301333106,8:20
10,10.402741340468229,16813455295,0.0609731396103159,1.0374046193014597,94.58488386621956,08:25:29,道路8_向右,5,14,1.0306683065574918,8:25
10,5.221550998330523,16813458295,0.1209266615013958,2.0667904849441205,89.22259093391847,08:30:29,道路8_向右,6,14,1.5836995990142813,8:30
10,6.991218944759999,16813461295,0.1019617719236053,1.5436295165793112,91.71774788424588,08:35:29,道路8_向右,7,14,1.314178770659824,8:35
10,8.508261606,16813464295,0.0611770631541631,1.2683968147370572,93.6465863272711,08:40:29,道路8_向右,8,14,1.193718982335099,8:40
10,6.741893343357016,16813467295,0.1148089551859795,1.6007153139901755,91.2299278452026,08:45:29,道路8_向右,9,14,1.307013439505733,8:45
10,9.555373954947918,16813470295,0.0783066408373288,1.129401316042876,93.86614469824634,08:50:29,道路8_向右,10,14,1.131678344143281,8:50
10,4.269505156544567,16813473295,0.1670133824108654,2.527658715544017,86.43693255032025,08:55:29,道路8_向右,11,14,1.8298715491986384,8:55
1001,6.919808726923075,16813440320,0.0241045269835464,1.0231341387304655,94.5515296978428,08:00:32,道路13_向上,0,24,0.9750848220630212,8:00
1001,5.163081262337663,16813443320,0.0356932418794822,1.371253362530744,92.62995520406766,08:05:32,道路13_向上,1,24,2.7129760444733733,8:05
1001,3.4272330780582525,16813446320,0.0477455053712555,2.065775037982305,89.0176428999305,08:10:32,道路13_向上,2,24,1.5520587380765771,8:10
1001,4.37369522,16813449320,0.05052679694628,1.6187439192436457,91.1319439795387,08:15:32,道路13_向上,3,24,1.711861128539618,8:15
1001,5.19342307032967,16813452320,0.0421829222212063,1.3632420170903927,92.5390493465117,08:20:32,道路13_向上,4,24,1.7310457153448344,8:20
1001,5.582527202424243,16813455320,0.0458913109879057,1.268223563501046,92.92610919237156,08:25:32,道路13_向上,5,24,1.268951105338902,8:25
1001,6.758628565116277,16813458320,0.0398651792420191,1.0475339003746829,94.1178781431445,08:30:32,道路13_向上,6,24,1.6563506834764818,8:30
1001,5.770597385576924,16813461320,0.0482090539670929,1.2268907478618312,93.0803873205326,08:35:32,道路13_向上,7,24,1.3901526790717331,8:35
1001,5.423675516056339,16813464320,0.0329119503044576,1.305368014926514,93.00539409291764,08:40:32,道路13_向上,8,24,1.3745204342465764,8:40
1001,6.554650479310346,16813467320,0.026885818558571,1.080132733903596,94.21922785794597,08:45:32,道路13_向上,9,24,1.08284688457473,8:45
1001,4.525727070571428,16813470320,0.0811210042715506,1.5643657762831196,90.78401594445369,08:50:32,道路13_向上,10,24,1.5474438269732649,8:50
1001,5.742953819327733,16813473320,0.0551622829046544,1.2327963561491373,92.91265641898654,08:55:32,道路13_向上,11,24,1.3605379494159815,8:55
1002,6.403819580851064,16813440485,0.0225046946761058,1.056641484596718,94.30568899274348,08:00:48,道路13_向下,0,25,4.09625835359429,8:00
1002,6.887118273214285,16813443485,0.0268141042949345,0.982492409824986,94.5875100566322,08:05:48,道路13_向下,1,25,2.774616458092212,8:05
1002,5.824752725806452,16813446485,0.0296870440408204,1.1616873277763315,93.64068900487166,08:10:48,道路13_向下,2,25,2.753793700455695,8:10
1002,9.619582539473685,16813449485,0.018195285057277,0.7034132095892611,96.14498435709142,08:15:48,道路13_向下,3,25,2.9092294817061544,8:15
1002,5.90616857244898,16813452485,0.0234623412580677,1.1456736031146275,93.84466077378116,08:20:48,道路13_向下,4,25,3.633657698655943,8:20
1002,8.622276117142858,16813455485,0.0335176303686682,0.7847743840569805,95.43473382422482,08:25:48,道路13_向下,5,25,2.093620643397049,8:25
1002,6.112789535918368,16813458485,0.0234623412580677,1.10694820903619,94.03685876839214,08:30:48,道路13_向下,6,25,3.063070245852073,8:30
1002,4.614418597183098,16813461485,0.0339964536596492,1.466390897681168,92.04222659346723,08:35:48,道路13_向下,7,25,2.417648544440981,8:35
