sec_id,v_mean,t,occupancy,delay_point,health_point,H_M_S,road_name,time_id,road_id,avg_delay,time_min
10,12.283504100980394,16813548040,0.0208002014724154,0.8785646043085262,96.03075121987968,11:00:04,道路8_向右,0,14,0.9162114634169678,11:00
10,11.41203986910569,16813551040,0.0250825958932069,0.9456549437068964,95.67376483783576,11:05:04,道路8_向右,1,14,0.9633605891001578,11:05
10,10.98298257,16813554040,0.0346670024540258,0.9825975641150452,95.3326668949816,11:10:04,道路8_向右,2,14,0.992657978759091,11:10
10,9.576811823655913,16813557040,0.0189648895777905,1.1268731305070427,95.0632046538974,11:15:04,道路8_向右,3,14,1.0794127909182274,11:15
10,8.350378240083334,16813560040,0.0489416505233305,1.2923788132371234,93.79430238390913,11:20:04,道路8_向右,4,14,1.1463871071848488,11:20
10,12.206828582857144,16813563040,0.0285492961386094,0.884083187270747,95.85345010740504,11:25:04,道路8_向右,5,14,0.9167255386198914,11:25
10,8.379948258030888,16813566040,0.0528161978564275,1.287818443229369,93.73525528384846,11:30:04,道路8_向右,6,14,1.1945142068924604,11:30
10,10.301255838311688,16813569040,0.0314042257524704,1.0476248808289683,95.1349275728224,11:35:04,道路8_向右,7,14,1.0643729786805003,11:35
10,11.599378218571427,16813572040,0.0285492961386094,0.9303819322592204,95.66620061910764,11:40:04,道路8_向右,8,14,0.9586875834785016,11:40
10,11.124026166867468,16813575040,0.0338513082786369,0.970139026833932,95.39936777561866,11:45:04,道路8_向右,9,14,1.0153576314181794,11:45
10,11.733657540174672,16813578040,0.0466984915410112,0.9197346933852432,95.34627813813346,11:50:04,道路8_向右,10,14,0.940801636865463,11:50
10,10.49373795519126,16813581040,0.0373180085240395,1.028408748730119,95.09436916228525,11:55:04,道路8_向右,11,14,1.0118468415933073,11:55
1001,4.214157218367347,16813548000,0.0454277623920683,1.6800257264115313,90.93645758844268,11:00:00,道路13_向上,0,24,3.7249572453138775,11:00
1001,5.60692550589041,16813551000,0.0338390474961325,1.2627049413376636,93.19394232158102,11:05:00,道路13_向上,1,24,3.670394172979909,11:05
1001,5.112131477358491,16813554000,0.0245680755793839,1.3849198858356198,92.78612006847835,11:10:00,道路13_向上,2,24,3.0308843632436027,11:10
1001,6.028238392307693,16813557000,0.030130658729433,1.1744546385282748,93.69648454100272,11:15:00,道路13_向上,3,24,3.403265651561738,11:15
1001,2.5468064172457625,16813560000,0.1093974686176339,2.779909966481289,84.31813220928865,11:20:00,道路13_向上,4,24,3.388338148202781,11:20
1001,4.607305517721517,16813563000,0.0366203390711571,1.5366666080137157,91.80848335718824,11:25:00,道路13_向上,5,24,3.058893753473578,11:25
1001,1.3518790204188482,16813566000,0.0885377818049495,5.237075533435277,72.80803617692948,11:30:00,道路13_向上,6,24,5.088839193753645,11:30
1001,5.42694809879518,16813569000,0.0384745334545068,1.3045808460139476,92.89796341448655,11:35:00,道路13_向上,7,24,3.9144113836841816,11:35
1001,3.905372684615384,16813572000,0.0421829222212063,1.8128596458643111,90.35656729663054,11:40:00,道路13_向上,8,24,3.413905988133142,11:40
1001,3.4480715566233773,16813575000,0.0713864837589645,2.0532904917243617,88.60542437707566,11:45:00,道路13_向上,9,24,3.7776250124111073,11:45
1001,4.5370882366197165,16813578000,0.0329119503044576,1.5604485019393757,91.76721180522884,11:50:00,道路13_向上,10,24,3.8550262980319183,11:50
1001,4.111043045205479,16813581000,0.0338390474961325,1.7221645368702607,90.96368653149996,11:55:00,道路13_向上,11,24,3.583365707617256,11:55
1002,5.80320075483871,16813548110,0.0593740880816408,1.1660016109830522,93.02553590604565,11:00:11,道路13_向下,0,25,4.238420522909856,11:00
1002,5.391942245000001,16813551110,0.0287293974588584,1.2549358137644515,93.197040396748,11:05:11,道路13_向下,1,25,3.0668429363233862,11:05
1002,7.242018433333333,16813554110,0.0229835179670867,0.9343446846054932,94.90308374735982,11:10:11,道路13_向下,2,25,3.000603756773129,11:10
1002,8.34353504137931,16813557110,0.0138858754384482,0.8109921508619193,95.69724753031656,11:15:11,道路13_向下,3,25,1.6660674773314958,11:15
1002,3.0700164642541434,16813560110,0.0866670156675564,2.2040733356926547,87.32762381169776,11:20:11,道路13_向下,4,25,1.9802350259541064,11:20
1002,4.639530178240001,16813563110,0.0598529113726218,1.4584540177658414,91.56448896612432,11:25:11,道路13_向下,5,25,2.753163096200565,11:25
1002,5.6867877263157895,16813566110,0.0272929275859155,1.189870583297424,93.54869502485354,11:30:11,道路13_向下,6,25,3.759051616818231,11:30
1002,5.283949181891891,16813569110,0.0531493852988881,1.280584122986829,92.58134552223424,11:35:11,道路13_向下,7,25,3.4727955667139403,11:35
1002,5.188949854639176,16813572110,0.0464458592251545,1.30402906533205,92.5990564556465,11:40:11,道路13_向下,8,25,3.424474094626968,11:40
1002,2.6921671455072462,16813575110,0.0330388070776872,2.5134180246914344,86.86487942733957,11:45:11,道路13_向下,9,25,3.8622570145952295,11:45
1002,6.841607147341772,16813578110,0.037827039987497,0.989028057775732,94.3348142699116,11:50:11,道路13_向下,10,25,3.4317177413257243,11:50
1002,7.0096969322580645,16813581110,0.0296870440408204,0.9653115526094884,94.61532157028326,11:55:11,道路13_向下,11,25,2.598274046153281,11:55
1003,2.072670986570744,16813548000,0.0809738181956926,3.879579271432787,80.64042142261229,11:00:00,道路13_向上,0,24,3.7249572453138775,11:00
1003,7.640043343333333,16813551000,0.0174763636393581,1.052492902807498,94.83775197363865,11:05:00,道路13_向上,1,24,3.670394172979909,11:05
1003,6.404163882105263,16813554000,0.0184472727304335,1.2556036266449546,93.8895719984801,11:10:00,道路13_向上,2,24,3.0308843632436027,11:10
1003,9.803016044444446,16813557000,0.0122334545475506,0.8202670851035727,96.00450616389266,11:15:00,道路13_向上,3,24,3.403265651561738,11:15
1003,6.845804655419356,16813560000,0.030098181823339,1.1746013508630306,94.02695188078232,11:20:00,道路13_向上,4,24,3.388338148202781,11:20
1003,9.348889416455696,16813563000,0.0153403636389921,0.8601119381994464,95.76016993502132,11:25:00,道路13_向上,5,24,3.058893753473578,11:25
1003,1.814516253173913,16813566000,0.0446618181894707,4.431534510608376,78.84274280291662,11:30:00,道路13_向上,6,24,5.088839193753645,11:30
1003,1.9404020875967407,16813569000,0.0953432727436093,4.144033572938063,79.14376555006201,11:35:00,道路13_向上,7,24,3.9144113836841816,11:35
1003,5.162748968109756,16813572000,0.0318458181872748,1.557521282880445,92.2410261076412,11:40:00,道路13_向上,8,24,3.413905988133142,11:40
1003,3.165975013531532,16813575000,0.04310836364375,2.5398467649403367,87.52390810690139,11:45:00,道路13_向上,9,24,3.7776250124111073,11:45
1003,1.6342863665859564,16813578000,0.0801970909228323,4.920246267976852,75.89731138389467,11:50:00,道路13_向上,10,24,3.8550262980319183,11:50
1003,5.178066147142857,16813581000,0.0135927272750563,1.5529139967508714,92.62715560388538,11:55:00,道路13_向上,11,24,3.583365707617256,11:55
1004,2.3161211542049096,16813548000,0.1825358869416787,2.9784161745926068,81.70730277097505,11:00:00,道路13_向下,0,25,4.238420522909856,11:00
1004,1.8639681515876776,16813551000,0.1644186644383957,3.700906961379224,78.51786175458257,11:05:00,道路13_向下,1,25,3.0668429363233862,11:05
1004,7.036520844329897,16813554000,0.0377929157595364,0.9803669825775876,94.42462943054034,11:10:00,道路13_向下,2,25,3.000603756773129,11:10
1004,7.103063734153005,16813557000,0.0356500184742019,0.9711827130075142,94.51263750933607,11:15:00,道路13_向下,3,25,1.6660674773314958,11:15
