sec_id,v_mean,t,occupancy,delay_point,health_point,H_M_S,road_name,time_id,road_id,avg_delay,time_min
10,10.438086271794871,16813476255,0.0636241456803297,1.0338918111034443,94.54607085859158,09:00:25,道路8_向右,0,14,1.0224958559657369,9:00
10,10.8946016375,16813479255,0.0554672039264412,0.9905687494670454,94.88442440251109,09:05:25,道路8_向右,1,14,0.994388874681896,9:05
10,11.311382226857145,16813482255,0.0356866201732618,0.9540701307375504,95.4276501799086,09:10:25,道路8_向右,2,14,0.9998608001244592,9:10
10,11.06943096336207,16813485255,0.0473102621725528,0.97492381999754,95.11083719973068,09:15:25,道路8_向右,3,14,0.9768199882913168,9:15
10,10.159905049488051,16813488255,0.0597495983472327,1.0622000764213628,94.50907256377003,09:20:25,道路8_向右,4,14,1.0475926839296268,9:20
10,10.982501730935253,16813491255,0.0566907451895245,0.98264058448557,94.89201804975916,09:25:25,道路8_向右,5,14,1.0537185191288243,9:25
10,11.554225847111113,16813494255,0.0458827973656223,0.9340177405912722,95.30482602212392,09:30:25,道路8_向右,6,14,0.969336226111682,9:30
10,10.719703037128712,16813497255,0.0411925558571365,1.0067304926844889,95.10455321313644,09:35:25,道路8_向右,7,14,1.0327699369080603,9:35
10,11.30669516972477,16813500255,0.0444553325586919,0.9544656292580228,95.25067638785816,09:40:25,道路8_向右,8,14,0.9913653553835609,9:40
10,12.634045932038838,16813503255,0.0210041250162626,0.8541881182047,96.1252604007969,09:45:25,道路8_向右,9,14,0.8982946097412929,9:45
10,12.515313119230768,16813506255,0.0318120728401648,0.862291803424196,95.87632710214066,09:50:25,道路8_向右,10,14,0.8982684459152352,9:50
10,12.702772642276424,16813509255,0.0250825958932069,0.849566643748575,96.0623819591647,09:55:25,道路8_向右,11,14,0.8954031577996877,9:55
1001,5.978512628787879,16813476025,0.0305942073252705,1.1842230637614997,93.63979680567913,09:00:02,道路13_向上,0,24,3.283009509195599,9:00
1001,4.284703830606061,16813479025,0.0458913109879057,1.6523645091704195,91.06145650774708,09:05:02,道路13_向上,1,24,1.7450892276818653,9:05
1001,7.585089224561403,16813482025,0.0264222699627336,0.9333960791225082,94.94077097985075,09:10:02,道路13_向上,2,24,1.0143286604246324,9:10
1001,1.7378963969172934,16813485025,0.1233039264927569,4.0738288856334695,77.75921103134868,09:15:02,道路13_向上,3,24,2.4190163884539078,9:15
1001,3.628885033564357,16813488025,0.0468184081795806,1.9509828711895016,89.59339574355775,09:20:02,道路13_向上,4,24,2.167966067454591,9:20
1001,7.361623837209301,16813491025,0.0199325896210095,0.9617297349824788,94.93303062145678,09:25:02,道路13_向上,5,24,1.4063245016848418,9:25
1001,4.313030893333334,16813494025,0.0361567904753197,1.6415121331366795,91.30882527039525,09:30:02,道路13_向上,6,24,2.761603661417386,9:30
