0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
17,16813692000,18,15:00:00,24.166666666666668,路口8,0,左,25,30.20138888888889,15:00,7
17,16813695000,21,15:05:00,42.333333333333336,路口8,1,左,25,31.926900584795323,15:05,7
17,16813698000,24,15:10:00,29.714285714285715,路口8,2,左,25,25.71031746031746,15:10,7
17,16813701000,22,15:15:00,28.166666666666668,路口8,3,左,25,31.847222222222225,15:15,7
17,16813704000,19,15:20:00,34.083333333333336,路口8,4,左,25,19.5,15:20,7
17,16813707000,22,15:25:00,35.375,路口8,5,左,25,24.875,15:25,7
17,16813710000,11,15:30:00,12.125,路口8,6,左,25,28.46759259259259,15:30,7
17,16813713000,22,15:35:00,34.0,路口8,7,左,25,29.97222222222221,15:35,7
17,16813716000,33,15:40:00,31.1875,路口8,8,左,25,32.35218253968254,15:40,7
17,16813719000,30,15:45:00,33.42857142857143,路口8,9,左,25,29.63730158730159,15:45,7
17,16813722000,23,15:50:00,34.5,路口8,10,左,25,25.58333333333333,15:50,7
17,16813725000,18,15:55:00,34.75,路口8,11,左,25,22.1875,15:55,7
26,16813692135,22,15:00:13,6.9375,路口8,0,右,26,30.20138888888889,15:00,7
26,16813695135,33,15:05:13,13.447368421052632,路口8,1,右,26,31.926900584795323,15:05,7
26,16813698135,23,15:10:13,8.666666666666666,路口8,2,右,26,25.71031746031746,15:10,7
26,16813701135,27,15:15:13,10.625,路口8,3,右,26,31.847222222222225,15:15,7
26,16813704135,25,15:20:13,10.5,路口8,4,右,26,19.5,15:20,7
26,16813707135,28,15:25:13,14.0,路口8,5,右,26,24.875,15:25,7
26,16813710135,25,15:30:13,43.5,路口8,6,右,26,28.46759259259259,15:30,7
26,16813713135,22,15:35:13,18.5,路口8,7,右,26,29.97222222222221,15:35,7
26,16813716135,18,15:40:13,17.083333333333332,路口8,8,右,26,32.35218253968254,15:40,7
26,16813719135,12,15:45:13,16.333333333333332,路口8,9,右,26,29.63730158730159,15:45,7
26,16813722135,16,15:50:13,3.25,路口8,10,右,26,25.58333333333333,15:50,7
26,16813725135,22,15:55:13,3.3125,路口8,11,右,26,22.1875,15:55,7
78,16813692000,14,15:00:00,59.5,路口8,0,上,27,30.20138888888889,15:00,7
78,16813695000,21,15:05:00,40.0,路口8,1,上,27,31.926900584795323,15:05,7
78,16813698000,12,15:10:00,38.75,路口8,2,上,27,25.71031746031746,15:10,7
78,16813701000,17,15:15:00,56.75,路口8,3,上,27,31.847222222222225,15:15,7
78,16813704000,27,15:20:00,13.916666666666666,路口8,4,上,27,19.5,15:20,7
78,16813707000,24,15:25:00,25.25,路口8,5,上,27,24.875,15:25,7
78,16813710000,19,15:30:00,29.77777777777778,路口8,6,上,27,28.46759259259259,15:30,7
78,16813713000,30,15:35:00,37.41666666666666,路口8,7,上,27,29.97222222222221,15:35,7
78,16813716000,20,15:40:00,48.785714285714285,路口8,8,上,27,32.35218253968254,15:40,7
78,16813719000,28,15:45:00,39.15,路口8,9,上,27,29.63730158730159,15:45,7
78,16813722000,17,15:50:00,39.0,路口8,10,上,27,25.58333333333333,15:50,7
78,16813725000,23,15:55:00,28.5,路口8,11,上,27,22.1875,15:55,7
