0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
17,16813440000,28,08:00:00,20.75,路口8,0,左,25,21.44047619047619,8:00,7
17,16813443000,29,08:05:00,15.75,路口8,1,左,25,17.266666666666666,8:05,7
17,16813446000,33,08:10:00,15.375,路口8,2,左,25,14.327777777777778,8:10,7
17,16813449000,35,08:15:00,24.5,路口8,3,左,25,19.05757575757576,8:15,7
17,16813452000,44,08:20:00,23.35,路口8,4,左,25,43.68333333333334,8:20,7
17,16813455000,45,08:25:00,15.88888888888889,路口8,5,左,25,19.762962962962963,8:25,7
17,16813458000,33,08:30:00,12.6875,路口8,6,左,25,17.27123015873016,8:30,7
17,16813461000,30,08:35:00,13.428571428571429,路口8,7,左,25,35.18131868131868,8:35,7
17,16813464000,33,08:40:00,20.166666666666668,路口8,8,左,25,32.5925925925926,8:40,7
17,16813467000,39,08:45:00,21.666666666666668,路口8,9,左,25,20.065359477124183,8:45,7
17,16813470000,26,08:50:00,18.791666666666668,路口8,10,左,25,20.73672839506173,8:50,7
17,16813473000,42,08:55:00,21.1875,路口8,11,左,25,29.76488095238095,8:55,7
26,16813440335,17,08:00:33,8.571428571428571,路口8,0,右,26,21.44047619047619,8:00,7
26,16813443335,21,08:05:33,4.8,路口8,1,右,26,17.266666666666666,8:05,7
26,16813446335,23,08:10:33,5.233333333333333,路口8,2,右,26,14.327777777777778,8:10,7
26,16813449335,25,08:15:33,11.272727272727272,路口8,3,右,26,19.05757575757576,8:15,7
26,16813452335,31,08:20:33,42.0,路口8,4,右,26,43.68333333333334,8:20,7
26,16813455335,23,08:25:33,3.0,路口8,5,右,26,19.762962962962963,8:25,7
26,16813458335,36,08:30:33,5.476190476190476,路口8,6,右,26,17.27123015873016,8:30,7
26,16813461335,46,08:35:33,63.0,路口8,7,右,26,35.18131868131868,8:35,7
26,16813464335,26,08:40:33,41.5,路口8,8,右,26,32.5925925925926,8:40,7
26,16813467335,36,08:45:33,4.529411764705882,路口8,9,右,26,20.065359477124183,8:45,7
26,16813470335,56,08:50:33,8.518518518518519,路口8,10,右,26,20.73672839506173,8:50,7
26,16813473335,26,08:55:33,11.75,路口8,11,右,26,29.76488095238095,8:55,7
78,16813440000,28,08:00:00,35.0,路口8,0,上,27,21.44047619047619,8:00,7
78,16813443000,21,08:05:00,31.25,路口8,1,上,27,17.266666666666666,8:05,7
78,16813446000,20,08:10:00,22.375,路口8,2,上,27,14.327777777777778,8:10,7
78,16813449000,23,08:15:00,21.4,路口8,3,上,27,19.05757575757576,8:15,7
78,16813452000,25,08:20:00,65.7,路口8,4,上,27,43.68333333333334,8:20,7
78,16813455000,33,08:25:00,40.4,路口8,5,上,27,19.762962962962963,8:25,7
78,16813458000,26,08:30:00,33.65,路口8,6,上,27,17.27123015873016,8:30,7
78,16813461000,28,08:35:00,29.115384615384617,路口8,7,上,27,35.18131868131868,8:35,7
78,16813464000,32,08:40:00,36.11111111111112,路口8,8,上,27,32.5925925925926,8:40,7
78,16813467000,21,08:45:00,34.0,路口8,9,上,27,20.065359477124183,8:45,7
78,16813470000,26,08:50:00,34.9,路口8,10,上,27,20.73672839506173,8:50,7
78,16813473000,25,08:55:00,56.35714285714285,路口8,11,上,27,29.76488095238095,8:55,7
