0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
1009,16813512045,4,10:00:04,52.0,路口3,0,下,10,33.53365384615385,10:00,2
1009,16813515045,7,10:05:04,35.875,路口3,1,下,10,27.735795454545453,10:05,2
1009,16813518045,12,10:10:04,58.0,路口3,2,下,10,64.07083333333333,10:10,2
1009,16813521045,12,10:15:04,20.166666666666668,路口3,3,下,10,25.40416666666667,10:15,2
1009,16813524045,11,10:20:04,5.583333333333333,路口3,4,下,10,41.42261904761905,10:20,2
1009,16813527045,13,10:25:04,77.66666666666667,路口3,5,下,10,44.15064102564102,10:25,2
1009,16813530045,12,10:30:04,38.0,路口3,6,下,10,27.797619047619047,10:30,2
1009,16813533045,15,10:35:04,29.416666666666668,路口3,7,下,10,38.6875,10:35,2
1009,16813536045,12,10:40:04,21.2,路口3,8,下,10,29.516666666666666,10:40,2
1009,16813539045,13,10:45:04,76.0,路口3,9,下,10,46.48958333333333,10:45,2
1009,16813542045,8,10:50:04,69.75,路口3,10,下,10,39.57291666666667,10:50,2
1009,16813545045,10,10:55:04,36.0,路口3,11,下,10,30.454545454545453,10:55,2
1021,16813512000,22,10:00:00,11.25,路口3,0,上,11,33.53365384615385,10:00,2
1021,16813515000,15,10:05:00,28.75,路口3,1,上,11,27.735795454545453,10:05,2
1021,16813518000,16,10:10:00,25.33333333333333,路口3,2,上,11,64.07083333333333,10:10,2
1021,16813521000,20,10:15:00,31.95,路口3,3,上,11,25.40416666666667,10:15,2
1021,16813524000,14,10:20:00,51.333333333333336,路口3,4,上,11,41.42261904761905,10:20,2
1021,16813527000,18,10:25:00,28.166666666666668,路口3,5,上,11,44.15064102564102,10:25,2
1021,16813530000,18,10:30:00,19.83333333333333,路口3,6,上,11,27.797619047619047,10:30,2
1021,16813533000,19,10:35:00,29.666666666666668,路口3,7,上,11,38.6875,10:35,2
1021,16813536000,17,10:40:00,33.7,路口3,8,上,11,29.516666666666666,10:40,2
1021,16813539000,8,10:45:00,25.375,路口3,9,上,11,46.48958333333333,10:45,2
1021,16813542000,14,10:50:00,25.5625,路口3,10,上,11,39.57291666666667,10:50,2
1021,16813545000,22,10:55:00,26.0,路口3,11,上,11,30.454545454545453,10:55,2
370,16813512255,38,10:00:25,28.5,路口3,0,左,8,33.53365384615385,10:00,2
370,16813515255,31,10:05:25,4.0,路口3,1,左,8,27.735795454545453,10:05,2
370,16813518255,24,10:10:25,119.75,路口3,2,左,8,64.07083333333333,10:10,2
370,16813521255,38,10:15:25,19.5,路口3,3,左,8,25.40416666666667,10:15,2
370,16813524255,33,10:20:25,71.16666666666667,路口3,4,左,8,41.42261904761905,10:20,2
370,16813527255,36,10:25:25,32.0,路口3,5,左,8,44.15064102564102,10:25,2
370,16813530255,32,10:30:25,13.857142857142858,路口3,6,左,8,27.797619047619047,10:30,2
370,16813533255,27,10:35:25,28.5,路口3,7,左,8,38.6875,10:35,2
370,16813536255,26,10:40:25,23.5,路口3,8,左,8,29.516666666666666,10:40,2
370,16813539255,32,10:45:25,36.16666666666666,路口3,9,左,8,46.48958333333333,10:45,2
370,16813542255,32,10:50:25,27.666666666666668,路口3,10,左,8,39.57291666666667,10:50,2
370,16813545255,27,10:55:25,20.5,路口3,11,左,8,30.454545454545453,10:55,2
376,16813512000,36,10:00:00,42.38461538461539,路口3,0,右,9,33.53365384615385,10:00,2
376,16813515000,43,10:05:00,42.31818181818182,路口3,1,右,9,27.735795454545453,10:05,2
376,16813518000,34,10:10:00,53.2,路口3,2,右,9,64.07083333333333,10:10,2
376,16813521000,40,10:15:00,30.0,路口3,3,右,9,25.40416666666667,10:15,2
376,16813524000,41,10:20:00,37.60714285714285,路口3,4,右,9,41.42261904761905,10:20,2
376,16813527000,43,10:25:00,38.76923076923077,路口3,5,右,9,44.15064102564102,10:25,2
376,16813530000,39,10:30:00,39.5,路口3,6,右,9,27.797619047619047,10:30,2
376,16813533000,42,10:35:00,67.16666666666667,路口3,7,右,9,38.6875,10:35,2
376,16813536000,39,10:40:00,39.66666666666666,路口3,8,右,9,29.516666666666666,10:40,2
376,16813539000,40,10:45:00,48.41666666666666,路口3,9,右,9,46.48958333333333,10:45,2
376,16813542000,40,10:50:00,35.3125,路口3,10,右,9,39.57291666666667,10:50,2
376,16813545000,39,10:55:00,39.31818181818182,路口3,11,右,9,30.454545454545453,10:55,2
