road_sec_id,ms_no,all_car,line_up_car,time,road
17,16813548060,1,0,11:00:06,路口8
17,16813548070,1,0,11:00:07,路口8
17,16813548080,1,0,11:00:08,路口8
17,16813548090,1,0,11:00:09,路口8
17,16813548100,1,0,11:00:10,路口8
17,16813548110,1,0,11:00:11,路口8
17,16813548120,1,0,11:00:12,路口8
17,16813548130,1,0,11:00:13,路口8
17,16813548140,1,0,11:00:14,路口8
17,16813548150,1,0,11:00:15,路口8
17,16813548160,1,0,11:00:16,路口8
17,16813548170,1,0,11:00:17,路口8
17,16813548180,1,0,11:00:18,路口8
17,16813548190,1,1,11:00:19,路口8
17,16813548200,1,1,11:00:20,路口8
17,16813548210,1,1,11:00:21,路口8
17,16813548220,2,1,11:00:22,路口8
17,16813548230,2,1,11:00:23,路口8
17,16813548240,2,1,11:00:24,路口8
17,16813548250,2,1,11:00:25,路口8
17,16813548260,2,1,11:00:26,路口8
17,16813548270,2,1,11:00:27,路口8
17,16813548280,2,1,11:00:28,路口8
17,16813548290,2,0,11:00:29,路口8
17,16813548300,2,1,11:00:30,路口8
17,16813548310,2,1,11:00:31,路口8
17,16813548320,1,1,11:00:32,路口8
17,16813548330,1,1,11:00:33,路口8
17,16813548340,1,1,11:00:34,路口8
17,16813548350,1,1,11:00:35,路口8
17,16813548360,1,1,11:00:36,路口8
17,16813548370,1,1,11:00:37,路口8
17,16813548380,1,1,11:00:38,路口8
17,16813548390,1,1,11:00:39,路口8
17,16813548400,1,1,11:00:40,路口8
17,16813548410,1,1,11:00:41,路口8
17,16813548420,1,1,11:00:42,路口8
17,16813548430,1,1,11:00:43,路口8
17,16813548440,1,1,11:00:44,路口8
17,16813548450,1,1,11:00:45,路口8
17,16813548460,1,1,11:00:46,路口8
17,16813548470,1,1,11:00:47,路口8
17,16813548480,1,1,11:00:48,路口8
17,16813548490,1,1,11:00:49,路口8
17,16813548500,1,1,11:00:50,路口8
17,16813548510,1,1,11:00:51,路口8
17,16813548520,1,1,11:00:52,路口8
17,16813548530,1,1,11:00:53,路口8
17,16813548540,1,1,11:00:54,路口8
17,16813548550,1,1,11:00:55,路口8
17,16813548560,1,1,11:00:56,路口8
17,16813548570,1,1,11:00:57,路口8
17,16813548580,1,1,11:00:58,路口8
17,16813548590,1,0,11:00:59,路口8
17,16813548600,1,0,11:01:00,路口8
17,16813548610,1,0,11:01:01,路口8
