road_sec_id,ms_no,all_car,line_up_car,time,road
17,16813440000,1,1,8:00:00,路口8
17,16813440010,1,1,8:00:01,路口8
17,16813440020,1,1,8:00:02,路口8
17,16813440030,1,1,8:00:03,路口8
17,16813440040,1,1,8:00:04,路口8
17,16813440050,1,1,8:00:05,路口8
17,16813440060,1,1,8:00:06,路口8
17,16813440070,1,1,8:00:07,路口8
17,16813440080,1,1,8:00:08,路口8
17,16813440090,1,1,8:00:09,路口8
17,16813440100,1,1,8:00:10,路口8
17,16813440110,1,1,8:00:11,路口8
17,16813440120,1,1,8:00:12,路口8
17,16813440130,1,1,8:00:13,路口8
17,16813440140,1,1,8:00:14,路口8
17,16813440150,1,1,8:00:15,路口8
17,16813440160,1,1,8:00:16,路口8
17,16813440170,1,1,8:00:17,路口8
17,16813440180,1,1,8:00:18,路口8
17,16813440190,1,1,8:00:19,路口8
17,16813440200,1,1,8:00:20,路口8
17,16813440210,1,1,8:00:21,路口8
17,16813440220,1,1,8:00:22,路口8
17,16813440230,1,1,8:00:23,路口8
17,16813440240,1,1,8:00:24,路口8
17,16813440250,1,1,8:00:25,路口8
17,16813440260,1,1,8:00:26,路口8
17,16813440270,1,1,8:00:27,路口8
17,16813440280,1,1,8:00:28,路口8
17,16813440290,1,1,8:00:29,路口8
17,16813440300,1,1,8:00:30,路口8
17,16813440310,1,1,8:00:31,路口8
17,16813440320,1,1,8:00:32,路口8
17,16813440330,1,1,8:00:33,路口8
17,16813440340,1,1,8:00:34,路口8
17,16813440350,1,1,8:00:35,路口8
17,16813440360,1,0,8:00:36,路口8
17,16813440370,1,0,8:00:37,路口8
17,16813440380,0,0,8:00:38,路口8
17,16813440390,0,0,8:00:39,路口8
17,16813440400,0,0,8:00:40,路口8
17,16813440410,0,0,8:00:41,路口8
17,16813440420,0,0,8:00:42,路口8
17,16813440430,0,0,8:00:43,路口8
17,16813440440,0,0,8:00:44,路口8
17,16813440450,0,0,8:00:45,路口8
17,16813440460,0,0,8:00:46,路口8
17,16813440470,0,0,8:00:47,路口8
17,16813440480,0,0,8:00:48,路口8
17,16813440490,0,0,8:00:49,路口8
17,16813440500,0,0,8:00:50,路口8
17,16813440510,0,0,8:00:51,路口8
17,16813440520,1,0,8:00:52,路口8
17,16813440530,1,0,8:00:53,路口8
17,16813440540,1,0,8:00:54,路口8
17,16813440550,1,0,8:00:55,路口8
17,16813440560,0,0,8:00:56,路口8
17,16813440570,0,0,8:00:57,路口8
17,16813440580,0,0,8:00:58,路口8
17,16813440590,0,0,8:00:59,路口8
17,16813440600,0,0,8:01:00,路口8
17,16813440610,0,0,8:01:01,路口8
17,16813440620,0,0,8:01:02,路口8
17,16813440630,0,0,8:01:03,路口8
17,16813440640,0,0,8:01:04,路口8
17,16813440650,0,0,8:01:05,路口8
17,16813440660,0,0,8:01:06,路口8
17,16813440670,0,0,8:01:07,路口8
17,16813440680,0,0,8:01:08,路口8
17,16813440690,0,0,8:01:09,路口8
17,16813440700,1,0,8:01:10,路口8
17,16813440710,1,0,8:01:11,路口8
17,16813440720,1,0,8:01:12,路口8
17,16813440730,1,0,8:01:13,路口8
17,16813440740,0,0,8:01:14,路口8
17,16813440750,0,0,8:01:15,路口8
17,16813440760,0,0,8:01:16,路口8
17,16813440770,0,0,8:01:17,路口8
17,16813440780,0,0,8:01:18,路口8
17,16813440790,0,0,8:01:19,路口8
17,16813440800,0,0,8:01:20,路口8
17,16813440810,1,0,8:01:21,路口8
17,16813440820,1,0,8:01:22,路口8
17,16813440830,1,0,8:01:23,路口8
17,16813440840,3,0,8:01:24,路口8
17,16813440850,2,0,8:01:25,路口8
17,16813440860,2,0,8:01:26,路口8
17,16813440870,2,0,8:01:27,路口8
17,16813440880,1,0,8:01:28,路口8
17,16813440890,1,0,8:01:29,路口8
17,16813440900,2,0,8:01:30,路口8
17,16813440910,2,0,8:01:31,路口8
17,16813440920,3,0,8:01:32,路口8
17,16813440930,3,0,8:01:33,路口8
17,16813440940,4,0,8:01:34,路口8
17,16813440950,4,1,8:01:35,路口8
17,16813440960,5,1,8:01:36,路口8
17,16813440970,5,1,8:01:37,路口8
17,16813440980,5,1,8:01:38,路口8
17,16813440990,6,1,8:01:39,路口8
17,16813441000,6,2,8:01:40,路口8
17,16813441010,6,2,8:01:41,路口8
17,16813441020,6,2,8:01:42,路口8
17,16813441030,6,2,8:01:43,路口8
17,16813441040,6,2,8:01:44,路口8
17,16813441050,5,2,8:01:45,路口8
17,16813441060,5,2,8:01:46,路口8
17,16813441070,4,2,8:01:47,路口8
17,16813441080,4,2,8:01:48,路口8
17,16813441090,3,2,8:01:49,路口8
17,16813441100,3,3,8:01:50,路口8
17,16813441110,3,3,8:01:51,路口8
17,16813441120,3,3,8:01:52,路口8
17,16813441130,3,3,8:01:53,路口8
17,16813441140,3,3,8:01:54,路口8
17,16813441150,3,3,8:01:55,路口8
17,16813441160,3,3,8:01:56,路口8
17,16813441170,3,3,8:01:57,路口8
17,16813441180,3,3,8:01:58,路口8
17,16813441190,3,3,8:01:59,路口8
17,16813441200,3,3,8:02:00,路口8
17,16813441210,3,3,8:02:01,路口8
17,16813441220,3,3,8:02:02,路口8
17,16813441230,3,3,8:02:03,路口8
17,16813441240,3,3,8:02:04,路口8
17,16813441250,3,3,8:02:05,路口8
17,16813441260,2,2,8:02:06,路口8
17,16813441270,3,3,8:02:07,路口8
17,16813441280,3,3,8:02:08,路口8
17,16813441290,3,3,8:02:09,路口8
17,16813441300,3,3,8:02:10,路口8
17,16813441310,3,3,8:02:11,路口8
17,16813441320,3,3,8:02:12,路口8
17,16813441330,3,3,8:02:13,路口8
17,16813441340,3,3,8:02:14,路口8
17,16813441350,3,3,8:02:15,路口8
17,16813441360,3,3,8:02:16,路口8
17,16813441370,3,3,8:02:17,路口8
17,16813441380,3,3,8:02:18,路口8
17,16813441390,3,3,8:02:19,路口8
17,16813441400,3,3,8:02:20,路口8
17,16813441410,3,3,8:02:21,路口8
17,16813441420,3,3,8:02:22,路口8
17,16813441430,3,3,8:02:23,路口8
17,16813441440,3,3,8:02:24,路口8
17,16813441450,3,3,8:02:25,路口8
17,16813441460,3,3,8:02:26,路口8
17,16813441470,3,3,8:02:27,路口8
17,16813441480,3,3,8:02:28,路口8
17,16813441490,3,3,8:02:29,路口8
17,16813441500,3,3,8:02:30,路口8
17,16813441510,3,3,8:02:31,路口8
17,16813441520,3,2,8:02:32,路口8
17,16813441530,3,2,8:02:33,路口8
17,16813441540,3,1,8:02:34,路口8
17,16813441550,2,1,8:02:35,路口8
17,16813441560,1,1,8:02:36,路口8
17,16813441570,1,1,8:02:37,路口8
17,16813441580,1,1,8:02:38,路口8
17,16813441590,1,0,8:02:39,路口8
17,16813441600,1,0,8:02:40,路口8
17,16813441610,1,0,8:02:41,路口8
17,16813441620,1,0,8:02:42,路口8
17,16813441630,0,0,8:02:43,路口8
17,16813441640,0,0,8:02:44,路口8
17,16813441650,0,0,8:02:45,路口8
17,16813441660,0,0,8:02:46,路口8
17,16813441670,0,0,8:02:47,路口8
17,16813441680,0,0,8:02:48,路口8
17,16813441690,0,0,8:02:49,路口8
17,16813441700,0,0,8:02:50,路口8
17,16813441710,0,0,8:02:51,路口8
17,16813441720,0,0,8:02:52,路口8
17,16813441730,0,0,8:02:53,路口8
17,16813441740,0,0,8:02:54,路口8
17,16813441750,0,0,8:02:55,路口8
17,16813441760,0,0,8:02:56,路口8
17,16813441770,0,0,8:02:57,路口8
17,16813441780,0,0,8:02:58,路口8
17,16813441790,0,0,8:02:59,路口8
17,16813441800,0,0,8:03:00,路口8
17,16813441810,0,0,8:03:01,路口8
17,16813441820,0,0,8:03:02,路口8
17,16813441830,0,0,8:03:03,路口8
17,16813441840,0,0,8:03:04,路口8
17,16813441850,0,0,8:03:05,路口8
17,16813441860,0,0,8:03:06,路口8
17,16813441870,0,0,8:03:07,路口8
17,16813441880,0,0,8:03:08,路口8
17,16813441890,0,0,8:03:09,路口8
17,16813441900,0,0,8:03:10,路口8
17,16813441910,0,0,8:03:11,路口8
17,16813441920,1,0,8:03:12,路口8
17,16813441930,1,0,8:03:13,路口8
17,16813441940,0,0,8:03:14,路口8
17,16813441950,1,0,8:03:15,路口8
17,16813441960,1,0,8:03:16,路口8
17,16813441970,2,0,8:03:17,路口8
17,16813441980,2,0,8:03:18,路口8
17,16813441990,1,0,8:03:19,路口8
17,16813442000,1,0,8:03:20,路口8
17,16813442010,0,0,8:03:21,路口8
17,16813442020,1,0,8:03:22,路口8
17,16813442030,1,0,8:03:23,路口8
17,16813442040,1,0,8:03:24,路口8
17,16813442050,1,0,8:03:25,路口8
17,16813442060,1,0,8:03:26,路口8
17,16813442070,1,0,8:03:27,路口8
17,16813442080,2,0,8:03:28,路口8
17,16813442090,2,0,8:03:29,路口8
17,16813442100,2,0,8:03:30,路口8
17,16813442110,3,0,8:03:31,路口8
17,16813442120,3,0,8:03:32,路口8
17,16813442130,2,0,8:03:33,路口8
17,16813442140,3,0,8:03:34,路口8
17,16813442150,3,0,8:03:35,路口8
17,16813442160,3,0,8:03:36,路口8
17,16813442170,2,0,8:03:37,路口8
17,16813442180,2,0,8:03:38,路口8
17,16813442190,2,0,8:03:39,路口8
17,16813442200,2,0,8:03:40,路口8
17,16813442210,1,0,8:03:41,路口8
17,16813442220,2,0,8:03:42,路口8
17,16813442230,2,0,8:03:43,路口8
17,16813442240,1,0,8:03:44,路口8
17,16813442250,1,0,8:03:45,路口8
17,16813442260,1,0,8:03:46,路口8
17,16813442270,1,0,8:03:47,路口8
17,16813442280,1,0,8:03:48,路口8
17,16813442290,1,0,8:03:49,路口8
17,16813442300,1,0,8:03:50,路口8
17,16813442310,1,0,8:03:51,路口8
17,16813442320,1,0,8:03:52,路口8
17,16813442330,1,1,8:03:53,路口8
17,16813442340,1,1,8:03:54,路口8
17,16813442350,1,1,8:03:55,路口8
17,16813442360,1,1,8:03:56,路口8
17,16813442370,1,1,8:03:57,路口8
17,16813442380,1,1,8:03:58,路口8
17,16813442390,1,1,8:03:59,路口8
17,16813442400,1,1,8:04:00,路口8
17,16813442410,1,1,8:04:01,路口8
17,16813442420,1,1,8:04:02,路口8
17,16813442430,1,1,8:04:03,路口8
17,16813442440,1,1,8:04:04,路口8
17,16813442450,1,1,8:04:05,路口8
17,16813442460,1,1,8:04:06,路口8
17,16813442470,1,1,8:04:07,路口8
17,16813442480,1,1,8:04:08,路口8
17,16813442490,1,1,8:04:09,路口8
17,16813442500,1,1,8:04:10,路口8
17,16813442510,1,1,8:04:11,路口8
17,16813442520,1,1,8:04:12,路口8
17,16813442530,1,1,8:04:13,路口8
17,16813442540,1,1,8:04:14,路口8
17,16813442550,1,1,8:04:15,路口8
17,16813442560,1,1,8:04:16,路口8
17,16813442570,1,1,8:04:17,路口8
17,16813442580,1,1,8:04:18,路口8
17,16813442590,1,1,8:04:19,路口8
17,16813442600,1,1,8:04:20,路口8
17,16813442610,1,1,8:04:21,路口8
17,16813442620,1,1,8:04:22,路口8
17,16813442630,1,1,8:04:23,路口8
17,16813442640,1,1,8:04:24,路口8
17,16813442650,1,1,8:04:25,路口8
17,16813442660,1,1,8:04:26,路口8
17,16813442670,1,1,8:04:27,路口8
17,16813442680,1,1,8:04:28,路口8
17,16813442690,1,1,8:04:29,路口8
17,16813442700,1,0,8:04:30,路口8
17,16813442710,1,0,8:04:31,路口8
17,16813442720,1,0,8:04:32,路口8
17,16813442730,0,0,8:04:33,路口8
17,16813442740,0,0,8:04:34,路口8
17,16813442750,0,0,8:04:35,路口8
17,16813442760,0,0,8:04:36,路口8
17,16813442770,0,0,8:04:37,路口8
17,16813442780,0,0,8:04:38,路口8
17,16813442790,0,0,8:04:39,路口8
17,16813442800,1,0,8:04:40,路口8
17,16813442810,1,0,8:04:41,路口8
17,16813442820,1,0,8:04:42,路口8
17,16813442830,1,0,8:04:43,路口8
17,16813442840,1,0,8:04:44,路口8
17,16813442850,1,0,8:04:45,路口8
17,16813442860,2,0,8:04:46,路口8
17,16813442870,2,0,8:04:47,路口8
17,16813442880,2,0,8:04:48,路口8
17,16813442890,1,0,8:04:49,路口8
17,16813442900,1,0,8:04:50,路口8
17,16813442910,1,0,8:04:51,路口8
17,16813442920,1,1,8:04:52,路口8
17,16813442930,1,0,8:04:53,路口8
17,16813442940,1,1,8:04:54,路口8
17,16813442950,1,0,8:04:55,路口8
17,16813442960,1,0,8:04:56,路口8
17,16813442970,0,0,8:04:57,路口8
17,16813442980,0,0,8:04:58,路口8
17,16813442990,0,0,8:04:59,路口8
17,16813443000,0,0,8:05:00,路口8
17,16813443010,0,0,8:05:01,路口8
17,16813443020,0,0,8:05:02,路口8
