road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
17,16813620000,1,0,13:00:00,路口8,左,13:00
17,16813620010,1,1,13:00:01,路口8,左,13:00
17,16813620020,1,1,13:00:02,路口8,左,13:00
17,16813620030,1,1,13:00:03,路口8,左,13:00
17,16813620040,1,1,13:00:04,路口8,左,13:00
17,16813620050,1,1,13:00:05,路口8,左,13:00
17,16813620060,1,1,13:00:06,路口8,左,13:00
17,16813620070,1,1,13:00:07,路口8,左,13:00
17,16813620080,1,1,13:00:08,路口8,左,13:00
17,16813620090,1,1,13:00:09,路口8,左,13:00
17,16813620100,1,0,13:00:10,路口8,左,13:00
17,16813620110,1,0,13:00:11,路口8,左,13:00
17,16813620120,0,0,13:00:12,路口8,左,13:00
17,16813620130,0,0,13:00:13,路口8,左,13:00
17,16813620140,0,0,13:00:14,路口8,左,13:00
17,16813620150,0,0,13:00:15,路口8,左,13:00
17,16813620160,0,0,13:00:16,路口8,左,13:00
17,16813620170,0,0,13:00:17,路口8,左,13:00
17,16813620180,0,0,13:00:18,路口8,左,13:00
17,16813620190,0,0,13:00:19,路口8,左,13:00
17,16813620200,0,0,13:00:20,路口8,左,13:00
17,16813620210,0,0,13:00:21,路口8,左,13:00
17,16813620220,0,0,13:00:22,路口8,左,13:00
17,16813620230,1,0,13:00:23,路口8,左,13:00
17,16813620240,1,0,13:00:24,路口8,左,13:00
17,16813620250,1,0,13:00:25,路口8,左,13:00
17,16813620260,1,0,13:00:26,路口8,左,13:00
17,16813620270,1,0,13:00:27,路口8,左,13:00
17,16813620280,1,0,13:00:28,路口8,左,13:00
17,16813620290,1,0,13:00:29,路口8,左,13:00
17,16813620300,1,1,13:00:30,路口8,左,13:00
17,16813620310,2,1,13:00:31,路口8,左,13:00
17,16813620320,2,1,13:00:32,路口8,左,13:00
17,16813620330,2,1,13:00:33,路口8,左,13:00
17,16813620340,2,1,13:00:34,路口8,左,13:00
17,16813620350,2,1,13:00:35,路口8,左,13:00
17,16813620360,2,1,13:00:36,路口8,左,13:00
17,16813620370,2,2,13:00:37,路口8,左,13:00
17,16813620380,2,2,13:00:38,路口8,左,13:00
17,16813620390,2,2,13:00:39,路口8,左,13:00
17,16813620400,2,2,13:00:40,路口8,左,13:00
17,16813620410,2,2,13:00:41,路口8,左,13:00
17,16813620420,2,2,13:00:42,路口8,左,13:00
17,16813620430,2,2,13:00:43,路口8,左,13:00
17,16813620440,2,2,13:00:44,路口8,左,13:00
17,16813620450,2,1,13:00:45,路口8,左,13:00
17,16813620460,2,1,13:00:46,路口8,左,13:00
17,16813620470,2,1,13:00:47,路口8,左,13:00
17,16813620480,2,1,13:00:48,路口8,左,13:00
17,16813620490,2,2,13:00:49,路口8,左,13:00
17,16813620500,2,2,13:00:50,路口8,左,13:00
17,16813620510,2,2,13:00:51,路口8,左,13:00
17,16813620520,2,2,13:00:52,路口8,左,13:00
17,16813620530,2,2,13:00:53,路口8,左,13:00
17,16813620540,2,2,13:00:54,路口8,左,13:00
17,16813620550,2,2,13:00:55,路口8,左,13:00
17,16813620560,2,2,13:00:56,路口8,左,13:00
17,16813620570,2,2,13:00:57,路口8,左,13:00
17,16813620580,2,2,13:00:58,路口8,左,13:00
17,16813620590,2,1,13:00:59,路口8,左,13:00
17,16813620600,1,0,13:01:00,路口8,左,13:00
17,16813620610,1,0,13:01:01,路口8,左,13:00
17,16813620620,1,0,13:01:02,路口8,左,13:00
17,16813620630,1,0,13:01:03,路口8,左,13:00
17,16813620640,0,0,13:01:04,路口8,左,13:00
17,16813620650,0,0,13:01:05,路口8,左,13:00
17,16813620660,0,0,13:01:06,路口8,左,13:00
17,16813620670,0,0,13:01:07,路口8,左,13:00
17,16813620680,0,0,13:01:08,路口8,左,13:00
17,16813620690,0,0,13:01:09,路口8,左,13:00
17,16813620700,0,0,13:01:10,路口8,左,13:00
17,16813620710,0,0,13:01:11,路口8,左,13:00
17,16813620720,0,0,13:01:12,路口8,左,13:00
17,16813620730,0,0,13:01:13,路口8,左,13:00
17,16813620740,0,0,13:01:14,路口8,左,13:00
17,16813620750,0,0,13:01:15,路口8,左,13:00
17,16813620760,0,0,13:01:16,路口8,左,13:00
17,16813620770,0,0,13:01:17,路口8,左,13:00
17,16813620780,0,0,13:01:18,路口8,左,13:00
