road_sec_id,ms_no,all_car,line_up_car,time,road
17,16813584000,2,2,12:00:00,路口8
17,16813584010,2,2,12:00:01,路口8
17,16813584020,2,2,12:00:02,路口8
17,16813584030,2,2,12:00:03,路口8
17,16813584040,2,2,12:00:04,路口8
17,16813584050,2,2,12:00:05,路口8
17,16813584060,2,2,12:00:06,路口8
17,16813584070,2,2,12:00:07,路口8
17,16813584080,2,2,12:00:08,路口8
17,16813584090,2,2,12:00:09,路口8
17,16813584100,2,2,12:00:10,路口8
17,16813584110,3,0,12:00:11,路口8
17,16813584120,3,0,12:00:12,路口8
17,16813584130,2,0,12:00:13,路口8
17,16813584140,2,0,12:00:14,路口8
17,16813584150,2,0,12:00:15,路口8
17,16813584160,2,0,12:00:16,路口8
17,16813584170,1,0,12:00:17,路口8
17,16813584180,1,0,12:00:18,路口8
17,16813584190,1,1,12:00:19,路口8
17,16813584200,1,1,12:00:20,路口8
17,16813584210,1,1,12:00:21,路口8
17,16813584220,1,1,12:00:22,路口8
17,16813584230,1,1,12:00:23,路口8
17,16813584240,1,1,12:00:24,路口8
17,16813584250,1,1,12:00:25,路口8
17,16813584260,1,1,12:00:26,路口8
17,16813584270,1,1,12:00:27,路口8
17,16813584280,1,1,12:00:28,路口8
17,16813584290,1,1,12:00:29,路口8
17,16813584300,1,1,12:00:30,路口8
17,16813584310,1,1,12:00:31,路口8
17,16813584320,1,1,12:00:32,路口8
17,16813584330,1,1,12:00:33,路口8
17,16813584340,1,1,12:00:34,路口8
17,16813584350,1,1,12:00:35,路口8
17,16813584360,1,1,12:00:36,路口8
17,16813584370,1,1,12:00:37,路口8
17,16813584380,1,1,12:00:38,路口8
17,16813584390,1,1,12:00:39,路口8
17,16813584400,1,1,12:00:40,路口8
17,16813584410,1,1,12:00:41,路口8
17,16813584420,1,1,12:00:42,路口8
17,16813584430,1,1,12:00:43,路口8
17,16813584440,1,1,12:00:44,路口8
17,16813584450,1,1,12:00:45,路口8
17,16813584460,1,1,12:00:46,路口8
17,16813584470,1,1,12:00:47,路口8
17,16813584480,1,1,12:00:48,路口8
17,16813584490,1,1,12:00:49,路口8
17,16813584500,1,1,12:00:50,路口8
17,16813584510,1,1,12:00:51,路口8
17,16813584520,1,1,12:00:52,路口8
17,16813584530,1,1,12:00:53,路口8
17,16813584540,1,1,12:00:54,路口8
17,16813584550,1,1,12:00:55,路口8
17,16813584560,1,1,12:00:56,路口8
17,16813584570,1,1,12:00:57,路口8
17,16813584580,1,1,12:00:58,路口8
17,16813584590,1,0,12:00:59,路口8
17,16813584600,0,0,12:01:00,路口8
17,16813584610,0,0,12:01:01,路口8
17,16813584620,0,0,12:01:02,路口8
17,16813584630,0,0,12:01:03,路口8
17,16813584640,0,0,12:01:04,路口8
17,16813584650,0,0,12:01:05,路口8
17,16813584660,0,0,12:01:06,路口8
17,16813584670,0,0,12:01:07,路口8
17,16813584680,1,0,12:01:08,路口8
17,16813584690,1,0,12:01:09,路口8
17,16813584700,1,0,12:01:10,路口8
17,16813584710,1,0,12:01:11,路口8
17,16813584720,2,0,12:01:12,路口8
