road_sec_id,ms_no,all_car,line_up_car,time,road
17,16813476000,5,1,9:00:00,路口8
17,16813476010,4,1,9:00:01,路口8
17,16813476020,3,1,9:00:02,路口8
17,16813476030,3,1,9:00:03,路口8
17,16813476040,3,2,9:00:04,路口8
17,16813476050,4,2,9:00:05,路口8
17,16813476060,4,2,9:00:06,路口8
17,16813476070,5,2,9:00:07,路口8
17,16813476080,5,3,9:00:08,路口8
17,16813476090,5,3,9:00:09,路口8
17,16813476100,5,4,9:00:10,路口8
17,16813476110,5,5,9:00:11,路口8
17,16813476120,5,5,9:00:12,路口8
17,16813476130,5,5,9:00:13,路口8
17,16813476140,5,5,9:00:14,路口8
17,16813476150,5,5,9:00:15,路口8
17,16813476160,3,3,9:00:16,路口8
17,16813476170,3,3,9:00:17,路口8
17,16813476180,5,5,9:00:18,路口8
17,16813476190,5,5,9:00:19,路口8
17,16813476200,5,5,9:00:20,路口8
17,16813476210,5,5,9:00:21,路口8
17,16813476220,5,5,9:00:22,路口8
17,16813476230,5,5,9:00:23,路口8
17,16813476240,5,5,9:00:24,路口8
17,16813476250,5,5,9:00:25,路口8
17,16813476260,5,5,9:00:26,路口8
17,16813476270,5,5,9:00:27,路口8
17,16813476280,5,5,9:00:28,路口8
17,16813476290,5,4,9:00:29,路口8
17,16813476300,4,4,9:00:30,路口8
17,16813476310,4,3,9:00:31,路口8
17,16813476320,4,3,9:00:32,路口8
17,16813476330,4,3,9:00:33,路口8
17,16813476340,3,2,9:00:34,路口8
17,16813476350,3,2,9:00:35,路口8
17,16813476360,3,1,9:00:36,路口8
17,16813476370,3,1,9:00:37,路口8
17,16813476380,2,0,9:00:38,路口8
17,16813476390,2,0,9:00:39,路口8
17,16813476400,2,0,9:00:40,路口8
17,16813476410,1,0,9:00:41,路口8
17,16813476420,1,0,9:00:42,路口8
17,16813476430,1,0,9:00:43,路口8
17,16813476440,0,0,9:00:44,路口8
17,16813476450,0,0,9:00:45,路口8
17,16813476460,0,0,9:00:46,路口8
17,16813476470,0,0,9:00:47,路口8
17,16813476480,0,0,9:00:48,路口8
17,16813476490,0,0,9:00:49,路口8
17,16813476500,0,0,9:00:50,路口8
17,16813476510,0,0,9:00:51,路口8
17,16813476520,0,0,9:00:52,路口8
17,16813476530,0,0,9:00:53,路口8
17,16813476540,0,0,9:00:54,路口8
17,16813476550,1,0,9:00:55,路口8
17,16813476560,1,0,9:00:56,路口8
17,16813476570,1,0,9:00:57,路口8
17,16813476580,1,0,9:00:58,路口8
17,16813476590,1,0,9:00:59,路口8
17,16813476600,1,0,9:01:00,路口8
17,16813476610,1,0,9:01:01,路口8
17,16813476620,0,0,9:01:02,路口8
17,16813476630,0,0,9:01:03,路口8
17,16813476640,0,0,9:01:04,路口8
17,16813476650,0,0,9:01:05,路口8
17,16813476660,0,0,9:01:06,路口8
17,16813476670,0,0,9:01:07,路口8
17,16813476680,0,0,9:01:08,路口8
17,16813476690,0,0,9:01:09,路口8
17,16813476700,0,0,9:01:10,路口8
17,16813476710,0,0,9:01:11,路口8
17,16813476720,1,0,9:01:12,路口8
17,16813476730,1,0,9:01:13,路口8
17,16813476740,2,0,9:01:14,路口8
17,16813476750,2,0,9:01:15,路口8
17,16813476760,1,0,9:01:16,路口8
17,16813476770,2,0,9:01:17,路口8
17,16813476780,2,0,9:01:18,路口8
17,16813476790,2,0,9:01:19,路口8
17,16813476800,1,0,9:01:20,路口8
17,16813476810,1,0,9:01:21,路口8
17,16813476820,1,0,9:01:22,路口8
17,16813476830,1,0,9:01:23,路口8
17,16813476840,2,1,9:01:24,路口8
17,16813476850,2,1,9:01:25,路口8
17,16813476860,2,1,9:01:26,路口8
17,16813476870,3,1,9:01:27,路口8
17,16813476880,3,1,9:01:28,路口8
17,16813476890,3,0,9:01:29,路口8
17,16813476900,3,0,9:01:30,路口8
17,16813476910,3,0,9:01:31,路口8
17,16813476920,3,0,9:01:32,路口8
17,16813476930,3,0,9:01:33,路口8
17,16813476940,4,0,9:01:34,路口8
17,16813476950,4,0,9:01:35,路口8
17,16813476960,4,0,9:01:36,路口8
17,16813476970,4,0,9:01:37,路口8
17,16813476980,3,0,9:01:38,路口8
17,16813476990,3,0,9:01:39,路口8
17,16813477000,3,0,9:01:40,路口8
17,16813477010,3,0,9:01:41,路口8
17,16813477020,2,1,9:01:42,路口8
17,16813477030,2,1,9:01:43,路口8
17,16813477040,2,1,9:01:44,路口8
17,16813477050,1,1,9:01:45,路口8
17,16813477060,1,1,9:01:46,路口8
17,16813477070,1,1,9:01:47,路口8
17,16813477080,2,1,9:01:48,路口8
17,16813477090,2,1,9:01:49,路口8
17,16813477100,2,1,9:01:50,路口8
17,16813477110,3,1,9:01:51,路口8
17,16813477120,3,1,9:01:52,路口8
17,16813477130,3,1,9:01:53,路口8
17,16813477140,3,1,9:01:54,路口8
17,16813477150,2,1,9:01:55,路口8
17,16813477160,3,1,9:01:56,路口8
17,16813477170,3,1,9:01:57,路口8
17,16813477180,3,2,9:01:58,路口8
17,16813477190,2,2,9:01:59,路口8
17,16813477200,2,2,9:02:00,路口8
17,16813477210,2,2,9:02:01,路口8
17,16813477220,2,2,9:02:02,路口8
17,16813477230,2,2,9:02:03,路口8
17,16813477240,2,2,9:02:04,路口8
17,16813477250,2,2,9:02:05,路口8
17,16813477260,2,2,9:02:06,路口8
17,16813477270,2,2,9:02:07,路口8
17,16813477280,2,2,9:02:08,路口8
17,16813477290,2,2,9:02:09,路口8
17,16813477300,2,2,9:02:10,路口8
17,16813477310,2,2,9:02:11,路口8
17,16813477320,2,2,9:02:12,路口8
17,16813477330,2,2,9:02:13,路口8
17,16813477340,2,2,9:02:14,路口8
17,16813477350,2,2,9:02:15,路口8
17,16813477360,2,1,9:02:16,路口8
17,16813477370,2,1,9:02:17,路口8
17,16813477380,2,2,9:02:18,路口8
17,16813477390,2,2,9:02:19,路口8
17,16813477400,2,2,9:02:20,路口8
17,16813477410,2,2,9:02:21,路口8
17,16813477420,2,2,9:02:22,路口8
17,16813477430,2,2,9:02:23,路口8
17,16813477440,2,2,9:02:24,路口8
17,16813477450,2,2,9:02:25,路口8
17,16813477460,2,2,9:02:26,路口8
17,16813477470,2,2,9:02:27,路口8
17,16813477480,2,2,9:02:28,路口8
17,16813477490,2,2,9:02:29,路口8
17,16813477500,2,2,9:02:30,路口8
17,16813477510,2,2,9:02:31,路口8
17,16813477520,2,2,9:02:32,路口8
17,16813477530,2,2,9:02:33,路口8
17,16813477540,2,2,9:02:34,路口8
17,16813477550,2,2,9:02:35,路口8
17,16813477560,2,2,9:02:36,路口8
17,16813477570,2,1,9:02:37,路口8
17,16813477580,1,1,9:02:38,路口8
17,16813477590,1,0,9:02:39,路口8
17,16813477600,1,0,9:02:40,路口8
17,16813477610,0,0,9:02:41,路口8
17,16813477620,0,0,9:02:42,路口8
17,16813477630,0,0,9:02:43,路口8
17,16813477640,0,0,9:02:44,路口8
17,16813477650,0,0,9:02:45,路口8
17,16813477660,0,0,9:02:46,路口8
17,16813477670,0,0,9:02:47,路口8
17,16813477680,1,0,9:02:48,路口8
17,16813477690,1,0,9:02:49,路口8
17,16813477700,1,0,9:02:50,路口8
17,16813477710,0,0,9:02:51,路口8
17,16813477720,0,0,9:02:52,路口8
17,16813477730,0,0,9:02:53,路口8
17,16813477740,0,0,9:02:54,路口8
17,16813477750,0,0,9:02:55,路口8
17,16813477760,0,0,9:02:56,路口8
17,16813477770,0,0,9:02:57,路口8
17,16813477780,0,0,9:02:58,路口8
17,16813477790,0,0,9:02:59,路口8
17,16813477800,0,0,9:03:00,路口8
17,16813477810,0,0,9:03:01,路口8
17,16813477820,0,0,9:03:02,路口8
17,16813477830,0,0,9:03:03,路口8
17,16813477840,0,0,9:03:04,路口8
17,16813477850,0,0,9:03:05,路口8
17,16813477860,0,0,9:03:06,路口8
17,16813477870,0,0,9:03:07,路口8
17,16813477880,0,0,9:03:08,路口8
17,16813477890,0,0,9:03:09,路口8
17,16813477900,0,0,9:03:10,路口8
17,16813477910,0,0,9:03:11,路口8
17,16813477920,0,0,9:03:12,路口8
17,16813477930,0,0,9:03:13,路口8
17,16813477940,1,0,9:03:14,路口8
17,16813477950,1,0,9:03:15,路口8
17,16813477960,2,0,9:03:16,路口8
17,16813477970,1,0,9:03:17,路口8
17,16813477980,2,0,9:03:18,路口8
17,16813477990,2,0,9:03:19,路口8
17,16813478000,1,0,9:03:20,路口8
17,16813478010,1,0,9:03:21,路口8
17,16813478020,1,1,9:03:22,路口8
17,16813478030,1,1,9:03:23,路口8
17,16813478040,2,1,9:03:24,路口8
17,16813478050,2,1,9:03:25,路口8
17,16813478060,2,1,9:03:26,路口8
17,16813478070,1,1,9:03:27,路口8
17,16813478080,1,1,9:03:28,路口8
17,16813478090,1,1,9:03:29,路口8
17,16813478100,1,1,9:03:30,路口8
17,16813478110,2,1,9:03:31,路口8
17,16813478120,2,1,9:03:32,路口8
17,16813478130,2,1,9:03:33,路口8
17,16813478140,3,1,9:03:34,路口8
17,16813478150,3,1,9:03:35,路口8
17,16813478160,3,1,9:03:36,路口8
17,16813478170,3,0,9:03:37,路口8
17,16813478180,2,0,9:03:38,路口8
17,16813478190,2,1,9:03:39,路口8
17,16813478200,2,1,9:03:40,路口8
17,16813478210,2,1,9:03:41,路口8
17,16813478220,1,0,9:03:42,路口8
17,16813478230,1,0,9:03:43,路口8
17,16813478240,1,0,9:03:44,路口8
17,16813478250,1,0,9:03:45,路口8
17,16813478260,1,0,9:03:46,路口8
17,16813478270,0,0,9:03:47,路口8
17,16813478280,0,0,9:03:48,路口8
17,16813478290,0,0,9:03:49,路口8
17,16813478300,0,0,9:03:50,路口8
17,16813478310,0,0,9:03:51,路口8
17,16813478320,0,0,9:03:52,路口8
17,16813478330,1,0,9:03:53,路口8
17,16813478340,1,0,9:03:54,路口8
17,16813478350,1,0,9:03:55,路口8
17,16813478360,1,0,9:03:56,路口8
17,16813478370,1,0,9:03:57,路口8
17,16813478380,1,0,9:03:58,路口8
17,16813478390,1,0,9:03:59,路口8
17,16813478400,1,0,9:04:00,路口8
17,16813478410,1,0,9:04:01,路口8
17,16813478420,1,0,9:04:02,路口8
17,16813478430,1,1,9:04:03,路口8
17,16813478440,1,1,9:04:04,路口8
17,16813478450,1,1,9:04:05,路口8
17,16813478460,1,1,9:04:06,路口8
17,16813478470,1,1,9:04:07,路口8
17,16813478480,1,1,9:04:08,路口8
17,16813478490,1,1,9:04:09,路口8
17,16813478500,1,1,9:04:10,路口8
17,16813478510,1,1,9:04:11,路口8
17,16813478520,1,1,9:04:12,路口8
17,16813478530,1,1,9:04:13,路口8
17,16813478540,1,1,9:04:14,路口8
17,16813478550,1,1,9:04:15,路口8
17,16813478560,1,1,9:04:16,路口8
17,16813478570,1,1,9:04:17,路口8
17,16813478580,1,1,9:04:18,路口8
17,16813478590,1,1,9:04:19,路口8
17,16813478600,1,1,9:04:20,路口8
17,16813478610,1,1,9:04:21,路口8
17,16813478620,1,1,9:04:22,路口8
17,16813478630,1,1,9:04:23,路口8
17,16813478640,1,1,9:04:24,路口8
17,16813478650,1,1,9:04:25,路口8
17,16813478660,1,1,9:04:26,路口8
17,16813478670,1,1,9:04:27,路口8
17,16813478680,1,1,9:04:28,路口8
17,16813478690,1,1,9:04:29,路口8
17,16813478700,1,1,9:04:30,路口8
17,16813478710,1,1,9:04:31,路口8
17,16813478720,1,1,9:04:32,路口8
17,16813478730,1,1,9:04:33,路口8
17,16813478740,1,1,9:04:34,路口8
17,16813478750,1,1,9:04:35,路口8
17,16813478760,1,1,9:04:36,路口8
17,16813478770,1,1,9:04:37,路口8
17,16813478780,1,1,9:04:38,路口8
17,16813478790,1,1,9:04:39,路口8
17,16813478800,1,1,9:04:40,路口8
17,16813478810,2,0,9:04:41,路口8
17,16813478820,2,0,9:04:42,路口8
17,16813478830,2,0,9:04:43,路口8
17,16813478840,3,0,9:04:44,路口8
17,16813478850,3,0,9:04:45,路口8
17,16813478860,2,0,9:04:46,路口8
17,16813478870,2,0,9:04:47,路口8
17,16813478880,1,0,9:04:48,路口8
17,16813478890,1,0,9:04:49,路口8
17,16813478900,1,0,9:04:50,路口8
17,16813478910,0,0,9:04:51,路口8
17,16813478920,0,0,9:04:52,路口8
17,16813478930,0,0,9:04:53,路口8
17,16813478940,0,0,9:04:54,路口8
17,16813478950,1,0,9:04:55,路口8
17,16813478960,1,0,9:04:56,路口8
17,16813478970,1,0,9:04:57,路口8
17,16813478980,1,0,9:04:58,路口8
17,16813478990,1,0,9:04:59,路口8
17,16813479000,1,0,9:05:00,路口8
17,16813479010,1,0,9:05:01,路口8
17,16813479020,2,1,9:05:02,路口8
17,16813479030,2,1,9:05:03,路口8
17,16813479040,3,1,9:05:04,路口8
17,16813479050,2,1,9:05:05,路口8
17,16813479060,2,1,9:05:06,路口8
17,16813479070,1,1,9:05:07,路口8
17,16813479080,1,1,9:05:08,路口8
17,16813479090,1,1,9:05:09,路口8
17,16813479100,2,1,9:05:10,路口8
17,16813479110,2,1,9:05:11,路口8
17,16813479120,2,1,9:05:12,路口8
17,16813479130,2,1,9:05:13,路口8
17,16813479140,2,1,9:05:14,路口8
17,16813479150,2,1,9:05:15,路口8
17,16813479160,1,1,9:05:16,路口8
17,16813479170,1,1,9:05:17,路口8
17,16813479180,1,1,9:05:18,路口8
17,16813479190,2,1,9:05:19,路口8
17,16813479200,3,1,9:05:20,路口8
17,16813479210,3,1,9:05:21,路口8
17,16813479220,2,1,9:05:22,路口8
17,16813479230,2,1,9:05:23,路口8
17,16813479240,2,1,9:05:24,路口8
17,16813479250,2,1,9:05:25,路口8
17,16813479260,2,1,9:05:26,路口8
17,16813479270,2,2,9:05:27,路口8
17,16813479280,2,2,9:05:28,路口8
17,16813479290,3,2,9:05:29,路口8
17,16813479300,4,2,9:05:30,路口8
17,16813479310,4,2,9:05:31,路口8
17,16813479320,4,2,9:05:32,路口8
17,16813479330,3,2,9:05:33,路口8
17,16813479340,3,2,9:05:34,路口8
17,16813479350,3,3,9:05:35,路口8
17,16813479360,3,3,9:05:36,路口8
17,16813479370,3,3,9:05:37,路口8
17,16813479380,3,3,9:05:38,路口8
17,16813479390,3,3,9:05:39,路口8
17,16813479400,4,3,9:05:40,路口8
17,16813479410,4,3,9:05:41,路口8
17,16813479420,4,3,9:05:42,路口8
17,16813479430,4,3,9:05:43,路口8
17,16813479440,4,2,9:05:44,路口8
17,16813479450,4,1,9:05:45,路口8
17,16813479460,3,1,9:05:46,路口8
17,16813479470,3,1,9:05:47,路口8
17,16813479480,3,0,9:05:48,路口8
17,16813479490,2,0,9:05:49,路口8
17,16813479500,2,0,9:05:50,路口8
17,16813479510,1,0,9:05:51,路口8
17,16813479520,1,0,9:05:52,路口8
17,16813479530,1,0,9:05:53,路口8
17,16813479540,0,0,9:05:54,路口8
17,16813479550,0,0,9:05:55,路口8
17,16813479560,0,0,9:05:56,路口8
17,16813479570,0,0,9:05:57,路口8
17,16813479580,0,0,9:05:58,路口8
17,16813479590,0,0,9:05:59,路口8
17,16813479600,0,0,9:06:00,路口8
17,16813479610,0,0,9:06:01,路口8
17,16813479620,0,0,9:06:02,路口8
17,16813479630,0,0,9:06:03,路口8
17,16813479640,0,0,9:06:04,路口8
17,16813479650,0,0,9:06:05,路口8
17,16813479660,0,0,9:06:06,路口8
17,16813479670,0,0,9:06:07,路口8
17,16813479680,0,0,9:06:08,路口8
17,16813479690,0,0,9:06:09,路口8
17,16813479700,0,0,9:06:10,路口8
17,16813479710,0,0,9:06:11,路口8
17,16813479720,0,0,9:06:12,路口8
17,16813479730,0,0,9:06:13,路口8
17,16813479740,0,0,9:06:14,路口8
17,16813479750,0,0,9:06:15,路口8
17,16813479760,0,0,9:06:16,路口8
17,16813479770,0,0,9:06:17,路口8
17,16813479780,0,0,9:06:18,路口8
17,16813479790,0,0,9:06:19,路口8
17,16813479800,0,0,9:06:20,路口8
17,16813479810,0,0,9:06:21,路口8
17,16813479820,0,0,9:06:22,路口8
17,16813479830,0,0,9:06:23,路口8
17,16813479840,0,0,9:06:24,路口8
17,16813479850,0,0,9:06:25,路口8
17,16813479860,0,0,9:06:26,路口8
17,16813479870,0,0,9:06:27,路口8
17,16813479880,0,0,9:06:28,路口8
17,16813479890,0,0,9:06:29,路口8
17,16813479900,0,0,9:06:30,路口8
17,16813479910,0,0,9:06:31,路口8
17,16813479920,0,0,9:06:32,路口8
17,16813479930,0,0,9:06:33,路口8
17,16813479940,0,0,9:06:34,路口8
17,16813479950,0,0,9:06:35,路口8
17,16813479960,0,0,9:06:36,路口8
17,16813479970,0,0,9:06:37,路口8
17,16813479980,0,0,9:06:38,路口8
17,16813479990,0,0,9:06:39,路口8
