id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
250175562,280853997,1,"{""x"":-426.045,""y"":-264.11765,""z"":12.847656}","{""x"":1.001587,""y"":0.69596684,""z"":1.5214844}",-0.19442469,1.3094616,2,-0.19442469,1681363579599700,16813635795,1,200,0,1,13:26:19,道路6,行人横穿马路
250152389,280854007,1,"{""x"":-427.2757,""y"":-262.11462,""z"":12.792969}","{""x"":0.7983191,""y"":0.6863191,""z"":1.6738281}",-0.22504948,1.2813973,2,-0.22504948,1681363580599724,16813635805,1,200,0,1,13:26:20,道路6,行人横穿马路
252513156,280864357,1,"{""x"":-48.91912,""y"":-422.39902,""z"":12.522949}","{""x"":0.8829154,""y"":0.681969,""z"":1.5986328}",1.3450524,1.498907,2,1.3450524,1681364615599683,16813646155,10,226,1,1,13:43:35,道路8,行人横穿马路
252465724,280864157,1,"{""x"":30.982584,""y"":-399.32697,""z"":12.926389}","{""x"":0.6899719,""y"":0.64785403,""z"":1.6621273}",0.23918208,1.478809,2,0.23918208,1681364595599814,16813645955,1001,1004,1,1,13:43:15,道路13,行人横穿马路
253124278,280867332,0,"{""x"":28.178608,""y"":-389.04108,""z"":12.939559}","{""x"":0.62332094,""y"":0.57542944,""z"":0.4431877}",-1.9901316,0.0,2,-1.9901316,1681364913099832,16813649130,1002,1006,0,1,13:48:33,道路13,行人横穿马路
252488395,280864202,1,"{""x"":28.889906,""y"":-388.1611,""z"":13.020937}","{""x"":0.6444243,""y"":0.6307664,""z"":1.6728901}",0.96866554,4.1112614,2,1.4023024,1681364600099780,16813646000,1002,1006,0,1,13:43:20,道路13,行人横穿马路
251390744,280859387,1,"{""x"":50.943676,""y"":-358.06824,""z"":13.100651}","{""x"":0.64680976,""y"":0.621961,""z"":1.6784639}",1.6224724,1.5431993,2,1.6224724,1681364118599758,16813641185,1003,1007,0,1,13:35:18,道路13,行人横穿马路
252817402,280865832,1,"{""x"":45.256203,""y"":-374.95975,""z"":13.066726}","{""x"":0.7694066,""y"":0.7597362,""z"":1.6711552}",-1.9152346,1.1538943,2,-1.9152346,1681364763099922,16813647630,1003,1007,0,1,13:46:03,道路13,行人横穿马路
252825200,280865882,1,"{""x"":42.400307,""y"":-380.34265,""z"":13.075467}","{""x"":0.69609344,""y"":0.6611237,""z"":1.6984565}",-1.754308,1.3067315,2,-1.754308,1681364768099889,16813647680,1003,1007,0,1,13:46:08,道路13,行人横穿马路
252530757,280864492,1,"{""x"":49.909714,""y"":-361.26526,""z"":12.986388}","{""x"":0.67955935,""y"":0.65220094,""z"":1.6261779}",0.5860217,1.1323022,2,0.5860217,1681364629099830,16813646290,1003,1007,0,1,13:43:49,道路13,行人横穿马路
