id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
251955227,280862647,1,"{""x"":333.93988,""y"":-335.41086,""z"":13.063218}","{""x"":4.8965697,""y"":2.038018,""z"":1.5760765}",2.574317,5.701692,1,2.574317,1681364444599786,16813644445,0,2133,1,3,13:40:44,道路5
251441818,280863822,1,"{""x"":284.4387,""y"":-333.17554,""z"":13.305055}","{""x"":8.422738,""y"":2.7859168,""z"":2.7678413}",-0.59912235,3.0292044,4,-0.59912235,1681364562099843,16813645620,0,2137,1,3,13:42:42,道路4
251990471,280862757,1,"{""x"":296.63733,""y"":-307.7005,""z"":13.273909}","{""x"":6.2678857,""y"":2.24463,""z"":2.4938302}",2.572532,4.749078,1,2.572532,1681364455599744,16813644555,0,2133,1,3,13:40:55,道路5
252556879,280864717,1,"{""x"":334.6161,""y"":-335.24234,""z"":12.917796}","{""x"":4.7811713,""y"":1.8761772,""z"":1.4533682}",2.5505466,5.8897104,1,2.5505466,1681364651599859,16813646515,0,2133,1,3,13:44:11,道路5
252652175,280865672,1,"{""x"":315.939,""y"":-324.03992,""z"":12.852484}","{""x"":5.1072226,""y"":1.8524542,""z"":1.4392444}",2.5867393,9.867809,1,2.5867393,1681364747099834,16813647470,0,2133,1,3,13:45:47,道路5
252563178,280864727,1,"{""x"":337.20233,""y"":-337.2614,""z"":12.904734}","{""x"":4.9010267,""y"":1.9332535,""z"":1.479864}",2.5557926,6.111196,1,2.5557926,1681364652599857,16813646525,0,2133,1,3,13:44:12,道路5
249674121,280851707,1,"{""x"":323.54874,""y"":-329.01804,""z"":12.982394}","{""x"":4.6641946,""y"":1.814125,""z"":1.7063828}",2.5751827,8.960398,1,2.5751827,1681363350599728,16813633505,0,2133,1,3,13:22:30,道路5
250242622,280855712,1,"{""x"":114.8666,""y"":-222.35101,""z"":13.693544}","{""x"":6.9070387,""y"":2.499947,""z"":2.9234233}",-0.55390286,7.1014957,1,-0.55390286,1681363751099845,16813637510,0,2542,1,3,13:29:11,道路3
250328890,280854667,1,"{""x"":320.51758,""y"":-326.46967,""z"":13.018002}","{""x"":5.425743,""y"":2.0012822,""z"":1.8893481}",2.5655777,9.727191,1,2.5655777,1681363646599776,16813636465,0,2133,1,3,13:27:26,道路5
251791127,280861677,1,"{""x"":335.60977,""y"":-336.44727,""z"":12.982598}","{""x"":4.6802363,""y"":1.8485408,""z"":1.4581664}",2.6034203,4.973463,1,2.6034203,1681364347599838,16813643475,0,2133,1,3,13:39:07,道路5
248374919,280846887,1,"{""x"":147.59715,""y"":-212.05093,""z"":13.41111}","{""x"":4.7154117,""y"":2.0202267,""z"":1.5050964}",2.422898,7.11599,1,2.422898,1681362868599766,16813628685,0,2541,1,3,13:14:28,道路4
249247520,280850697,1,"{""x"":320.2701,""y"":-357.52344,""z"":13.034338}","{""x"":4.828147,""y"":2.0209875,""z"":1.6131566}",-0.5948409,1.3636082,1,-0.5948409,1681363249599877,16813632495,0,2137,1,3,13:20:49,道路4
249172835,280849667,1,"{""x"":316.83264,""y"":-323.99792,""z"":12.830849}","{""x"":5.5768967,""y"":1.9964252,""z"":1.4117514}",2.5718312,9.917878,1,2.5718312,1681363146599813,16813631465,0,2133,1,3,13:19:06,道路5
249452909,280850777,1,"{""x"":297.67218,""y"":-310.6361,""z"":12.784517}","{""x"":5.0363607,""y"":1.9437491,""z"":1.4322338}",2.5260065,7.6487126,1,2.5260065,1681363257599679,16813632575,0,2133,1,3,13:20:57,道路5
247759040,280843662,1,"{""x"":336.68372,""y"":-337.43073,""z"":13.180474}","{""x"":4.479956,""y"":1.7832859,""z"":1.7940131}",2.5633843,2.985191,1,2.5633843,1681362546099741,16813625460,0,2133,1,3,13:09:06,道路5
253454129,280868762,1,"{""x"":315.33466,""y"":-322.53918,""z"":12.890447}","{""x"":4.678127,""y"":1.9818995,""z"":1.5513576}",2.5468287,5.5723686,1,2.5468287,1681365056099661,16813650560,0,2133,1,3,13:50:56,道路5
254026909,280871642,1,"{""x"":336.18695,""y"":-336.8531,""z"":13.001783}","{""x"":4.6863313,""y"":1.9897496,""z"":1.6212258}",2.5856845,4.9464626,1,2.5856845,1681365344099696,16813653440,0,2133,1,3,13:55:44,道路5
254141222,280871717,1,"{""x"":333.6374,""y"":-335.18753,""z"":12.938614}","{""x"":4.831591,""y"":1.8620605,""z"":1.4661983}",2.572843,7.5641675,1,2.572843,1681365351599668,16813653515,0,2133,1,3,13:55:51,道路5
246389439,280838707,1,"{""x"":320.6941,""y"":-326.68976,""z"":12.837993}","{""x"":4.992092,""y"":1.8686302,""z"":1.4739146}",2.5889435,6.842635,1,2.5889435,1681362050599718,16813620505,0,2133,1,3,13:00:50,道路5
245992083,280838407,1,"{""x"":-45.410698,""y"":-88.309105,""z"":13.610352}","{""x"":9.215009,""y"":2.9186916,""z"":3.2050781}",2.6177583,7.1015,1,2.6177583,1681362020599897,16813620205,0,2539,1,3,13:00:20,道路3
