road_sec_id,ms_no,all_car,line_up_car,time,road,turn,time_min
1,16813692000,3,1,15:00:00,路口5,左,15:00
1,16813692010,3,2,15:00:01,路口5,左,15:00
1,16813692020,2,2,15:00:02,路口5,左,15:00
1,16813692030,2,2,15:00:03,路口5,左,15:00
1,16813692040,2,2,15:00:04,路口5,左,15:00
1,16813692050,3,2,15:00:05,路口5,左,15:00
1,16813692060,4,1,15:00:06,路口5,左,15:00
1,16813692070,4,1,15:00:07,路口5,左,15:00
1,16813692080,4,2,15:00:08,路口5,左,15:00
1,16813692090,3,2,15:00:09,路口5,左,15:00
1,16813692100,2,2,15:00:10,路口5,左,15:00
1,16813692110,2,2,15:00:11,路口5,左,15:00
1,16813692120,2,2,15:00:12,路口5,左,15:00
1,16813692130,2,2,15:00:13,路口5,左,15:00
1,16813692140,2,2,15:00:14,路口5,左,15:00
1,16813692150,2,2,15:00:15,路口5,左,15:00
1,16813692160,2,2,15:00:16,路口5,左,15:00
1,16813692170,2,2,15:00:17,路口5,左,15:00
1,16813692180,2,1,15:00:18,路口5,左,15:00
1,16813692190,3,2,15:00:19,路口5,左,15:00
1,16813692200,2,1,15:00:20,路口5,左,15:00
1,16813692210,2,0,15:00:21,路口5,左,15:00
1,16813692220,2,0,15:00:22,路口5,左,15:00
1,16813692230,2,0,15:00:23,路口5,左,15:00
1,16813692240,1,0,15:00:24,路口5,左,15:00
1,16813692250,1,0,15:00:25,路口5,左,15:00
1,16813692260,0,0,15:00:26,路口5,左,15:00
1,16813692270,0,0,15:00:27,路口5,左,15:00
1,16813692280,0,0,15:00:28,路口5,左,15:00
1,16813692290,1,0,15:00:29,路口5,左,15:00
1,16813692300,1,0,15:00:30,路口5,左,15:00
1,16813692310,1,0,15:00:31,路口5,左,15:00
1,16813692320,1,0,15:00:32,路口5,左,15:00
1,16813692330,2,0,15:00:33,路口5,左,15:00
1,16813692340,2,0,15:00:34,路口5,左,15:00
1,16813692350,2,0,15:00:35,路口5,左,15:00
1,16813692360,2,0,15:00:36,路口5,左,15:00
1,16813692370,2,0,15:00:37,路口5,左,15:00
1,16813692380,2,0,15:00:38,路口5,左,15:00
1,16813692390,2,1,15:00:39,路口5,左,15:00
1,16813692400,2,2,15:00:40,路口5,左,15:00
1,16813692410,2,2,15:00:41,路口5,左,15:00
1,16813692420,2,2,15:00:42,路口5,左,15:00
1,16813692430,2,2,15:00:43,路口5,左,15:00
1,16813692440,2,2,15:00:44,路口5,左,15:00
1,16813692450,2,2,15:00:45,路口5,左,15:00
1,16813692460,2,2,15:00:46,路口5,左,15:00
1,16813692470,2,2,15:00:47,路口5,左,15:00
1,16813692480,2,2,15:00:48,路口5,左,15:00
1,16813692490,2,2,15:00:49,路口5,左,15:00
1,16813692500,2,2,15:00:50,路口5,左,15:00
1,16813692510,2,2,15:00:51,路口5,左,15:00
1,16813692520,2,2,15:00:52,路口5,左,15:00
1,16813692530,2,2,15:00:53,路口5,左,15:00
1,16813692540,2,2,15:00:54,路口5,左,15:00
1,16813692550,2,2,15:00:55,路口5,左,15:00
1,16813692560,2,2,15:00:56,路口5,左,15:00
1,16813692570,2,2,15:00:57,路口5,左,15:00
1,16813692580,2,2,15:00:58,路口5,左,15:00
1,16813692590,2,2,15:00:59,路口5,左,15:00
1,16813692600,2,2,15:01:00,路口5,左,15:00
1,16813692610,2,2,15:01:01,路口5,左,15:00
1,16813692620,2,2,15:01:02,路口5,左,15:00
1,16813692630,2,2,15:01:03,路口5,左,15:00
1,16813692640,2,2,15:01:04,路口5,左,15:00
1,16813692650,2,2,15:01:05,路口5,左,15:00
1,16813692660,2,2,15:01:06,路口5,左,15:00
1,16813692670,2,2,15:01:07,路口5,左,15:00
1,16813692680,2,2,15:01:08,路口5,左,15:00
1,16813692690,2,1,15:01:09,路口5,左,15:00
1,16813692700,2,0,15:01:10,路口5,左,15:00
1,16813692710,2,0,15:01:11,路口5,左,15:00
1,16813692720,2,0,15:01:12,路口5,左,15:00
