0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid,max_delay
11,16813404510,11,07:00:51,3.5625,路口7,0,左,22,14.743055555555555,7:00,6,30.5
11,16813407510,17,07:05:51,53.25,路口7,1,左,22,47.25,7:05,6,64.5
11,16813410510,16,07:10:51,47.75,路口7,2,左,22,25.86904761904762,7:10,6,47.75
11,16813413510,33,07:15:51,29.75,路口7,3,左,22,35.69607843137255,7:15,6,71.75
11,16813416510,31,07:20:51,36.9,路口7,4,左,22,16.355555555555554,7:20,6,36.9
11,16813419510,41,07:25:51,44.5,路口7,5,左,22,22.753205128205128,7:25,6,44.5
11,16813422510,33,07:30:51,32.916666666666664,路口7,6,左,22,27.607142857142858,7:30,6,44.57142857142857
11,16813425510,56,07:35:51,35.0,路口7,7,左,22,32.71904761904762,7:35,6,52.8
11,16813428510,44,07:40:51,27.55555555555556,路口7,8,左,22,13.251851851851852,7:40,6,27.55555555555556
11,16813431510,52,07:45:51,39.0,路口7,9,左,22,27.047619047619047,7:45,6,39.0
11,16813434510,40,07:50:51,32.3,路口7,10,左,22,24.30238095238096,7:50,6,32.3
11,16813437510,40,07:55:51,36.833333333333336,路口7,11,左,22,27.759259259259256,7:55,6,38.75
20,16813404000,11,07:00:00,30.5,路口7,0,右,23,14.743055555555555,7:00,6,30.5
20,16813407000,18,07:05:00,24.0,路口7,1,右,23,47.25,7:05,6,64.5
20,16813410000,23,07:10:00,6.857142857142857,路口7,2,右,23,25.86904761904762,7:10,6,47.75
20,16813413000,24,07:15:00,5.588235294117647,路口7,3,右,23,35.69607843137255,7:15,6,71.75
20,16813416000,39,07:20:00,9.333333333333334,路口7,4,右,23,16.355555555555554,7:20,6,36.9
20,16813419000,38,07:25:00,11.884615384615383,路口7,5,右,23,22.753205128205128,7:25,6,44.5
20,16813422000,27,07:30:00,5.333333333333333,路口7,6,右,23,27.607142857142858,7:30,6,44.57142857142857
20,16813425000,23,07:35:00,10.357142857142858,路口7,7,右,23,32.71904761904762,7:35,6,52.8
20,16813428000,13,07:40:00,3.7,路口7,8,右,23,13.251851851851852,7:40,6,27.55555555555556
20,16813431000,15,07:45:00,6.142857142857143,路口7,9,右,23,27.047619047619047,7:45,6,39.0
20,16813434000,19,07:50:00,11.535714285714286,路口7,10,右,23,24.30238095238096,7:50,6,32.3
20,16813437000,33,07:55:00,7.694444444444445,路口7,11,右,23,27.759259259259256,7:55,6,38.75
558,16813404020,7,07:00:02,10.166666666666666,路口7,0,上,24,14.743055555555555,7:00,6,30.5
558,16813407020,10,07:05:02,64.5,路口7,1,上,24,47.25,7:05,6,64.5
558,16813410020,9,07:10:02,23.0,路口7,2,上,24,25.86904761904762,7:10,6,47.75
558,16813413020,10,07:15:02,71.75,路口7,3,上,24,35.69607843137255,7:15,6,71.75
558,16813416020,6,07:20:02,2.833333333333333,路口7,4,上,24,16.355555555555554,7:20,6,36.9
558,16813419020,6,07:25:02,11.875,路口7,5,上,24,22.753205128205128,7:25,6,44.5
558,16813422020,16,07:30:02,44.57142857142857,路口7,6,上,24,27.607142857142858,7:30,6,44.57142857142857
558,16813425020,12,07:35:02,52.8,路口7,7,上,24,32.71904761904762,7:35,6,52.8
558,16813428020,7,07:40:02,8.5,路口7,8,上,24,13.251851851851852,7:40,6,27.55555555555556
558,16813431020,5,07:45:02,36.0,路口7,9,上,24,27.047619047619047,7:45,6,39.0
558,16813434020,13,07:50:02,29.071428571428573,路口7,10,上,24,24.30238095238096,7:50,6,32.3
558,16813437020,5,07:55:02,38.75,路口7,11,上,24,27.759259259259256,7:55,6,38.75
