0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
11,16813548070,16,11:00:07,28.0,路口7,0,左,22,26.57518796992481,11:00,6
11,16813551070,18,11:05:07,28.5,路口7,1,左,22,28.30555555555556,11:05,6
11,16813554070,23,11:10:07,23.166666666666668,路口7,2,左,22,20.15277777777778,11:10,6
11,16813557070,12,11:15:07,40.5,路口7,3,左,22,19.912280701754387,11:15,6
11,16813560070,25,11:20:07,24.944444444444443,路口7,4,左,22,16.703703703703702,11:20,6
11,16813563070,21,11:25:07,23.5,路口7,5,左,22,24.81798245614036,11:25,6
11,16813566070,30,11:30:07,25.8125,路口7,6,左,22,38.04861111111112,11:30,6
11,16813569070,20,11:35:07,27.75,路口7,7,左,22,25.95833333333333,11:35,6
11,16813572070,21,11:40:07,22.33333333333333,路口7,8,左,22,28.60277777777777,11:40,6
11,16813575070,24,11:45:07,15.875,路口7,9,左,22,24.218567251461987,11:45,6
11,16813578070,34,11:50:07,15.0,路口7,10,左,22,22.729166666666668,11:50,6
11,16813581070,24,11:55:07,29.875,路口7,11,左,22,24.597222222222225,11:55,6
20,16813548000,32,11:00:00,19.86842105263158,路口7,0,右,23,26.57518796992481,11:00,6
20,16813551000,27,11:05:00,22.25,路口7,1,右,23,28.30555555555556,11:05,6
20,16813554000,33,11:10:00,22.125,路口7,2,右,23,20.15277777777778,11:10,6
20,16813557000,28,11:15:00,16.236842105263158,路口7,3,右,23,19.912280701754387,11:15,6
20,16813560000,41,11:20:00,13.166666666666666,路口7,4,右,23,16.703703703703702,11:20,6
20,16813563000,32,11:25:00,22.57894736842105,路口7,5,右,23,24.81798245614036,11:25,6
20,16813566000,34,11:30:00,25.5,路口7,6,右,23,38.04861111111112,11:30,6
20,16813569000,36,11:35:00,24.625,路口7,7,右,23,25.95833333333333,11:35,6
20,16813572000,37,11:40:00,24.975,路口7,8,右,23,28.60277777777777,11:40,6
20,16813575000,35,11:45:00,28.44736842105263,路口7,9,右,23,24.218567251461987,11:45,6
20,16813578000,25,11:50:00,25.6875,路口7,10,右,23,22.729166666666668,11:50,6
20,16813581000,26,11:55:00,23.0,路口7,11,右,23,24.597222222222225,11:55,6
558,16813548000,24,11:00:00,31.857142857142858,路口7,0,上,24,26.57518796992481,11:00,6
558,16813551000,10,11:05:00,34.166666666666664,路口7,1,上,24,28.30555555555556,11:05,6
558,16813554000,12,11:10:00,15.166666666666666,路口7,2,上,24,20.15277777777778,11:10,6
558,16813557000,7,11:15:00,3.0,路口7,3,上,24,19.912280701754387,11:15,6
558,16813560000,12,11:20:00,12.0,路口7,4,上,24,16.703703703703702,11:20,6
558,16813563000,21,11:25:00,28.375,路口7,5,上,24,24.81798245614036,11:25,6
558,16813566000,11,11:30:00,62.833333333333336,路口7,6,上,24,38.04861111111112,11:30,6
558,16813569000,16,11:35:00,25.5,路口7,7,上,24,25.95833333333333,11:35,6
558,16813572000,12,11:40:00,38.5,路口7,8,上,24,28.60277777777777,11:40,6
558,16813575000,8,11:45:00,28.33333333333333,路口7,9,上,24,24.218567251461987,11:45,6
558,16813578000,15,11:50:00,27.5,路口7,10,上,24,22.729166666666668,11:50,6
558,16813581000,18,11:55:00,20.916666666666668,路口7,11,上,24,24.597222222222225,11:55,6
