0,1,2,3,4,5,time_id,turn,cross_id,avg_delay,time_min,croid
11,16813440340,42,08:00:34,36.5,路口7,0,左,22,20.848484848484848,8:00,6
11,16813443340,31,08:05:34,36.15,路口7,1,左,22,22.08888888888889,8:05,6
11,16813446340,48,08:10:34,42.4,路口7,2,左,22,28.48376068376068,8:10,6
11,16813449340,44,08:15:34,32.35,路口7,3,左,22,17.866666666666667,8:15,6
11,16813452340,57,08:20:34,41.45454545454545,路口7,4,左,22,19.778829966329965,8:20,6
11,16813455340,39,08:25:34,44.6,路口7,5,左,22,32.49761904761905,8:25,6
11,16813458340,43,08:30:34,28.03846153846154,路口7,6,左,22,14.73901098901099,8:30,6
11,16813461340,44,08:35:34,37.55,路口7,7,左,22,24.33015873015873,8:35,6
11,16813464340,38,08:40:34,25.375,路口7,8,左,22,19.18055555555556,8:40,6
11,16813467340,48,08:45:34,43.54545454545455,路口7,9,左,22,29.31803613053613,8:45,6
11,16813470340,46,08:50:34,36.85,路口7,10,左,22,24.18913043478261,8:50,6
11,16813473340,48,08:55:34,36.46666666666667,路口7,11,左,22,41.40116959064327,8:55,6
20,16813440190,24,08:00:19,7.045454545454546,路口7,0,右,23,20.848484848484848,8:00,6
20,16813443190,21,08:05:19,12.45,路口7,1,右,23,22.08888888888889,8:05,6
20,16813446190,23,08:10:19,10.884615384615383,路口7,2,右,23,28.48376068376068,8:10,6
20,16813449190,25,08:15:19,11.75,路口7,3,右,23,17.866666666666667,8:15,6
20,16813452190,39,08:20:19,4.944444444444445,路口7,4,右,23,19.778829966329965,8:20,6
20,16813455190,28,08:25:19,11.892857142857142,路口7,5,右,23,32.49761904761905,8:25,6
20,16813458190,32,08:30:19,13.25,路口7,6,右,23,14.73901098901099,8:30,6
20,16813461190,41,08:35:19,7.023809523809524,路口7,7,右,23,24.33015873015873,8:35,6
20,16813464190,19,08:40:19,16.75,路口7,8,右,23,19.18055555555556,8:40,6
20,16813467190,42,08:45:19,7.096153846153846,路口7,9,右,23,29.31803613053613,8:45,6
20,16813470190,43,08:50:19,8.217391304347826,路口7,10,右,23,24.18913043478261,8:50,6
20,16813473190,32,08:55:19,6.2368421052631575,路口7,11,右,23,41.40116959064327,8:55,6
558,16813440505,11,08:00:50,19.0,路口7,0,上,24,20.848484848484848,8:00,6
558,16813443505,12,08:05:50,17.666666666666668,路口7,1,上,24,22.08888888888889,8:05,6
558,16813446505,11,08:10:50,32.166666666666664,路口7,2,上,24,28.48376068376068,8:10,6
558,16813449505,12,08:15:50,9.5,路口7,3,上,24,17.866666666666667,8:15,6
558,16813452505,15,08:20:50,12.9375,路口7,4,上,24,19.778829966329965,8:20,6
558,16813455505,18,08:25:50,41.0,路口7,5,上,24,32.49761904761905,8:25,6
558,16813458505,9,08:30:50,2.9285714285714284,路口7,6,上,24,14.73901098901099,8:30,6
558,16813461505,11,08:35:50,28.416666666666668,路口7,7,上,24,24.33015873015873,8:35,6
558,16813464505,11,08:40:50,15.416666666666666,路口7,8,上,24,19.18055555555556,8:40,6
558,16813467505,13,08:45:50,37.3125,路口7,9,上,24,29.31803613053613,8:45,6
558,16813470505,10,08:50:50,27.5,路口7,10,上,24,24.18913043478261,8:50,6
558,16813473505,8,08:55:50,81.5,路口7,11,上,24,41.40116959064327,8:55,6
