id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
231568490,280779742,1,"{""x"":-354.34128,""y"":-288.1188,""z"":13.042969}","{""x"":5.1463556,""y"":2.0648746,""z"":1.6318359}",2.7467873,16.662937,1,2.7467873,1681356154099675,16813561540,0,80695,1,1,11:22:34,道路7,机动车超速
232166379,280780397,1,"{""x"":-55.05643,""y"":-102.31024,""z"":12.82666}","{""x"":5.1772757,""y"":2.0136895,""z"":1.4785156}",-0.5584143,18.206823,1,-0.5584143,1681356219599720,16813562195,0,2328,1,1,11:23:39,道路2,机动车超速
234224774,280788677,1,"{""x"":203.30118,""y"":-576.7483,""z"":12.74186}","{""x"":4.9020567,""y"":2.0006661,""z"":1.4485861}",2.556167,19.223948,1,2.556167,1681357047599631,16813570475,0,80980,1,1,11:37:27,道路10,机动车超速
234148123,280788507,1,"{""x"":204.24158,""y"":-577.2482,""z"":12.673691}","{""x"":4.619056,""y"":1.8984213,""z"":1.473555}",2.5579631,18.232973,1,2.5579631,1681357030599739,16813570305,0,80980,1,1,11:37:10,道路10,机动车超速
235858267,280795372,1,"{""x"":293.67432,""y"":-326.8761,""z"":13.083731}","{""x"":4.870871,""y"":2.0056067,""z"":1.6998338}",-2.079696,17.51874,1,-2.079696,1681357717099805,16813577170,0,2126,1,1,11:48:37,道路14,机动车超速
229566973,280769202,1,"{""x"":-127.3169,""y"":-390.05045,""z"":12.700684}","{""x"":4.547204,""y"":2.1715877,""z"":1.6123047}",-0.3866672,17.61408,1,-0.3866672,1681355100099715,16813551000,0,81006,1,1,11:05:00,道路7,机动车超速
229590619,280769167,1,"{""x"":-370.5356,""y"":-291.29068,""z"":13.027344}","{""x"":5.609766,""y"":2.1448846,""z"":1.5244141}",-0.3827099,17.222553,1,-0.3827099,1681355096599687,16813550965,0,80700,1,1,11:04:56,道路6,机动车超速
235544276,280795742,1,"{""x"":305.1296,""y"":-341.77176,""z"":12.911673}","{""x"":4.7092834,""y"":2.0112243,""z"":1.4708592}",-0.6155662,18.59428,1,-0.6155662,1681357754099853,16813577540,0,70477,2,2,11:49:14,道路14,机动车超速
235788046,280796777,1,"{""x"":321.69717,""y"":-348.3244,""z"":13.111488}","{""x"":4.459004,""y"":1.9290389,""z"":1.5638113}",-0.56728125,16.957928,1,-0.56728125,1681357857599864,16813578575,0,2134,1,1,11:50:57,道路4,机动车超速
231129376,280776157,1,"{""x"":-130.59283,""y"":-380.7685,""z"":12.765137}","{""x"":5.051913,""y"":1.9319855,""z"":1.65625}",2.701832,17.3807,1,2.701832,1681355795599688,16813557955,0,81500,1,1,11:16:35,道路8,机动车超速
235236895,280793772,1,"{""x"":306.2713,""y"":-337.5033,""z"":13.011478}","{""x"":4.6991053,""y"":1.972853,""z"":1.4935659}",-0.55751795,20.08612,1,-0.55751795,1681357557099816,16813575570,0,2134,1,1,11:45:57,道路4,机动车超速
231502194,280778502,1,"{""x"":-22.107628,""y"":-104.523865,""z"":12.788086}","{""x"":4.8873224,""y"":1.8947861,""z"":1.4628906}",2.5815654,16.749529,1,2.5815654,1681356030099662,16813560300,0,2327,1,1,11:20:30,道路3,机动车超速
231651927,280778122,1,"{""x"":-273.66815,""y"":29.526218,""z"":12.86473}","{""x"":5.469114,""y"":2.1225128,""z"":1.502343}",-0.49983862,17.283323,1,-0.49983862,1681355992099777,16813559920,0,80707,1,1,11:19:52,道路1,机动车超速
236460406,280798082,1,"{""x"":-170.7355,""y"":-372.87982,""z"":12.452637}","{""x"":5.149082,""y"":2.0407333,""z"":1.4677734}",-0.38711748,18.321266,1,-0.38711748,1681357988099665,16813579880,0,81006,1,1,11:53:08,道路7,机动车超速
236434870,280797762,1,"{""x"":-390.04233,""y"":-283.11475,""z"":12.818359}","{""x"":4,""y"":2.0340245,""z"":1.5605469}",-0.3842509,16.98918,1,-0.3842509,1681357956099625,16813579560,0,80700,1,1,11:52:36,道路6,机动车超速
236315073,280797827,1,"{""x"":319.48874,""y"":-349.13403,""z"":13.019541}","{""x"":4.5061507,""y"":1.9415421,""z"":1.4688855}",-0.5765585,16.833076,1,-0.5765585,1681357962599813,16813579625,0,2104,2,1,11:52:42,道路14,机动车超速
236614926,280798532,1,"{""x"":-7.0482526,""y"":-133.91661,""z"":12.741211}","{""x"":4.954602,""y"":2.1074092,""z"":1.4589844}",-0.57791096,17.424517,1,-0.57791096,1681358033099660,16813580330,0,2329,1,1,11:53:53,道路2,机动车超速
236455505,280798402,1,"{""x"":-60.666702,""y"":-99.19118,""z"":13.056641}","{""x"":5.353735,""y"":1.9774202,""z"":1.7128906}",-0.56080616,17.006153,1,-0.56080616,1681358020099665,16813580200,0,2328,1,1,11:53:40,道路2,机动车超速
236600326,280798452,1,"{""x"":-30.554783,""y"":-118.52924,""z"":12.87793}","{""x"":4.6287513,""y"":2.0034232,""z"":1.5595703}",-0.5721762,17.27238,1,-0.5721762,1681358025099613,16813580250,0,2316,2,1,11:53:45,道路12,机动车超速
