id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
197431205,280636647,1,"{""x"":316.91068,""y"":-324.3019,""z"":12.796355}","{""x"":4.9956365,""y"":2.0335093,""z"":1.4587004}",2.5659907,9.663537,1,2.5659907,1681341844599306,16813418445,0,2133,1,3,07:24:04,道路5,机动车占用公交车道
197656354,280637827,1,"{""x"":323.31693,""y"":-328.8641,""z"":12.828196}","{""x"":4.922253,""y"":2.002658,""z"":1.451418}",2.595931,7.821778,1,2.595931,1681341962599862,16813419625,0,2133,1,3,07:26:02,道路5,机动车占用公交车道
197719730,280637872,1,"{""x"":297.11807,""y"":-308.85675,""z"":12.799009}","{""x"":4.662302,""y"":1.9382832,""z"":1.4254316}",2.5570068,12.426132,1,2.5570068,1681341967099680,16813419670,0,2133,1,3,07:26:07,道路5,机动车占用公交车道
201544261,280655247,1,"{""x"":292.3916,""y"":-339.0423,""z"":13.682601}","{""x"":7.948445,""y"":2.6392422,""z"":3.0147505}",-0.6011992700000001,7.076015,4,-0.6011992700000001,1681343704599691,16813437045,0,2137,1,3,07:55:04,道路4,机动车占用公交车道
201959255,280655217,1,"{""x"":312.487,""y"":-320.32208,""z"":12.891263}","{""x"":4.680157,""y"":2.1139536,""z"":1.5947521}",2.5359342,10.431035,1,2.5359342,1681343701599636,16813437015,0,2133,1,3,07:55:01,道路5,机动车占用公交车道
201978881,280655257,1,"{""x"":328.99237,""y"":-331.9203,""z"":12.844115}","{""x"":4.85412,""y"":1.9697068,""z"":1.4681684}",2.5625086,7.1991997,1,2.5625086,1681343705599774,16813437055,0,2133,1,3,07:55:05,道路5,机动车占用公交车道
195392101,280632737,0,"{""x"":272.57257,""y"":-325.26608,""z"":13.213299}","{""x"":8.314158,""y"":2.7227974,""z"":2.8494344}",-0.6140342400000001,0.0,4,-0.6140342400000001,1681341453599797,16813414535,0,2137,1,3,07:17:33,道路4,机动车占用公交车道
195736019,280630832,1,"{""x"":335.9321,""y"":-336.59207,""z"":13.410345}","{""x"":7.5499144,""y"":2.6796877,""z"":2.4820619}",2.5819237,3.483545,1,2.5819237,1681341263099661,16813412630,0,2133,1,3,07:14:23,道路5,机动车占用公交车道
196001909,280630857,1,"{""x"":336.3601,""y"":-337.10516,""z"":12.841054}","{""x"":4.5788937,""y"":1.9936664,""z"":1.4688855}",2.5825477,5.765474,1,2.5825477,1681341265599923,16813412655,0,2133,1,3,07:14:25,道路5,机动车占用公交车道
200507524,280648657,1,"{""x"":289.71918,""y"":-304.13483,""z"":13.235606}","{""x"":8.344304,""y"":3.082453,""z"":2.9045703}",2.5702467,2.6348495,4,2.5702467,1681343045599772,16813430455,0,2133,1,3,07:44:05,道路5,机动车占用公交车道
