id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road,event_name
254361406,280880687,0,"{""x"":251.71443,""y"":-600.1265}","{""x"":4.560847,""y"":1.9626685,""z"":1.5169936}",2.462956,0.0,1,2.462956,1681366248599722,16813662485,0,70087,0,2,14:10:48,道路10,机动车占用非机动车道
255366188,280880712,0,"{""x"":223.14565,""y"":-454.29105}","{""x"":4.679524,""y"":1.8869557,""z"":1.9853516}",-2.0146527,0.0,1,-2.0146527,1681366251099747,16813662510,0,70602,1,2,14:10:51,道路14,机动车占用非机动车道
255581319,280880202,0,"{""x"":-93.094185,""y"":-289.79617}","{""x"":4.3922205,""y"":1.8442683,""z"":1.5625}",1.1405897,0.0,1,1.1405897,1681366200099678,16813662000,0,70250,0,2,14:10:00,道路12,机动车占用非机动车道
255250185,280879832,0,"{""x"":-7.6358967,""y"":-109.29098,""z"":13.125977}","{""x"":8.744023,""y"":2.8133314,""z"":2.329691}",2.632976,0.0,4,2.632976,1681366163099751,16813661630,0,2539,1,3,14:09:23,道路3,机动车占用非机动车道
254186372,280880492,0,"{""x"":245.29019,""y"":-595.7832}","{""x"":4.366537,""y"":1.8241912,""z"":1.4784194}",2.5449083,0.0,1,2.5449083,1681366229099921,16813662290,0,70087,0,2,14:10:29,道路10,机动车占用非机动车道
255638114,280880382,0,"{""x"":230.14575,""y"":-441.08783}","{""x"":4.6545935,""y"":1.9785147,""z"":1.5332031}",-2.0155482,0.0,1,-2.0155482,1681366218099687,16813662180,0,70602,1,2,14:10:18,道路14,机动车占用非机动车道
254645669,280880502,0,"{""x"":227.63103,""y"":-436.93042}","{""x"":5.3007846,""y"":1.903218,""z"":1.6650391}",-2.035258,0.0,1,-2.035258,1681366230099670,16813662300,0,70602,1,2,14:10:30,道路14,机动车占用非机动车道
251960797,280881162,0,"{""x"":118.92358,""y"":-509.1766}","{""x"":4.7555065,""y"":1.9889643,""z"":1.6826172}",2.5727477,0.0,1,2.5727477,1681366296099732,16813662960,0,70084,0,2,14:11:36,道路9,机动车占用非机动车道
256464566,280881417,0,"{""x"":-161.48453,""y"":-7.826974}","{""x"":4.204369,""y"":1.7638701,""z"":1.4150391}",-0.29488355,0.0,1,-0.4146253,1681366321599611,16813663215,0,70112,0,2,14:12:01,道路2,机动车占用非机动车道
254685498,280880137,0,"{""x"":266.29205,""y"":-360.0068}","{""x"":4,""y"":1.5243316,""z"":1.6937624}",-2.0125487,0.0,1,-2.0125487,1681366193599849,16813661935,0,70276,0,2,14:09:53,道路14,机动车占用非机动车道
253325658,280879812,0,"{""x"":222.83958,""y"":-459.4167}","{""x"":4.2572217,""y"":1.7889917,""z"":1.4121094}",-2.0141609,0.0,1,-2.0141609,1681366161099696,16813661610,0,70602,1,2,14:09:21,道路14,机动车占用非机动车道
248178147,280879612,0,"{""x"":250.01431,""y"":-454.00638}","{""x"":4.933566,""y"":2.0765784,""z"":1.5146484}",-2.003894,0.0,1,-2.003894,1681366141099713,16813661410,0,70601,1,2,14:09:01,道路14,机动车占用非机动车道
255597733,280879731,0,"{""x"":110.8376,""y"":-503.67984}","{""x"":4.2107925,""y"":1.8271285,""z"":1.5654297}",-0.39501262,0.0,1,-0.39501262,1681366153012140,16813661530,0,70083,0,2,14:09:13,道路9,机动车占用非机动车道
255811143,280881387,0,"{""x"":183.01508,""y"":-227.28189,""z"":14.092102}","{""x"":8.75701,""y"":2.7693245,""z"":2.8489127}",2.5654695,0.0,4,2.5654695,1681366318599810,16813663185,0,70120,0,2,14:11:58,道路4,机动车占用非机动车道
254862921,280880897,0,"{""x"":-115.97728,""y"":-256.90088,""z"":12.460486}","{""x"":4.44702,""y"":1.8382,""z"":1.5086627}",1.0861315,0.0,1,-2.0676596,1681366269599745,16813662695,0,70252,0,2,14:11:09,道路12,机动车占用非机动车道
254663884,280880497,0,"{""x"":177.55336,""y"":-577.9302}","{""x"":4.625481,""y"":1.9299302,""z"":1.4408264}",-0.60048026,0.0,1,-0.60048026,1681366229599912,16813662295,0,70566,1,2,14:10:29,道路9,机动车占用非机动车道
255898057,280881347,0,"{""x"":246.5934,""y"":-461.07318}","{""x"":4.5127096,""y"":1.9397769,""z"":1.5800781}",1.0838352,0.0,1,1.0838352,1681366314599795,16813663145,0,70601,1,2,14:11:54,道路14,机动车占用非机动车道
256108154,280880317,0,"{""x"":260.76602,""y"":-604.63214}","{""x"":5.1795006,""y"":1.9739757,""z"":1.6923544}",-0.528655,0.0,1,-0.52160496,1681366211599780,16813662115,0,70087,0,2,14:10:11,道路10,机动车占用非机动车道
256102556,280880027,1,"{""x"":98.89034,""y"":-231.53996,""z"":12.769822}","{""x"":4.4369154,""y"":1.7942795,""z"":1.6042217}",-1.8724917,3.5376782,1,-1.8724917,1681366182599598,16813661825,0,70463,2,2,14:09:42,道路4,机动车占用非机动车道
255333325,280881292,0,"{""x"":255.28394,""y"":-445.08737}","{""x"":4.5318403,""y"":1.8914894,""z"":1.4443359}",1.2864149,0.0,1,1.2864149,1681366309099730,16813663090,0,70601,1,2,14:11:49,道路14,机动车占用非机动车道
251086338,280880772,0,"{""x"":247.99947,""y"":-466.14877}","{""x"":5.2899013,""y"":2.133319,""z"":1.6953125}",1.2496988,0.0,1,1.2749133,1681366257099680,16813662570,0,70601,1,2,14:10:57,道路14,机动车占用非机动车道
253204838,280880587,1,"{""x"":220.55457,""y"":-607.3358,""z"":12.803499}","{""x"":4,""y"":1.5528418,""z"":1.504178}",-0.5749174,5.227815,1,-0.5749174,1681366238599665,16813662385,0,70089,0,2,14:10:38,道路10,机动车占用非机动车道
248854255,280880627,0,"{""x"":-164.62212,""y"":-387.50153}","{""x"":5.8303137,""y"":2.3928561,""z"":2.2753906}",-0.41875085,0.0,4,-0.4225992,1681366242599654,16813662425,0,70556,1,2,14:10:42,道路7,机动车占用非机动车道
252933623,280879787,0,"{""x"":260.74646,""y"":-604.66296}","{""x"":4.912162,""y"":1.9722128,""z"":1.6796714}",2.5699775,0.0,1,2.5699775,1681366158599670,16813661585,0,70087,0,2,14:09:18,道路10,机动车占用非机动车道
256350358,280881312,1,"{""x"":215.3006,""y"":-255.19215,""z"":13.298386}","{""x"":4.7556643,""y"":2.1168332,""z"":1.5134584}",2.3992157,0.2941602,1,2.3992157,1681366311099605,16813663110,0,4947,3,2,14:11:51,道路4,机动车占用非机动车道
254863369,280880437,0,"{""x"":221.45013,""y"":-466.07578,""z"":13.407227}","{""x"":4.8143854,""y"":1.8678535,""z"":1.4423828}",-2.015903,0.0,1,-2.015903,1681366223599673,16813662235,0,70602,1,2,14:10:23,道路14,机动车占用非机动车道
253407090,280880322,1,"{""x"":313.80786,""y"":-313.17145,""z"":12.83493}","{""x"":4.470658,""y"":1.864484,""z"":1.4585224}",1.0443255,4.725827,1,1.0443255,1681366212099684,16813662120,0,70481,1,2,14:10:12,道路5,机动车占用非机动车道
